,FNBP1 (23048)
ACH-000211,-0.0205199161695
ACH-000215,-0.158623702434
ACH-000221,-0.21710966982500002
ACH-000222,-0.362124396659
ACH-000223,-0.12092844155999999
ACH-000226,-0.0417875201076
ACH-000227,-0.18934325231600002
ACH-000228,-0.121756195177
ACH-000231,-0.0550781558861
ACH-000232,-0.0876907920389
ACH-000233,-0.153579119745
ACH-000234,-0.06187045014669999
ACH-000235,-0.17089651157400002
ACH-000237,-0.21200396695700002
ACH-000238,-0.0656698596221
ACH-000243,-0.14416330416
ACH-000244,-0.43177893832500003
ACH-000246,-0.11700287552300001
ACH-000248,-0.21184632974599998
ACH-000250,-0.11454927127100001
ACH-000251,0.107459243079
ACH-000253,-0.07173748312239998
ACH-000255,-0.190378350299
ACH-000256,-0.269784336758
ACH-000257,-0.166553908693
ACH-000258,0.00315683430528
ACH-000259,-0.19521312685199999
ACH-000260,-0.142625801179
ACH-000261,-0.0898249336675
ACH-000262,-0.2587471951
ACH-000263,-0.0934157553857
ACH-000264,-0.19920048210799998
ACH-000265,-0.189785715886
ACH-000266,-0.148605840063
ACH-000272,-0.17534742764199998
ACH-000273,-0.17299820050700002
ACH-000274,-0.0906900466199
ACH-000277,-0.308247020469
ACH-000278,-0.11679225854
ACH-000279,-0.143729607129
ACH-000280,-0.215502258377
ACH-000281,-0.264525666901
ACH-000288,-0.0338714854612
ACH-000291,-0.21827707636399998
ACH-000293,-0.28195292504999997
ACH-000294,-0.19857757594099998
ACH-000295,0.109676191576
ACH-000296,-0.0694149957281
ACH-000302,-0.131114803905
ACH-000304,-0.19077156744000004
ACH-000307,-0.21226165269699998
ACH-000308,-0.10715353522
ACH-000310,-0.27204421971500004
ACH-000311,-0.166329147817
ACH-000312,-0.204663579432
ACH-000315,-0.377366827198
ACH-000316,-0.134790346046
ACH-000317,-0.08911567069049998
ACH-000318,-0.339177667923
ACH-000319,-0.0374066604254
ACH-000320,-0.264436421067
ACH-000322,-0.215052962101
ACH-000323,-0.275340646779
ACH-000324,-0.24188814306200002
ACH-000329,-0.0283432451532
ACH-000330,0.0413102969384
ACH-000331,-0.0660149721494
ACH-000332,-0.139916490107
ACH-000334,-0.150100847104
ACH-000335,-0.335921380174
ACH-000336,0.051617976959699996
ACH-000337,-0.0623958430863
ACH-000339,-0.23944989096500002
ACH-000341,-0.149174039411
ACH-000348,-0.235689206661
ACH-000350,-0.126933792858
ACH-000352,-0.14528950460999998
ACH-000356,0.0683210273479
ACH-000361,-0.13013452224199998
ACH-000362,-0.167240111927
ACH-000363,-0.127451838879
ACH-000364,-0.20158104635899998
ACH-000365,-0.154527567334
ACH-000366,-0.212236312467
ACH-000368,-0.0526020207161
ACH-000374,-0.17011002866900002
ACH-000375,-0.275600927066
ACH-000376,-0.138335022685
ACH-000381,-0.029062409123
ACH-000383,-0.122937665863
ACH-000387,-0.45666598483599996
ACH-000389,-0.273285255168
ACH-000390,-0.151339990089
ACH-000393,-0.07484227650610001
ACH-000395,-0.442276433121
ACH-000397,-0.165722073631
ACH-000401,-0.178620501776
ACH-000402,-0.08755746708689999
ACH-000403,-0.0891232499918
ACH-000404,-0.154292767056
ACH-000406,-0.169739498488
ACH-000407,-0.160557480559
ACH-000408,-0.192239549684
ACH-000410,-0.018871294622400003
ACH-000411,-0.348217887933
ACH-000414,-0.256520878908
ACH-000415,0.0069148042358
ACH-000416,-0.252355904722
ACH-000420,-0.207839437257
ACH-000421,-0.11670459901699999
ACH-000424,-0.204689038562
ACH-000425,-0.11505810815999999
ACH-000426,0.30687820612
ACH-000427,-0.122551561083
ACH-000433,-0.0399297727005
ACH-000436,0.0808843707282
ACH-000444,-0.23043491105900002
ACH-000445,-0.0386510390539
ACH-000448,-0.0676060028444
ACH-000450,-0.255140132531
ACH-000452,-0.0070066506660000005
ACH-000454,-0.104321057444
ACH-000458,-0.0120642127464
ACH-000459,0.118393002273
ACH-000460,-0.12311685597899999
ACH-000461,0.0418814251623
ACH-000463,-0.128020536774
ACH-000464,-0.241671635689
ACH-000466,0.0600196520892
ACH-000467,-0.0923443497975
ACH-000468,-0.189728936743
ACH-000469,-0.192217589136
ACH-000470,-0.184318995238
ACH-000471,-0.20954709114
ACH-000472,-0.156686738744
ACH-000473,-0.0531656794719
ACH-000475,-0.131852160211
ACH-000476,-0.11715800898
ACH-000477,-0.0894024761308
ACH-000480,-0.108726695328
ACH-000481,-0.24756501858199997
ACH-000483,-0.0775131283807
ACH-000484,-0.253917467957
ACH-000485,-0.066426325943
ACH-000486,-0.09642176875910001
ACH-000487,-0.0698781046115
ACH-000488,-0.270892130939
ACH-000490,-0.0966494198782
ACH-000491,-0.29260169209000003
ACH-000495,-0.05048928237369999
ACH-000496,-0.132715659866
ACH-000499,-0.25613099737399997
ACH-000500,-0.0662059483688
ACH-000502,-0.135768248097
ACH-000503,-0.280169778585
ACH-000505,-0.0730256287704
ACH-000507,-0.153084098191
ACH-000510,-0.0699725596297
ACH-000511,-0.28683986201699996
ACH-000512,0.08720849926219999
ACH-000516,-0.03394509069
ACH-000517,-0.309059692206
ACH-000518,-0.123759321679
ACH-000520,-0.139544562084
ACH-000521,-0.27565080606
ACH-000522,-0.0488378282536
ACH-000524,-0.170398129364
ACH-000527,-0.198680407762
ACH-000528,-0.179739850753
ACH-000537,-0.0122243780441
ACH-000541,-0.0538455511214
ACH-000542,-0.290884148547
ACH-000544,-0.0928457441658
ACH-000545,-0.0656351046782
ACH-000547,-0.164347843867
ACH-000548,-0.0258097578314
ACH-000549,-0.208167472919
ACH-000550,-0.23366422421100003
ACH-000552,-0.30974519563
ACH-000556,-0.207151395896
ACH-000557,0.135866335935
ACH-000570,-0.138310382129
ACH-000571,-0.189279156793
ACH-000573,-0.011135294909600002
ACH-000576,-0.247745544532
ACH-000580,-0.20057723524999999
ACH-000584,-0.10366100515599999
ACH-000585,-0.09504077040060001
ACH-000588,0.0734754023509
ACH-000589,-0.08967879317010001
ACH-000591,-0.212750904653
ACH-000593,-0.200665562219
ACH-000600,-0.128255756536
ACH-000601,-0.19691913734299998
ACH-000604,-0.229767559197
ACH-000605,-0.110627175198
ACH-000606,-0.0565423309994
ACH-000608,-0.24435231843000002
ACH-000614,-0.129788028038
ACH-000616,-0.0506317436168
ACH-000618,-0.175921771918
ACH-000619,-0.0686553812327
ACH-000620,-0.352213561404
ACH-000621,-0.254560479053
ACH-000622,-0.212574050233
ACH-000623,-0.104737714733
ACH-000624,-0.045677424182400006
ACH-000627,-0.313155644897
ACH-000630,-0.282751777572
ACH-000632,-0.0895519132934
ACH-000633,-0.189995545628
ACH-000637,-0.0382637081537
ACH-000638,-0.113181387644
ACH-000646,-0.0132695098777
ACH-000647,-0.127730535625
ACH-000648,-0.14860059877499998
ACH-000649,-0.11935710658
ACH-000651,-0.132188120853
ACH-000652,-0.263525258381
ACH-000653,-0.0742634201255
ACH-000657,-0.21210153422699998
ACH-000658,-0.3196098953
ACH-000661,-0.144265405667
ACH-000662,-0.0263068737541
ACH-000663,-0.20257613825800003
ACH-000665,-0.15671929109899999
ACH-000671,-0.0474513410058
ACH-000673,-0.065956762444
ACH-000676,-0.21233910092
ACH-000677,-0.149499230536
ACH-000681,-0.189556138006
ACH-000682,-0.25624498515099997
ACH-000683,-0.24486093924400001
ACH-000684,-0.114012074579
ACH-000688,-0.278901331779
ACH-000693,-0.0920681502424
ACH-000694,-0.158869718057
ACH-000695,0.056368257104
ACH-000696,-0.0640217841127
ACH-000697,-0.157258200273
ACH-000699,-0.155336183912
ACH-000701,-0.244734932927
ACH-000706,-0.133162507268
ACH-000711,-0.14880585310900002
ACH-000713,-0.10587143180299999
ACH-000714,-0.08825136821839999
ACH-000718,-0.362573442369
ACH-000720,-0.164118183807
ACH-000721,-0.26195050174400003
ACH-000724,-0.09224675290300001
ACH-000725,0.0278387424964
ACH-000732,-0.09708925835339999
ACH-000734,-0.0616699475639
ACH-000735,-0.288612995175
ACH-000736,-0.134117083932
ACH-000738,-0.188646646415
ACH-000746,-0.0155739588411
ACH-000747,-0.218336249447
ACH-000748,-0.240727718992
ACH-000753,-0.14375683107999998
ACH-000756,-0.1430431816
ACH-000757,-0.49357897619499996
ACH-000758,-0.19735634950199998
ACH-000760,-0.130364821215
ACH-000763,-0.033457567483599994
ACH-000764,-0.193763205592
ACH-000765,-0.166615134879
ACH-000766,-0.0524709418388
ACH-000767,-0.144134560386
ACH-000768,-0.195039442121
ACH-000769,-0.26290553859099997
ACH-000770,-0.223813087059
ACH-000771,-0.038718376205300005
ACH-000773,-0.349483923076
ACH-000776,-0.0986810410657
ACH-000777,-0.234442642118
ACH-000778,-0.176494166438
ACH-000781,-0.21733006366000002
ACH-000782,0.0992845408959
ACH-000783,-0.27747769565499997
ACH-000784,0.0288980007148
ACH-000785,-0.21630639478
ACH-000787,-0.195165710951
ACH-000788,-0.082681850898
ACH-000791,-0.262200575258
ACH-000792,-0.106721790724
ACH-000794,-0.0580172449306
ACH-000796,-0.195086430181
ACH-000799,-0.205010592922
ACH-000800,-0.29145456705600004
ACH-000802,-0.0911201210455
ACH-000804,-0.283372793251
ACH-000805,-0.23875268272
ACH-000809,-0.14030477566299998
ACH-000810,-0.16802590071600002
ACH-000811,-0.0830024190218
ACH-000817,0.0803109135861
ACH-000819,-0.228843786284
ACH-000820,-0.203827411763
ACH-000821,-0.0259150281696
ACH-000822,-0.21016611444699998
ACH-000823,-0.0349789652949
ACH-000824,-0.286901044646
ACH-000827,-0.113704826921
ACH-000829,-0.204315186415
ACH-000831,-0.11446894212099999
ACH-000832,-0.211124673096
ACH-000833,-0.073329800271
ACH-000834,-0.185126798286
ACH-000835,-0.14922378589500002
ACH-000836,-0.0432955235831
ACH-000837,-0.219461246006
ACH-000838,-0.104230718767
ACH-000839,-0.300186281435
ACH-000840,-0.146667395652
ACH-000841,-0.104274675767
ACH-000843,0.00193449465288
ACH-000846,0.054452538503
ACH-000847,-0.147935222239
ACH-000848,-0.149607270588
ACH-000849,-0.20160888414900002
ACH-000851,-0.169527297689
ACH-000855,0.11154871988
ACH-000856,-0.147747283971
ACH-000858,-0.0629437943676
ACH-000859,-0.213337507524
ACH-000861,-0.169148238931
ACH-000862,-0.193342432125
ACH-000865,-0.180133876144
ACH-000866,0.0217695568997
ACH-000867,-0.047825310576499996
ACH-000869,-0.050231325875599996
ACH-000872,-0.156690821863
ACH-000873,-0.09476301803300001
ACH-000876,-0.002417814895
ACH-000878,-0.0424095214465
ACH-000880,0.119905191512
ACH-000881,-0.160682982471
ACH-000882,-0.26279986809
ACH-000884,-0.07123092904469999
ACH-000885,-0.150843935559
ACH-000887,-0.297061563896
ACH-000888,-0.261395377499
ACH-000889,-0.128004583927
ACH-000890,-0.279226295521
ACH-000896,-0.0214168939507
ACH-000898,-0.0402373283724
ACH-000900,-0.169608354342
ACH-000901,-0.12022176679199999
ACH-000905,-0.18936020559099997
ACH-000906,-0.12560663757999999
ACH-000907,-0.219763219106
ACH-000910,-0.0955428891303
ACH-000911,-0.173965986632
ACH-000912,-0.161909200415
ACH-000913,-0.314786495441
ACH-000915,-0.015056818962
ACH-000916,-0.332986286794
ACH-000917,-0.164773517051
ACH-000921,-0.09229363776310001
ACH-000924,-0.117710621028
ACH-000926,-0.21791924982900002
ACH-000928,-0.172483473444
ACH-000929,-0.190790946602
ACH-000932,-0.136031933833
ACH-000935,-0.151416780541
ACH-000936,-0.11297292399700001
ACH-000937,0.0496271004081
ACH-000938,-0.0818828402178
ACH-000939,-0.13200622539
ACH-000941,-0.188217917533
ACH-000943,-0.12584907948
ACH-000946,-0.278061811626
ACH-000947,-0.165922447127
ACH-000948,-0.17018509632399997
ACH-000950,-0.188815459122
ACH-000953,-0.0338081943233
ACH-000957,-0.24654987131900002
ACH-000958,-0.120991574706
ACH-000960,-0.07501256888380001
ACH-000963,-0.1681985995
ACH-000968,-0.14852674256200002
ACH-000969,-0.18233863149500001
ACH-000973,-0.128415751517
ACH-000974,-0.17582975158300002
ACH-000975,-0.0855068324553
ACH-000976,-0.422891015855
ACH-000978,-0.00869764601141
ACH-000980,-0.014955217016799999
ACH-000984,-0.286597672752
ACH-000986,-0.172559416235
ACH-000988,-0.143905939477
ACH-000993,-0.304957830274
ACH-000994,-0.11412457684499999
ACH-000996,-0.234981932235
ACH-001001,-0.0660085786441
ACH-001020,-0.126050886954
ACH-001028,-0.218198356972
ACH-001031,-0.14401749026799998
ACH-001038,-0.103613564373
ACH-001048,-0.106330622152
ACH-001050,-0.19593810601300002
ACH-001053,-0.319875194152
ACH-001054,-0.111485293771
ACH-001061,-0.141185646608
ACH-001067,-0.14105102170999997
ACH-001075,-0.0683211720299
ACH-001096,-0.203481751343
ACH-001128,-0.6652251587219999
ACH-001134,-0.391411338068
ACH-001151,-0.157184854984
ACH-001163,-0.12093526161399999
ACH-001164,-0.211018952656
ACH-001173,-0.203904224025
ACH-001183,-0.0639027896744
ACH-001184,-0.138279984625
ACH-001190,-0.105621156222
ACH-001192,-0.126152475299
ACH-001193,-0.19862115149700002
ACH-001196,-0.104237776271
ACH-001197,-0.268728174499
ACH-001205,-0.12210941384400001
ACH-001211,0.0161686220833
ACH-001212,-0.24221097711599998
ACH-001228,-0.225214637032
ACH-001232,-0.0783896421468
ACH-001239,-0.111998771851
ACH-001274,-0.08304645979349999
ACH-001275,0.053887958702499995
ACH-001277,-0.0859257532505
ACH-001278,-0.34812201228699996
ACH-001280,-0.166021914928
ACH-001283,-0.10408427306399999
ACH-001289,0.058278414645499994
ACH-001295,-0.084673737359
ACH-001300,-0.119039886327
ACH-001301,-0.136517532757
ACH-001302,-0.09410067689960001
ACH-001303,-0.052007646714500005
ACH-001306,-0.007408305904960001
ACH-001318,-0.151534366446
ACH-001322,-0.392249896982
ACH-001328,-0.135106636691
ACH-001332,-0.14935943563200002
ACH-001333,-0.106054801532
ACH-001336,-0.179172903269
ACH-001340,-0.132101375934
ACH-001346,-0.0875242579683
ACH-001353,-0.07487850257680001
ACH-001354,-0.315974182891
ACH-001367,-0.07377196015889999
ACH-001368,0.00709584518349
ACH-001374,-0.0920341346861
ACH-001375,0.00654152887853
ACH-001377,-0.119419884746
ACH-001380,-0.12171827427200001
ACH-001391,-0.22699263143399998
ACH-001407,-0.127286570057
ACH-001408,-0.07321950783089999
ACH-001413,-0.0271161309684
ACH-001430,-0.073889571519
ACH-001431,-0.11823842045399999
ACH-001450,-0.291505556101
ACH-001496,-0.0960063253073
ACH-001500,-0.22917189847
ACH-001521,-0.208677273416
ACH-001523,-0.239504941855
ACH-001532,-0.184657497009
ACH-001536,-0.11609199239399999
ACH-001550,-0.193019782625
ACH-001552,-0.19391481927700002
ACH-001554,-0.120704596471
ACH-001645,-0.107541937192
ACH-001654,-0.167881006637
ACH-001715,-0.20724171311700001
ACH-001735,-0.0666935293634
ACH-001736,-0.00902785257341
ACH-001737,0.265029692012
ACH-001740,-0.176328224655
ACH-001745,-0.18733804727699999
ACH-001750,-0.165555490287
ACH-001765,-0.0775330951522
ACH-001956,-0.0779782809025
ACH-001957,-0.0725151678356
