,URB2 (9816)
ACH-000706,-0.616709368534
ACH-000711,-0.537242268303
ACH-000713,-0.787612566647
ACH-000714,-0.639289508134
ACH-000718,-0.398797815396
ACH-000720,-0.609688038288
ACH-000721,-0.811815396186
ACH-000724,-0.573169823973
ACH-000725,-0.40795987445200005
ACH-000732,-1.03069424232
ACH-000734,-0.591872725045
ACH-000735,-0.931515348176
ACH-000736,-0.560820850109
ACH-000738,-0.567491862593
ACH-000746,-0.6294321653989999
ACH-000747,-0.767004293491
ACH-000748,-0.814604903691
ACH-000753,-0.7984815701800001
ACH-000756,-0.478727973954
ACH-000757,-0.985741307404
ACH-000758,-0.77626036125
ACH-000760,-1.10388542808
ACH-000763,-0.52084415473
ACH-000764,-0.805684711012
ACH-000765,-0.8902606596639999
ACH-000766,-0.644306930583
ACH-000767,-1.00346800586
ACH-000768,-0.715008288942
ACH-000769,-0.657997907305
ACH-000770,-0.7271635755670001
ACH-000771,-1.07050052388
ACH-000773,-0.660651625634
ACH-000776,-0.6746955451109999
ACH-000777,-0.8680019712129999
ACH-000778,-0.546648145341
ACH-000781,-0.7844691743009999
ACH-000782,-0.653372017537
ACH-000783,-0.6293160719340001
ACH-000784,-0.719801055263
ACH-000785,-0.640073461732
ACH-000787,-0.7032681893889999
ACH-000788,-0.50309893928
ACH-000791,-0.818225863548
ACH-000792,-0.716700615839
ACH-000794,-0.555539672526
ACH-000796,-0.535755036201
ACH-000799,-0.6728417515620001
ACH-000800,-0.472301958644
ACH-000802,-0.759779113412
ACH-000804,-0.563601163645
ACH-000805,-0.75983634154
ACH-000809,-1.04216978438
ACH-000810,-0.696164174403
ACH-000811,-0.79346186611
ACH-000817,-0.744382334836
ACH-000819,-0.7753262974519999
ACH-000820,-1.0646207447299998
ACH-000821,-0.89683939407
ACH-000822,-0.872453373228
ACH-000823,-0.620937301724
ACH-000824,-0.660663526084
ACH-000827,-0.5407021327839999
ACH-000829,-0.611734625166
ACH-000831,-0.611925153839
ACH-000832,-0.7852152868060001
ACH-000833,-0.5323658558309999
ACH-000834,-0.866360778829
ACH-000835,-1.01560211515
ACH-000836,-0.7693951054620001
ACH-000837,-0.76403449163
ACH-000838,-0.878853538726
ACH-000839,-0.48886001003999996
ACH-000840,-0.524798802243
ACH-000841,-0.730135035194
ACH-000843,-0.641136698173
ACH-000846,-0.585260746865
ACH-000847,-0.489592223454
ACH-000848,-0.816350512906
ACH-000849,-0.58443861834
ACH-000851,-0.782243332916
ACH-000855,-1.14707595457
ACH-000856,-0.9143027680589999
ACH-000858,-0.7841851689139999
ACH-000859,-0.725587454725
ACH-000861,-0.670254850253
ACH-000862,-0.718795287339
ACH-000865,-0.7890584239139999
ACH-000866,-0.60841085037
ACH-000867,-0.82228127705
ACH-000869,-0.9064338316339999
ACH-000872,-0.64137490563
ACH-000873,-0.9849605599660001
ACH-000876,-0.644547323867
ACH-000878,-0.787865212966
ACH-000880,-0.561607124604
ACH-000881,-0.6006181479580001
ACH-000882,-0.722037515336
ACH-000884,-0.9156561908509999
ACH-000885,-0.841330875328
ACH-000887,-0.6759833013519999
ACH-000888,-0.7842885369570001
ACH-000889,-0.926147222732
ACH-000890,-1.0962292731399998
ACH-000896,-0.693875210366
ACH-000898,-0.7813285061409999
ACH-000900,-0.8868204975299999
ACH-000901,-0.617332095026
ACH-000905,-0.65223359937
ACH-000906,-0.7476793386280001
ACH-000907,-0.8061619111049999
ACH-000910,-0.735594035598
ACH-000911,-0.560062577347
ACH-000912,-0.74637320255
ACH-000913,-1.0437033930600002
ACH-000915,-0.8707513356919999
ACH-000916,-0.5749843171600001
ACH-000917,-0.6739767987090001
ACH-000921,-0.916261822567
ACH-000924,-0.625069339339
ACH-000926,-0.7478956666500001
ACH-000928,-0.697040007652
ACH-000929,-0.66134765964
ACH-000932,-0.663308200703
ACH-000935,-0.791314586321
ACH-000936,-0.740354059676
ACH-000937,-0.6350109709080001
ACH-000938,-0.725220266609
ACH-000939,-0.4892445397
ACH-000941,-0.615889975234
ACH-000943,-0.7117362656180001
ACH-000946,-0.76823114529
ACH-000947,-0.645748671967
ACH-000948,-0.651837047645
ACH-000950,-0.9921367257879999
ACH-000953,-0.556499391682
ACH-000957,-1.02068724626
ACH-000958,-0.800185540165
ACH-000960,-0.819566057269
ACH-000963,-0.824935829263
ACH-000968,-0.7803790361220001
ACH-000969,-0.642877967945
ACH-000973,-0.814479395274
ACH-000974,-0.8684426258769999
ACH-000975,-0.890472009209
ACH-000976,-0.6566774364329999
ACH-000978,-0.522288936365
ACH-000980,-0.8993151205840001
ACH-000984,-0.75392368876
ACH-000986,-0.810337470987
ACH-000988,-0.6215695473030001
ACH-000993,-0.576952010465
ACH-000994,-0.673273638267
ACH-000996,-0.7018094919169999
ACH-001001,-0.63166461349
ACH-001020,-0.982290245282
ACH-001028,-0.658678586953
ACH-001031,-0.713566205456
ACH-001038,-0.716456402801
ACH-001048,-0.686477586629
ACH-001050,-0.922548088582
ACH-001053,-0.693530280417
ACH-001054,-0.7447160413480001
ACH-001061,-0.8997419495219999
ACH-001067,-0.70326451559
ACH-001075,-0.778206840444
ACH-001096,-0.735097826719
ACH-001128,-0.9633361328010001
ACH-001134,-0.7379537037530001
ACH-001151,-0.909538715351
ACH-001163,-0.729578340811
ACH-001164,-0.750960388594
ACH-001173,-0.6926183818870001
ACH-001183,-0.956221534759
ACH-001184,-0.9884200022319999
ACH-001190,-0.7762522377079999
ACH-001192,-0.733811861648
ACH-001193,-0.597603726507
ACH-001196,-0.565964257076
ACH-001197,-0.7980040533220001
ACH-001205,-0.651213918157
ACH-001211,-0.854608821516
ACH-001212,-0.9831833332809999
ACH-001228,-0.517297159675
ACH-001232,-0.776381635651
ACH-001239,-0.775976731304
ACH-001274,-0.774680877357
ACH-001275,-0.8334582471240001
ACH-001277,-0.964904011047
ACH-001278,-0.675724231804
ACH-001280,-0.437996380793
ACH-001283,-0.686679756596
ACH-001289,-0.663772241705
ACH-001295,-0.591547200599
ACH-001300,-0.651376507994
ACH-001301,-0.634747565229
ACH-001302,-1.00708253301
ACH-001303,-1.09993053339
ACH-001306,-1.05719666567
ACH-001318,-0.831029634003
ACH-001322,-0.609017938386
ACH-001328,-0.565348531362
ACH-001332,-0.8244121850239999
ACH-001333,-0.7498499849179999
ACH-001336,-0.808308257121
ACH-001340,-0.445446634375
ACH-001346,-0.7366762123530001
ACH-001353,-0.790757692851
ACH-001354,-0.34979588248099996
ACH-001367,-1.00711482367
ACH-001368,-0.598848434347
ACH-001374,-1.1430587828799998
ACH-001375,-0.702825836876
ACH-001377,-0.707443540678
ACH-001380,-0.5546752919969999
ACH-001391,-0.577233175198
ACH-001407,-0.6953178310879999
ACH-001408,-0.621577268391
ACH-001413,-0.726584212282
ACH-001430,-0.7857688513109999
ACH-001431,-0.7472462237899999
ACH-001450,-0.7518871322490001
ACH-001496,-0.5793458486190001
ACH-001500,-0.725942266845
ACH-001521,-0.64423070775
ACH-001523,-0.673071445986
ACH-001532,-0.7333399954090001
ACH-001536,-0.666844769111
ACH-001550,-0.791482641849
ACH-001552,-0.676285880874
ACH-001554,-0.523314510048
ACH-001645,-0.783074359667
ACH-001654,-0.614102457374
ACH-001715,-0.7338613722130001
ACH-001735,-0.7037586626890001
ACH-001736,-0.6833353809370001
ACH-001737,-0.164070903699
ACH-001740,-0.543236513463
ACH-001745,-0.683002090447
ACH-001750,-0.823036176135
ACH-001765,-0.706746129479
ACH-001956,-0.6749663254680001
ACH-001957,-0.87443908676
