,TBCA (6902)
ACH-000620,-1.01934202966
ACH-000621,-1.41762735305
ACH-000622,-1.2324415499099999
ACH-000623,-0.857131944454
ACH-000624,-0.803475879244
ACH-000627,-1.0729772585500001
ACH-000630,-1.2799318127700001
ACH-000632,-1.2103748189899999
ACH-000633,-0.692383806757
ACH-000637,-1.27118480703
ACH-000638,-1.1689347588099999
ACH-000646,-1.03904283232
ACH-000647,-1.1487162436299998
ACH-000648,-1.30602231053
ACH-000649,-1.15061798177
ACH-000651,-0.712360190766
ACH-000652,-0.9454317670469999
ACH-000653,-1.11331956449
ACH-000657,-1.0750596506399999
ACH-000658,-0.903805781241
ACH-000661,-1.02134969261
ACH-000662,-0.777765808292
ACH-000663,-0.8361064303489999
ACH-000665,-1.06821081815
ACH-000671,-0.9637584049169999
ACH-000673,-1.16355084584
ACH-000676,-1.04976542578
ACH-000677,-0.5477529227669999
ACH-000681,-1.25585152429
ACH-000682,-1.20350377387
ACH-000683,-1.17384024944
ACH-000684,-1.2904171869299998
ACH-000688,-0.739753982625
ACH-000693,-1.1056326917200001
ACH-000694,-0.837079226152
ACH-000695,-0.615369076862
ACH-000696,-1.01532786558
ACH-000697,-1.0452694931
ACH-000699,-1.35187470132
ACH-000701,-0.773540281867
ACH-000706,-1.0940866023
ACH-000711,-1.1252260397
ACH-000713,-1.27354755472
ACH-000714,-0.7736033554709999
ACH-000718,-0.758486625585
ACH-000720,-0.979918120787
ACH-000721,-0.9514787805730001
ACH-000724,-0.960185533873
ACH-000725,-1.0146500052399998
ACH-000732,-1.0935070199899999
ACH-000734,-1.0069542068600001
ACH-000735,-1.0723880349600001
ACH-000736,-0.7210330920899999
ACH-000738,-1.0955917639
ACH-000746,-0.677400255432
ACH-000747,-1.06683133638
ACH-000748,-1.16245454588
ACH-000753,-1.05510737858
ACH-000756,-0.855940865972
ACH-000757,-0.6947248138519999
ACH-000758,-0.975362151162
ACH-000760,-0.9825634354780001
ACH-000763,-0.946416179589
ACH-000764,-0.968078379774
ACH-000765,-1.22901481709
ACH-000766,-1.25125571731
ACH-000767,-0.845601159826
ACH-000768,-1.07956728444
ACH-000769,-0.736422659905
ACH-000770,-1.01609828515
ACH-000771,-0.877700804634
ACH-000773,-1.24512378222
ACH-000776,-0.992529371178
ACH-000777,-1.0466328347799998
ACH-000778,-1.4853616685
ACH-000781,-1.2319047651200001
ACH-000782,-1.0971239473899999
ACH-000783,-1.09832466127
ACH-000784,-0.8839026633689999
ACH-000785,-0.933855415883
ACH-000787,-1.28844655622
ACH-000788,-1.08418900729
ACH-000791,-1.0480330321
ACH-000792,-1.0808600554999999
ACH-000794,-1.0065987524
ACH-000796,-1.16589737461
ACH-000799,-0.938925369522
ACH-000800,-1.4464741078799999
ACH-000802,-1.27410373826
ACH-000804,-1.11832148809
ACH-000805,-0.6945404234550001
ACH-000809,-0.777567831152
ACH-000810,-1.6315380020899999
ACH-000811,-1.2605807275299998
ACH-000817,-1.1797983515200001
ACH-000819,-1.28288877506
ACH-000820,-0.9031818459600001
ACH-000821,-0.9262776714030001
ACH-000822,-1.07782260395
ACH-000823,-0.961667046024
ACH-000824,-1.24963860017
ACH-000827,-1.04281868463
ACH-000829,-0.561607624468
ACH-000831,-0.954159138248
ACH-000832,-0.914473440545
ACH-000833,-1.5998296543900001
ACH-000834,-0.937120704948
ACH-000835,-1.02954543299
ACH-000836,-1.1389241677600002
ACH-000837,-0.7015601929780001
ACH-000838,-0.941138800219
ACH-000839,-0.9893531728749999
ACH-000840,-1.02688462139
ACH-000841,-1.29793903922
ACH-000843,-1.1431326757
ACH-000846,-1.44436181409
ACH-000847,-0.926957156303
ACH-000848,-0.7144740889899999
ACH-000849,-1.1795520108
ACH-000851,-1.15121348733
ACH-000855,-1.1762456448899998
ACH-000856,-0.898682587148
ACH-000858,-1.0909329177200002
ACH-000859,-1.090799992
ACH-000861,-1.10331117193
ACH-000862,-1.3698360520500001
ACH-000865,-1.0831867827600001
ACH-000866,-0.9760158338420001
ACH-000867,-0.676664149619
ACH-000869,-1.03403014556
ACH-000872,-1.08837617218
ACH-000873,-1.17008819906
ACH-000876,-0.78409693934
ACH-000878,-1.22619476483
ACH-000880,-0.731171546564
ACH-000881,-1.07224219424
ACH-000882,-0.8771918508050001
ACH-000884,-1.1093240339100001
ACH-000885,-0.911121637551
ACH-000887,-1.08153591043
ACH-000888,-0.825621718194
ACH-000889,-0.9686819878090001
ACH-000890,-1.1235651257600001
ACH-000896,-1.5195585928600002
ACH-000898,-0.557073122552
ACH-000900,-1.0481560511
ACH-000901,-1.27015425987
ACH-000905,-1.0056335244499999
ACH-000906,-1.17757718447
ACH-000907,-1.0192256091299998
ACH-000910,-0.907906015534
ACH-000911,-1.09763743784
ACH-000912,-1.0
ACH-000913,-1.00588040299
ACH-000915,-0.914815386286
ACH-000916,-0.8607946611480001
ACH-000917,-0.965774680646
ACH-000921,-1.33788077235
ACH-000924,-0.9911336422220001
ACH-000926,-1.03212931071
ACH-000928,-0.523217617466
ACH-000929,-0.882795257193
ACH-000932,-1.0751579173399999
ACH-000935,-1.25290640812
ACH-000936,-1.1384749163799999
ACH-000937,-1.24125264825
ACH-000938,-0.821868034444
ACH-000939,-1.2332502511499999
ACH-000941,-0.9657174693449999
ACH-000943,-1.11833717357
ACH-000946,-0.8271674742899999
ACH-000947,-0.9328110556020001
ACH-000948,-0.920695631769
ACH-000950,-1.35991735021
ACH-000953,-1.02319155696
ACH-000957,-0.841894975195
ACH-000958,-1.2041339740399999
ACH-000960,-0.964711492506
ACH-000963,-1.3791813288199999
ACH-000968,-0.696066879694
ACH-000969,-1.0322333460200002
ACH-000973,-0.8341567888279999
ACH-000974,-0.8314614132870001
ACH-000975,-1.0075794867899999
ACH-000976,-0.7570837770119999
ACH-000978,-1.3212223615
ACH-000980,-1.00976585228
ACH-000984,-0.82253131841
ACH-000986,-1.00875054718
ACH-000988,-0.8290542555600001
ACH-000993,-0.712718457473
ACH-000994,-0.7428219994799999
ACH-000996,-0.7801405150190001
ACH-001001,-0.827271492058
ACH-001020,-0.659230913447
ACH-001028,-1.02657966925
ACH-001031,-0.893635328837
ACH-001038,-1.2371838867899998
ACH-001048,-1.02333697892
ACH-001050,-1.1022570904200002
ACH-001053,-1.22071988175
ACH-001054,-1.0186528536200001
ACH-001061,-1.06617549107
ACH-001067,-0.9226712876450001
ACH-001075,-1.1714009866
ACH-001096,-1.24741295903
ACH-001128,-0.99548775025
ACH-001134,-0.8822284618200001
ACH-001151,-0.683528756973
ACH-001163,-0.841904476575
ACH-001164,-1.09890519412
ACH-001173,-0.9125637247759999
ACH-001183,-0.90711194919
ACH-001184,-1.2556640803299999
ACH-001190,-1.3195494310200002
ACH-001192,-1.19641465479
ACH-001193,-0.774679343641
ACH-001196,-0.978438595596
ACH-001197,-1.04404067183
ACH-001205,-0.752797103066
ACH-001211,-0.9259938014929999
ACH-001212,-0.9148734884630001
ACH-001228,-1.1238098609799998
ACH-001232,-1.1198113248000001
ACH-001239,-0.9785598340870001
ACH-001274,-1.25467995175
ACH-001275,-0.940362503187
ACH-001277,-0.9483351110680001
ACH-001278,-0.7128745341
ACH-001280,-0.882256736631
ACH-001283,-0.901040585833
ACH-001289,-0.633301332875
ACH-001295,-1.00320312456
ACH-001300,-0.973685440365
ACH-001301,-1.19110698409
ACH-001302,-1.06986839345
ACH-001303,-1.05742488481
ACH-001306,-1.00878922774
ACH-001318,-0.9306963521770001
ACH-001322,-1.0472001849099999
ACH-001328,-1.13730367115
ACH-001332,-1.21561956101
ACH-001333,-0.8858335364390001
ACH-001336,-1.3614657269600001
ACH-001340,-1.01706934824
ACH-001346,-1.0431671179000002
ACH-001353,-0.863478374113
ACH-001354,-1.15887924125
ACH-001367,-1.04113482808
ACH-001368,-0.9406643868700001
ACH-001374,-1.02552893976
ACH-001375,-0.9970926389749999
ACH-001377,-0.884589177317
ACH-001380,-0.9021940596349999
ACH-001391,-0.852090181886
ACH-001407,-1.1212275921200001
ACH-001408,-0.6846435647600001
ACH-001413,-0.7193608371529999
ACH-001430,-1.25375685103
ACH-001431,-0.9294431671660001
ACH-001450,-0.983854976381
ACH-001496,-0.989293447332
ACH-001500,-1.0519401173899998
ACH-001521,-0.543413504242
ACH-001523,-1.42939896075
ACH-001532,-1.0229082631
ACH-001536,-1.0292944748000001
ACH-001550,-1.145680152
ACH-001552,-1.23891969081
ACH-001554,-1.02769815416
ACH-001645,-1.03570860505
ACH-001654,-1.22260982872
ACH-001715,-1.18142030396
ACH-001735,-0.971460014958
ACH-001736,-0.999602326929
ACH-001737,-1.3944155460699998
ACH-001740,-1.23310270468
ACH-001745,-1.0205625852299998
ACH-001750,-1.0647993901100001
ACH-001765,-0.811132216834
ACH-001956,-0.701150131897
ACH-001957,-1.1243252929799998
