,GSR (2936)
ACH-000004,0.352230693278
ACH-000007,0.132084138618
ACH-000009,0.07396378886539999
ACH-000011,0.11318067670399999
ACH-000012,0.0908655221669
ACH-000013,0.16363069625600002
ACH-000014,0.196962109207
ACH-000015,0.19365122803399998
ACH-000017,0.127880475195
ACH-000018,0.28089575053800003
ACH-000019,0.26899250216
ACH-000021,0.126936224946
ACH-000022,0.23225382925700003
ACH-000025,-0.0457739204835
ACH-000028,-0.06853068593169999
ACH-000030,0.139588423076
ACH-000035,0.171607719148
ACH-000036,0.28044243985899997
ACH-000037,0.19725173231899998
ACH-000039,0.132656653971
ACH-000040,0.118317156109
ACH-000041,0.0125058904945
ACH-000042,0.138518867338
ACH-000045,0.25385642786400003
ACH-000047,0.048881194424800004
ACH-000052,0.155247097517
ACH-000053,0.126927749976
ACH-000054,0.243839792836
ACH-000055,0.0199789503113
ACH-000060,0.156966754909
ACH-000067,0.44265703084299995
ACH-000070,0.0828079514508
ACH-000075,-0.26520871992
ACH-000078,0.0407790402331
ACH-000082,0.035121762423999996
ACH-000085,0.295923154397
ACH-000086,0.267439781048
ACH-000087,-0.137706445369
ACH-000092,0.104175590892
ACH-000095,0.12080474474000001
ACH-000097,0.0437008835982
ACH-000098,0.517777300982
ACH-000099,0.047677061806199995
ACH-000108,0.0755405898295
ACH-000113,0.163276156437
ACH-000115,-0.0204930350803
ACH-000116,0.168405060434
ACH-000118,0.0378700545671
ACH-000120,0.039967405076900005
ACH-000123,0.128586808951
ACH-000127,0.08373978944299999
ACH-000128,0.106286139574
ACH-000132,0.19528427721500002
ACH-000133,-0.00171295324181
ACH-000137,0.29610969674800003
ACH-000138,-0.05278209619
ACH-000142,0.355767744836
ACH-000143,0.155547890346
ACH-000146,0.0701245694596
ACH-000148,0.199117152295
ACH-000150,0.20825798636
ACH-000152,0.08225327832399999
ACH-000153,0.24162680141999998
ACH-000159,0.11022535242
ACH-000160,0.179374506362
ACH-000163,0.154260008096
ACH-000167,0.354351210103
ACH-000168,0.143221218954
ACH-000169,0.145872116297
ACH-000178,0.05684820228680001
ACH-000182,0.0948060159801
ACH-000183,0.19871945089
ACH-000188,0.160958804632
ACH-000189,0.236189344367
ACH-000190,0.041113129769699996
ACH-000198,0.197443448424
ACH-000204,0.201672019025
ACH-000206,0.157776680118
ACH-000207,0.15563798487299998
ACH-000211,0.130197168118
ACH-000215,0.247642042702
ACH-000221,0.133989952161
ACH-000222,0.307715644121
ACH-000223,0.0394344483822
ACH-000226,0.07305593032060001
ACH-000227,0.203479149681
ACH-000228,0.119913798561
ACH-000231,0.250162074868
ACH-000232,0.254254565999
ACH-000233,0.053127777252000005
ACH-000234,0.238458095684
ACH-000235,0.118125382416
ACH-000237,0.0477403640862
ACH-000238,0.22298201787099997
ACH-000243,0.0218192120264
ACH-000244,-0.0930558828497
ACH-000246,0.24069729179000002
ACH-000248,0.0008235103788460001
ACH-000250,0.0275204878763
ACH-000251,0.0952356284098
ACH-000253,0.0450387700046
ACH-000255,0.265125644133
ACH-000256,0.191893781934
ACH-000257,0.104462519824
ACH-000258,-0.0948744133447
ACH-000259,0.0416894674552
ACH-000260,0.065105238051
ACH-000261,0.172314995377
ACH-000262,0.314284321453
ACH-000263,0.350964122271
ACH-000264,0.0663553452043
ACH-000265,0.06049668753830001
ACH-000266,0.230436861848
ACH-000272,0.269633349822
ACH-000273,0.536056219523
ACH-000274,0.19580578845600002
ACH-000277,0.218932906331
ACH-000278,0.0697422245228
ACH-000279,0.2553930196
ACH-000280,0.07108339070650001
ACH-000281,0.375440888785
ACH-000288,0.27471501898
ACH-000291,0.24299254640999998
ACH-000293,0.169697577495
ACH-000294,0.174665402581
ACH-000295,0.155575133641
ACH-000296,-0.0677694953575
ACH-000302,0.0812032406779
ACH-000304,-0.09391632789650001
ACH-000307,0.0530523064837
ACH-000308,0.110152025078
ACH-000310,-0.0642515170646
ACH-000311,0.0525215779282
ACH-000312,0.08632342137330001
ACH-000315,0.0377045378126
ACH-000316,0.228719084071
ACH-000317,0.0934561943644
ACH-000318,0.28632005690699996
ACH-000319,0.281578363797
ACH-000320,0.030755865491499997
ACH-000322,0.139502259556
ACH-000323,0.14754182228
ACH-000324,0.0542938364841
ACH-000329,0.380946755942
ACH-000330,-0.039673297793
ACH-000331,0.301329339396
ACH-000332,0.14821259499199999
ACH-000334,0.0909109386523
ACH-000335,0.186632131254
ACH-000336,0.164053049762
ACH-000337,0.228169814675
ACH-000339,-0.0318396881314
ACH-000341,0.0281120776221
ACH-000348,0.0370495117343
ACH-000350,0.141909259925
ACH-000352,0.136753480945
ACH-000356,0.277006452687
ACH-000361,0.0717675216395
ACH-000362,0.18423628351399998
ACH-000363,0.120646146722
ACH-000364,0.0758223695627
ACH-000365,0.207133898024
ACH-000366,0.274251545713
ACH-000368,0.30340545398400004
ACH-000374,-0.021791348906700002
ACH-000375,-0.0701267982554
ACH-000376,0.386589139771
ACH-000381,0.00462027365945
ACH-000383,0.12024211781500001
ACH-000387,0.0960680764323
ACH-000389,0.29499153785300003
ACH-000390,0.239421833694
ACH-000393,-0.0463647655947
ACH-000395,0.047021431928000006
ACH-000397,0.152653183489
ACH-000401,0.077922108999
ACH-000402,0.259128399818
ACH-000403,0.128571823752
ACH-000404,0.156709931557
ACH-000406,0.0877992939278
ACH-000407,0.164834247603
ACH-000408,0.201249287809
ACH-000410,0.116356423425
ACH-000411,0.0101137129531
ACH-000414,0.045437033816400005
ACH-000415,0.0793815560125
ACH-000416,0.10012660448699999
ACH-000420,0.20276283504599998
ACH-000421,0.14418894791099998
ACH-000424,0.39885507616300003
ACH-000425,0.10198491518100002
ACH-000426,0.303357800262
ACH-000427,0.221179630112
ACH-000433,0.211697623897
ACH-000436,0.128236493015
ACH-000444,0.060993857399699994
ACH-000445,0.249975631972
ACH-000448,0.143092668705
ACH-000450,-0.0288180057966
ACH-000452,0.18133347945300002
ACH-000454,0.153476492342
ACH-000458,0.22714595763
ACH-000459,0.26305351137
ACH-000460,0.26800324444400003
ACH-000461,0.203672240081
ACH-000463,0.0884402075284
ACH-000464,0.212979868164
ACH-000466,0.185484279181
ACH-000467,0.113597586983
ACH-000468,0.18096052616900002
ACH-000469,0.26657701109299997
ACH-000470,0.0584893902271
ACH-000471,0.366511021244
ACH-000472,0.128296810712
ACH-000473,0.208147534458
ACH-000475,0.106475819173
ACH-000476,-0.0951435365908
ACH-000477,0.222406961155
ACH-000480,0.34647216156800004
ACH-000481,0.053986735031199995
ACH-000483,0.24832842823600002
ACH-000484,-0.08056389121719999
ACH-000485,0.235310452985
ACH-000486,0.144933723084
ACH-000487,0.170419794595
ACH-000488,0.180291595883
ACH-000490,0.251143511889
ACH-000491,0.14879442452
ACH-000495,0.185600877483
ACH-000496,0.11391731138
ACH-000499,0.289266761549
ACH-000500,0.217729665968
ACH-000502,0.11097830929500001
ACH-000503,0.049976619885599996
ACH-000505,0.04883174640790001
ACH-000507,0.118246531508
ACH-000510,0.166290502821
ACH-000511,0.185557761895
ACH-000512,0.22377649018000004
ACH-000516,-0.0718701158654
ACH-000517,0.136831484089
ACH-000518,0.28546219629
ACH-000520,0.138130712255
ACH-000521,-0.050433891451399995
ACH-000522,0.130857134844
ACH-000524,-0.12347220402899999
ACH-000527,0.138132989714
ACH-000528,0.151585800728
ACH-000537,0.160622256968
ACH-000541,-0.015130670226200002
ACH-000542,0.273678672912
ACH-000544,0.0136935954158
ACH-000545,0.214924981237
ACH-000547,-0.0475425962427
ACH-000548,-0.028459709176799998
ACH-000549,0.355909323187
ACH-000550,0.305559869966
ACH-000552,0.131024357368
ACH-000556,-0.0327232014495
ACH-000557,0.08255611438860001
ACH-000570,0.373513220658
ACH-000571,0.150176175716
ACH-000573,0.10761890462000001
ACH-000576,0.285390784166
ACH-000580,0.0330291021418
ACH-000584,0.152512458682
ACH-000585,0.12984031626599998
ACH-000588,0.237497140617
ACH-000589,0.205620767414
ACH-000591,0.520694658291
ACH-000593,0.138524533224
ACH-000600,0.110355295404
ACH-000601,0.13090036488600001
ACH-000604,0.323816456728
ACH-000605,0.219835723499
ACH-000606,0.231194828673
ACH-000608,0.21437964833599998
ACH-000614,0.290642873067
ACH-000616,-0.149776681692
ACH-000618,0.064654030849
ACH-000619,0.102803940286
ACH-000620,0.06616452183119999
ACH-000621,0.136070711291
ACH-000622,0.14720888018699999
ACH-000623,0.418354575519
ACH-000624,-0.11637049965299999
ACH-000627,0.177853599189
ACH-000630,0.2784921954
ACH-000632,0.045922843734
ACH-000633,0.190812958624
ACH-000637,-0.155376294222
ACH-000638,0.194277393222
ACH-000646,0.137521819993
ACH-000647,0.189572152211
ACH-000648,0.252775775961
ACH-000649,0.0373401208271
ACH-000651,0.13840634888699999
ACH-000652,0.231223154512
ACH-000653,0.222142855048
ACH-000657,0.139388060707
ACH-000658,0.326795796639
ACH-000661,0.0481653592581
ACH-000662,-0.0188300296792
ACH-000663,0.144170109024
ACH-000665,-1.22252917491
ACH-000671,0.38179990013400006
ACH-000673,0.07506738359460001
ACH-000676,0.0453627087311
ACH-000677,0.192632441725
ACH-000681,0.17142276363899997
ACH-000682,0.19957725775600002
ACH-000683,-0.0166129993513
ACH-000684,0.358598456401
ACH-000688,0.162631538989
ACH-000693,0.150442354094
ACH-000694,0.191708882963
ACH-000695,-0.129852424355
ACH-000696,0.158420115413
ACH-000697,0.245667909245
ACH-000699,0.10719018906300001
ACH-000701,0.107997634575
ACH-000706,0.254643961203
ACH-000711,0.09664419668030001
ACH-000713,0.193633129489
ACH-000714,0.224254192341
ACH-000718,0.111318227227
ACH-000720,0.21873919375300002
ACH-000721,0.20746055178300002
ACH-000724,0.468670332844
ACH-000725,0.121573222228
ACH-000732,0.34374948942100003
ACH-000734,0.0810315975419
ACH-000735,0.224945701331
ACH-000736,0.27758579332600003
ACH-000738,0.191174541134
ACH-000746,0.310183483933
ACH-000747,0.223001222645
ACH-000748,0.30168629806200004
ACH-000753,0.160033145519
