,OR3A3 (8392)
ACH-000004,-0.293029007927
ACH-000007,-0.5207662916870001
ACH-000009,-0.350723705383
ACH-000011,-0.541568465017
ACH-000012,-0.20184879129900002
ACH-000013,-0.308355679569
ACH-000014,-0.505853482095
ACH-000015,-0.498089735829
ACH-000017,-0.281964333003
ACH-000018,-0.591229870945
ACH-000019,-0.306099809422
ACH-000021,-0.215641132199
ACH-000022,-0.36505445278000004
ACH-000025,-0.500354328563
ACH-000028,-0.361853532922
ACH-000030,-0.340027932961
ACH-000035,-0.299288317059
ACH-000036,-0.327342545528
ACH-000037,-0.304496823637
ACH-000039,-0.355294288847
ACH-000040,-0.335987058138
ACH-000041,-0.403018199826
ACH-000042,-0.321006951589
ACH-000045,-0.467919679788
ACH-000047,-0.552876374255
ACH-000052,-0.348797128011
ACH-000053,-0.33694400098300004
ACH-000054,-0.373279126069
ACH-000055,-0.398857938882
ACH-000060,-0.42109275946400004
ACH-000067,-0.296678612256
ACH-000070,-0.518449801572
ACH-000075,-0.258036944301
ACH-000078,-0.5195700900770001
ACH-000082,-0.568997611421
ACH-000085,-0.47507068370899996
ACH-000086,-0.17561617769699997
ACH-000087,-0.172005272923
ACH-000092,-0.318790520347
ACH-000095,-0.44418514810500004
ACH-000097,-0.352109318472
ACH-000098,-0.42994796426000004
ACH-000099,-0.35062632132
ACH-000108,-0.363707020633
ACH-000113,-0.496612217673
ACH-000115,-0.35985954451499996
ACH-000116,-0.35505933788800004
ACH-000118,-0.331204961601
ACH-000120,-0.555550330032
ACH-000123,-0.40558709285800004
ACH-000127,-0.34182429309600004
ACH-000128,-0.361961023966
ACH-000132,-0.310517132235
ACH-000133,-0.39435846148599996
ACH-000137,-0.30792878476999996
ACH-000138,-0.45566775030400003
ACH-000142,-0.45197929644199997
ACH-000143,-0.0899817877819
ACH-000146,-0.391962997277
ACH-000148,-0.44471866216000006
ACH-000150,-0.477309270607
ACH-000152,-0.347192337069
ACH-000153,-0.504530745631
ACH-000159,-0.25286232303899997
ACH-000160,-0.41632414466
ACH-000163,-0.36685196669
ACH-000167,-0.41456037913000005
ACH-000168,-0.409148208262
ACH-000169,-0.355649853268
ACH-000178,-0.562642219817
ACH-000182,-0.376198455706
ACH-000183,-0.276889982724
ACH-000188,-0.499642878389
ACH-000189,-0.425087334227
ACH-000190,-0.513447588564
ACH-000198,-0.406532381794
ACH-000204,-0.262282349257
ACH-000206,-0.5583505726079999
ACH-000207,-0.62556223414
ACH-000211,-0.370218933912
ACH-000215,-0.348665512717
ACH-000221,-0.452280829895
ACH-000222,-0.44969992705300005
ACH-000223,-0.28975001478100004
ACH-000226,-0.43326119645800004
ACH-000227,-0.46060652252400003
ACH-000228,-0.42632127288800004
ACH-000231,-0.438809743139
ACH-000232,-0.297157455175
ACH-000233,-0.505853524937
ACH-000234,-0.37194953281300003
ACH-000235,-0.400703758422
ACH-000237,-0.589165650557
ACH-000238,-0.25742902725
ACH-000243,-0.399344545049
ACH-000244,-0.442376877859
ACH-000246,-0.202385025736
ACH-000248,-0.264726473822
ACH-000250,-0.402639123077
ACH-000251,-0.45783278996699994
ACH-000253,-0.45840438396399996
ACH-000255,-0.141682378619
ACH-000256,-0.464886275779
ACH-000257,-0.43612552713799996
ACH-000258,-0.255210820496
ACH-000259,-0.329748341261
ACH-000260,-0.361648432813
ACH-000261,-0.250906873311
ACH-000262,-0.28485195473700003
ACH-000263,-0.509210939661
ACH-000264,-0.373150437799
ACH-000265,-0.255528089431
ACH-000266,-0.44033778705399995
ACH-000272,-0.404580969115
ACH-000273,-0.401867302868
ACH-000274,-0.535871833823
ACH-000277,-0.311830510421
ACH-000278,-0.477719429396
ACH-000279,-0.37683012614699996
ACH-000280,-0.420099137148
ACH-000281,-0.272693620194
ACH-000288,-0.5627609275419999
ACH-000291,-0.35635903128799995
ACH-000293,-0.517652168438
ACH-000294,-0.40997575581600004
ACH-000295,-0.463792871612
ACH-000296,-0.465594664606
ACH-000302,-0.289145650674
ACH-000304,-0.559107812575
ACH-000307,-0.468823830091
ACH-000308,-0.352459538322
ACH-000310,-0.354299531542
ACH-000311,-0.38621196277900005
ACH-000312,-0.394835442387
ACH-000315,-0.0323548088518
ACH-000316,-0.36214169739200003
ACH-000317,-0.28955032941799996
ACH-000318,-0.302356280179
ACH-000319,-0.42157630499700005
ACH-000320,-0.3705586783
ACH-000322,-0.711202506142
ACH-000323,-0.534810857682
ACH-000324,-0.5776857453750001
ACH-000329,-0.436259878257
ACH-000330,-0.08685029340530001
ACH-000331,-0.479956925933
ACH-000332,-0.401702970807
ACH-000334,-0.42514875962800003
ACH-000335,-0.45624684412600003
ACH-000336,-0.264119300949
ACH-000337,-0.170005365564
ACH-000339,-0.390740691782
ACH-000341,-0.446725184542
ACH-000348,-0.358103606366
ACH-000350,-0.248500436883
ACH-000352,-0.422125001888
ACH-000356,-0.261901567424
ACH-000361,-0.456993624757
ACH-000362,-0.46914299209
ACH-000363,-0.450902008948
ACH-000364,-0.361255944777
ACH-000365,-0.34206125446999996
ACH-000366,-0.201514443919
ACH-000368,-0.432935101215
ACH-000374,-0.28593455389600003
ACH-000375,-0.34583410772100004
ACH-000376,-0.16907555942400002
ACH-000381,-0.5786846622330001
ACH-000383,-0.46986911878700005
ACH-000387,-0.45501966669
ACH-000389,-0.35518977473499996
ACH-000390,-0.27614930776
ACH-000393,-0.352936365053
ACH-000395,-0.305906944239
ACH-000397,-0.396842973112
ACH-000401,-0.32595226954100004
ACH-000402,-0.361053089696
ACH-000403,-0.447204131501
ACH-000404,-0.494248953414
ACH-000406,-0.407824770831
ACH-000407,-0.336797790682
ACH-000408,-0.332029413509
ACH-000410,-0.190666432033
ACH-000411,-0.37994590073
ACH-000414,-0.421998033658
ACH-000415,-0.368988637113
ACH-000416,-0.259759317253
ACH-000420,-0.440996475275
ACH-000421,-0.44280119042099997
ACH-000424,-0.214776141135
ACH-000425,-0.30305098962
ACH-000426,-0.528160601238
ACH-000427,-0.18461037060199997
ACH-000433,-0.131031963093
ACH-000436,-0.529634725765
