,DQX1 (165545)
ACH-000348,-0.139657423481
ACH-000350,0.0170820036823
ACH-000352,-0.08780471775589999
ACH-000356,-0.367704561533
ACH-000361,-0.233216230506
ACH-000362,-0.0790842876844
ACH-000363,0.055855670453900004
ACH-000364,-0.12033348368300001
ACH-000365,0.015672118007
ACH-000366,-0.132374745979
ACH-000368,-0.18149316976399998
ACH-000374,0.0182937123957
ACH-000375,-0.221790824601
ACH-000376,-0.1424316492
ACH-000381,-0.0822222221493
ACH-000383,-0.0800695567952
ACH-000387,-0.0953895321425
ACH-000389,0.012190586399999998
ACH-000390,-0.157403235824
ACH-000393,-0.280469643396
ACH-000395,-0.0602992208923
ACH-000397,-0.120187483973
ACH-000401,-0.00662151825161
ACH-000402,-0.34724006045
ACH-000403,-0.162009719389
ACH-000404,0.151898736949
ACH-000406,-0.11670300246099999
ACH-000407,-0.17643605080299998
ACH-000408,-0.176933596703
ACH-000410,-0.108563508302
ACH-000411,-0.08530878043659999
ACH-000414,0.0686862439139
ACH-000415,-0.20564773776999998
ACH-000416,-0.065876042843
ACH-000420,-0.143986551474
ACH-000421,-0.0957957009065
ACH-000424,-0.641469920206
ACH-000425,-0.08540277062960001
ACH-000426,-0.042116985409900005
ACH-000427,-0.20860603204999997
ACH-000433,0.135172261787
ACH-000436,0.0745264154728
ACH-000444,-0.12146844051899999
ACH-000445,-0.151105422292
ACH-000448,0.0852423540016
ACH-000450,0.0352128533225
ACH-000452,-0.19081033877700002
ACH-000454,-0.343936607792
ACH-000458,-0.12285227140999999
ACH-000459,-0.21941547393000002
ACH-000460,-0.109474884823
ACH-000461,-0.300606722225
ACH-000463,-0.0388016163251
ACH-000464,0.380215654555
ACH-000466,0.108947348711
ACH-000467,0.00609265617726
ACH-000468,-0.188567639234
ACH-000469,0.085911312465
ACH-000470,0.099298344087
ACH-000471,-0.0358060098284
ACH-000472,-0.0165329299771
ACH-000473,0.10013796525699999
ACH-000475,0.00602861276757
ACH-000476,-0.0912566866476
ACH-000477,-0.307476898096
ACH-000480,-0.121226645646
ACH-000481,-0.048520488706599994
ACH-000483,-0.024810359478099998
ACH-000484,-0.09117442035160002
ACH-000485,-0.0620459362345
ACH-000486,-0.12034745837000001
ACH-000487,-0.0503461143272
ACH-000488,-0.10191741029200001
ACH-000490,-0.0883963015154
ACH-000491,-0.017573600176799997
ACH-000495,-0.0265478388594
ACH-000496,-0.07593376308899999
ACH-000499,0.0832045682313
ACH-000500,-0.22640421235999997
ACH-000502,-0.148397287831
ACH-000503,-0.155093689338
ACH-000505,-0.105384856959
ACH-000507,-0.181784816413
ACH-000510,-0.017635246132
ACH-000511,-0.00709187672149
ACH-000512,0.095283853964
ACH-000516,-0.05764453128819999
ACH-000517,-0.0560004462401
ACH-000518,0.052181467256500004
ACH-000520,-0.204090091452
ACH-000521,-0.033456702683700004
ACH-000522,-0.117591896049
ACH-000524,-0.113402629909
ACH-000527,-0.120416249543
ACH-000528,-0.124847354927
ACH-000537,-0.130804330076
ACH-000541,-0.142735975793
ACH-000542,-0.135147363397
ACH-000544,-0.18725058037200001
ACH-000545,-0.13665713935999999
ACH-000547,-0.0318919637486
ACH-000548,-0.169298839587
ACH-000549,0.097615681714
ACH-000550,-0.0672066623973
ACH-000552,-0.117530614048
ACH-000556,-0.10642821285399999
ACH-000557,0.0267806576207
ACH-000570,-0.217528488357
ACH-000571,0.07216520842089999
ACH-000573,-0.0626863037456
ACH-000576,-0.107658024548
ACH-000580,-0.220137599105
ACH-000584,-0.213611079731
ACH-000585,-0.130543377633
ACH-000588,-0.16357404306
ACH-000589,0.0427575479912
ACH-000591,-0.117365537964
ACH-000593,-0.08653019678400001
ACH-000600,-0.00747657296185
ACH-000601,-0.0737352840131
ACH-000604,-0.199459503229
ACH-000605,-0.206056993731
ACH-000606,-0.279034088044
ACH-000608,0.034833461023300004
ACH-000614,-0.146922184494
ACH-000616,-0.0626564148473
ACH-000618,-0.249781251342
ACH-000619,-0.407890017404
ACH-000620,0.0265990684435
ACH-000621,0.0331266216532
ACH-000622,-0.0544709016631
ACH-000623,-0.225819341809
ACH-000624,-0.19527626595
ACH-000627,-0.177894464327
ACH-000630,-0.15750037497199998
ACH-000632,-0.0325898057167
ACH-000633,0.032054018264
ACH-000637,-0.0491562526715
ACH-000638,-0.0762475709178
ACH-000646,-0.22061653839
ACH-000647,-0.024445511992200002
ACH-000648,-0.0426700560448
ACH-000649,-0.045016154959699996
ACH-000651,-0.133200020008
ACH-000652,0.0128820610434
ACH-000653,-0.112641649196
ACH-000657,-0.0539911833756
ACH-000658,0.026144165807
ACH-000661,-0.0189020647952
ACH-000662,-0.100284631107
ACH-000663,-0.0175069981001
ACH-000665,-0.241794223808
ACH-000671,-0.117128655878
ACH-000673,-0.277159867496
ACH-000676,0.0249127894511
ACH-000677,0.0057633068604
ACH-000681,-0.0607117692471
ACH-000682,-0.199550531242
ACH-000683,-0.22384218379999998
ACH-000684,0.159927792109
ACH-000688,-0.08097313541939999
ACH-000693,-0.14396114525599998
ACH-000694,-0.0652910056943
ACH-000695,-0.347912286096
ACH-000696,-0.22563590910300002
ACH-000697,-0.28581915618500003
ACH-000699,-0.0198700644868
ACH-000701,-0.169602354714
ACH-000706,0.0378117173851
ACH-000711,-0.114623132761
ACH-000713,0.055006085989199996
ACH-000714,-0.240679699765
ACH-000718,-0.159721268424
ACH-000720,-0.11463947014499999
ACH-000721,-0.214959424397
ACH-000724,-0.0868093777867
ACH-000725,-0.055133972790099996
ACH-000732,-0.426226829273
ACH-000734,-0.0929028749402
ACH-000735,-0.0704715390302
ACH-000736,-0.0082680706871
ACH-000738,-0.08283624266089999
ACH-000746,-0.08806656551580001
ACH-000747,-0.201389752414
ACH-000748,-0.15148661519099998
ACH-000753,-0.085404731621
ACH-000756,-0.0931453848247
ACH-000757,-0.148854852512
ACH-000758,0.05049945970980001
ACH-000760,-0.052198702483199994
ACH-000763,0.0863017027501
ACH-000764,-0.06491216705609999
ACH-000765,0.013860213708999999
ACH-000766,-0.231135822052
ACH-000767,-0.0254430613701
ACH-000768,0.0237005261815
ACH-000769,-0.20244787149799998
ACH-000770,-0.07430891782980001
ACH-000771,-0.0251279272279
ACH-000773,-0.0331644539584
ACH-000776,-0.10513537678200001
ACH-000777,0.0115433379737
ACH-000778,-0.0843787379397
ACH-000781,-0.11011382138699999
ACH-000782,-0.219609072473
ACH-000783,-0.0308850672681
ACH-000784,-0.13031201337200002
ACH-000785,0.0555635557498
ACH-000787,-0.0308981395165
ACH-000788,-0.08102826693460001
ACH-000791,-0.199954718899
ACH-000792,-0.0852174109276
ACH-000794,-0.42526174291599994
ACH-000796,-0.181596233185
ACH-000799,-0.22315878019000002
ACH-000800,-0.418273673555
ACH-000802,-0.10323271716
ACH-000804,-0.268609355249
ACH-000805,-0.013775896884700002
ACH-000809,-0.153558944791
ACH-000810,-0.323102964197
ACH-000811,-0.116688744914
ACH-000817,-0.06320910992409999
ACH-000819,-0.181846220867
ACH-000820,-0.0353044802613
ACH-000821,-0.0298088855878
ACH-000822,-0.0474307945916
ACH-000823,-0.0314721972689
ACH-000824,-0.08722468890280001
ACH-000827,-0.0256477573587
ACH-000829,-0.07346196855710001
ACH-000831,-0.203992439809
ACH-000832,-0.045287694487
ACH-000833,0.0573867598812
ACH-000834,-0.205037099885
ACH-000835,0.00888174593625
ACH-000836,-0.170298383583
ACH-000837,-0.170090424857
ACH-000838,-0.23367650338100002
ACH-000839,-0.299872160303
ACH-000840,-0.222742132101
ACH-000841,-0.13833538734200002
ACH-000843,-0.0701400967226
ACH-000846,-0.336853558221
ACH-000847,-0.244768442432
ACH-000848,-0.048983463698399995
ACH-000849,0.0263077965623
ACH-000851,-0.0862456892845
ACH-000855,-0.27808121028
ACH-000856,-0.15668397855900001
ACH-000858,-0.281296016297
ACH-000859,-0.161140930154
ACH-000861,0.061554251852900005
ACH-000862,-0.080419783206
ACH-000865,-0.015775467135000002
ACH-000866,-0.130759052422
ACH-000867,-0.0417360953962
ACH-000869,-0.134014788233
ACH-000872,-0.034758573328
ACH-000873,0.0700439361256
ACH-000876,0.12873160009600002
ACH-000878,-0.0579461638122
ACH-000880,0.0874198871165
ACH-000881,0.0282729521636
ACH-000882,-0.15998612875499998
ACH-000884,0.0502861011399
ACH-000885,-0.072950077886
ACH-000887,-0.060671832703300003
ACH-000888,-0.076322743652
ACH-000889,-0.106937962134
ACH-000890,0.0358596652343
ACH-000896,-0.11826193003699999
ACH-000898,0.0155997103245
ACH-000900,-0.0231963731275
ACH-000901,-0.058959526280100004
ACH-000905,-0.0683761184024
ACH-000906,-0.121458586246
ACH-000907,-0.013546318682799999
ACH-000910,-0.0670954478968
ACH-000911,-0.263436225955
ACH-000912,-0.0670646529718
ACH-000913,-0.0863592118917
ACH-000915,-0.0649556654628
ACH-000916,0.07836375909439999
ACH-000917,0.036597602475400004
ACH-000921,-0.209638436778
ACH-000924,-0.012253369369
ACH-000926,-0.20052639810400003
ACH-000928,-0.0706305905994
ACH-000929,0.042272261399600004
ACH-000932,-0.11665794411599999
ACH-000935,-0.0703753787608
ACH-000936,-0.167416630744
ACH-000937,-0.011514396950600001
ACH-000938,-0.21552460409200003
ACH-000939,-0.0215231831148
ACH-000941,-0.0037172031823000003
ACH-000943,-0.0729321643739
ACH-000946,-0.114359684207
ACH-000947,-0.0162445882903
ACH-000948,-0.0298274143825
ACH-000950,-0.171384400696
ACH-000953,-0.10757674252
ACH-000957,0.00025824498583
ACH-000958,-0.023580452168299997
ACH-000960,-0.0686979243439
ACH-000963,-0.0687412688767
ACH-000968,0.0941769388043
ACH-000969,-0.12928360172599998
ACH-000973,-0.038057226088199995
ACH-000974,-0.131095216141
ACH-000975,-0.07537274346219999
ACH-000976,0.0730009865611
ACH-000978,0.0904921282048
ACH-000980,-0.05592270640599999
ACH-000984,0.00434138021597
ACH-000986,-0.104338966763
ACH-000988,-0.15089969506200002
ACH-000993,-0.0586898348878
ACH-000994,-0.21241961027399997
ACH-000996,-0.07299959497399999
ACH-001001,-0.109303054999
ACH-001020,0.010021835561
ACH-001028,-0.0667248866395
ACH-001031,-0.09609525933089999
ACH-001038,-0.0232768297621
ACH-001048,-0.100994972467
ACH-001050,-0.0390200835413
ACH-001053,-0.117465514891
ACH-001054,-0.08033627918
ACH-001061,-0.13350784923599998
ACH-001067,-0.248496734777
ACH-001075,-0.10427333171299999
ACH-001096,-0.019133209922
ACH-001128,0.177816713167
ACH-001134,-0.08519148774689998
ACH-001151,-0.11270660217700001
ACH-001163,-0.245881967057
ACH-001164,-0.11890401787999999
ACH-001173,-0.109545931194
ACH-001183,0.08869986163010002
ACH-001184,-0.15510527490599998
ACH-001190,-0.106638377596
ACH-001192,0.069375204275
ACH-001193,0.18143675276700003
ACH-001196,-0.0958184517038
ACH-001197,-0.123973372688
ACH-001205,0.20427163725900002
ACH-001211,0.0053924377048900005
ACH-001212,-0.417531317287
ACH-001228,-0.201437299214
ACH-001232,-0.04425986946259999
ACH-001239,-0.0354566995912
ACH-001274,0.024418987702500002
ACH-001275,-0.269248026284
ACH-001277,-0.17290051301399997
ACH-001278,-0.09863691302269999
ACH-001280,0.16416358622000002
ACH-001283,-0.154415318284
ACH-001289,-0.159809448553
ACH-001295,-0.19068289924100001
ACH-001300,-0.179245233537
ACH-001301,-0.0862929907948
ACH-001302,-0.14123326158
ACH-001303,0.113311323992
ACH-001306,0.13786858713199998
ACH-001318,-0.11118319179899999
ACH-001322,-0.164037564207
ACH-001328,-0.23384269366000002
ACH-001332,-0.407740641773
ACH-001333,-0.241587667326
ACH-001336,-0.0439266800091
ACH-001340,-0.233689780805
ACH-001346,-0.188186580672
ACH-001353,-0.015592086833500001
ACH-001354,-0.126084910341
ACH-001367,0.06303753991359999
ACH-001368,-0.04909717474380001
ACH-001374,-0.170103325152
ACH-001375,-0.149609704143
ACH-001377,0.09690388057140001
ACH-001380,-0.0147965897373
ACH-001391,-0.0882456872857
ACH-001407,-0.0773066790855
ACH-001408,-0.207109173797
ACH-001413,-0.160628547127
ACH-001430,0.106139626899
ACH-001431,-0.0776500715041
ACH-001450,0.260527073004
ACH-001496,-0.136319691029
ACH-001500,-0.08684605560650001
ACH-001521,-0.11562130351199999
ACH-001523,-0.07300154591699999
ACH-001532,-0.0591163463217
ACH-001536,0.058065718323099993
ACH-001550,-0.166977778479
ACH-001552,-0.23467945516199998
ACH-001554,-0.0796784498985
ACH-001645,-0.246494054896
ACH-001654,-0.0706021080457
ACH-001715,-0.0543179550815
ACH-001735,-0.0800705673279
ACH-001736,0.0372654282812
ACH-001737,0.224868786672
ACH-001740,0.009051913924309998
ACH-001745,-0.0305896455088
ACH-001750,0.09557490572550001
ACH-001765,0.025756458626900004
ACH-001956,-0.09021060443710001
ACH-001957,0.00393171059417
