,ABCD4 (5826)
ACH-000401,-0.473470683826
ACH-000402,-0.312016359474
ACH-000403,-0.210985249259
ACH-000404,-0.36011346774
ACH-000406,-0.541685474352
ACH-000407,-0.158040512345
ACH-000408,-0.36530519824600005
ACH-000410,-0.105329698473
ACH-000411,-0.16099130520899999
ACH-000414,-0.419366107031
ACH-000415,-0.16623861838600001
ACH-000416,-0.12926754981799998
ACH-000420,-0.10074704848200002
ACH-000421,-0.165440385572
ACH-000424,-0.33384991657499996
ACH-000425,-0.185203403494
ACH-000426,-0.255887982387
ACH-000427,-0.296410949553
ACH-000433,0.0259885144148
ACH-000436,-0.393409505835
ACH-000444,-0.243751081973
ACH-000445,-0.130491111536
ACH-000448,-0.293466152421
ACH-000450,0.0542968221494
ACH-000452,-0.15574124793400002
ACH-000454,-0.41802134554399994
ACH-000458,-0.20931032201699998
ACH-000459,0.192119686681
ACH-000460,-0.309634677478
ACH-000461,-0.08928374629550001
ACH-000463,-0.26270183865400004
ACH-000464,-0.08202293078
ACH-000466,-0.22129426071199998
ACH-000467,-0.279766699444
ACH-000468,-0.150789563624
ACH-000469,-0.307876708121
ACH-000470,-0.48603678374799997
ACH-000471,-0.0681614665288
ACH-000472,-0.41338364655000004
ACH-000473,-0.00991775224703
ACH-000475,-0.238549219715
ACH-000476,-0.124555840252
ACH-000477,-0.422788265294
ACH-000480,-0.223712642572
ACH-000481,-0.42705231668300003
ACH-000483,-0.0882208726477
ACH-000484,-0.269803753292
ACH-000485,-0.16773598175999999
ACH-000486,-0.233207313193
ACH-000487,-0.07011040178660001
ACH-000488,-0.187658993925
ACH-000490,-0.10258397017899999
ACH-000491,-0.4205101357
ACH-000495,-0.27440625465
ACH-000496,-0.132269915342
ACH-000499,-0.148115651494
ACH-000500,-0.35638703567
ACH-000502,-0.29251955802900004
ACH-000503,0.070224210616
ACH-000505,-0.4856259596
ACH-000507,-0.455593413557
ACH-000510,-0.189374216346
ACH-000511,-0.167133044171
ACH-000512,-0.372373266979
ACH-000516,-0.20346167711100002
ACH-000517,-0.263887156083
ACH-000518,-0.0781361866578
ACH-000520,-0.182499523751
ACH-000521,-0.38798106671899996
ACH-000522,-0.184527060556
ACH-000524,-0.237504600463
ACH-000527,-0.14536094169299998
ACH-000528,-0.26903220079
ACH-000537,-0.129361502289
ACH-000541,-0.428618665867
ACH-000542,-0.33701496436899997
ACH-000544,-0.16490733654
ACH-000545,-0.40438617431699997
ACH-000547,-0.427868733189
ACH-000548,-0.28845541328200003
ACH-000549,-0.22966013774
ACH-000550,-0.0927128625619
ACH-000552,-0.121762865988
ACH-000556,-0.210690444971
ACH-000557,-0.18229738172899998
ACH-000570,-0.235174793779
ACH-000571,-0.433959392627
ACH-000573,-0.241451970981
ACH-000576,-0.22074038289500003
ACH-000580,-0.250242947502
ACH-000584,-0.313129339046
ACH-000585,-0.198444607207
ACH-000588,-0.15486152199
ACH-000589,-0.400050254053
ACH-000591,-0.609524932554
ACH-000593,-0.23306533755800002
ACH-000600,-0.153326831071
ACH-000601,-0.22578238972399997
ACH-000604,-0.258215907836
ACH-000605,-0.369134116169
ACH-000606,-0.23057215277100002
ACH-000608,-0.316537843174
ACH-000614,-0.150447866914
ACH-000616,-0.0402719406024
ACH-000618,-0.283249221163
ACH-000619,-0.265921594937
ACH-000620,-0.141447759262
ACH-000621,-0.175077416351
ACH-000622,-0.23570083039700002
ACH-000623,-0.422821764221
ACH-000624,-0.167388020656
ACH-000627,-0.35724382068599997
ACH-000630,-0.247891352663
ACH-000632,-0.180030042276
ACH-000633,-0.209222704424
ACH-000637,-0.061467493990000004
ACH-000638,-0.242378602871
ACH-000646,-0.578987349622
ACH-000647,-0.19204269914900002
ACH-000648,-0.309980077003
ACH-000649,-0.360885244633
ACH-000651,-0.0997895586448
ACH-000652,-0.267493868889
ACH-000653,-0.162399910994
ACH-000657,-0.12744582878799998
ACH-000658,-0.0280829699108
ACH-000661,-0.109100641332
ACH-000662,-0.48079528753999995
ACH-000663,-0.0427331191718
ACH-000665,-0.113512917485
ACH-000671,-0.115394348281
ACH-000673,-0.257893601299
ACH-000676,-0.364865415701
ACH-000677,-0.119609570801
ACH-000681,-0.331440985419
ACH-000682,-0.292197419424
ACH-000683,-0.052360954521900004
ACH-000684,-0.22122327985800003
ACH-000688,-0.12056466216299999
ACH-000693,-0.272524715267
ACH-000694,-0.23812916286
ACH-000695,-0.333033703788
ACH-000696,-0.154229269921
ACH-000697,-0.293748739966
ACH-000699,-0.106932429025
ACH-000701,-0.561944975476
ACH-000706,-0.023799044214900002
ACH-000711,-0.323889248777
ACH-000713,-0.12699962111500002
ACH-000714,-0.252544329888
ACH-000718,-0.7089656227069999
ACH-000720,-0.142277690913
ACH-000721,-0.610150422186
ACH-000724,-0.0741589978965
ACH-000725,-0.127826380213
ACH-000732,-0.285519130585
ACH-000734,-0.154761072339
ACH-000735,-0.24203449855700002
ACH-000736,-0.173363129938
ACH-000738,-0.247891178613
ACH-000746,-0.14295132107300002
ACH-000747,-0.261279646875
ACH-000748,-0.15981551969799998
ACH-000753,-0.16761674582900002
ACH-000756,-0.166458612889
ACH-000757,-0.175004449098
ACH-000758,-0.36561118620800004
ACH-000760,-0.318088160869
ACH-000763,-0.07658350963819999
ACH-000764,-0.021793869571
ACH-000765,-0.169136303172
ACH-000766,-0.14736077423900001
ACH-000767,-0.252900354357
ACH-000768,-0.697288038987
ACH-000769,-0.22522949678399998
ACH-000770,-0.187529310398
ACH-000771,-0.230470883561
ACH-000773,-0.440179039638
ACH-000776,-0.137510741421
ACH-000777,-0.306936977743
ACH-000778,-0.54908139965
ACH-000781,-0.26884029333799997
ACH-000782,-0.011535069926200002
ACH-000783,-0.199247576955
ACH-000784,-0.1744107805
ACH-000785,-0.27007697965
ACH-000787,-0.163511866559
ACH-000788,-0.24561760892099999
ACH-000791,-0.44888902212399995
ACH-000792,-0.040969655574
ACH-000794,-0.216787995832
ACH-000796,-0.32483647413000005
ACH-000799,-0.167673933806
ACH-000800,-0.0339727231594
ACH-000802,-0.170858172064
ACH-000804,-0.363557182704
ACH-000805,-0.159235719381
ACH-000809,-0.214079896808
ACH-000810,-0.540921808706
ACH-000811,-0.180851738416
ACH-000817,-0.17461893839899997
ACH-000819,-0.12305021649299999
ACH-000820,0.155595505859
ACH-000821,0.00266901759922
ACH-000822,-0.392187223431
ACH-000823,-0.10680313531199999
ACH-000824,-0.286888514993
ACH-000827,-0.139900544071
ACH-000829,-0.18697925750500002
ACH-000831,-0.13947795736
ACH-000832,-0.0384534493905
ACH-000833,-0.453266440874
ACH-000834,-0.26772657588599996
ACH-000835,-0.114722988988
ACH-000836,-0.09831225157
ACH-000837,-0.358108395841
ACH-000838,-0.296126406579
ACH-000839,-0.584185483219
ACH-000840,-0.25311664186599997
ACH-000841,-0.273003575909
ACH-000843,-0.288781808937
ACH-000846,-0.148987414444
ACH-000847,-0.426143257234
ACH-000848,-0.032548560125
ACH-000849,-0.344863397858
ACH-000851,-0.36092201909599997
ACH-000855,-0.202118628371
ACH-000856,-0.22354322419199998
ACH-000858,-0.196160613409
ACH-000859,-0.7488227331370001
ACH-000861,-0.19497291698600003
ACH-000862,-0.322059784297
ACH-000865,-0.27507160219
ACH-000866,-0.197388046772
ACH-000867,-0.43218043626100006
ACH-000869,-0.21118053965199998
ACH-000872,-0.0509370097215
ACH-000873,-0.18610716082000003
ACH-000876,-0.25887498661999997
ACH-000878,-0.0402615175666
ACH-000880,-0.14932081147600001
ACH-000881,-0.0689589785291
ACH-000882,-0.20268233329
ACH-000884,-0.20340023908799998
ACH-000885,-0.19454059139199997
ACH-000887,-0.33363837009799996
ACH-000888,-0.28983358965
ACH-000889,-0.418429004903
ACH-000890,-0.44057466189800004
ACH-000896,-0.5226206166640001
ACH-000898,-0.230801320423
ACH-000900,-0.277489770179
ACH-000901,-0.295182260511
ACH-000905,-0.319813990787
ACH-000906,-0.193186703875
ACH-000907,-0.423939723473
ACH-000910,-0.166155556773
ACH-000911,-0.0857803361885
ACH-000912,-0.153060956044
ACH-000913,-0.122984508236
ACH-000915,-0.21159022964899998
ACH-000916,-0.557525456685
ACH-000917,-0.189767839278
ACH-000921,-0.323095234482
ACH-000924,-0.250954556146
ACH-000926,-0.277942926471
ACH-000928,-0.19822578048300002
ACH-000929,-0.27662993045
ACH-000932,-0.571748989408
ACH-000935,-0.415058175162
ACH-000936,-0.156926046568
ACH-000937,-0.110790778696
ACH-000938,-0.103119671886
ACH-000939,-0.489813610524
ACH-000941,-0.304677520803
ACH-000943,-0.31965097586999996
ACH-000946,-0.421669567604
ACH-000947,-0.126142677305
ACH-000948,-0.407394909978
ACH-000950,-0.237943500651
ACH-000953,-0.182368511132
ACH-000957,-0.595510069253
ACH-000958,-0.281800399688
ACH-000960,-0.102295493667
ACH-000963,-0.0746423543241
ACH-000968,-0.133601887685
ACH-000969,-0.239215609975
ACH-000973,-0.158376519012
ACH-000974,-0.081848690562
ACH-000975,-0.177362465186
ACH-000976,-0.449841040892
ACH-000978,-0.0212851504265
ACH-000980,-0.203265762329
ACH-000984,-0.127594141993
ACH-000986,-0.40092846529200005
ACH-000988,-0.263491594491
ACH-000993,-0.0799255533123
ACH-000994,-0.223758276444
ACH-000996,-0.21109609026599999
ACH-001001,-0.460536515067
ACH-001020,-0.15717912283
ACH-001028,-0.247821813024
ACH-001031,-0.10873886979
ACH-001038,-0.21669454077199998
ACH-001048,-0.467957414712
ACH-001050,-0.0810291045929
ACH-001053,-0.00993060464992
ACH-001054,-0.254175700884
ACH-001061,-0.243531927317
ACH-001067,-0.0558861464264
ACH-001075,-0.22003034907699998
ACH-001096,-0.164136349725
ACH-001128,-0.25331948786499997
ACH-001134,-0.136861035454
ACH-001151,-0.213523348261
ACH-001163,-0.313293892507
ACH-001164,-0.357015391224
ACH-001173,-0.137984011568
ACH-001183,-0.19765198804
ACH-001184,-0.158475928865
ACH-001190,-0.162201453641
ACH-001192,-0.045477013549300005
ACH-001193,-0.466511625203
ACH-001196,-0.302081485651
ACH-001197,-0.277696228554
ACH-001205,0.0192931368199
ACH-001211,-0.370682283784
ACH-001212,-0.17245817596000002
ACH-001228,0.04658792394380001
ACH-001232,-0.285527392346
ACH-001239,-0.0468854243231
ACH-001274,-0.182415612141
ACH-001275,-0.15288723445
ACH-001277,-0.168151246818
ACH-001278,-0.0333783421704
ACH-001280,-0.24699804156
ACH-001283,-0.171539669499
ACH-001289,-0.23290437031300001
ACH-001295,-0.0917555529851
ACH-001300,-0.251637333916
ACH-001301,-0.037657604137400005
ACH-001302,-0.112552187139
ACH-001303,-0.202668821567
ACH-001306,-0.15624998945000002
ACH-001318,-0.103799104098
ACH-001322,-0.43143646107600003
ACH-001328,-0.140987023389
ACH-001332,-0.42601597221500004
ACH-001333,-0.22229608714000001
ACH-001336,-0.0429671273061
ACH-001340,-0.28095460343600004
ACH-001346,-0.12981499976299998
ACH-001353,-0.45606428010600003
ACH-001354,-0.35170004155999995
ACH-001367,0.176157504609
ACH-001368,-0.289504924288
ACH-001374,-0.0379786944621
ACH-001375,-0.25082967041299997
ACH-001377,-0.160032726541
ACH-001380,-0.186068646803
ACH-001391,-0.0960982044462
ACH-001407,-0.241338204152
ACH-001408,-0.543619236001
ACH-001413,-0.17969778416700002
ACH-001430,-0.125560372732
ACH-001431,-0.120176343565
ACH-001450,-0.126315950328
ACH-001496,-0.0849446200096
ACH-001500,-0.263287980339
ACH-001521,-0.590066208405
ACH-001523,-0.222738156372
ACH-001532,-0.312274786268
ACH-001536,-0.33648730208800004
ACH-001550,-0.384172560698
ACH-001552,-0.489190117371
ACH-001554,-0.221887551407
ACH-001645,-0.149286894461
ACH-001654,-0.199646369811
ACH-001715,-0.0474269936761
ACH-001735,-0.214745153401
ACH-001736,-0.22203980694699998
ACH-001737,-0.531933435736
ACH-001740,-0.147737525742
ACH-001745,-0.240644183012
ACH-001750,-0.200340157986
ACH-001765,-0.256755836638
ACH-001956,-0.127235683223
ACH-001957,-0.0898750561962
