,HESX1 (8820)
ACH-000183,-0.0610630572327
ACH-000188,-0.161410384102
ACH-000189,0.046620120360199996
ACH-000190,-0.277335241225
ACH-000198,-0.129635799301
ACH-000204,-0.15296012365199999
ACH-000206,-0.131222910927
ACH-000207,-0.166863384816
ACH-000211,-0.23811338529599999
ACH-000215,-0.0973314974843
ACH-000221,-0.177206541323
ACH-000222,-0.132803175792
ACH-000223,-0.0467726874106
ACH-000226,-0.0211980802728
ACH-000227,-0.0012005922250599998
ACH-000228,-0.228840143843
ACH-000231,-0.0742907465479
ACH-000232,-0.19919949522
ACH-000233,-0.0437698425222
ACH-000234,-0.160426997296
ACH-000235,-0.131013356487
ACH-000237,-0.20982574007
ACH-000238,-0.435174866169
ACH-000243,-0.232217352135
ACH-000244,0.0662745457389
ACH-000246,-0.035462562536
ACH-000248,-0.303253758968
ACH-000250,-0.09946176477350001
ACH-000251,-0.298864083191
ACH-000253,-0.06987268570380001
ACH-000255,-0.306654934316
ACH-000256,0.0258183081104
ACH-000257,-0.20736427720400002
ACH-000258,-0.173606037382
ACH-000259,-0.273657021279
ACH-000260,-0.128110111578
ACH-000261,-0.08506174568600001
ACH-000262,-0.128869498773
ACH-000263,0.23726013503499999
ACH-000264,-0.32865103261
ACH-000265,-0.274142054872
ACH-000266,-0.120271026535
ACH-000272,-0.16978270531800002
ACH-000273,-0.0869977728088
ACH-000274,-0.282371862834
ACH-000277,0.029909848996099997
ACH-000278,-0.155471094116
ACH-000279,-0.163768560135
ACH-000280,-0.26641715942
ACH-000281,-0.27345011363899996
ACH-000288,-0.19914250738699998
ACH-000291,-0.0864811858816
ACH-000293,-0.19830508865
ACH-000294,-0.10933844522
ACH-000295,-0.174839334076
ACH-000296,-0.12453458904
ACH-000302,-0.111012074985
ACH-000304,0.0849664980747
ACH-000307,-0.19773387070700002
ACH-000308,-0.162599917623
ACH-000310,-0.29431992538
ACH-000311,-0.20746949859799999
ACH-000312,-0.369424870851
ACH-000315,0.0531878684005
ACH-000316,-0.013012450701200001
ACH-000317,-0.15867848398
ACH-000318,-0.127882982845
ACH-000319,-0.204682985904
ACH-000320,-0.331003789326
ACH-000322,0.12898627376
ACH-000323,-0.11660932000299999
ACH-000324,-0.195652313245
ACH-000329,-0.200166380117
ACH-000330,-0.0262044278259
ACH-000331,-0.11764302577199999
ACH-000332,-0.207990593154
ACH-000334,-0.20891449218699998
ACH-000335,-0.181176303875
ACH-000336,0.0599523382821
ACH-000337,-0.0738526106491
ACH-000339,-0.149035841686
ACH-000341,-0.51103600319
ACH-000348,-0.153004607405
ACH-000350,-0.26229009515900004
ACH-000352,-0.174841094376
ACH-000356,-0.12945590772399998
ACH-000361,-0.275293296795
ACH-000362,-0.241281621855
ACH-000363,0.0568097006209
ACH-000364,-0.159152919639
ACH-000365,-0.10272947367100001
ACH-000366,-0.135474329636
ACH-000368,-0.031903701140200004
ACH-000374,-0.331625277196
ACH-000375,-0.11803729477399999
ACH-000376,-0.052233343827800004
ACH-000381,-0.30501107540600003
ACH-000383,-0.222391026567
ACH-000387,-0.142499099196
ACH-000389,-0.235636466302
ACH-000390,-0.27088628302400003
ACH-000393,-0.17987104599599998
ACH-000395,-0.290265046167
ACH-000397,-0.223209104943
ACH-000401,0.0494247307823
ACH-000402,-0.25522596337299996
ACH-000403,-0.0842690598899
ACH-000404,0.0673920630058
ACH-000406,-0.146191059595
ACH-000407,-0.081272637568
ACH-000408,-0.266393151825
ACH-000410,-0.0571907819664
ACH-000411,-0.223488261118
ACH-000414,-0.173806465362
ACH-000415,-0.228779825412
ACH-000416,-0.143274328195
ACH-000420,-0.12303020146
ACH-000421,-0.132365137559
ACH-000424,-0.3234126935
ACH-000425,-0.243506581908
ACH-000426,-0.237351602347
ACH-000427,-0.26645898465
ACH-000433,-0.31871625295
ACH-000436,-0.167745067668
ACH-000444,-0.24484977313099998
ACH-000445,-0.16116064972799998
ACH-000448,-0.131907794799
ACH-000450,-0.14094665537599999
ACH-000452,-0.138256551259
ACH-000454,-0.329375611551
ACH-000458,-0.106439719722
ACH-000459,-0.018258471335099998
ACH-000460,-0.19317330329399998
ACH-000461,-0.281698187822
ACH-000463,-0.11488851718800001
ACH-000464,-0.35380091429099997
ACH-000466,-0.09938391596799999
ACH-000467,-0.042687759073800007
ACH-000468,-0.352510190284
ACH-000469,-0.0914334320262
ACH-000470,0.0217269857812
ACH-000471,-0.277652083549
ACH-000472,-0.134017631154
ACH-000473,0.041364618813400006
ACH-000475,-0.167927622736
ACH-000476,-0.056416489674
ACH-000477,0.036768726634499996
ACH-000480,-0.23187248954999998
ACH-000481,-0.257520911799
ACH-000483,0.0313875797868
ACH-000484,-0.145214759179
ACH-000485,-0.21760116052900003
ACH-000486,-0.287873405841
ACH-000487,-0.194817273402
ACH-000488,-0.18490978678300002
ACH-000490,-0.0967223687297
ACH-000491,-0.07580693152449999
ACH-000495,-0.0994404606387
ACH-000496,-0.204602662315
ACH-000499,-0.177791503991
ACH-000500,0.21039025258699998
ACH-000502,-0.271778393091
ACH-000503,-0.022302589325599996
ACH-000505,-0.0484289942882
ACH-000507,-0.208041785076
ACH-000510,-0.210748049478
ACH-000511,-0.11877999303600001
ACH-000512,-0.171630117817
ACH-000516,0.022415888074500002
ACH-000517,-0.18471978148200002
ACH-000518,-0.159803669905
ACH-000520,-0.06872455324110001
ACH-000521,-0.13135587651699998
ACH-000522,-0.0603747892909
ACH-000524,-0.09350046796080001
ACH-000527,-0.15084852635399998
ACH-000528,-0.13448097114399998
ACH-000537,-0.157450954576
ACH-000541,-0.280470155258
ACH-000542,-0.20078131554200002
ACH-000544,0.0386742440669
ACH-000545,0.022989368035400002
ACH-000547,-0.0815037694749
ACH-000548,-0.10148934387700001
ACH-000549,0.0040172316229899994
ACH-000550,-0.22134538418699998
ACH-000552,-0.0819993842148
ACH-000556,-0.0553797211111
ACH-000557,-0.110412573488
ACH-000570,-0.09633823420160001
ACH-000571,-0.157095481955
ACH-000573,-0.0782002838311
ACH-000576,0.100212967635
ACH-000580,-0.09267569863530001
ACH-000584,-0.220237618078
ACH-000585,-0.12262469425999999
ACH-000588,-0.10246496747099999
ACH-000589,-0.15310607282299998
ACH-000591,0.096254536631
ACH-000593,-0.143230598074
ACH-000600,-0.22889969061999998
ACH-000601,-0.124866988522
ACH-000604,-0.113810540138
ACH-000605,-0.130549177624
ACH-000606,-0.181442687887
ACH-000608,-0.091097926391
ACH-000614,-0.267851979617
ACH-000616,-0.15720130957
ACH-000618,-0.0576916715032
ACH-000619,-0.111091383022
ACH-000620,-0.191807354333
ACH-000621,-0.176683766897
ACH-000622,-0.304467854346
ACH-000623,-0.0984551759292
ACH-000624,-0.16253530209
ACH-000627,-0.21563581851100003
ACH-000630,-0.188287170079
ACH-000632,-0.23658826135400002
ACH-000633,-0.20717957622000002
ACH-000637,-0.28391088331000003
ACH-000638,-0.202241701182
ACH-000646,-0.284958012894
ACH-000647,-0.119188099987
ACH-000648,-0.167504956146
ACH-000649,-0.223356084802
ACH-000651,-0.267463358536
ACH-000652,-0.22373499635000002
ACH-000653,-0.010309402878000001
ACH-000657,-0.182011634582
ACH-000658,-0.08845344035319999
ACH-000661,-0.0847752214135
ACH-000662,-0.47804887950900005
ACH-000663,-0.29337478810600004
ACH-000665,-0.14885327735
ACH-000671,-0.325086008107
ACH-000673,-0.149873921281
ACH-000676,-0.0361559010689
ACH-000677,-0.186651258345
ACH-000681,-0.26234583696999997
ACH-000682,-0.29607176041
ACH-000683,-0.15637396283399999
ACH-000684,-0.0225546427062
ACH-000688,0.00270350656748
ACH-000693,-0.14815064953600002
ACH-000694,-0.265565939902
ACH-000695,0.00217481662128
ACH-000696,-0.147245877577
ACH-000697,-0.199929280157
ACH-000699,-0.125888763116
ACH-000701,-0.115472709398
ACH-000706,-0.296107964456
ACH-000711,-0.125813296188
ACH-000713,-0.34250346004500004
ACH-000714,0.150622993313
ACH-000718,-0.455616717201
ACH-000720,-0.126417598212
ACH-000721,-0.071722645632
ACH-000724,0.204880784014
ACH-000725,-0.0550830708143
ACH-000732,-0.303659144549
ACH-000734,-0.322883634227
ACH-000735,-0.0994804836423
ACH-000736,0.168282286376
ACH-000738,-0.160507277172
ACH-000746,-0.23297468851199998
ACH-000747,0.0524897044565
ACH-000748,-0.123483426391
ACH-000753,-0.11419847826400001
ACH-000756,-0.24290142805599998
ACH-000757,-0.220122858954
ACH-000758,-0.0318060302966
ACH-000760,-0.12648975399700002
ACH-000763,-0.12362689295499998
ACH-000764,0.14906744725999999
ACH-000765,-0.048503161160199995
ACH-000766,-0.350578653037
ACH-000767,-0.35551872528000006
ACH-000768,-0.309122489637
ACH-000769,-0.17709465201900002
ACH-000770,-0.252381813889
ACH-000771,-0.08018280045239999
ACH-000773,-0.138237243582
ACH-000776,-0.117042818598
ACH-000777,0.00939624180025
ACH-000778,-0.0911670858903
ACH-000781,-0.156541458647
ACH-000782,-0.209685347943
ACH-000783,-0.0934589423456
ACH-000784,-0.158321224467
ACH-000785,-0.255555079115
ACH-000787,-0.116981236064
ACH-000788,-0.17133409730799998
ACH-000791,-0.335816641509
ACH-000792,-0.152050321654
ACH-000794,-0.34982244458000006
ACH-000796,-0.25452251712499996
ACH-000799,-0.0138259440945
ACH-000800,0.028251405113499998
ACH-000802,-0.23475823123700001
ACH-000804,-0.60422613272
ACH-000805,0.15984429369699998
ACH-000809,-0.0680138111428
ACH-000810,-0.662608145128
ACH-000811,-0.139894834214
ACH-000817,-0.34797737727300004
ACH-000819,-0.052742487112999996
ACH-000820,-0.150353539613
ACH-000821,-0.11334601413100001
ACH-000822,-0.22803008651999998
ACH-000823,-0.181581717309
ACH-000824,-0.12155202720200001
ACH-000827,-0.18543395633
ACH-000829,-0.0759467782382
ACH-000831,-0.175411473131
ACH-000832,0.062321449064
ACH-000833,-0.363371184119
ACH-000834,-0.25118517757500003
ACH-000835,-0.176954846858
ACH-000836,-0.367506036017
ACH-000837,-0.322478325841
ACH-000838,0.166090432876
ACH-000839,-0.0377505547994
ACH-000840,-0.21534970169700002
ACH-000841,-0.20691763032699997
ACH-000843,-0.021996409409599998
ACH-000846,-0.0481946927552
ACH-000847,-0.200082018364
ACH-000848,-0.163718559947
ACH-000849,-0.009965521751790002
ACH-000851,-0.230529783046
ACH-000855,-0.0796744855434
ACH-000856,-0.0840846449292
ACH-000858,-0.0526635204743
ACH-000859,-0.043600852739
ACH-000861,-0.180688849854
ACH-000862,-0.150708909275
ACH-000865,-0.141298299432
ACH-000866,-0.143341377337
ACH-000867,-0.21886649299000002
ACH-000869,-0.279142102776
ACH-000872,-0.147942969817
ACH-000873,-0.0026203957921599997
ACH-000876,-0.0561074576805
ACH-000878,-0.0790952311185
ACH-000880,-0.0892222895207
ACH-000881,-0.176476764015
ACH-000882,-0.184158021402
ACH-000884,-0.0470256052719
ACH-000885,-0.31106072982099997
ACH-000887,-0.150298216584
ACH-000888,-0.134408062494
ACH-000889,-0.173247240669
ACH-000890,-0.130279715982
ACH-000896,-0.17083420783599998
ACH-000898,-0.129009041708
ACH-000900,-0.27893509119000004
ACH-000901,-0.18503826643100002
ACH-000905,-0.14367748203
ACH-000906,-0.129975728143
ACH-000907,-0.127471777851
ACH-000910,-0.07705515603560001
ACH-000911,-0.20644132604600002
ACH-000912,-0.15480424603700002
ACH-000913,-0.10128255309499999
ACH-000915,-0.15365519576099998
ACH-000916,-0.165789193956
ACH-000917,-0.145376076726
ACH-000921,-0.0370488677132
ACH-000924,-0.256997016949
ACH-000926,-0.24272114981600001
ACH-000928,-0.129383177678
ACH-000929,-0.415036708659
ACH-000932,-0.21492700297200001
ACH-000935,-0.407163835736
ACH-000936,-0.16530299072899998
ACH-000937,-0.00460637643675
ACH-000938,-0.0106036671946
ACH-000939,0.0035205805633400002
ACH-000941,-0.27854197740200004
ACH-000943,-0.160858886762
ACH-000946,-0.22814729420899998
ACH-000947,-0.32641844045
ACH-000948,-0.0670524635393
ACH-000950,-0.0659970709255
ACH-000953,0.0422789032295
ACH-000957,-0.105425152909
ACH-000958,-0.0239076440863
ACH-000960,-0.050366717632400006
ACH-000963,-0.373304385868
ACH-000968,-0.198713261739
ACH-000969,-0.11977551039300001
ACH-000973,-0.147807504557
ACH-000974,-0.19941781342999998
ACH-000975,-0.0443081655633
ACH-000976,-0.0502021680081
ACH-000978,-0.34872129480400005
ACH-000980,-0.138359017881
ACH-000984,-0.371282908279
ACH-000986,-0.267795685207
ACH-000988,-0.145382865033
ACH-000993,-0.0920834982321
ACH-000994,-0.114473659714
ACH-000996,-0.43197627903700003
ACH-001001,-0.0947898223425
ACH-001020,-0.076576146436
ACH-001028,-0.206026940058
ACH-001031,-0.138622943467
ACH-001038,-0.009296257912129999
ACH-001048,-0.196645348241
ACH-001050,-0.15760292700200002
ACH-001053,-0.17779114169500002
ACH-001054,-0.0493679926523
ACH-001061,-0.09014907401560002
ACH-001067,-0.226517580189
ACH-001075,0.00230375461543
ACH-001096,-0.16404555611500002
ACH-001128,-0.357794582638
ACH-001134,-0.00726741075654
ACH-001151,-0.11840578675100001
ACH-001163,-0.222050565929
ACH-001164,0.0200126767592
ACH-001173,-0.212808585009
ACH-001183,-0.117388296372
ACH-001184,-0.187716769576
ACH-001190,-0.056265581874400006
ACH-001192,-0.10930048435499999
ACH-001193,-0.475505459051
ACH-001196,-0.180542792045
ACH-001197,-0.24328307635000002
ACH-001205,-0.113565098542
ACH-001211,-0.40820323305
ACH-001212,0.077697252459
ACH-001228,-0.18668246064
ACH-001232,-0.190356278407
ACH-001239,-0.0599709180748
ACH-001274,-0.085333913596
ACH-001275,-0.250106669894
ACH-001277,-0.08551898968900001
ACH-001278,0.165523378601
ACH-001280,-0.07543874641989999
ACH-001283,-0.10357821101199999
ACH-001289,-0.15047752891799998
ACH-001295,-0.0925571467678
ACH-001300,-0.188736077204
ACH-001301,0.035541054657699994
ACH-001302,-0.220914401282
ACH-001303,-0.0562971414095
ACH-001306,-0.253678039428
ACH-001318,-0.0370785942932
ACH-001322,-0.16117850078600002
ACH-001328,-0.266515783974
ACH-001332,0.0380340811977
ACH-001333,-0.302530177867
ACH-001336,-0.24565128699799998
ACH-001340,-0.161929852034
ACH-001346,-0.175413026037
ACH-001353,-0.142626787828
ACH-001354,0.0380869154988
ACH-001367,-0.0871567398604
ACH-001368,-0.15670971972699999
ACH-001374,-0.260825449886
ACH-001375,-0.301790578004
ACH-001377,-0.19381677388000002
ACH-001380,-0.236885487192
ACH-001391,-0.242441946708
ACH-001407,-0.129263170879
ACH-001408,-0.182042551261
ACH-001413,-0.104456793334
ACH-001430,-0.344378617751
ACH-001431,-0.0362046296964
ACH-001450,-0.08059979349780001
ACH-001496,-0.0035462610551299997
ACH-001500,-0.234950758235
ACH-001521,0.0312956403001
ACH-001523,-0.06321726655360001
ACH-001532,-0.122642285743
ACH-001536,-0.129845403049
ACH-001550,-0.19232090639000002
ACH-001552,0.0990402811631
ACH-001554,-0.21852563137400002
ACH-001645,-0.115309861605
ACH-001654,-0.0865748619498
ACH-001715,-0.009691008967059999
ACH-001735,-0.173205678374
ACH-001736,-0.0807918680119
ACH-001737,-0.38533940946500006
ACH-001740,-0.145497114143
ACH-001745,-0.152151087236
ACH-001750,-0.230323309135
ACH-001765,-0.12022390661599999
ACH-001956,-0.07015100567339999
ACH-001957,-0.144326739946
