,MESP2 (145873)
ACH-000004,0.0714719643755
ACH-000007,-0.0127567952655
ACH-000009,0.138916848778
ACH-000011,-0.000861671785884
ACH-000012,0.0878024853215
ACH-000013,-0.0749875691645
ACH-000014,-0.285492675303
ACH-000015,0.015133487380299999
ACH-000017,-0.0160944556891
ACH-000018,-0.014172208351700001
ACH-000019,0.11075597744799999
ACH-000021,0.132394548317
ACH-000022,-0.102185783445
ACH-000025,-0.0797686332159
ACH-000028,0.22186076149099998
ACH-000030,0.04730628567430001
ACH-000035,-0.0807176727106
ACH-000036,0.0836999853358
ACH-000037,-0.194677792604
ACH-000039,0.183810921214
ACH-000040,-0.140041032586
ACH-000041,-0.12892199044000002
ACH-000042,0.0180033456947
ACH-000045,0.0136055638858
ACH-000047,0.0894282061366
ACH-000052,0.00796927713498
ACH-000053,0.10223220201500001
ACH-000054,-0.0543249059523
ACH-000055,0.204850245317
ACH-000060,-0.140970655617
ACH-000067,-0.08096029527589998
ACH-000070,-0.1377439788
ACH-000075,0.0250122550924
ACH-000078,0.0819393724359
ACH-000082,-0.106856407085
ACH-000085,-0.118621150564
ACH-000086,0.043348808744199996
ACH-000087,0.145326267948
ACH-000092,-0.0242038986413
ACH-000095,0.118446558481
ACH-000097,0.0156721021914
ACH-000098,-0.0513529049916
ACH-000099,0.0388998564336
ACH-000108,0.033649960735400004
ACH-000113,0.0012252719155899999
ACH-000115,-0.114804687852
ACH-000116,-0.17167992572299998
ACH-000118,0.0379248525731
ACH-000120,-0.145998804173
ACH-000123,0.121480809132
ACH-000127,-0.000720068466942
ACH-000128,-0.233352447743
ACH-000132,-0.110737435241
ACH-000133,0.04161921091680001
ACH-000137,-0.30137463816599996
ACH-000138,0.10230146179199999
ACH-000142,-0.0871656154673
ACH-000143,-0.155438708347
ACH-000146,-0.104897521061
ACH-000148,0.08675641979589999
ACH-000150,-0.0026339783719400004
ACH-000152,-0.131906983687
ACH-000153,0.193206749831
ACH-000159,0.0822158460693
ACH-000160,-0.0203310809987
ACH-000163,0.08718911321080001
ACH-000167,-0.0626057578121
ACH-000168,-0.0675223215181
ACH-000169,0.05260567867430001
ACH-000178,-0.0299339397576
