,STPG2 (285555)
ACH-000907,-0.19217165746
ACH-000910,-0.238955090449
ACH-000911,-0.140487645968
ACH-000912,0.012771019491099999
ACH-000913,-0.0396519831525
ACH-000915,-0.177986513443
ACH-000916,0.175527599149
ACH-000917,-0.0042798994875100005
ACH-000921,-0.243099077385
ACH-000924,-0.286820754069
ACH-000926,-0.0279377766255
ACH-000928,0.167382098743
ACH-000929,0.11193053598899999
ACH-000932,-0.0881000200301
ACH-000935,-0.0342240120978
ACH-000936,-0.0142346121026
ACH-000937,-0.09844335493889998
ACH-000938,-0.0232374951645
ACH-000939,-0.18073371331799998
ACH-000941,-0.19576779819499998
ACH-000943,-0.101608964835
ACH-000946,-0.252126844567
ACH-000947,-0.0275775034161
ACH-000948,-0.276397067563
ACH-000950,0.08088327382669999
ACH-000953,-0.278101156922
ACH-000957,-0.522616806208
ACH-000958,-0.0754366487825
ACH-000960,-0.111984174993
ACH-000963,-0.210042465975
ACH-000968,-0.11994087436699999
ACH-000969,-0.062084497570199994
ACH-000973,-0.100996057066
ACH-000974,-0.18360430979000003
ACH-000975,-0.225711634931
ACH-000976,-0.177723585856
ACH-000978,-0.261996349674
ACH-000980,-0.0930388579039
ACH-000984,-0.258706308995
ACH-000986,-0.102236112447
ACH-000988,0.0134122018066
ACH-000993,-0.11497635428
ACH-000994,0.00606100007889
ACH-000996,-0.535863277616
ACH-001001,0.007204810541
ACH-001020,-0.271089414866
ACH-001028,-0.15631467572899999
ACH-001031,-0.17619074156
ACH-001038,-0.07638521942410001
ACH-001048,-0.16252186389599999
ACH-001050,-0.111536446458
ACH-001053,-0.281914455174
ACH-001054,-0.25134233534
ACH-001061,-0.0479630921581
ACH-001067,-0.15410716374000002
ACH-001075,-0.036501973288099995
ACH-001096,-0.12199927455199999
ACH-001128,-0.159701686547
ACH-001134,-0.193799427385
ACH-001151,-0.194394720608
ACH-001163,-0.0363415387134
ACH-001164,-0.12523477371
ACH-001173,-0.14130409284499998
ACH-001183,-0.35994168191299997
ACH-001184,-0.183602179663
ACH-001190,-0.23815582283000003
ACH-001192,-0.225493021356
ACH-001193,-0.285827431727
ACH-001196,0.09351386794960001
ACH-001197,-0.180250831875
ACH-001205,-0.307466723967
ACH-001211,-0.0776238639805
ACH-001212,0.0837860774528
ACH-001228,-0.0497544378874
ACH-001232,-0.167068766799
ACH-001239,-0.197111232077
ACH-001274,-0.312754324632
ACH-001275,-0.07450401572030001
ACH-001277,-0.10697080891699999
ACH-001278,0.0380242925599
ACH-001280,-0.202005974508
ACH-001283,0.00855257400202
ACH-001289,-0.0246209346421
ACH-001295,-0.221279974645
ACH-001300,-0.081204199499
ACH-001301,-0.06988309709860001
ACH-001302,-0.22905918402
ACH-001303,-0.343176321954
ACH-001306,-0.07421692722010001
ACH-001318,-0.101908231951
ACH-001322,-0.129268784859
ACH-001328,-0.007956160506590001
ACH-001332,-0.845394079868
ACH-001333,-0.0818070820319
ACH-001336,-0.216222726563
ACH-001340,-0.0857820837755
ACH-001346,-0.124275090689
ACH-001353,-0.109645200749
ACH-001354,0.00826514726242
ACH-001367,-0.68944116484
ACH-001368,-0.20462533259100002
ACH-001374,-0.159442503708
ACH-001375,-0.175228796168
ACH-001377,-0.22412498327799998
ACH-001380,-0.0875892589164
ACH-001391,-0.0823314779573
ACH-001407,-0.447102154899
ACH-001408,-0.19368867322799999
ACH-001413,-0.352194349353
ACH-001430,-0.291624754124
ACH-001431,-0.0880333134547
ACH-001450,-0.124589309793
ACH-001496,-0.12846574678300002
ACH-001500,-0.20413686551
ACH-001521,0.122176858683
ACH-001523,-0.10995023415899999
ACH-001532,-0.112221906479
ACH-001536,0.0681363383292
ACH-001550,-0.208828290524
ACH-001552,0.0547856117626
ACH-001554,-0.201085477903
ACH-001645,-0.06929685511269999
ACH-001654,-0.07743332609939999
ACH-001715,-0.05752011560650001
ACH-001735,-0.072847821664
ACH-001736,-0.225326876644
ACH-001737,0.192506478334
ACH-001740,-0.299008650411
ACH-001745,-0.17615324625999998
ACH-001750,-0.351272027976
ACH-001765,-0.0737056196681
ACH-001956,-0.131379363011
ACH-001957,-0.0578723579502
