,UBIAD1 (29914)
ACH-000401,-0.552896530707
ACH-000402,-0.330830903585
ACH-000403,-0.57619264242
ACH-000404,-1.31561173679
ACH-000406,-0.014829529577600002
ACH-000407,-0.28482220198
ACH-000408,-0.45767547856000007
ACH-000410,-0.139195366004
ACH-000411,-0.429533088725
ACH-000414,-0.154049193072
ACH-000415,0.052824403213800004
ACH-000416,-1.31423468372
ACH-000420,-0.6935466765520001
ACH-000421,-0.26349802071199996
ACH-000424,-0.323338724569
ACH-000425,-0.933644189157
ACH-000426,-0.853443895474
ACH-000427,-0.5450444092019999
ACH-000433,-0.535728191472
ACH-000436,-0.767002876009
ACH-000444,-1.2119467455
ACH-000445,-0.5682971864199999
ACH-000448,-0.15880381538799998
ACH-000450,-0.574800341799
ACH-000452,-0.22770153816
ACH-000454,-0.14351321461799998
ACH-000458,-0.8719355569059999
ACH-000459,-0.255248775676
ACH-000460,-0.117748255021
ACH-000461,-0.178139823193
ACH-000463,-0.54059591898
ACH-000464,-0.698231613184
ACH-000466,-0.821272357192
ACH-000467,-0.205087701452
ACH-000468,-0.35295620341600004
ACH-000469,-0.364320896024
ACH-000470,-0.132235080115
ACH-000471,-0.182727178845
ACH-000472,-0.259820787997
ACH-000473,-0.246516159016
ACH-000475,-0.08267224049430001
ACH-000476,-0.362652232315
ACH-000477,-0.418368602306
ACH-000480,-0.176997056893
ACH-000481,-0.228258963648
ACH-000483,-0.638448640821
ACH-000484,-0.23718465815200002
ACH-000485,-0.334854603334
ACH-000486,-0.7505407241509999
ACH-000487,-0.17936256487100002
ACH-000488,-0.22407364877500002
ACH-000490,-0.127859440843
ACH-000491,-0.21033656109
ACH-000495,0.054351989861399996
ACH-000496,-0.8836331237799999
ACH-000499,0.0333369921015
ACH-000500,-0.8462082262010001
ACH-000502,-0.47058157592200006
ACH-000503,-0.221524182267
ACH-000505,-0.7248261967399999
ACH-000507,-0.281134747113
ACH-000510,-0.656921184315
ACH-000511,-1.0665949104899999
ACH-000512,-0.219116577603
ACH-000516,-0.198150601398
ACH-000517,-0.923282127239
ACH-000518,-0.45205133492399996
ACH-000520,-0.252326535787
ACH-000521,-1.00184662295
ACH-000522,-0.293445508995
ACH-000524,-0.11846408210500001
ACH-000527,-0.53545568255
ACH-000528,-0.491311114066
ACH-000537,-1.35068168614
ACH-000541,-0.22195208253600002
ACH-000542,-0.476767361378
ACH-000544,0.060088478284800004
ACH-000545,-0.396163309116
ACH-000547,-0.523513807373
ACH-000548,-0.548091261173
ACH-000549,-0.22160091843600002
ACH-000550,-1.13567788413
ACH-000552,-0.13784702680299998
ACH-000556,-0.45076896441299996
ACH-000557,0.0178610753159
ACH-000570,-1.39448007657
ACH-000571,-0.36631121165200003
ACH-000573,-0.919228941819
ACH-000576,-0.7720124158789999
ACH-000580,-0.206015139701
ACH-000584,-0.175287214561
ACH-000585,-0.34176753399899995
ACH-000588,-0.222147213396
ACH-000589,-0.125527201302
ACH-000591,-0.0862611868612
ACH-000593,-0.258656895748
ACH-000600,-0.9232559591689999
ACH-000601,-0.580775011851
ACH-000604,-0.269109791028
ACH-000605,-0.240706469703
ACH-000606,-0.779835906122
ACH-000608,-0.215997223035
ACH-000614,-0.475059824886
ACH-000616,-1.0342204603899998
ACH-000618,-0.743554207446
ACH-000619,-0.182905844615
ACH-000620,-0.321705629498
ACH-000621,-0.354981932205
ACH-000622,-0.21456093874600002
ACH-000623,-0.147775114707
ACH-000624,-0.275460417335
ACH-000627,-0.26776734904399996
ACH-000630,-1.28358804536
ACH-000632,-1.02696093688
ACH-000633,-0.311248820144
ACH-000637,-0.710425985308
ACH-000638,-0.293750251356
ACH-000646,-0.44236849285400004
ACH-000647,-0.12146717679199999
ACH-000648,-0.7445712696279999
ACH-000649,-0.24334229699700002
ACH-000651,-0.525852058106
ACH-000652,-1.2829048593999999
ACH-000653,-0.32114787805399997
ACH-000657,-0.442324812957
ACH-000658,-0.026866418732699997
ACH-000661,-0.117183116699
ACH-000662,-0.236196641645
ACH-000663,-1.1798531345
ACH-000665,-0.276266941617
ACH-000671,-0.168428461508
ACH-000673,-1.5219250566
ACH-000676,-1.09840798426
ACH-000677,-1.32765403067
ACH-000681,-0.545166124352
ACH-000682,-0.340132803353
ACH-000683,-0.115539550597
ACH-000684,-0.495965804132
ACH-000688,-1.0446823888299999
ACH-000693,-0.148887441934
ACH-000694,-0.915191169577
ACH-000695,-0.398662784002
ACH-000696,-0.574800357978
ACH-000697,-0.5884061216600001
ACH-000699,-0.632180520211
ACH-000701,-0.38686932903899995
ACH-000706,-0.464264962375
ACH-000711,-0.340896372719
ACH-000713,-0.232248427661
ACH-000714,-0.250267307311
ACH-000718,-1.43949875444
ACH-000720,-0.754761557374
ACH-000721,-1.0603952841500002
ACH-000724,-0.298925159002
ACH-000725,-0.35120332026999995
ACH-000732,-0.18506968897300002
ACH-000734,-0.09319514759510002
ACH-000735,-0.997268650627
ACH-000736,-0.24532579354200001
ACH-000738,-0.58120342995
ACH-000746,-0.229786796719
ACH-000747,-0.667436612318
ACH-000748,-0.400562317703
ACH-000753,-0.24193666983399997
ACH-000756,-0.0542368465613
ACH-000757,-0.07607278880269999
ACH-000758,-0.47066823693899995
ACH-000760,-1.2004707003
ACH-000763,-0.5665948463530001
ACH-000764,-0.96771972144
ACH-000765,-0.161782656618
ACH-000766,-0.505237573473
ACH-000767,0.0399708705206
ACH-000768,-1.1272412170200001
ACH-000769,-0.12899941469100001
ACH-000770,-0.0973334556262
ACH-000771,-0.443259209921
ACH-000773,-0.594583810383
ACH-000776,-0.932991090538
ACH-000777,-0.116570189283
ACH-000778,-0.263961051921
ACH-000781,-0.564892848899
ACH-000782,-0.447588508072
ACH-000783,-0.183737197685
ACH-000784,-0.150338666357
ACH-000785,-0.368470707562
ACH-000787,-0.927252490587
ACH-000788,-0.5676139466800001
ACH-000791,-0.328668554411
ACH-000792,-0.09394530848639998
ACH-000794,-0.333706236272
ACH-000796,-0.894916148869
ACH-000799,-0.48459731309199994
ACH-000800,-0.923143871451
ACH-000802,-0.494323887001
ACH-000804,-0.558353498073
ACH-000805,-0.886497042166
ACH-000809,-0.264700049276
ACH-000810,-0.24640181104400002
ACH-000811,-0.486151122602
ACH-000817,-0.314740646446
ACH-000819,-0.404803781267
ACH-000820,-0.956411247202
ACH-000821,0.0184655132275
ACH-000822,-0.33747058865900004
ACH-000823,-0.160188264315
ACH-000824,-0.205544769225
ACH-000827,-0.15943682725
ACH-000829,-0.588728038294
ACH-000831,-0.90380338963
ACH-000832,-0.40200835621799996
ACH-000833,-0.34865965029600005
ACH-000834,-0.244528261243
ACH-000835,-0.8020981057340001
ACH-000836,-1.3575095831600001
ACH-000837,-0.9464273000200001
ACH-000838,-0.21870099449900002
ACH-000839,-0.192030811833
ACH-000840,-0.8297256861210001
ACH-000841,-0.140642734825
ACH-000843,-0.259000348297
ACH-000846,-0.322675219569
ACH-000847,-0.210965235796
ACH-000848,-0.8832062612720001
ACH-000849,-0.414377232173
ACH-000851,-0.914271892013
ACH-000855,-0.893474915767
ACH-000856,-0.485984638366
ACH-000858,-0.236538769845
ACH-000859,-0.507229024437
ACH-000861,-0.412793748842
ACH-000862,-0.21312518795200003
ACH-000865,-0.15742938772600001
ACH-000866,-0.586348114365
ACH-000867,-0.0754148207325
ACH-000869,-0.788354919658
ACH-000872,-1.20811275591
ACH-000873,-1.04239664657
ACH-000876,-0.134169194342
ACH-000878,-0.632672870188
ACH-000880,-0.5084869016269999
ACH-000881,-1.2530122007200002
ACH-000882,-0.761114817106
ACH-000884,-1.18717099133
ACH-000885,-0.425783234911
ACH-000887,-1.06970206473
ACH-000888,-0.357852650668
ACH-000889,-0.198257151945
ACH-000890,-1.1143845696899999
ACH-000896,-0.152344929432
ACH-000898,-0.250870100639
ACH-000900,-0.738402784867
ACH-000901,-0.6882660705570001
ACH-000905,-0.24519367761100003
ACH-000906,-1.20523370359
ACH-000907,-0.249263702401
ACH-000910,-0.265003581115
ACH-000911,-0.48580651126100005
ACH-000912,-1.17897473871
ACH-000913,-0.9717674967000001
ACH-000915,-0.303140575746
ACH-000916,-1.30725799696
ACH-000917,-0.523177320076
ACH-000921,-1.09798089675
ACH-000924,-0.982708028948
ACH-000926,-0.166095732765
ACH-000928,-0.113337366732
ACH-000929,-0.6717498807410001
ACH-000932,-0.8731740045540001
ACH-000935,-0.354911363429
ACH-000936,-0.380430790766
ACH-000937,-0.4828028015
ACH-000938,-0.178438188367
ACH-000939,-0.410300558039
ACH-000941,-1.87024956271
ACH-000943,-0.8378742174770001
ACH-000946,-0.288267305651
ACH-000947,-0.6851066456899999
ACH-000948,-0.357270778596
ACH-000950,-0.8676806088700001
ACH-000953,-0.33233806508
ACH-000957,-0.342864241029
ACH-000958,-0.8448803140539999
ACH-000960,-0.328299302128
ACH-000963,-0.456762589138
ACH-000968,-0.21282834409
ACH-000969,-0.484749990694
ACH-000973,-0.258940909249
ACH-000974,-0.759989634995
ACH-000975,-0.337717642501
ACH-000976,-0.307967316388
ACH-000978,0.5222016536940001
ACH-000980,-0.12361744903699999
ACH-000984,-0.150933938465
ACH-000986,-0.8791163828120001
ACH-000988,-1.30251123926
ACH-000993,-0.370054883169
ACH-000994,-0.264148109975
ACH-000996,-0.32968465493
ACH-001001,-1.05458440903
ACH-001020,-0.7161142008670001
ACH-001028,-1.33209766859
ACH-001031,-0.36990447139
ACH-001038,-0.119353914477
ACH-001048,-0.465212076725
ACH-001050,-0.425835146095
ACH-001053,-0.7089771543790001
ACH-001054,-0.239814637085
ACH-001061,-0.19384054442899998
ACH-001067,-0.696209678375
ACH-001075,-1.1393566759799998
ACH-001096,-0.278937516841
ACH-001128,-1.34872233897
ACH-001134,-0.512309161659
ACH-001151,-1.05721296758
ACH-001163,-1.5237059308899998
ACH-001164,-0.664944084186
ACH-001173,-0.341142141056
ACH-001183,-0.0904892309413
ACH-001184,-0.0658288947867
ACH-001190,-0.977358771143
ACH-001192,-0.162287463305
ACH-001193,-0.39194244709200005
ACH-001196,-0.518227359576
ACH-001197,-0.66850571859
ACH-001205,-0.7622942894329999
ACH-001211,-0.7576514884890001
ACH-001212,-0.29090291910599997
ACH-001228,-0.198481630138
ACH-001232,-0.31972952215399997
ACH-001239,-1.25953733406
ACH-001274,-0.7632124127140001
ACH-001275,-0.854300533655
ACH-001277,-0.16005418255200002
ACH-001278,-1.13951372124
ACH-001280,0.000668777677587
ACH-001283,-0.195896493044
ACH-001289,-0.38528740850000004
ACH-001295,-0.13914341640699998
ACH-001300,-0.268980120067
ACH-001301,-0.41083947995399994
ACH-001302,-0.11561929049599999
ACH-001303,-0.21589887526999998
ACH-001306,-0.7911441865909999
ACH-001318,-0.122687556466
ACH-001322,-1.25583884201
ACH-001328,-0.187112655122
ACH-001332,-0.615230407047
ACH-001333,-0.16739606867999998
ACH-001336,0.00155533236557
ACH-001340,-0.265460413649
ACH-001346,-0.431353119442
ACH-001353,-0.160651314462
ACH-001354,-0.392092028136
ACH-001367,-0.123695388349
ACH-001368,-0.346530677443
ACH-001374,-0.295661163088
ACH-001375,-0.301642228934
ACH-001377,-0.47682798474699994
ACH-001380,-0.513993942425
ACH-001391,-1.2608936153899999
ACH-001407,-1.07460018369
ACH-001408,-0.23563961674699999
ACH-001413,-0.963256577812
ACH-001430,-0.5297716773860001
ACH-001431,-0.422657868801
ACH-001450,-0.309505772438
ACH-001496,-0.113653230536
ACH-001500,-0.539913458026
ACH-001521,-0.402996397055
ACH-001523,-0.56837629795
ACH-001532,-0.966916494222
ACH-001536,-0.95316642471
ACH-001550,-0.650614336938
ACH-001552,-0.233386425782
ACH-001554,-0.46654398628700006
ACH-001645,-0.901481013619
ACH-001654,-0.272470048566
ACH-001715,-0.252032732799
ACH-001735,-0.127183530359
ACH-001736,-0.26756292762
ACH-001737,-0.658140792735
ACH-001740,-0.183396176951
ACH-001745,-0.249734549121
ACH-001750,-0.388386815113
ACH-001765,-0.275074479796
ACH-001956,-1.65658496255
ACH-001957,-0.862868248613
