,INTS3 (65123)
ACH-000004,-1.5921058536500001
ACH-000007,-1.24441591
ACH-000009,-1.4371872081600001
ACH-000011,-1.7368964320299998
ACH-000012,-1.20995206469
ACH-000013,-1.41104095232
ACH-000014,-1.6082208883700002
ACH-000015,-1.5836969975600002
ACH-000017,-1.4261327710299998
ACH-000018,-1.50733291729
ACH-000019,-1.38111611354
ACH-000021,-1.5281248333700002
ACH-000022,-1.66578457321
ACH-000025,-1.3513183074000001
ACH-000028,-1.5532368120700002
ACH-000030,-1.590511746
ACH-000035,-1.52009456703
ACH-000036,-1.61808506539
ACH-000037,-1.84238234313
ACH-000039,-1.5765784779299998
ACH-000040,-1.52654697748
ACH-000041,-1.82011492873
ACH-000042,-1.69385310471
ACH-000045,-1.7980513911099998
ACH-000047,-1.5189679252500001
ACH-000052,-1.5278301041
ACH-000053,-1.5433942772799998
ACH-000054,-1.3963982478499999
ACH-000055,-1.59609372312
ACH-000060,-1.9026519373099997
ACH-000067,-1.5399082485100002
ACH-000070,-1.7296296746200002
ACH-000075,-1.13199950748
ACH-000078,-1.33666884546
ACH-000082,-1.70935770157
ACH-000085,-1.56586084875
ACH-000086,-1.30403600067
ACH-000087,-1.6839919201700002
ACH-000092,-1.5436604149200002
ACH-000095,-1.5864569120299998
ACH-000097,-1.28733713463
ACH-000098,-1.36106041072
ACH-000099,-1.43054702706
ACH-000108,-1.6236991791100002
ACH-000113,-1.6872040327200002
ACH-000115,-1.66113783409
ACH-000116,-1.5330541869799998
ACH-000118,-1.5723952782
ACH-000120,-1.31248658672
ACH-000123,-1.4461748235799998
ACH-000127,-1.65513413555
ACH-000128,-1.4105147483200002
ACH-000132,-1.5360141866600001
ACH-000133,-1.33339497641
ACH-000137,-1.76435702479
ACH-000138,-1.36198643808
ACH-000142,-1.4249644169
ACH-000143,-1.4678798930799999
ACH-000146,-1.6852872924200002
ACH-000148,-1.7676554702200002
ACH-000150,-1.4258604921200002
ACH-000152,-1.7495561489900002
ACH-000153,-2.1801284042
ACH-000159,-1.4247691669
ACH-000160,-1.83020953977
ACH-000163,-1.66516519118
ACH-000167,-1.7605935964400001
ACH-000168,-1.40691226333
