,BNIP2 (663)
ACH-000315,-0.19625440618
ACH-000316,-0.331530105842
ACH-000317,0.232695294463
ACH-000318,-0.13995569327
ACH-000319,-0.220648845498
ACH-000320,-0.151554838366
ACH-000322,-0.023045454005299996
ACH-000323,-0.0113359964701
ACH-000324,-0.0638150009288
ACH-000329,-0.139135170078
ACH-000330,-0.18872528137000003
ACH-000331,-0.323688990077
ACH-000332,-0.105620730416
ACH-000334,-0.17047587627500002
ACH-000335,-0.140930077307
ACH-000336,-0.122266857298
ACH-000337,-0.08010490022319999
ACH-000339,-0.202562926576
ACH-000341,0.0394021707034
ACH-000348,-0.19446549549000003
ACH-000350,-0.21452804308499998
ACH-000352,-0.44563461246799996
ACH-000356,-0.08456433857180001
ACH-000361,-0.281846920424
ACH-000362,-0.136228886975
ACH-000363,-0.042565247412599996
ACH-000364,-0.27641265457499997
ACH-000365,-0.162077760139
ACH-000366,-0.0348036592897
ACH-000368,-0.335063095918
ACH-000374,-0.41296385516500006
ACH-000375,-0.149895101164
ACH-000376,-0.10388341306
ACH-000381,0.0450004622232
ACH-000383,-0.28377924166900004
ACH-000387,-0.0462842292029
ACH-000389,-0.400624116511
ACH-000390,-0.170338928015
ACH-000393,-0.184988018918
ACH-000395,-0.22209320541299998
ACH-000397,-0.284522398102
ACH-000401,-0.10018197708900001
ACH-000402,-0.291056486255
ACH-000403,-0.36438940675399994
ACH-000404,0.0160844263833
ACH-000406,-0.10572084280300001
ACH-000407,-0.27375167453899996
ACH-000408,-0.297135687531
ACH-000410,-0.448662105624
ACH-000411,-0.167219876788
ACH-000414,-0.14550705988
ACH-000415,-0.293894246533
ACH-000416,-0.0968534693035
ACH-000420,-0.0359861569107
ACH-000421,-0.209349656542
ACH-000424,-0.165434219219
ACH-000425,-0.322209734408
ACH-000426,-0.582300270531
ACH-000427,-0.327923573428
ACH-000433,-0.137342609663
ACH-000436,-0.2469823666
ACH-000444,-0.09252622673250001
ACH-000445,-0.376913458618
ACH-000448,-0.29821872793299997
ACH-000450,-0.0026848707764899997
ACH-000452,-0.258267518821
ACH-000454,-0.344097087699
ACH-000458,-0.183132323181
ACH-000459,-0.258202923995
ACH-000460,-0.304278492332
ACH-000461,-0.12140862198499999
ACH-000463,-0.13420861441
ACH-000464,-0.531129940643
ACH-000466,-0.16917624784200003
ACH-000467,-0.28910508917100003
ACH-000468,-0.181724047148
ACH-000469,-0.125639598265
ACH-000470,-0.302898949501
ACH-000471,-0.33869316163400004
ACH-000472,-0.109038648666
ACH-000473,-0.23066113727600002
ACH-000475,-0.133911614653
ACH-000476,-0.0893310714911
ACH-000477,-0.278586059259
ACH-000480,-0.23483292050000001
ACH-000481,-0.44041122427100005
ACH-000483,-0.516338222016
ACH-000484,-0.159559790066
ACH-000485,-0.31311744602200003
ACH-000486,-0.305250026651
ACH-000487,-0.0827392523776
ACH-000488,-0.241181148521
ACH-000490,-0.286623886434
ACH-000491,-0.16817035428899998
ACH-000495,-0.400764115366
ACH-000496,-0.259181786999
ACH-000499,-0.184581224164
ACH-000500,-0.40932118754
ACH-000502,-0.0846493533639
ACH-000503,-0.469626992938
ACH-000505,-0.154352038341
ACH-000507,-0.056601685937099994
ACH-000510,-0.164999899009
ACH-000511,-0.06524991303830001
ACH-000512,0.012681000934999999
ACH-000516,-0.07824160737439999
ACH-000517,-0.153907032935
ACH-000518,-0.0575731545426
ACH-000520,-0.19431379996
ACH-000521,-0.180532224199
ACH-000522,-0.423608001325
ACH-000524,-0.17437522723700002
ACH-000527,-0.335009571092
ACH-000528,-0.339936671929
ACH-000537,-0.165334874223
ACH-000541,-0.364672462441
ACH-000542,-0.09404796550460001
ACH-000544,-0.138091643475
ACH-000545,-0.190510278679
ACH-000547,-0.36695428233099997
ACH-000548,-0.287478192547
ACH-000549,-0.278971918927
ACH-000550,-0.10800576954800001
ACH-000552,-0.214804152163
ACH-000556,-0.0745542216658
ACH-000557,-0.09025913335210001
ACH-000570,-0.16242928574100002
ACH-000571,-0.048940590143800006
ACH-000573,-0.234919625289
ACH-000576,-0.222237272604
ACH-000580,-0.0556526145507
ACH-000584,-0.09101081635269999
ACH-000585,-0.45703398180200006
ACH-000588,-0.0506817903784
ACH-000589,-0.342570044197
ACH-000591,-0.174782824285
ACH-000593,-0.220510707687
ACH-000600,-0.459808655494
ACH-000601,-0.226654876143
ACH-000604,0.022096266930800003
ACH-000605,-0.317758930368
ACH-000606,-0.505690335252
ACH-000608,-0.267572709384
ACH-000614,0.038004307199400005
ACH-000616,-0.20234972241000002
ACH-000618,-0.151305404786
ACH-000619,-0.24761826418400001
ACH-000620,-0.215623490165
ACH-000621,-0.0354317991594
ACH-000622,-0.0716618923609
ACH-000623,-0.257340154155
ACH-000624,-0.305089059697
ACH-000627,-0.19976023568
ACH-000630,-0.186086361098
ACH-000632,-0.23480470133
ACH-000633,-0.023062785143
ACH-000637,-0.015706665760299998
ACH-000638,-0.356663946466
ACH-000646,-0.12336726447999999
ACH-000647,-0.175941976902
ACH-000648,-0.049702850182800004
ACH-000649,-0.14698798609000002
ACH-000651,-0.22205686167599997
ACH-000652,-0.160252025526
ACH-000653,-0.186041159779
ACH-000657,-0.196619802767
ACH-000658,-0.131457708677
ACH-000661,-0.028758707079699998
ACH-000662,0.266615859294
ACH-000663,-0.198439185985
ACH-000665,-0.169617181612
ACH-000671,-0.0570210003582
ACH-000673,-0.243514685643
ACH-000676,-0.13467900289100002
ACH-000677,-0.199131729826
ACH-000681,-0.330599786049
ACH-000682,-0.220288191349
ACH-000683,-0.258633531864
ACH-000684,-0.11285825228499999
ACH-000688,-0.313859899657
ACH-000693,-0.295951635722
ACH-000694,-0.300296205886
ACH-000695,-0.20262360263700002
ACH-000696,-0.260823221923
ACH-000697,0.0286918800275
ACH-000699,-0.34325408526900003
ACH-000701,-0.385647924956
ACH-000706,-0.194375435657
ACH-000711,-0.257515501528
ACH-000713,-0.0108938389974
ACH-000714,-0.20577818318
ACH-000718,-0.34657821507500003
ACH-000720,-0.18842612131099998
ACH-000721,-0.11855687449
ACH-000724,-0.29140354937
ACH-000725,-0.387504595954
ACH-000732,-0.150329426363
ACH-000734,-0.040187656781300006
ACH-000735,-0.24509423699000002
ACH-000736,-0.275188583719
ACH-000738,-0.13295257878299999
ACH-000746,-0.129760350072
ACH-000747,-0.292265524922
ACH-000748,-0.298141680638
ACH-000753,-0.145210584684
ACH-000756,-0.365898712626
ACH-000757,-0.44113776844499997
ACH-000758,-0.39798183566600004
ACH-000760,-0.372660529415
ACH-000763,-0.226178814272
ACH-000764,-0.023266232615799996
ACH-000765,-0.170397729888
ACH-000766,-0.304946680235
ACH-000767,-0.197044496486
ACH-000768,-0.212422670132
ACH-000769,-0.125455643641
ACH-000770,-0.11084179776799999
ACH-000771,-0.20132696846099998
ACH-000773,-0.43440313607299996
ACH-000776,0.00198432994739
ACH-000777,-0.3427379685
ACH-000778,-0.140182763805
ACH-000781,-0.18849603944499999
ACH-000782,-0.432887609978
ACH-000783,-0.321505340699
ACH-000784,-0.286187942805
ACH-000785,-0.423176653549
ACH-000787,-0.149480029901
ACH-000788,-0.16929463179999998
ACH-000791,-0.476366896838
ACH-000792,0.0623290648107
ACH-000794,-0.156779245239
ACH-000796,-0.318573898471
ACH-000799,-0.273828862472
ACH-000800,0.127619467972
ACH-000802,-0.41205194377
ACH-000804,-0.21627840499099998
ACH-000805,-0.167939362761
ACH-000809,-0.254638199008
ACH-000810,0.25192524615
ACH-000811,-0.08367097792219999
ACH-000817,-0.025908975125700003
ACH-000819,-0.13268525563
ACH-000820,0.00523921819323
ACH-000821,-0.0340485801028
ACH-000822,-0.245775222519
ACH-000823,-0.145763923242
ACH-000824,-0.11782471068
ACH-000827,-0.171925835887
ACH-000829,-0.33582262605700003
ACH-000831,-0.283766151599
ACH-000832,-0.44551693794
ACH-000833,-0.576201504945
ACH-000834,-0.0891358659705
ACH-000835,-0.0342739779571
ACH-000836,-0.24986664805999997
ACH-000837,-0.168841688754
ACH-000838,-0.134229013561
ACH-000839,-0.35499671551399997
ACH-000840,0.100384692658
ACH-000841,-0.133546509289
ACH-000843,-0.0363980850595
ACH-000846,-0.16614940483100002
ACH-000847,0.0508030346145
ACH-000848,-0.17180464676399998
ACH-000849,-0.154236146447
ACH-000851,-0.20277375826299998
ACH-000855,-0.0813907137091
ACH-000856,-0.352957005141
ACH-000858,-0.125196078635
ACH-000859,-0.234915322441
ACH-000861,-0.20671524070099997
ACH-000862,-0.149823388678
ACH-000865,-0.132319131916
ACH-000866,-0.163535210955
ACH-000867,-0.198372584166
ACH-000869,-0.33443600300099996
ACH-000872,-0.295549390364
ACH-000873,-0.245921990653
ACH-000876,-0.22947496828800001
ACH-000878,-0.20328508151500002
ACH-000880,-0.195011519441
ACH-000881,-0.15346868955499998
ACH-000882,-0.240776573363
ACH-000884,-0.20179037811
ACH-000885,-0.370754782402
ACH-000887,-0.167315371346
ACH-000888,-0.294695670134
ACH-000889,0.052012380532599996
ACH-000890,-0.0829383303888
ACH-000896,-0.506813368777
ACH-000898,-0.19314282649199999
ACH-000900,-0.256192619309
ACH-000901,-0.188318228362
ACH-000905,-0.42072463662299997
ACH-000906,-0.177180943406
ACH-000907,-0.0873529738432
ACH-000910,-0.347553694322
ACH-000911,-0.26635824566
ACH-000912,-0.0868027875345
ACH-000913,0.022241523810200003
ACH-000915,-0.09745510625710001
ACH-000916,-0.864505869626
ACH-000917,-0.25532812903700003
ACH-000921,-0.17324883212699999
ACH-000924,-0.063669233438
ACH-000926,-0.342620071336
ACH-000928,-0.232605111134
ACH-000929,-0.373235660095
ACH-000932,-0.138414110774
ACH-000935,-0.22052768741099998
ACH-000936,-0.31292372365800003
ACH-000937,-0.258559642794
ACH-000938,-0.124874088905
ACH-000939,0.0100556398516
ACH-000941,-0.034923955533400004
ACH-000943,-0.21143728665699998
ACH-000946,-0.16956669295200003
ACH-000947,-0.214404624326
ACH-000948,-0.154652218813
ACH-000950,-0.140380424419
ACH-000953,-0.108945758728
ACH-000957,-0.222574549301
ACH-000958,-0.143676420175
ACH-000960,-0.221651745702
ACH-000963,-0.03747315678740001
ACH-000968,-0.07008773155439998
ACH-000969,-0.237992490183
ACH-000973,-0.24796970972600002
ACH-000974,-0.291936111755
ACH-000975,-0.129745939653
ACH-000976,0.060349276618800005
ACH-000978,-0.329396620081
ACH-000980,-0.18356701555799998
ACH-000984,-0.343480933604
ACH-000986,-0.170650124637
ACH-000988,-0.15633928607
ACH-000993,-0.434075954221
ACH-000994,-0.24966978083900002
ACH-000996,-0.32900984370499997
ACH-001001,-0.284599043577
ACH-001020,-0.053393810880199996
ACH-001028,-0.174688504896
ACH-001031,-0.22693082814399998
ACH-001038,-0.108263490068
ACH-001048,-0.183686634392
ACH-001050,-0.15189615569700002
ACH-001053,-0.0117938347786
ACH-001054,-0.0018585190317800002
ACH-001061,-0.20585158599300002
ACH-001067,-0.137631332523
ACH-001075,-0.138883187834
ACH-001096,-0.258471028641
ACH-001128,-0.175602068691
ACH-001134,-0.400741838028
ACH-001151,-0.359527882451
ACH-001163,-0.5406739166260001
ACH-001164,-0.290736310638
ACH-001173,-0.20594902619000002
ACH-001183,-0.241026573594
ACH-001184,-0.529240354145
ACH-001190,-0.39005117116899995
ACH-001192,-0.271248257133
ACH-001193,-0.134808083114
ACH-001196,-0.209199029541
ACH-001197,-0.174266420089
ACH-001205,-0.164720247053
ACH-001211,-0.172116006527
ACH-001212,-0.22104626611699998
ACH-001228,-0.297181243066
ACH-001232,-0.247024647753
ACH-001239,-0.0684191634123
ACH-001274,-0.11274277193900001
ACH-001275,-0.06959101113680001
ACH-001277,-0.0836850505795
ACH-001278,-0.252869467006
ACH-001280,-0.45785233522299995
ACH-001283,-0.17866763698
ACH-001289,-0.152662170935
ACH-001295,-0.185952397949
ACH-001300,-0.104759129206
ACH-001301,-0.205934329886
ACH-001302,-0.00995712324808
ACH-001303,0.292343694531
ACH-001306,-0.24490035527100001
ACH-001318,-0.17858829796300002
ACH-001322,-0.168332669235
ACH-001328,-0.346471434308
ACH-001332,-0.251889294112
ACH-001333,-0.315628612473
ACH-001336,-0.28404880349100003
ACH-001340,-0.248638230486
ACH-001346,-0.20294776884799998
ACH-001353,-0.0959103894112
ACH-001354,-0.179199683388
ACH-001367,-0.044556874490199995
ACH-001368,-0.205635068847
ACH-001374,-0.23331613411
ACH-001375,-0.21857332855999997
ACH-001377,-0.0862766789055
ACH-001380,-0.307009124142
ACH-001391,-0.128494699441
ACH-001407,-0.0995721789591
ACH-001408,-0.360517316915
ACH-001413,-0.352075322869
ACH-001430,-0.216980002247
ACH-001431,-0.283535244165
ACH-001450,0.013697429482200001
ACH-001496,-0.157007941969
ACH-001500,-0.12340008863299999
ACH-001521,-0.40220788866400004
ACH-001523,-0.140704883333
ACH-001532,-0.242301376501
ACH-001536,-0.219694027751
ACH-001550,-0.294185527033
ACH-001552,-0.263871995496
ACH-001554,-0.135979556876
ACH-001645,-0.234035172964
ACH-001654,-0.21930118098
ACH-001715,-0.201654768158
ACH-001735,-0.143044741495
ACH-001736,-0.19064621314
ACH-001737,-0.704045193972
ACH-001740,-0.189081553865
ACH-001745,-0.311397422146
ACH-001750,-0.43289208731299994
ACH-001765,-0.373304023032
ACH-001956,-0.22624270958700002
ACH-001957,-0.142335781986
