,TARBP2 (6895)
ACH-000701,-0.061037502369400004
ACH-000706,-0.181209314358
ACH-000711,-0.105970644123
ACH-000713,-0.296191308042
ACH-000714,-0.29820204160700003
ACH-000718,-0.059800105187800004
ACH-000720,-0.150453659944
ACH-000721,-0.044997041331699995
ACH-000724,-0.266834801856
ACH-000725,-0.296581648993
ACH-000732,0.12448902503699999
ACH-000734,-0.187987805147
ACH-000735,-0.35900186
ACH-000736,-0.20647902569899998
ACH-000738,-0.176167622152
ACH-000746,-0.309518823423
ACH-000747,-0.204847132346
ACH-000748,-0.256732502531
ACH-000753,-0.261533086885
ACH-000756,-0.140668710417
ACH-000757,-0.5406074401150001
ACH-000758,-0.07365946910410001
ACH-000760,-0.173286146746
ACH-000763,-0.0587143742511
ACH-000764,-0.366133874226
ACH-000765,-0.189416821717
ACH-000766,-0.09584465908610001
ACH-000767,-0.0743761999941
ACH-000768,-0.399851529845
ACH-000769,-0.18923752671500002
ACH-000770,-0.177940758234
ACH-000771,-0.08848330810340001
ACH-000773,-0.350609574065
ACH-000776,-0.29975720861
ACH-000777,-0.190908737751
ACH-000778,-0.22985560715999998
ACH-000781,-0.18524638195
ACH-000782,-0.06323897416
ACH-000783,-0.18321849557
ACH-000784,-0.167452276468
ACH-000785,-0.31547664010800003
ACH-000787,-0.07310685040289999
ACH-000788,-0.230071810742
ACH-000791,-0.108133452662
ACH-000792,-0.008997814059479999
ACH-000794,-0.196080101083
ACH-000796,-0.287195933987
ACH-000799,-0.0318174266832
ACH-000800,-0.183087166818
ACH-000802,-0.199537613278
ACH-000804,-0.195733703287
ACH-000805,-0.527102831808
ACH-000809,-0.15479829281500002
ACH-000810,-0.267019385242
ACH-000811,-0.035503513282
ACH-000817,-0.368282003187
ACH-000819,-0.18490605256999998
ACH-000820,-0.45706918696000004
ACH-000821,-0.340005217843
ACH-000822,-0.180937032467
ACH-000823,-0.268560640737
ACH-000824,-0.170174964254
ACH-000827,-0.11330288979
ACH-000829,-0.403999067009
ACH-000831,-0.207538121805
ACH-000832,-0.151965945637
ACH-000833,-0.312462928862
ACH-000834,-0.49152319894900004
ACH-000835,-0.130690142127
ACH-000836,-0.08704021030610001
ACH-000837,-0.106963527985
ACH-000838,-0.180204891302
ACH-000839,0.0668815328785
ACH-000840,-0.37997512628200003
ACH-000841,-0.248433438383
ACH-000843,0.10263001139599999
ACH-000846,-0.17304421489500002
ACH-000847,-0.36034374381300005
ACH-000848,-0.129397042535
ACH-000849,-0.191641878259
ACH-000851,-0.231576204445
ACH-000855,-0.128053631822
ACH-000856,-0.05202803722780001
ACH-000858,-0.074584719602
ACH-000859,-0.27448476388500004
ACH-000861,-0.142559875556
ACH-000862,-0.144814194603
ACH-000865,-0.121546423407
ACH-000866,-0.117569615626
ACH-000867,-0.129833155244
ACH-000869,-0.09071488724610001
ACH-000872,-0.166132860115
ACH-000873,-0.28382158487799997
ACH-000876,-0.124531053761
ACH-000878,-0.40403839150799997
ACH-000880,-0.35016949626000005
ACH-000881,-0.060823270875300005
ACH-000882,-0.24899722110999997
ACH-000884,-0.218772866295
ACH-000885,-0.209571986278
ACH-000887,-0.07684286205860001
ACH-000888,-0.119618950101
ACH-000889,-0.250593668087
ACH-000890,-0.36393513410800005
ACH-000896,-0.171408409083
ACH-000898,0.11743663752900001
ACH-000900,-0.36331086475900004
ACH-000901,-0.103738190942
ACH-000905,-0.210527875641
ACH-000906,-0.24278689494300001
ACH-000907,-0.0887833555494
ACH-000910,-0.22679727391499999
ACH-000911,-0.254657851354
ACH-000912,-0.18828216164500003
ACH-000913,-0.21024349784600002
ACH-000915,-0.0486932538939
ACH-000916,0.119636760428
ACH-000917,-0.223045868958
ACH-000921,-0.12422210694000001
ACH-000924,-0.12760395522600002
ACH-000926,-0.172498668918
ACH-000928,-0.328082265271
ACH-000929,-0.0434477934278
ACH-000932,0.0473083154469
ACH-000935,-0.323756162201
ACH-000936,-0.0602255369744
ACH-000937,-0.245118778907
ACH-000938,-0.144708854871
ACH-000939,-0.216116441098
ACH-000941,-0.10294705207900001
ACH-000943,-0.207891508381
ACH-000946,-0.155527600816
ACH-000947,-0.05889436684569999
ACH-000948,-0.157295890417
ACH-000950,0.104504048689
ACH-000953,-0.142440558357
ACH-000957,-0.282146120323
ACH-000958,-0.188350550493
ACH-000960,-0.170831346969
ACH-000963,-0.23396568868099998
ACH-000968,-0.0040857465197499995
ACH-000969,-0.122464309794
ACH-000973,-0.220519080116
ACH-000974,-0.0769544973238
ACH-000975,-0.33145919455899997
ACH-000976,-0.09931746395019998
ACH-000978,0.12345300548
ACH-000980,-0.128434194374
ACH-000984,-0.10846096065300001
ACH-000986,-0.17762915515500002
ACH-000988,-0.274237541278
ACH-000993,-0.19405146748500002
ACH-000994,-0.0119175799528
ACH-000996,-0.031835602532599996
ACH-001001,-0.141581228023
ACH-001020,-0.103504035593
ACH-001028,-0.281531366383
ACH-001031,-0.0321202222254
ACH-001038,-0.0871183481129
ACH-001048,-0.2010698752
ACH-001050,-0.0594451746874
ACH-001053,-0.162430578793
ACH-001054,-0.21241088655999998
ACH-001061,-0.09012988846480001
ACH-001067,-0.0493190359623
ACH-001075,-0.19698573400400002
ACH-001096,-0.038260569160300004
ACH-001128,0.294192469848
ACH-001134,-0.0678314534336
ACH-001151,-0.148907527211
ACH-001163,-0.197791954475
ACH-001164,-0.13033227626399999
ACH-001173,-0.142475609634
ACH-001183,-0.275374702882
ACH-001184,0.0333280743631
ACH-001190,-0.12392173339099999
ACH-001192,-0.298047609249
ACH-001193,-0.300917505598
ACH-001196,-0.0753129021254
ACH-001197,-0.547045273564
ACH-001205,-0.126991376833
ACH-001211,-0.274299456502
ACH-001212,-0.183314207852
ACH-001228,0.07137468941410001
ACH-001232,-0.356362336781
ACH-001239,-0.04470339827480001
ACH-001274,-0.15011064441299998
ACH-001275,-0.193416301499
ACH-001277,-0.14377188392100002
ACH-001278,-0.05955238661
ACH-001280,-0.0513422215475
ACH-001283,-0.0759238010959
ACH-001289,0.17621095408100002
ACH-001295,-0.176414003436
ACH-001300,0.10195337595699999
ACH-001301,0.0625656159493
ACH-001302,-0.0953955161495
ACH-001303,-0.0116810573731
ACH-001306,-0.06624625022780001
ACH-001318,-0.182564719307
ACH-001322,-0.22745141124899998
ACH-001328,-0.0852545114285
ACH-001332,-0.147292352826
ACH-001333,-0.34823481363799996
ACH-001336,-0.28190057804900004
ACH-001340,-0.16493917707699998
ACH-001346,-0.34998440018700006
ACH-001353,-0.230790351913
ACH-001354,-0.2023791243
ACH-001367,-0.00167728093854
ACH-001368,-0.0706248412842
ACH-001374,-0.210590881632
ACH-001375,-0.245016951188
ACH-001377,-0.29611934851
ACH-001380,-0.09161387581139999
ACH-001391,-0.211274347927
ACH-001407,-0.154911061149
ACH-001408,-0.18897118490200002
ACH-001413,-0.371686959048
ACH-001430,-0.10314010726600001
ACH-001431,-0.00151568305826
ACH-001450,-0.155947094692
ACH-001496,-0.205565730895
ACH-001500,-0.181915075271
ACH-001521,-0.48012209380599996
ACH-001523,-0.277544074722
ACH-001532,-0.0610035389475
ACH-001536,-0.144636711845
ACH-001550,-0.0825494706953
ACH-001552,0.13229125915200002
ACH-001554,-0.0346230277846
ACH-001645,-0.139993256663
ACH-001654,-0.224880229175
ACH-001715,-0.211075000766
ACH-001735,-0.136734081301
ACH-001736,-0.239505381446
ACH-001737,-0.178853801836
ACH-001740,-0.312347810776
ACH-001745,-0.34164255969499996
ACH-001750,0.0147267195471
ACH-001765,-0.17651586170000003
ACH-001956,-0.0953462363902
ACH-001957,-0.48400190898
