,TRPM8 (79054)
ACH-000004,-0.10089057577199999
ACH-000007,-0.37262753459799997
ACH-000009,-0.0519770659461
ACH-000011,-0.126878150625
ACH-000012,-0.06537859412359999
ACH-000013,-0.0380672348411
ACH-000014,0.059120400609099996
ACH-000015,-0.044048908195099996
ACH-000017,-0.0713528607139
ACH-000018,-0.25326460371599996
ACH-000019,-0.20377269465999998
ACH-000021,-0.00015524924257299998
ACH-000022,-0.414687179696
ACH-000025,0.0821236537044
ACH-000028,-0.0537295797047
ACH-000030,-0.026282813073299997
ACH-000035,0.119249393215
ACH-000036,-0.36389799351499996
ACH-000037,-0.49297949545100006
ACH-000039,-0.213688099442
ACH-000040,-0.166919459059
ACH-000041,-0.181226384004
ACH-000042,-0.148700988148
ACH-000045,-0.150859089399
ACH-000047,-0.237975515457
ACH-000052,0.209533948496
ACH-000053,-0.151824936689
ACH-000054,-0.240320925341
ACH-000055,-0.0174287469772
ACH-000060,0.0120900421361
ACH-000067,0.0029034502150199998
ACH-000070,-0.36765776447099996
ACH-000075,-0.286151711702
ACH-000078,-0.0402492773734
ACH-000082,-0.0141445139561
ACH-000085,-0.30681008669599996
ACH-000086,-0.0723390300561
ACH-000087,0.00256685410394
ACH-000092,-0.0543707252987
ACH-000095,-0.07761950760599999
ACH-000097,-0.159199465791
ACH-000098,-0.266396110374
ACH-000099,-0.16956573471900002
ACH-000108,-0.184305031774
ACH-000113,-0.12256768786399999
ACH-000115,-0.188367421496
ACH-000116,-0.0964005032057
ACH-000118,0.018448120808599998
ACH-000120,0.0367736557653
ACH-000123,-0.0290662076236
ACH-000127,-0.00765326131835
ACH-000128,-0.34661851551899997
ACH-000132,-0.12368500582900001
ACH-000133,-0.09700889220249999
ACH-000137,-0.0295326393987
ACH-000138,-0.076538738166
ACH-000142,0.030105276058900003
ACH-000143,-0.121747337689
ACH-000146,0.0844272129339
ACH-000148,0.0008438042238160002
ACH-000150,-0.255684278959
ACH-000152,0.0350307417922
ACH-000153,0.116639288598
ACH-000159,-0.10856040008500001
ACH-000160,-0.136599107535
ACH-000163,-0.0545835382914
ACH-000167,0.27126911689
ACH-000168,-0.0963590806445
ACH-000169,-0.008318456311
ACH-000178,-0.10337837196
ACH-000182,-0.251905467928
ACH-000183,0.056954317057
ACH-000188,-0.0646570196736
ACH-000189,-0.641748880235
ACH-000190,-0.14498374098300001
ACH-000198,-0.19686529508
ACH-000204,-0.24222198293699998
ACH-000206,-0.204585079662
ACH-000207,0.031961886239900004
ACH-000211,0.0296638545876
ACH-000215,-0.101567401894
ACH-000221,-0.0883238580422
ACH-000222,-0.217850539868
ACH-000223,-0.0970824042834
ACH-000226,-0.019863654755099998
ACH-000227,-0.212220361781
ACH-000228,-0.125764802784
ACH-000231,-0.041547248022500004
ACH-000232,-0.102304036613
ACH-000233,-0.08521941346470001
ACH-000234,0.153716574263
ACH-000235,-0.0448882467213
ACH-000237,-0.13252305657299998
ACH-000238,0.043416240752499995
ACH-000243,-0.151902151566
ACH-000244,-0.17145049347
ACH-000246,-0.281110977468
ACH-000248,0.00982974325598
ACH-000250,-0.15889759224199998
ACH-000251,-0.17873619089899997
ACH-000253,-0.11622513053
ACH-000255,-0.0601745327939
ACH-000256,0.0158544540312
ACH-000257,-0.126392901562
ACH-000258,-0.441363528627
ACH-000259,-0.0983682503586
ACH-000260,-0.119892871762
ACH-000261,-0.0581582917705
ACH-000262,-0.031139019876200002
ACH-000263,-0.08527683997600001
ACH-000264,-0.14024063791
ACH-000265,-0.0196933011918
ACH-000266,-0.0804458301094
ACH-000272,-0.286393024571
ACH-000273,-0.131155701479
ACH-000274,-0.19234842542
ACH-000277,0.0809841540564
ACH-000278,-0.21047474135400002
ACH-000279,-0.06347177645669999
ACH-000280,0.0041790128377600004
ACH-000281,-0.15729288333
ACH-000288,-0.157712484124
ACH-000291,-0.06977564014910001
ACH-000293,0.00130784356359
ACH-000294,-0.09417949497310002
ACH-000295,-0.43592953221
ACH-000296,-0.0683790500569
ACH-000302,0.0379455683522
ACH-000304,-0.0987138280202
ACH-000307,0.000620550488994
ACH-000308,-0.164131548503
ACH-000310,-0.142199585744
ACH-000311,-0.09105574830180001
ACH-000312,-0.124906466899
ACH-000315,-0.145637899739
ACH-000316,-0.0668583535893
ACH-000317,0.07544581332019999
ACH-000318,0.070292378606
ACH-000319,-0.152371553816
ACH-000320,-0.244320101393
ACH-000322,-0.464376807909
ACH-000323,-0.160998507055
ACH-000324,-0.268400548781
ACH-000329,-0.277401103744
ACH-000330,-0.162113705615
ACH-000331,-0.155558364719
ACH-000332,-0.188016830376
ACH-000334,-0.0314051278542
ACH-000335,-0.23797148003600002
ACH-000336,0.106392525968
ACH-000337,-0.212195125651
ACH-000339,-0.134715668838
ACH-000341,0.19439632725900002
ACH-000348,-0.0378183635208
ACH-000350,-0.0542930432208
ACH-000352,-0.09843536213439999
ACH-000356,-0.0418265094719
ACH-000361,0.0383908242365
ACH-000362,0.06634303869580001
ACH-000363,-0.18272351317000002
ACH-000364,-0.278336630303
ACH-000365,-0.12366971529100002
ACH-000366,-0.157544455001
ACH-000368,0.0364878923896
ACH-000374,0.08291314079810001
ACH-000375,-0.168127827955
ACH-000376,-0.11154092524800001
ACH-000381,-0.143415672562
ACH-000383,-0.13909105202400002
ACH-000387,0.0817458911312
ACH-000389,-0.386684444156
ACH-000390,-0.122637554123
ACH-000393,-0.0266010374828
ACH-000395,0.10403354377
ACH-000397,-0.159036890293
ACH-000401,0.041680770475199996
ACH-000402,0.504359905875
ACH-000403,-0.210064412284
ACH-000404,-0.387464798088
ACH-000406,-0.105000561478
ACH-000407,-0.016977445109700003
ACH-000408,-0.413302473754
ACH-000410,-0.15551204714199998
ACH-000411,-0.157925181154
ACH-000414,-0.05040329941959999
ACH-000415,-0.062174894753400003
ACH-000416,-0.00020939087159200002
ACH-000420,-0.10666774765100001
ACH-000421,-0.04770065422
ACH-000424,-0.107142489058
ACH-000425,-0.14509716524
ACH-000426,-0.000665329393129
ACH-000427,-0.129502087307
ACH-000433,-0.13863755297
ACH-000436,-0.149674173489
ACH-000444,-0.0880471003197
ACH-000445,-0.08748708910839999
ACH-000448,-0.180402844839
ACH-000450,0.0264403349299
ACH-000452,-0.0791878822908
ACH-000454,-0.17079238623799997
ACH-000458,-0.048973867008300004
ACH-000459,-0.206799833821
ACH-000460,-0.20164376048000002
ACH-000461,-0.09408213025170001
ACH-000463,-0.31682925711300003
ACH-000464,-0.327382872697
ACH-000466,-0.11605237731799999
ACH-000467,-0.33753502861100004
ACH-000468,-0.0682638555895
ACH-000469,-0.217282195645
ACH-000470,-0.102386036597
ACH-000471,-0.01108393916
ACH-000472,-0.108666396897
ACH-000473,-0.0415267481548
ACH-000475,-0.132196705414
ACH-000476,-0.072669712836
ACH-000477,-0.359092533389
ACH-000480,-0.036535380955199995
ACH-000481,0.16534788172
