,PMM1 (5372)
ACH-000004,-0.10701974977
ACH-000007,-0.11668665397700001
ACH-000009,-0.0536643122709
ACH-000011,-0.0403388656529
ACH-000012,-0.268366831803
ACH-000013,-0.16986060202300002
ACH-000014,-0.0392939851532
ACH-000015,-0.13657747326199998
ACH-000017,-0.24800868906100001
ACH-000018,-0.0435985849815
ACH-000019,0.0900269474578
ACH-000021,-0.12821879104
ACH-000022,-0.023153686110099995
ACH-000025,0.128476223628
ACH-000028,-0.0831233939239
ACH-000030,-0.21695813026799998
ACH-000035,0.0485362555789
ACH-000036,0.0194063325018
ACH-000037,-0.169859927838
ACH-000039,0.107393357075
ACH-000040,-0.0298836421026
ACH-000041,0.0192112211509
ACH-000042,-0.267545018948
ACH-000045,-0.0937111120689
ACH-000047,-0.187322220932
ACH-000052,-0.18611032289999999
ACH-000053,-0.13858377103299999
ACH-000054,-0.230488515792
ACH-000055,-0.10883748005999999
ACH-000060,-0.19108956498100002
ACH-000067,-0.0823234377878
ACH-000070,-0.185022816708
ACH-000075,0.220172629801
ACH-000078,0.0135212615738
ACH-000082,-0.10074124775
ACH-000085,-0.373811968978
ACH-000086,0.06467028946280001
ACH-000087,-0.26559109083500004
ACH-000092,-0.142038239596
ACH-000095,-0.0223293026804
ACH-000097,-0.156917391883
ACH-000098,-0.0949267302014
ACH-000099,-0.139994727517
ACH-000108,-0.0508813751461
ACH-000113,0.0212370544815
ACH-000115,-0.425754705457
ACH-000116,-0.155291525888
ACH-000118,-0.18247595377700002
ACH-000120,0.0571557080866
ACH-000123,-0.0498484542152
ACH-000127,0.052054782120000004
ACH-000128,0.0530237954763
ACH-000132,0.0104880838641
ACH-000133,-0.0820212456094
ACH-000137,0.0267891689472
ACH-000138,-0.0348040860965
ACH-000142,0.000177557748311
ACH-000143,-0.0491799782001
ACH-000146,-0.18555784046
ACH-000148,0.073447251618
ACH-000150,0.0813247506284
ACH-000152,-0.228843427597
ACH-000153,-0.04899971812059999
ACH-000159,0.052533855526400004
ACH-000160,-0.048860970377400004
ACH-000163,-0.041805031929
ACH-000167,0.0281642122074
ACH-000168,-0.249581718832
ACH-000169,0.002819234753
ACH-000178,-0.147780346047
ACH-000182,0.165085944829
ACH-000183,0.10024355739700001
ACH-000188,-0.07330571864760001
ACH-000189,-0.102443666558
ACH-000190,-0.07539457536500001
ACH-000198,-0.0925549769148
ACH-000204,-0.311612687944
ACH-000206,0.14074878169399999
ACH-000207,0.038755482609599996
ACH-000211,-0.11941493265900001
ACH-000215,-0.010008430646700001
ACH-000221,0.122392164578
ACH-000222,-0.175691211382
ACH-000223,-0.165367685571
ACH-000226,-0.0468339890479
ACH-000227,-0.23185546463599999
ACH-000228,-0.036479985830699994
ACH-000231,-0.172291297176
ACH-000232,-0.14839570315300002
ACH-000233,-0.250684089437
ACH-000234,0.0286937435983
ACH-000235,-0.010962472084600001
ACH-000237,0.07495496043960001
ACH-000238,-0.0426277679244
ACH-000243,-0.0390983906287
ACH-000244,-0.186422127721
ACH-000246,-0.0636608331284
ACH-000248,-0.013573897260900001
ACH-000250,-0.0343242692682
ACH-000251,0.348811100027
ACH-000253,0.0405485227826
ACH-000255,-0.044752116170100005
ACH-000256,-0.19378315259799997
ACH-000257,0.042573196315099995
ACH-000258,-0.254385435433
ACH-000259,-0.145095613135
ACH-000260,-0.021605589761200004
ACH-000261,-0.174353969024
ACH-000262,-0.022604762889099995
ACH-000263,0.230960580539
ACH-000264,-0.023056296060799997
ACH-000265,-0.139097381179
ACH-000266,-0.107575764888
ACH-000272,-0.134614308189
ACH-000273,0.19068841716200002
ACH-000274,-0.049575242328699996
ACH-000277,0.14419699474199998
ACH-000278,-0.10350727904200001
ACH-000279,-0.258004972346
ACH-000280,-0.157489597787
ACH-000281,-0.0900171709316
ACH-000288,-0.0722042423995
ACH-000291,-0.047404695920799995
ACH-000293,-0.0756799157939
ACH-000294,0.247592094656
ACH-000295,-0.135379563213
ACH-000296,-0.336705945315
ACH-000302,-0.041936135816
ACH-000304,-0.0994041025433
ACH-000307,-0.014487010361600001
ACH-000308,-0.115670964628
ACH-000310,-0.07365090384089999
ACH-000311,-0.23695930637899998
ACH-000312,-0.056429555023
ACH-000315,0.09967932801149999
ACH-000316,0.244379944576
ACH-000317,0.0765299599822
ACH-000318,-0.056902451891
ACH-000319,0.017264566176099998
ACH-000320,-0.302521191652
