,ERMN (57471)
ACH-000376,-0.202867082547
ACH-000381,-0.275416062398
ACH-000383,-0.251029262495
ACH-000387,-0.36231361037
ACH-000389,-0.23890951648000003
ACH-000390,-0.206376809751
ACH-000393,-0.199278814619
ACH-000395,-0.250802693876
ACH-000397,-0.158619756773
ACH-000401,-0.0233202400624
ACH-000402,-0.261709775389
ACH-000403,-0.203658624456
ACH-000404,-0.37532193384999996
ACH-000406,-0.18243871396400002
ACH-000407,-0.08446176182610002
ACH-000408,-0.1098215213
ACH-000410,-0.31035971939199997
ACH-000411,-0.328828879949
ACH-000414,-0.42816158274899996
ACH-000415,-0.3250224323
ACH-000416,-0.242568698336
ACH-000420,-0.075366074006
ACH-000421,-0.14667632917600001
ACH-000424,-0.102792623957
ACH-000425,-0.398484776851
ACH-000426,-0.032985832565999997
ACH-000427,-0.0532136861191
ACH-000433,-0.000630118258626
ACH-000436,-0.307373020622
ACH-000444,-0.045011733704
ACH-000445,-0.313157959586
ACH-000448,-0.12292813441299999
ACH-000450,-0.0458134795011
ACH-000452,-0.173845572956
ACH-000454,-0.19116030853399998
ACH-000458,0.11298547362299999
ACH-000459,-0.302713326618
ACH-000460,-0.12467220087400001
ACH-000461,-0.074341184115
ACH-000463,-0.0104834935631
ACH-000464,0.135959501807
ACH-000466,-0.135823369583
ACH-000467,-0.20325925745
ACH-000468,-0.204214107388
ACH-000469,-0.233765846957
ACH-000470,-0.0614471019711
ACH-000471,-0.0077422708125
ACH-000472,-0.0117980084096
ACH-000473,-0.068599905002
ACH-000475,-0.0923635840673
ACH-000476,-0.124802846003
ACH-000477,-0.24415362452199998
ACH-000480,-0.24706660575800002
ACH-000481,-0.27113995152
ACH-000483,-0.231574956245
ACH-000484,0.0906992242523
ACH-000485,-0.19069834944699998
ACH-000486,-0.141621147095
ACH-000487,-0.165836171668
ACH-000488,-0.176025886776
ACH-000490,-0.251402852324
ACH-000491,-0.341848275105
ACH-000495,-0.193712478214
ACH-000496,-0.43816318154
ACH-000499,-0.0539397680731
ACH-000500,-0.193504547299
ACH-000502,-0.21441436968199998
ACH-000503,-0.34403796783299995
ACH-000505,0.00245681075403
ACH-000507,-0.129931214648
ACH-000510,-0.230474294394
ACH-000511,-0.0342164780051
ACH-000512,-0.161234423261
ACH-000516,-0.118741134391
ACH-000517,-0.07427254959980001
ACH-000518,0.0135697836021
ACH-000520,0.106859947446
ACH-000521,-0.344889626828
ACH-000522,-0.37195110670000003
ACH-000524,-0.164049286843
ACH-000527,-0.150956746342
ACH-000528,-0.235200382696
ACH-000537,-0.15576949786699998
ACH-000541,-0.0421379183408
ACH-000542,-0.227221886115
ACH-000544,-0.158163601742
ACH-000545,-0.45263438447300003
ACH-000547,-0.11042565373199999
ACH-000548,-0.20544256986099999
ACH-000549,-0.131098490689
ACH-000550,0.032881503
ACH-000552,-0.21795830083299997
ACH-000556,-0.0314581095086
ACH-000557,0.0944021173728
ACH-000570,-0.27106862595
ACH-000571,0.0371908651117
ACH-000573,-0.125633933464
ACH-000576,-0.11882978338
ACH-000580,-0.132091266103
ACH-000584,0.00438673951211
ACH-000585,-0.229024862474
ACH-000588,-0.00978914283484
ACH-000589,-0.40162048957400004
ACH-000591,0.018614654691599997
ACH-000593,-0.203498906663
ACH-000600,-0.208045555643
ACH-000601,-0.24998872004
ACH-000604,-0.225300829515
ACH-000605,-0.117447915154
ACH-000606,-0.190946479377
ACH-000608,0.10052942452500001
ACH-000614,-0.14900388469
ACH-000616,-0.243320411731
ACH-000618,-0.222537003339
ACH-000619,-0.00347130495207
ACH-000620,-0.0556955464982
ACH-000621,0.006240064696600001
ACH-000622,-0.177510276156
ACH-000623,-0.38028008579499994
ACH-000624,-0.26013047348
ACH-000627,-0.281883781869
ACH-000630,-0.17407770614999998
ACH-000632,-0.0048086597749
ACH-000633,-0.133764757135
ACH-000637,-0.156497661659
ACH-000638,-0.42747935562
ACH-000646,0.102684688168
ACH-000647,-0.054213090871400006
ACH-000648,-0.325075753559
ACH-000649,-0.118134729858
ACH-000651,-0.0758056809637
ACH-000652,-0.201197922829
ACH-000653,-0.165691566215
ACH-000657,-0.158634865798
ACH-000658,-0.0829009288568
ACH-000661,0.027620936108
ACH-000662,-0.18243559416400001
ACH-000663,-0.321325210695
ACH-000665,-0.0185796498141
ACH-000671,-0.0660981406343
ACH-000673,-0.189733575654
ACH-000676,-0.129539329692
ACH-000677,-0.17886437684599998
ACH-000681,-0.461666301829
ACH-000682,0.0190156548835
ACH-000683,-0.12439891616800001
ACH-000684,-0.340227766699
ACH-000688,-0.166335685605
ACH-000693,-0.286633487414
ACH-000694,-0.294029903846
ACH-000695,-0.6478694641430001
ACH-000696,-0.281560408481
ACH-000697,-0.0364010530365
ACH-000699,-0.220830553387
ACH-000701,-0.19438705117600003
ACH-000706,-0.146035900985
ACH-000711,-0.186875420615
ACH-000713,-0.21113515882599998
ACH-000714,-0.217693580526
ACH-000718,-0.23509243403400001
ACH-000720,-0.23937882228000001
ACH-000721,-0.22686857452300002
ACH-000724,-0.26102838396899997
ACH-000725,-0.46392730813999994
ACH-000732,-0.31163762232
ACH-000734,-0.09117148605080001
ACH-000735,-0.323620615901
ACH-000736,-0.0980001057443
ACH-000738,-0.214062878746
ACH-000746,-0.219710754632
ACH-000747,-0.189880859146
ACH-000748,-0.212380051227
ACH-000753,-0.12615196013
ACH-000756,-0.116664837342
ACH-000757,-0.213448214387
ACH-000758,-0.22962378178000004
ACH-000760,-0.09829668133649999
ACH-000763,-0.345641749507
ACH-000764,0.0539655500251
ACH-000765,-0.0762464806185
ACH-000766,-0.25150101142
ACH-000767,-0.17574905227200002
ACH-000768,-0.268786903865
ACH-000769,-0.38685592564599997
ACH-000770,-0.24858445946600002
ACH-000771,-0.13550624944
ACH-000773,-0.306300247752
ACH-000776,-0.10405237170600001
ACH-000777,-0.215368282458
ACH-000778,-0.16367138262
ACH-000781,-0.29071374934099997
ACH-000782,0.00739987395373
ACH-000783,-0.0543337624378
ACH-000784,-0.08563040499289999
ACH-000785,-0.17534109094099998
ACH-000787,-0.12093488902699999
ACH-000788,-0.143574218684
ACH-000791,-0.324202141053
ACH-000792,-0.11332886566400001
ACH-000794,-0.2934626729
ACH-000796,-0.263216255816
ACH-000799,-0.646532048514
ACH-000800,-0.036756244559699995
ACH-000802,-0.249714155083
ACH-000804,-0.671287914951
ACH-000805,0.034678575415599995
ACH-000809,-0.0991772005819
ACH-000810,-0.177237134166
ACH-000811,-0.0708816231024
ACH-000817,-0.150626258821
ACH-000819,-0.398337411175
ACH-000820,-0.509551024299
ACH-000821,-0.285478972459
ACH-000822,0.0315956428404
ACH-000823,-0.192242627808
ACH-000824,-0.13352856585
ACH-000827,-0.195776672775
ACH-000829,-0.05354649043319999
ACH-000831,-0.21393431642400002
ACH-000832,-0.37676414320100005
ACH-000833,-0.21550952583
ACH-000834,-0.306914864028
ACH-000835,-0.08014446736150001
ACH-000836,-0.232498779903
ACH-000837,-0.466533924742
ACH-000838,-0.00246933135539
ACH-000839,-0.21383760855700001
ACH-000840,-0.0278963546796
ACH-000841,-0.46823362076200004
ACH-000843,-0.37489381248899994
ACH-000846,-0.0608207571196
ACH-000847,-0.08189659704680001
ACH-000848,-0.0361265773426
ACH-000849,-0.134153548604
ACH-000851,-0.310616164839
ACH-000855,-0.137352842805
ACH-000856,-0.248294201798
ACH-000858,-0.22505476215599998
ACH-000859,-0.280008826522
ACH-000861,-0.345921741345
ACH-000862,-0.10301929269
ACH-000865,-0.07646405803989999
ACH-000866,-0.22697258594
ACH-000867,-0.108685293858
ACH-000869,-0.290271339194
ACH-000872,-0.33226605691
ACH-000873,-0.632705911236
ACH-000876,-0.09862380950060001
ACH-000878,-0.056457997708
ACH-000880,-0.369097429741
ACH-000881,-0.09378151023600001
ACH-000882,-0.3859254506
ACH-000884,-0.205893832072
ACH-000885,-0.44305777697300003
ACH-000887,-0.18493964577
ACH-000888,-0.19803690625
ACH-000889,-0.219121462688
ACH-000890,-0.35566551678
ACH-000896,-0.326858266752
ACH-000898,-0.141424577089
ACH-000900,-0.259298008074
ACH-000901,-0.293215754139
ACH-000905,-0.14216810874000002
ACH-000906,-0.253093991931
ACH-000907,-0.136697629764
ACH-000910,-0.237789336395
ACH-000911,-0.160144614954
ACH-000912,-0.147538933524
ACH-000913,-0.0431709548118
ACH-000915,-0.195545689645
ACH-000916,-0.34716780730400004
ACH-000917,-0.048408528228699996
ACH-000921,-0.37875174035400005
ACH-000924,-0.20170693967
ACH-000926,-0.00436701744692
ACH-000928,-0.210511620832
ACH-000929,0.0527588480515
ACH-000932,-0.143749658178
ACH-000935,-0.24623737266100001
ACH-000936,-0.19180492604899999
ACH-000937,0.00547630943109
ACH-000938,-0.268006729575
ACH-000939,-0.172065314236
ACH-000941,-0.08346404212460001
ACH-000943,-0.126950253143
ACH-000946,-0.103984471565
ACH-000947,-0.17803321824499999
ACH-000948,-0.0140587932359
ACH-000950,-0.384577241093
ACH-000953,-0.025734445402199997
ACH-000957,-0.258686328515
ACH-000958,-0.325349638918
ACH-000960,-0.149068478881
ACH-000963,-0.5873143096369999
ACH-000968,-0.0758044180689
ACH-000969,-0.349638952463
ACH-000973,-0.11655478069
ACH-000974,-0.0920233552681
ACH-000975,-0.27910980133900004
ACH-000976,-0.174247621502
ACH-000978,1.57243199759
ACH-000980,-0.109041033438
ACH-000984,-0.247415461538
ACH-000986,-0.366423584322
ACH-000988,-0.12023263772199999
ACH-000993,-0.159294325122
ACH-000994,0.0020041704683099997
ACH-000996,-0.254321730554
ACH-001001,-0.09381160012330002
ACH-001020,0.15232437933700002
ACH-001028,-0.061745481538000004
ACH-001031,-0.191426040684
ACH-001038,-0.0963077974999
ACH-001048,-0.26031493405699996
ACH-001050,-0.36632582664
ACH-001053,-0.405258789055
ACH-001054,-0.455680099172
ACH-001061,-0.12679087236300002
ACH-001067,-0.31420740793699997
ACH-001075,0.14992773167
ACH-001096,-0.10310716795
ACH-001128,-0.130775810779
ACH-001134,-0.09601297607079999
ACH-001151,-0.0720668028612
ACH-001163,-0.0338462696726
ACH-001164,-0.47778306845
ACH-001173,-0.17726504909600002
ACH-001183,-0.144519596
ACH-001184,-0.469895600891
ACH-001190,-0.223646459085
ACH-001192,-0.294460847049
ACH-001193,-0.298885716626
ACH-001196,-0.307916500186
ACH-001197,-0.30548357951099997
ACH-001205,-0.049952828054999995
ACH-001211,-0.281381458293
ACH-001212,-0.292231468057
ACH-001228,-0.0956081289154
ACH-001232,-0.219363912255
ACH-001239,-0.172080177757
ACH-001274,-0.273538884581
ACH-001275,-0.197947500025
ACH-001277,-0.0203816211771
ACH-001278,-0.27737828696
ACH-001280,-0.164353388026
ACH-001283,-0.128935265137
ACH-001289,-0.18668277704
ACH-001295,-0.157960571207
ACH-001300,-0.109712291788
ACH-001301,0.039770705991300004
ACH-001302,-0.152299000008
ACH-001303,0.116343158704
ACH-001306,-0.135008914674
ACH-001318,-0.28626667871
ACH-001322,-0.5266354979519999
ACH-001328,-0.195549593475
ACH-001332,-0.241299136232
ACH-001333,-0.162576811214
ACH-001336,-0.0949954439532
ACH-001340,-0.142980260395
ACH-001346,-0.277365187073
ACH-001353,-0.10424503912699999
ACH-001354,-0.37051072187
ACH-001367,-0.106427904068
ACH-001368,-0.20098562169
ACH-001374,-0.5264324886399999
ACH-001375,-0.17780622618099998
ACH-001377,-0.145936452178
ACH-001380,-0.27927555529599996
ACH-001391,-0.293709779872
ACH-001407,-0.187371729894
ACH-001408,-0.320278326943
ACH-001413,-0.26675450103
ACH-001430,-0.107130392616
ACH-001431,-0.16228615097100002
ACH-001450,-0.0947196875765
ACH-001496,-0.159215697211
ACH-001500,0.110837696567
ACH-001521,-0.194371356796
ACH-001523,-0.196894101679
ACH-001532,-0.18430708584600003
ACH-001536,-0.12920172462500001
ACH-001550,-0.269139970046
ACH-001552,-0.16981580539299998
ACH-001554,-0.295962099473
ACH-001645,-0.260638887049
ACH-001654,-0.077364326678
ACH-001715,-0.262705309004
ACH-001735,-0.008189342829579999
ACH-001736,-0.210616928536
ACH-001737,0.318201635917
ACH-001740,0.138976982937
ACH-001745,-0.288885264852
ACH-001750,-0.394637317421
ACH-001765,-0.104029803544
ACH-001956,-0.09440559680260001
ACH-001957,-0.09182455695769999
