,RAB22A (57403)
ACH-000004,-0.195003456864
ACH-000007,-0.219662600187
ACH-000009,-0.205495427536
ACH-000011,-0.348359638233
ACH-000012,-0.128658789362
ACH-000013,-0.13312112568
ACH-000014,-0.040551602111
ACH-000015,-0.15209268442600002
ACH-000017,-0.343026016268
ACH-000018,-0.508765374164
ACH-000019,-0.630927791806
ACH-000021,-0.004605299456020001
ACH-000022,-0.229703496366
ACH-000025,-0.175523182649
ACH-000028,-0.566086228825
ACH-000030,-0.20516218091
ACH-000035,-0.132688135175
ACH-000036,-0.387781340511
ACH-000037,-0.338182902052
ACH-000039,0.19520886156300002
ACH-000040,-0.113884847663
ACH-000041,-0.151537663741
ACH-000042,-0.390382646387
ACH-000045,0.0180213061715
ACH-000047,-0.156620965604
ACH-000052,-0.523137567496
ACH-000053,-0.105246207286
ACH-000054,-0.20571682426
ACH-000055,-0.0468711735139
ACH-000060,-0.13096255511
ACH-000067,-0.341490912467
ACH-000070,-0.178130721983
ACH-000075,-0.198137891536
ACH-000078,-0.10596078567
ACH-000082,-0.21352037344
ACH-000085,-0.496485480795
ACH-000086,-0.19854110982700002
ACH-000087,-0.374798840217
ACH-000092,-0.0887367870641
ACH-000095,-0.0937525498318
ACH-000097,-0.375052349873
ACH-000098,-0.15759586845
ACH-000099,-0.20677393747499997
ACH-000108,0.0028766202945799996
ACH-000113,-0.199554556448
ACH-000115,-0.281373128742
ACH-000116,-0.17907843077100002
ACH-000118,-0.241872263828
ACH-000120,0.0318663505828
ACH-000123,-0.333065476923
ACH-000127,-0.187482937641
ACH-000128,-0.132111774989
ACH-000132,-0.0438542003862
ACH-000133,-0.337614524559
ACH-000137,-0.20056482217399998
ACH-000138,-0.08275742824889999
ACH-000142,-0.293908026905
ACH-000143,-0.00790513996682
ACH-000146,-0.0350864814339
ACH-000148,-0.0165663432027
ACH-000150,-0.312765518354
ACH-000152,-0.290174900847
ACH-000153,-0.08673795682140001
ACH-000159,-0.24409757911999996
ACH-000160,-0.259967269361
ACH-000163,-0.21850474930799998
ACH-000167,-0.48310338218099996
ACH-000168,-0.23454562697200002
ACH-000169,-0.32186527845199997
ACH-000178,-0.232589254494
ACH-000182,-0.336470566398
ACH-000183,-0.248538203585
ACH-000188,-0.142731319808
ACH-000189,-0.40875618835999994
ACH-000190,-0.0945246674918
ACH-000198,-0.43026153067199996
ACH-000204,-0.10124758119999999
ACH-000206,-0.335379289572
ACH-000207,-0.353441942853
ACH-000211,-0.29633148443
ACH-000215,-0.189309375451
ACH-000221,-0.32058166485899997
ACH-000222,-0.21635610868900002
ACH-000223,-0.216870064335
ACH-000226,-0.050256545183
ACH-000227,-0.31112117370700004
ACH-000228,-0.0833209595208
ACH-000231,-0.325064430823
ACH-000232,-0.11990310587200001
ACH-000233,-0.315606274838
ACH-000234,-0.222943866716
ACH-000235,-0.0868371653096
ACH-000237,-0.0960309881893
ACH-000238,-0.00031437960080100003
ACH-000243,-0.0391626292568
ACH-000244,-0.46886571459700005
ACH-000246,-0.394700348133
ACH-000248,-0.282432688092
ACH-000250,-0.180533965909
ACH-000251,0.031953750263
ACH-000253,-0.293755240532
ACH-000255,-0.398054217122
ACH-000256,-0.21449260530099998
ACH-000257,-0.0901813780659
ACH-000258,-0.104888066615
ACH-000259,-0.0668894427594
ACH-000260,-0.251682706415
ACH-000261,-0.23337163660000002
ACH-000262,-0.17653983224800002
ACH-000263,-0.600147523793
ACH-000264,-0.23712825871100002
ACH-000265,-0.125074850811
ACH-000266,-0.150126868509
ACH-000272,-0.484733683738
ACH-000273,-0.161335105084
ACH-000274,-0.32419704034499996
ACH-000277,-0.45440448171899994
ACH-000278,-0.143496086207
ACH-000279,-0.11033924516799999
ACH-000280,-0.211265960253
ACH-000281,-0.120404890142
ACH-000288,-0.17398293298099998
ACH-000291,-0.15206107738900002
ACH-000293,-0.224648532594
ACH-000294,-0.087990505382
ACH-000295,-0.27663918675099997
ACH-000296,-0.138875572053
ACH-000302,-0.20041826200399998
ACH-000304,-0.176231551092
ACH-000307,-0.31460857764899997
ACH-000308,-0.189737339349
ACH-000310,-0.13718500676200002
ACH-000311,-0.09862674489160002
ACH-000312,-0.10608043212099999
ACH-000315,-0.173547082794
ACH-000316,-0.248087000603
ACH-000317,0.026850723661099998
ACH-000318,-0.13623516849
ACH-000319,-0.185327355939
ACH-000320,-0.237051119078
ACH-000322,-0.225137767137
ACH-000323,-0.34463685240599995
ACH-000324,-0.180869238167
ACH-000329,-0.20561503570700002
ACH-000330,-0.262808521706
ACH-000331,-0.23999600981999997
ACH-000332,-0.153037190376
ACH-000334,0.0756252162639
ACH-000335,-0.08600713736719999
ACH-000336,-0.304396462154
ACH-000337,-0.149692544821
ACH-000339,-0.11636599239
ACH-000341,-0.12833700947899998
ACH-000348,-0.20398153926399998
ACH-000350,-0.199532449767
ACH-000352,-0.468119010412
ACH-000356,0.0412204367476
ACH-000361,-0.20850135385000002
ACH-000362,-0.12208331513699999
ACH-000363,-0.230554730937
ACH-000364,-0.25399628428300003
ACH-000365,-0.110149561817
ACH-000366,-0.310904049929
ACH-000368,-0.40449460674000004
ACH-000374,-0.231784266156
ACH-000375,-0.017148010709200003
ACH-000376,-0.06447292450349999
ACH-000381,-0.23070644428000003
ACH-000383,-0.17333144369800002
ACH-000387,-0.13988333303099998
ACH-000389,-0.38847661779799997
ACH-000390,-0.11364650150599999
ACH-000393,-0.331462550475
ACH-000395,-0.5744826945979999
ACH-000397,-0.223134347355
ACH-000401,-0.212631087524
ACH-000402,-0.0504006339435
ACH-000403,-0.331236560273
ACH-000404,0.119662081681
ACH-000406,-0.122904653748
ACH-000407,-0.308630864375
ACH-000408,-0.309811083477
ACH-000410,-0.260263118713
ACH-000411,-0.33692845477
ACH-000414,-0.18995537510899999
ACH-000415,-0.166002531916
ACH-000416,-0.16372175972300002
ACH-000420,-0.467720765196
ACH-000421,-0.334885648161
ACH-000424,-0.164446047817
ACH-000425,-0.435611285747
ACH-000426,-0.187673110175
ACH-000427,-0.638281846279
ACH-000433,-0.132673017068
ACH-000436,-0.29379549429
ACH-000444,-0.207134733524
ACH-000445,-0.0982885417078
ACH-000448,-0.282814280451
ACH-000450,-0.22965086810199997
ACH-000452,-0.249203281681
ACH-000454,-0.07789809215919999
ACH-000458,-0.300659400823
ACH-000459,0.0324311522514
ACH-000460,-0.212960460598
ACH-000461,-0.10629227338500001
ACH-000463,-0.31493715364
ACH-000464,-0.548646146772
ACH-000466,-0.396268957677
ACH-000467,-0.467148793874
ACH-000468,-0.156893413549
ACH-000469,-0.45552628207900003
ACH-000470,-0.296306380511
ACH-000471,-0.224653650975
ACH-000472,-0.22871541247299998
ACH-000473,-0.156388696599
ACH-000475,-0.167326450396
ACH-000476,-0.09401972684620001
ACH-000477,-0.46622172973000003
ACH-000480,-0.20321588109000002
ACH-000481,-0.34973542815499997
ACH-000483,-0.395745403863
ACH-000484,-0.0447219050395
ACH-000485,-0.187243808968
ACH-000486,-0.304178875104
ACH-000487,-0.16211128463500002
ACH-000488,-0.25094579771
ACH-000490,-0.39652911442500005
ACH-000491,-0.222220154848
ACH-000495,-0.195812762121
ACH-000496,-0.173178158098
ACH-000499,-0.357824565247
ACH-000500,0.192222978311
ACH-000502,-0.100406024088
ACH-000503,0.0879516101134
ACH-000505,-0.24199568770799998
ACH-000507,-0.407455549577
ACH-000510,-0.22045835379599998
ACH-000511,-0.15353299846100002
ACH-000512,-0.105447859443
ACH-000516,-0.202182073952
ACH-000517,-0.28019948062100003
ACH-000518,-0.07330822571000001
ACH-000520,-0.249406615872
ACH-000521,-0.054122239978199996
ACH-000522,-0.131891578741
ACH-000524,-0.177315612498
ACH-000527,-0.26502747198300003
ACH-000528,-0.231948643996
ACH-000537,-0.339841751213
ACH-000541,0.060405883927600004
ACH-000542,-0.342047895534
ACH-000544,-0.17225231679000003
ACH-000545,-0.128520810048
ACH-000547,0.35424834101400005
ACH-000548,-0.169311819809
ACH-000549,-0.17662416920200003
ACH-000550,-0.190134560848
ACH-000552,-0.047132530122499995
ACH-000556,-0.30688793831
ACH-000557,-0.218922777282
ACH-000570,-0.132237758721
ACH-000571,-0.313562358112
ACH-000573,-0.0713456260372
ACH-000576,-0.388396978731
ACH-000580,-0.499372919529
ACH-000584,-0.062169652692400004
ACH-000585,-0.218548382632
ACH-000588,-0.423485840902
ACH-000589,-0.0940713785056
ACH-000591,-0.306183028047
ACH-000593,-0.11532310486700001
ACH-000600,-0.331579806945
ACH-000601,-0.166643253371
ACH-000604,-0.0951844773467
ACH-000605,-0.313311314517
ACH-000606,-0.0870914359784
ACH-000608,-0.18765875968600002
ACH-000614,-0.310153725318
ACH-000616,-0.155358364809
ACH-000618,-0.174801271959
