,NDUFB9 (4715)
ACH-000004,-0.41061594473800006
ACH-000007,-0.559561297921
ACH-000009,-0.424883217011
ACH-000011,-0.204348228972
ACH-000012,-0.534915975865
ACH-000013,-0.6335019942450001
ACH-000014,-0.677658168521
ACH-000015,-0.595260705317
ACH-000017,-0.5662656642189999
ACH-000018,-0.441753180362
ACH-000019,-0.544905667103
ACH-000021,-0.55270719296
ACH-000022,-0.210232030396
ACH-000025,-0.415344145444
ACH-000028,-0.6462424587569999
ACH-000030,-0.408637986767
ACH-000035,-0.5256223449449999
ACH-000036,-0.293362469228
ACH-000037,-0.464915862299
ACH-000039,-0.5036256830820001
ACH-000040,-0.280011090797
ACH-000041,-0.541782404279
ACH-000042,-0.347086816106
ACH-000045,-0.6308224154209999
ACH-000047,-0.920597907268
ACH-000052,-0.570928118634
ACH-000053,-0.475079387945
ACH-000054,-0.669503742062
ACH-000055,-0.405924411858
ACH-000060,-0.438985523548
ACH-000067,-0.484330273168
ACH-000070,-0.37575335956600003
ACH-000075,-0.40050188766999995
ACH-000078,-0.597596419217
ACH-000082,-0.475404161157
ACH-000085,-0.25013951255100003
ACH-000086,-0.479762025934
ACH-000087,-0.650648690125
ACH-000092,-0.497264886734
ACH-000095,-0.23545646727400002
ACH-000097,-0.355262325555
ACH-000098,-0.309393035206
ACH-000099,-0.675984889991
ACH-000108,-0.36175522534800003
ACH-000113,-0.743959417657
ACH-000115,-0.389867626686
ACH-000116,-0.35912694662
ACH-000118,-0.862086636002
ACH-000120,-0.41896745492
ACH-000123,-0.576912748232
ACH-000127,-0.8040943523880001
ACH-000128,-0.522245261152
ACH-000132,-0.367482857543
ACH-000133,-0.34709721220299994
ACH-000137,-0.246467055245
ACH-000138,-0.7586138006350001
ACH-000142,-0.310489105187
ACH-000143,-0.496769395506
ACH-000146,-0.435518540419
ACH-000148,-0.384550154041
ACH-000150,-0.824123383014
ACH-000152,-0.396285121581
ACH-000153,-0.851535883734
ACH-000159,-0.512378162587
ACH-000160,-0.7408077560169999
ACH-000163,-0.301831411152
ACH-000167,-0.0109270348618
ACH-000168,-0.36457320026199996
ACH-000169,-0.642780122475
ACH-000178,-0.324699338859
ACH-000182,-1.17245157006
ACH-000183,-0.531586115566
ACH-000188,-0.199130979906
ACH-000189,-0.36467164121
ACH-000190,-0.785297228265
ACH-000198,-0.674717518863
ACH-000204,-0.5291882040160001
ACH-000206,-0.21944271034600002
ACH-000207,-0.668857332783
ACH-000211,-0.43722672177199995
ACH-000215,-0.394175194761
ACH-000221,-0.7533394922810001
ACH-000222,-0.712933571265
ACH-000223,-0.590270601474
ACH-000226,-0.591240428805
ACH-000227,-0.58222647523
ACH-000228,-0.2227813559
ACH-000231,-0.145402885463
ACH-000232,-0.384947717095
ACH-000233,-0.553761928275
ACH-000234,-0.364856719947
ACH-000235,-0.377455839639
ACH-000237,-0.31700947316399997
ACH-000238,-0.315972414569
ACH-000243,-0.501545644477
ACH-000244,-0.289299978244
ACH-000246,-0.810223617131
ACH-000248,-0.821579936171
ACH-000250,-0.34724916251800003
ACH-000251,-0.364298494591
ACH-000253,-0.334075012768
ACH-000255,-0.187380560426
ACH-000256,-0.466725021548
ACH-000257,-0.65532615355
ACH-000258,-0.66965245525
ACH-000259,-0.7524069867000001
ACH-000260,-0.402007362373
ACH-000261,-0.3581701225
ACH-000262,-0.495463054007
ACH-000263,-0.699766555658
ACH-000264,-0.422578533959
ACH-000265,-0.6818862459399999
ACH-000266,-0.231622587617
ACH-000272,-0.491187726311
ACH-000273,-0.36971772913400003
ACH-000274,-0.423158601659
ACH-000277,-1.04391784619
ACH-000278,-0.382155812486
ACH-000279,-0.673257785698
ACH-000280,-0.339655790569
ACH-000281,-0.45404206560599997
ACH-000288,-0.324767941793
ACH-000291,-0.549939071504
ACH-000293,-0.445489701524
ACH-000294,0.0657696073599
ACH-000295,-0.290103283955
ACH-000296,-0.378746610462
ACH-000302,-0.773464570463
ACH-000304,-0.590275102039
ACH-000307,-0.393737594164
ACH-000308,-0.33305073188900003
ACH-000310,-0.43092863344300003
ACH-000311,-0.49701261644699996
ACH-000312,-0.6148230380259999
ACH-000315,-0.245065032505
ACH-000316,-0.458345797998
ACH-000317,-0.8801009847560001
ACH-000318,-0.404011676511
ACH-000319,-0.375840157244
ACH-000320,-0.681260240046
ACH-000322,-0.824682430766
ACH-000323,-0.384319037704
ACH-000324,-0.261167519594
ACH-000329,-0.9788558802680001
ACH-000330,-0.663983634378
ACH-000331,-0.276294081741
ACH-000332,-0.309690414328
ACH-000334,-0.7632609238220001
ACH-000335,-0.306861841431
ACH-000336,-0.473932932095
ACH-000337,-0.569422882125
ACH-000339,-0.44949994816100003
ACH-000341,-0.440351414002
ACH-000348,-0.539911908943
