,GGCX (2677)
ACH-000622,-0.294073852415
ACH-000623,-0.268928494573
ACH-000624,-0.42328067925499996
ACH-000627,-0.272506513224
ACH-000630,-0.38373983588
ACH-000632,-0.29426679786
ACH-000633,-0.203551342273
ACH-000637,-0.332311665363
ACH-000638,-0.22762273935199998
ACH-000646,-0.0462551310893
ACH-000647,-0.08205043349119999
ACH-000648,-0.239325753549
ACH-000649,-0.40054815856299997
ACH-000651,-0.32949916847399996
ACH-000652,0.0341047507061
ACH-000653,-0.16626055388
ACH-000657,-0.340283565274
ACH-000658,-0.158095291849
ACH-000661,-0.26516200591
ACH-000662,-0.999332985335
ACH-000663,-0.266460010018
ACH-000665,-0.36359167572499995
ACH-000671,-0.29542378800999997
ACH-000673,-0.308320180974
ACH-000676,-0.247479614888
ACH-000677,-0.19099983806600002
ACH-000681,-0.219460863785
ACH-000682,-0.32544769008200003
ACH-000683,-0.33653798596199996
ACH-000684,-0.2115881731
ACH-000688,-0.310476395979
ACH-000693,-0.193828185431
ACH-000694,-0.28081766920400003
ACH-000695,-0.537240815846
ACH-000696,-0.30018756525400003
ACH-000697,-0.18169263092000001
ACH-000699,-0.28578724931999994
ACH-000701,-0.111198412748
ACH-000706,-0.285952454262
ACH-000711,-0.293814072262
ACH-000713,-0.419462041067
ACH-000714,-0.19716713004500003
ACH-000718,-0.38197956124300003
ACH-000720,-0.20440750917
ACH-000721,-0.531750117906
ACH-000724,-0.22507566284299999
ACH-000725,-0.274120581754
ACH-000732,-0.261994049279
ACH-000734,-0.294531363657
ACH-000735,-0.330145022613
ACH-000736,-0.259064374023
ACH-000738,-0.286243466789
ACH-000746,-0.23167273624899998
ACH-000747,-0.332092941133
ACH-000748,-0.25299683824700003
ACH-000753,-0.40226746428300003
ACH-000756,-0.297308106961
ACH-000757,-0.10597170558
ACH-000758,-0.126994843147
ACH-000760,-0.23831062274599998
ACH-000763,-0.229415486324
ACH-000764,-0.182375151059
ACH-000765,-0.0981020140749
ACH-000766,-0.35535314504
ACH-000767,-0.128326927144
ACH-000768,-0.18486122638
ACH-000769,-0.190636960241
ACH-000770,-0.296518896444
ACH-000771,-0.244830695266
ACH-000773,-0.0321600582785
ACH-000776,-0.28605643750799997
ACH-000777,-0.419439252814
ACH-000778,-0.221672522332
ACH-000781,-0.287977742573
ACH-000782,-0.264522900955
ACH-000783,-0.162323040655
ACH-000784,-0.342737017691
ACH-000785,-0.11663349541099999
ACH-000787,-0.47531963591000004
ACH-000788,-0.27554418765
ACH-000791,-0.209863892928
ACH-000792,-0.120097770504
ACH-000794,-0.500453605733
ACH-000796,-0.31548718338000004
ACH-000799,-0.48962273291999997
ACH-000800,-0.291925849947
ACH-000802,-0.376256429109
ACH-000804,-0.28271789866700003
ACH-000805,-0.253041276832
ACH-000809,-0.205597181043
ACH-000810,-0.137443423142
ACH-000811,-0.22888065144900002
ACH-000817,-0.160636136699
ACH-000819,-0.321635963876
ACH-000820,-0.441118011896
ACH-000821,0.07384303365730001
ACH-000822,-0.19976178120299998
ACH-000823,-0.352799549478
ACH-000824,-0.21516324643399998
ACH-000827,-0.0796380250553
ACH-000829,-0.17362654817
ACH-000831,-0.25652672129
ACH-000832,-0.460723856568
ACH-000833,-0.119673154851
ACH-000834,-0.388589239649
ACH-000835,-0.327642129183
ACH-000836,-0.40217622847499995
ACH-000837,-0.27927851645
ACH-000838,-0.264969948882
ACH-000839,-0.165071717333
ACH-000840,-0.43059886954599996
ACH-000841,-0.35239202185999996
ACH-000843,-0.13020991262499998
ACH-000846,-0.40259175379699996
ACH-000847,-0.437099244491
ACH-000848,-0.156760146726
ACH-000849,-0.214869599983
ACH-000851,-0.367180976557
ACH-000855,-0.0711221399735
ACH-000856,-0.285037140641
ACH-000858,-0.353277714736
ACH-000859,-0.155381123358
ACH-000861,-0.327615135351
ACH-000862,-0.320055008782
ACH-000865,-0.270968326574
ACH-000866,-0.177279855233
ACH-000867,-0.335049053092
ACH-000869,-0.226862130524
ACH-000872,-0.102641547215
ACH-000873,-0.271887569012
ACH-000876,-0.274174319283
ACH-000878,-0.11900379591700001
ACH-000880,-0.326528859712
ACH-000881,-0.249411952266
ACH-000882,-0.147947269219
ACH-000884,-0.149401059284
ACH-000885,-0.266221683437
ACH-000887,-0.313321654435
ACH-000888,-0.282846946209
ACH-000889,-0.205497980168
ACH-000890,-0.150210106438
ACH-000896,-0.41458073119800004
ACH-000898,-0.521820482588
ACH-000900,-0.239892746204
ACH-000901,-0.361773064054
ACH-000905,-0.198712578023
ACH-000906,-0.201153607091
ACH-000907,-0.459378684767
ACH-000910,-0.24087074912300002
ACH-000911,-0.3332842908
ACH-000912,-0.420584113321
ACH-000913,-0.0410232165958
ACH-000915,-0.151007779707
ACH-000916,-0.423874539908
ACH-000917,-0.305992342512
ACH-000921,-0.49300530056599995
ACH-000924,-0.24784487377300002
ACH-000926,-0.0953922934115
ACH-000928,-0.441168926556
ACH-000929,-0.20791523953699997
ACH-000932,-0.396038491632
ACH-000935,-0.22521039163400003
ACH-000936,-0.186888243926
ACH-000937,-0.22012917495700002
ACH-000938,-0.305212545366
ACH-000939,-0.41499389285599997
ACH-000941,-0.164453063615
ACH-000943,-0.21100530303599999
ACH-000946,-0.289435147738
ACH-000947,-0.223923092537
ACH-000948,-0.24323574006999998
ACH-000950,-0.351880161077
ACH-000953,-0.301547001863
ACH-000957,-0.30852574806999994
ACH-000958,-0.319780380265
ACH-000960,-0.24050447149999998
ACH-000963,-0.47807705909500003
ACH-000968,-0.0723401841565
ACH-000969,-0.18378033536200003
ACH-000973,-0.45361910347900003
ACH-000974,-0.168423643708
ACH-000975,-0.449489083275
ACH-000976,-0.132569050456
ACH-000978,-0.314832412751
ACH-000980,-0.209231647544
ACH-000984,-0.178495656175
ACH-000986,-0.257187538536
ACH-000988,-0.370964165355
ACH-000993,-0.40443135883000003
ACH-000994,-0.45478336406400005
ACH-000996,-0.274842079474
ACH-001001,-0.39891632795000004
ACH-001020,-0.393352985228
ACH-001028,-0.39333871744800003
ACH-001031,-0.235661223659
ACH-001038,-0.371969047205
ACH-001048,-0.223315235423
ACH-001050,-0.38795627589500004
ACH-001053,-0.0982208352298
ACH-001054,-0.307825630741
ACH-001061,-0.24258899329
ACH-001067,-0.39476234419399997
ACH-001075,-0.357101007333
ACH-001096,-0.29469485967500003
ACH-001128,-0.106059751895
ACH-001134,-0.35892194952699996
ACH-001151,-0.316410188935
ACH-001163,-0.445296495245
ACH-001164,-0.194210748611
ACH-001173,-0.32039762470600003
ACH-001183,-0.07895018257849999
ACH-001184,-0.224371587381
ACH-001190,-0.24811448513300002
ACH-001192,-0.40235465492
ACH-001193,-0.49946912221600004
ACH-001196,-0.421129976731
ACH-001197,-0.205040697402
ACH-001205,-0.20857336275199997
ACH-001211,-0.162137609152
ACH-001212,-0.058570909522900005
ACH-001228,-0.447055635582
ACH-001232,-0.38193692027599996
ACH-001239,-0.275208532748
ACH-001274,-0.47469901771000006
ACH-001275,-0.390161284189
ACH-001277,-0.23091703917800002
ACH-001278,-0.34179906886100003
ACH-001280,-0.334969511773
ACH-001283,-0.28786491222800004
ACH-001289,-0.21281309221900002
ACH-001295,-0.417767295035
ACH-001300,-0.34289166703
ACH-001301,-0.30255027499000003
ACH-001302,-0.24074278001899999
ACH-001303,-0.505267028743
ACH-001306,-0.32676363233600003
ACH-001318,-0.284690102302
ACH-001322,-0.42424615055500003
ACH-001328,-0.42062444337099997
ACH-001332,-0.635231039255
ACH-001333,-0.34923748523500003
ACH-001336,-0.319439135746
ACH-001340,-0.273848860882
ACH-001346,-0.394000182689
ACH-001353,-0.333814569685
ACH-001354,-0.178883213895
ACH-001367,-0.462588107019
ACH-001368,-0.394958010578
ACH-001374,-0.23509856592300002
ACH-001375,-0.191164039289
ACH-001377,-0.33383171684999996
ACH-001380,-0.457067622286
ACH-001391,-0.497865769178
ACH-001407,-0.33151986946199996
ACH-001408,-0.406180396307
ACH-001413,-0.286982137067
ACH-001430,-0.21406009753199998
ACH-001431,-0.322532742883
ACH-001450,-0.22059120146400002
ACH-001496,-0.142883635396
ACH-001500,-0.40101821557499995
ACH-001521,-0.467821493375
ACH-001523,-0.285117815359
ACH-001532,-0.18514393607700003
ACH-001536,-0.21922914661200002
ACH-001550,-0.374125429092
ACH-001552,-0.328981880437
ACH-001554,-0.40354759926399997
ACH-001645,-0.200146329078
ACH-001654,-0.251825322036
ACH-001715,0.081421599744
ACH-001735,-0.16635221532299999
ACH-001736,-0.213711828511
ACH-001737,-0.254567796305
ACH-001740,-0.502252123435
ACH-001745,-0.347731853476
ACH-001750,-0.293163556488
ACH-001765,-0.224626714267
ACH-001956,-0.21774974555100002
ACH-001957,-0.20050319728799998
