,WBP4 (11193)
ACH-000004,-0.462847408824
ACH-000007,-0.457062323218
ACH-000009,-0.17951044100299998
ACH-000011,-0.20004539487
ACH-000012,-0.632687465509
ACH-000013,-0.39038011856399996
ACH-000014,-0.24263692306999995
ACH-000015,-0.558056501434
ACH-000017,-0.431282062804
ACH-000018,-0.25120675919
ACH-000019,0.0017606830972699999
ACH-000021,-0.260687580205
ACH-000022,-0.314450167042
ACH-000025,-0.220711718734
ACH-000028,-0.22593736801800002
ACH-000030,-0.419450356759
ACH-000035,-0.501613255197
ACH-000036,-0.395403789777
ACH-000037,-0.707354644971
ACH-000039,-0.383126979129
ACH-000040,-0.289006192754
ACH-000041,-0.531563332702
ACH-000042,-0.752443581971
ACH-000045,-0.16518294368699998
ACH-000047,-0.47294386854500003
ACH-000052,-0.364928488178
ACH-000053,-0.259851387619
ACH-000054,-0.153816682845
ACH-000055,-0.18778970859900002
ACH-000060,-0.637444799758
ACH-000067,-0.19690218107000002
ACH-000070,0.00480012046801
ACH-000075,-0.487642131391
ACH-000078,-0.23446534797899998
ACH-000082,-0.6520189089549999
ACH-000085,-0.186442731738
ACH-000086,-0.500283542999
ACH-000087,-0.409971709596
ACH-000092,-0.381195409913
ACH-000095,-0.160052198879
ACH-000097,-0.30311894376
ACH-000098,-0.210708183972
ACH-000099,-0.456003351567
ACH-000108,-0.4669103433
ACH-000113,-0.40234936115900005
ACH-000115,-0.42402118707900005
ACH-000116,-0.362576949009
ACH-000118,-0.500493381026
ACH-000120,-0.46610530267
ACH-000123,-0.47133439813100003
ACH-000127,-0.266519779213
ACH-000128,-0.074880967545
ACH-000132,-0.459150157065
ACH-000133,-0.603302059934
ACH-000137,-0.040612591414099994
ACH-000138,-0.45790027429799995
ACH-000142,-0.47553462152500003
ACH-000143,-0.521344908176
ACH-000146,-0.2941322949
ACH-000148,-0.43547843049900004
ACH-000150,-0.44676795271200004
ACH-000152,-0.46605749290200005
ACH-000153,-0.441477983399
ACH-000159,-0.477911322196
ACH-000160,-0.23808389801600002
ACH-000163,-0.383391173165
