,CDC20B (166979)
ACH-000206,-0.25662600462499996
ACH-000207,-0.36597754885399997
ACH-000211,-0.07991759304530001
ACH-000215,-0.0939228697992
ACH-000221,0.0256361058263
ACH-000222,-0.113881550613
ACH-000223,-0.154099761822
ACH-000226,-0.26565300453699997
ACH-000227,-0.199612515647
ACH-000228,-0.15090876368699999
ACH-000231,-0.341275367492
ACH-000232,-0.24152770458
ACH-000233,-0.188899840284
ACH-000234,-0.21089050387299998
ACH-000235,-0.12524052589
ACH-000237,-0.14825086724199998
ACH-000238,-0.102518827738
ACH-000243,-0.0429386974675
ACH-000244,-0.361322474247
ACH-000246,-0.0821104813607
ACH-000248,-0.18824659684999998
ACH-000250,-0.186260921129
ACH-000251,-0.23662005158399999
ACH-000253,-0.29615898686500003
ACH-000255,-0.12283342273600001
ACH-000256,-0.24962922324700001
ACH-000257,-0.468285871907
ACH-000258,-0.124002074239
ACH-000259,-0.143978412106
ACH-000260,-0.19040729225000003
ACH-000261,-0.232016013738
ACH-000262,-0.241655401297
ACH-000263,-0.530874260113
ACH-000264,-0.183994421971
ACH-000265,-0.063423432796
ACH-000266,-0.08036770435539999
ACH-000272,-0.233235729482
ACH-000273,-0.204276854305
ACH-000274,-0.209343382354
ACH-000277,-0.13355335047
ACH-000278,-0.158319837303
ACH-000279,-0.318472611761
ACH-000280,-0.213090230079
ACH-000281,0.216229005278
ACH-000288,-0.215885306709
ACH-000291,-0.179740245202
ACH-000293,-0.25918040618099997
ACH-000294,-0.204171096331
ACH-000295,-0.18347644069000002
ACH-000296,-0.141236536987
ACH-000302,-0.186783342303
ACH-000304,-0.2114444847
ACH-000307,-0.052567715870199996
ACH-000308,-0.1731915451
ACH-000310,-0.33926655755199997
ACH-000311,-0.17927385397599999
ACH-000312,0.0066904675442999995
ACH-000315,-0.0969555976028
ACH-000316,0.016059540924799998
ACH-000317,-0.07715801148019999
ACH-000318,-0.37078832428099995
ACH-000319,-0.17550850291700001
ACH-000320,0.08433454530889999
ACH-000322,-0.268022618211
ACH-000323,-0.349937920326
ACH-000324,-0.18370602706099998
ACH-000329,-0.0825767787433
ACH-000330,-0.40523892765299996
ACH-000331,-0.382099443396
ACH-000332,-0.12319969955499999
ACH-000334,-0.594301568648
ACH-000335,-0.208068618514
ACH-000336,-0.00178192325939
ACH-000337,-0.07882096643019999
ACH-000339,-0.21209364158100003
ACH-000341,0.044304879492300005
ACH-000348,-0.242615592685
ACH-000350,-0.247841263263
ACH-000352,-0.0110435996184
ACH-000356,-0.17500383732900002
ACH-000361,-0.0692269353366
ACH-000362,-0.154867119423
ACH-000363,-0.135749566584
ACH-000364,-0.20453748867899998
ACH-000365,-0.24519306993
ACH-000366,-0.0027766413829
ACH-000368,-0.400574812912
ACH-000374,-0.261096976061
ACH-000375,-0.312768533664
ACH-000376,-0.123663363957
ACH-000381,-0.165541945668
ACH-000383,-0.1439206511
ACH-000387,-0.295781424844
ACH-000389,-0.08988244032829999
ACH-000390,-0.324273634613
ACH-000393,-0.288019645603
ACH-000395,-0.261383879933
ACH-000397,-0.225039134909
ACH-000401,-0.165259273246
ACH-000402,0.427373304448
ACH-000403,-0.08822494633950001
ACH-000404,-0.34749198050499996
ACH-000406,-0.20374306339899997
ACH-000407,-0.021457442200899998
ACH-000408,-0.116487103385
ACH-000410,-0.258507336723
ACH-000411,-0.178624837635
ACH-000414,-0.269853875189
ACH-000415,-0.182727435134
ACH-000416,-0.32672500635400004
ACH-000420,-0.16952000965999997
ACH-000421,-0.23759822840199998
ACH-000424,-0.511412763561
ACH-000425,-0.178828170876
ACH-000426,-0.111640581256
ACH-000427,-0.288334887894
ACH-000433,-0.118970815878
ACH-000436,-0.141321864525
ACH-000444,-0.0984359707364
ACH-000445,-0.156479215772
ACH-000448,-0.255866582657
ACH-000450,-0.581592867533
ACH-000452,-0.0649137142296
ACH-000454,-0.404935879411
ACH-000458,-0.13692866947899998
ACH-000459,-0.0334059061037
ACH-000460,-0.07012848634100001
ACH-000461,-0.28141789461
ACH-000463,-0.132046166818
ACH-000464,-0.415194756207
ACH-000466,-0.190999511003
ACH-000467,-0.161377999077
ACH-000468,-0.17939264348499998
ACH-000469,-0.0941434883704
ACH-000470,-0.12553296587
ACH-000471,-0.060980271732099994
ACH-000472,-0.0800456582318
ACH-000473,-0.00890091498284
ACH-000475,-0.178198333996
ACH-000476,-0.22553432040100002
ACH-000477,-0.0266025306592
ACH-000480,-0.2714603282
ACH-000481,-0.258868328443
ACH-000483,0.006122090906890001
ACH-000484,-0.197905440574
ACH-000485,-0.267468762718
ACH-000486,-0.18488479138
ACH-000487,-0.09180174075400001
ACH-000488,-0.24146319160500002
ACH-000490,-0.18757851821600002
ACH-000491,-0.302521151303
ACH-000495,-0.0183930382763
ACH-000496,0.0676691966267
ACH-000499,-0.117307227086
ACH-000500,0.402472603618
ACH-000502,-0.19458369712499998
ACH-000503,-0.186032678704
ACH-000505,-0.221156072293
ACH-000507,-0.09851479198449999
ACH-000510,-0.23720266132800003
ACH-000511,-0.0390410455001
ACH-000512,-0.166322243865
ACH-000516,-0.20047892460099997
ACH-000517,-0.198078903464
ACH-000518,-0.326786031577
ACH-000520,-0.220851698275
ACH-000521,-0.028819575868599998
ACH-000522,-0.0761728612011
ACH-000524,-0.163960721272
ACH-000527,-0.115933095384
ACH-000528,-0.19905829831
ACH-000537,-0.028022282652599997
ACH-000541,0.138470692234
ACH-000542,-0.19035751142000001
ACH-000544,-0.0887648202067
ACH-000545,-0.34023047907
ACH-000547,-0.210294554938
ACH-000548,-0.19172437558
ACH-000549,-0.263798289974
ACH-000550,-0.054474504090499996
ACH-000552,-0.25926042603
ACH-000556,-0.232696766908
ACH-000557,-0.242119331001
ACH-000570,-0.17608394528000001
ACH-000571,-0.177308416971
ACH-000573,-0.173970837137
ACH-000576,-0.196236782616
ACH-000580,-0.011165264108799998
ACH-000584,-0.167148719474
ACH-000585,-0.20882944222600003
ACH-000588,-0.331111928864
ACH-000589,-0.281852474655
ACH-000591,-0.173070120707
ACH-000593,-0.305894483933
ACH-000600,-0.0266228800793
ACH-000601,-0.154217545251
ACH-000604,-0.38226160113799995
ACH-000605,0.014412699745200002
ACH-000606,-0.350856556202
ACH-000608,-0.019142894988099998
ACH-000614,-0.334933879719
ACH-000616,-0.264943677436
ACH-000618,-0.0628976708865
ACH-000619,-0.213823437802
ACH-000620,-0.199294578105
ACH-000621,-0.12370541664200001
ACH-000622,-0.310143057527
ACH-000623,-0.160088499528
ACH-000624,-0.20297178415199998
ACH-000627,-0.366995674408
ACH-000630,-0.34296553841300004
ACH-000632,-0.16917987142700003
ACH-000633,0.05796242863969999
ACH-000637,-0.284918352911
ACH-000638,-0.193189384434
ACH-000646,-0.03925814321980001
ACH-000647,-0.18021284925
ACH-000648,-0.276128884673
ACH-000649,-0.250394438886
ACH-000651,-0.121716436734
ACH-000652,-0.20577683365600002
ACH-000653,0.008275967715220002
ACH-000657,-0.13696798443
ACH-000658,-0.09191621287910001
ACH-000661,-0.24091181298
ACH-000662,-0.0368286116824
ACH-000663,-0.0434342238789
ACH-000665,-0.252990594291
ACH-000671,-0.467692804296
ACH-000673,-0.267901070899
ACH-000676,-0.0987637207557
ACH-000677,-0.387824835386
ACH-000681,-0.023078089277300002
ACH-000682,-0.149989291841
ACH-000683,-0.266684883383
ACH-000684,-0.199738964262
ACH-000688,-0.591218361071
ACH-000693,-0.18665220593499998
ACH-000694,-0.15302662435
ACH-000695,-0.45727751436700004
ACH-000696,-0.229957446904
ACH-000697,-0.105038869196
ACH-000699,-0.22458755085700002
ACH-000701,0.107166507631
ACH-000706,-0.222532521955
ACH-000711,-0.28173149963000005
ACH-000713,-0.172210866283
ACH-000714,-0.114310835091
ACH-000718,-0.244141713759
ACH-000720,-0.134936151833
ACH-000721,-0.24738832298500002
ACH-000724,-0.102173494608
ACH-000725,-0.0659689012402
ACH-000732,-0.250759620223
ACH-000734,-0.26893197835099997
ACH-000735,-0.230683099391
ACH-000736,-0.135435741984
ACH-000738,-0.24445193164700002
ACH-000746,-0.28108077669799997
ACH-000747,-0.151948144451
ACH-000748,-0.12548997720000002
ACH-000753,-0.108545913081
ACH-000756,-0.20795370844799999
ACH-000757,-0.224561669337
ACH-000758,-0.0340909458477
ACH-000760,-0.0970839908282
ACH-000763,-0.32620417443000005
ACH-000764,-0.21082864375399998
ACH-000765,-0.163002884882
ACH-000766,-0.429956274482
ACH-000767,-0.24840301155299999
ACH-000768,-0.229504490881
ACH-000769,-0.29016542277699997
ACH-000770,-0.275538157132
ACH-000771,-0.202312455311
ACH-000773,-0.161008339129
ACH-000776,-0.211014033149
ACH-000777,-0.115598236232
ACH-000778,0.029221838933700003
ACH-000781,-0.21238388193799998
ACH-000782,-0.208224351537
ACH-000783,-0.158837339987
ACH-000784,-0.195424260647
ACH-000785,-0.28432413854899996
ACH-000787,-0.252157777009
ACH-000788,-0.14824053996099998
ACH-000791,-0.140204731021
ACH-000792,-0.180236646348
ACH-000794,-0.149119759291
ACH-000796,-0.215581954813
ACH-000799,-0.15179812587000002
ACH-000800,-0.291638330073
ACH-000802,-0.390349983437
ACH-000804,-0.529195192028
ACH-000805,-0.312022117966
ACH-000809,-0.123130325228
ACH-000810,-0.25814781831300004
ACH-000811,-0.36726701197899997
ACH-000817,-0.10898594589800001
ACH-000819,-0.126553848588
ACH-000820,0.13141902573300002
ACH-000821,-0.08984128534210001
ACH-000822,-0.114553595683
ACH-000823,-0.16928222167800003
ACH-000824,-0.17664944826099999
ACH-000827,-0.117867243234
ACH-000829,-0.138198254943
ACH-000831,-0.101051504499
ACH-000832,-0.215631616168
ACH-000833,-0.016761894975
ACH-000834,-0.21281741114100003
ACH-000835,-0.0798525249752
ACH-000836,-0.0807058131794
ACH-000837,-0.111157054704
ACH-000838,0.0541388234779
ACH-000839,-0.403340929811
ACH-000840,-0.0620542220922
ACH-000841,-0.157162968111
ACH-000843,-0.14671842626499998
ACH-000846,-0.152383651161
ACH-000847,-0.184782205769
ACH-000848,-0.11080336234799999
ACH-000849,-0.056650950580699994
ACH-000851,-0.19114214880600003
ACH-000855,-0.218739373739
ACH-000856,-0.248424366886
ACH-000858,-0.0193928670285
ACH-000859,-0.270331102053
ACH-000861,-0.226243917253
ACH-000862,-0.185229478464
ACH-000865,-0.142024211202
ACH-000866,-0.183919953882
ACH-000867,-0.200653380328
ACH-000869,-0.24715250831799998
ACH-000872,-0.246209094459
ACH-000873,-0.309638840348
ACH-000876,-0.10672546506200001
ACH-000878,-0.259823995114
ACH-000880,-0.134771371848
ACH-000881,-0.0465690512369
ACH-000882,-0.04440719443609999
ACH-000884,-0.327057359137
ACH-000885,-0.0431024099859
ACH-000887,-0.285216595677
ACH-000888,-0.0598773533538
ACH-000889,-0.0289898985118
ACH-000890,-0.5507013574499999
ACH-000896,-0.178821632455
ACH-000898,-0.283597483415
ACH-000900,-0.264328271757
ACH-000901,-0.280244020591
ACH-000905,-0.168803320151
ACH-000906,-0.254842161836
ACH-000907,-0.134208218945
ACH-000910,-0.23885006731
ACH-000911,-0.23124426183000002
ACH-000912,-0.260181362098
ACH-000913,-0.30173194882
ACH-000915,-0.0565240838978
ACH-000916,-0.0852239055412
ACH-000917,-0.117867662306
ACH-000921,-0.0637493874732
ACH-000924,-0.251358773286
ACH-000926,-0.22387661130999997
ACH-000928,0.099864825534
ACH-000929,-0.10911165569
ACH-000932,-0.188602422925
ACH-000935,-0.255146976822
ACH-000936,-0.327376167065
ACH-000937,-0.16721984489800001
ACH-000938,-0.0155845056453
ACH-000939,-0.462056277746
ACH-000941,-0.0232864711241
ACH-000943,-0.19325966016899998
ACH-000946,-0.262487692142
ACH-000947,-0.129127403263
ACH-000948,-0.264105385537
ACH-000950,-0.19712310317600001
ACH-000953,-0.128744348
ACH-000957,-0.21842096728399998
ACH-000958,-0.157676551107
ACH-000960,-0.062035797009800005
ACH-000963,-0.380315582724
ACH-000968,-0.0681776572914
ACH-000969,-0.24909932917599997
ACH-000973,-0.249035799785
ACH-000974,-0.18834384759300002
ACH-000975,-0.179222587194
ACH-000976,-0.07338189900139999
ACH-000978,-0.377658520013
ACH-000980,-0.149499670626
ACH-000984,-0.327288881967
ACH-000986,-0.28944958336300003
ACH-000988,-0.251184474814
ACH-000993,-0.049586746577000004
ACH-000994,-0.259558773649
ACH-000996,-0.291969807701
ACH-001001,-0.09937644266989999
ACH-001020,0.289263579668
ACH-001028,-0.25586703819699996
ACH-001031,-0.17127807225699998
ACH-001038,-0.21650881079300002
ACH-001048,-0.210089180466
ACH-001050,-0.41207371867799997
ACH-001053,-0.256800423597
ACH-001054,-0.268697741327
ACH-001061,-0.157802407133
ACH-001067,-0.19409619717999999
ACH-001075,-0.195749982743
ACH-001096,-0.061381349649900004
ACH-001128,-0.249310548541
ACH-001134,-0.213642733358
ACH-001151,-0.22299961999
ACH-001163,-0.17078475583500002
ACH-001164,-0.060245959606300005
ACH-001173,-0.218350464551
ACH-001183,-0.0247168542895
ACH-001184,-0.112643656375
ACH-001190,-0.28514413443500003
ACH-001192,-0.0817211545643
ACH-001193,-0.0704882832258
ACH-001196,-0.10512100781400001
ACH-001197,-0.39012240035400003
ACH-001205,-0.241408523844
ACH-001211,-0.125769798814
ACH-001212,0.0021177979166800004
ACH-001228,-0.06163393063249999
ACH-001232,-0.33654534043799994
ACH-001239,-0.145799073794
ACH-001274,-0.166121227946
ACH-001275,-0.123808159588
ACH-001277,-0.24735712730599999
ACH-001278,-0.0955534767746
ACH-001280,-0.17434474210499998
ACH-001283,-0.40349249704
ACH-001289,-0.18455054243000002
ACH-001295,-0.14391956238
ACH-001300,-0.0475323352023
ACH-001301,-0.290083349947
ACH-001302,-0.0030452567473800004
ACH-001303,-0.109189031314
ACH-001306,-0.202275412348
ACH-001318,-0.17892112038600003
ACH-001322,-0.224659207737
ACH-001328,-0.36592934226499996
ACH-001332,-0.0656715635004
ACH-001333,-0.21111371577500002
ACH-001336,-0.20667202812600002
ACH-001340,-0.107985345075
ACH-001346,-0.323240045463
ACH-001353,-0.183021541692
ACH-001354,-0.163438873472
ACH-001367,-0.16885476176199998
ACH-001368,-0.250277645552
ACH-001374,0.0945391167334
ACH-001375,-0.12760354723200001
ACH-001377,-0.100563809263
ACH-001380,-0.200106267818
ACH-001391,-0.46529526107600006
ACH-001407,-0.201221356682
ACH-001408,-0.160465139668
ACH-001413,-0.250546692698
ACH-001430,-0.153021151621
ACH-001431,-0.277989926459
ACH-001450,-0.119891725331
ACH-001496,-0.231713643083
ACH-001500,-0.328855496363
ACH-001521,-0.112104554975
ACH-001523,0.00912117844467
ACH-001532,-0.177287573217
ACH-001536,-0.133068153387
ACH-001550,-0.0967137425738
ACH-001552,-0.334589035553
ACH-001554,-0.278137828507
ACH-001645,-0.14371608129000002
ACH-001654,-0.198983156725
ACH-001715,-0.148788146474
ACH-001735,-0.102853866634
ACH-001736,-0.122276402286
ACH-001737,-0.8018818859469999
ACH-001740,-0.41249042950099996
ACH-001745,-0.0797979202988
ACH-001750,-0.117900078076
ACH-001765,-0.194062546289
ACH-001956,-0.130810895788
ACH-001957,-0.231136258788
