,SPACA3 (124912)
ACH-000004,-0.12081769013299999
ACH-000007,0.21357921659200002
ACH-000009,-0.236110575272
ACH-000011,-0.159393997191
ACH-000012,-0.032985740464400004
ACH-000013,-0.12947568165200002
ACH-000014,7.281294019660001e-06
ACH-000015,-0.105424377834
ACH-000017,-0.0402143514885
ACH-000018,-0.09828392175439998
ACH-000019,-0.152187010672
ACH-000021,-0.0784574211287
ACH-000022,-0.0459528868634
ACH-000025,-0.005764803096050001
ACH-000028,-0.227125942813
ACH-000030,-0.127304796338
ACH-000035,-0.409344691616
ACH-000036,-0.0473809870169
ACH-000037,-0.017722825091
ACH-000039,-0.112708036279
ACH-000040,-0.25229700388500004
ACH-000041,-0.172203619111
ACH-000042,-0.103217681445
ACH-000045,-0.00959301580139
ACH-000047,-0.08758851386119999
ACH-000052,-0.152021528941
ACH-000053,-0.12731982547
ACH-000054,-0.0692398648746
ACH-000055,-0.0803637719293
ACH-000060,-0.0551424314656
ACH-000067,-0.178786819603
ACH-000070,-0.128617969746
ACH-000075,-0.00301078234358
ACH-000078,-0.144396494345
ACH-000082,-0.136593185878
ACH-000085,-0.09077546900260001
ACH-000086,-0.09883463180180001
ACH-000087,0.00375632979494
ACH-000092,0.058636905037
ACH-000095,-0.086285836581
ACH-000097,-0.114369726025
ACH-000098,-0.232489035221
ACH-000099,-0.0849344201602
ACH-000108,0.0306969504267
ACH-000113,-0.0186623965645
ACH-000115,-0.382429246634
ACH-000116,-0.168595230894
ACH-000118,-0.156864409336
ACH-000120,0.114035524376
ACH-000123,-0.019926839444599997
ACH-000127,-0.076939652829
ACH-000128,-0.0412249165876
ACH-000132,-0.181126554533
ACH-000133,-0.0949309617619
ACH-000137,-0.100409918106
ACH-000138,-0.104071902658
ACH-000142,-0.32435719403200003
ACH-000143,0.0717337420119
ACH-000146,-0.15988012544500002
ACH-000148,-0.10524897886199999
ACH-000150,-0.10475167833799999
ACH-000152,-0.193185497369
ACH-000153,-0.106368389055
ACH-000159,-0.0707778927553
ACH-000160,-0.022278917333499997
ACH-000163,-0.170321131941
ACH-000167,0.009058179606879999
ACH-000168,0.036528143505099996
ACH-000169,-0.0694358845698
ACH-000178,-0.125160855479
ACH-000182,-0.18170170799899998
ACH-000183,-0.240957073576
ACH-000188,-0.35609624543799995
ACH-000189,0.06567618602969999
ACH-000190,-0.267437846579
ACH-000198,-0.164749151061
ACH-000204,0.0213811581931
ACH-000206,-0.162797506899
ACH-000207,-0.0542138245932
ACH-000211,-0.318501868163
ACH-000215,-0.07780599795149999
ACH-000221,-0.164986953058
ACH-000222,-0.13387171560900002
ACH-000223,-0.0996587372154
ACH-000226,-0.240047893481
ACH-000227,-0.0734859853358
ACH-000228,-0.20008656526500002
ACH-000231,-0.09723054467509999
ACH-000232,-0.187698435308
ACH-000233,0.0261500804047
ACH-000234,-0.20935720289700002
ACH-000235,-0.158274754767
ACH-000237,-0.133585312806
ACH-000238,-0.12256961718800001
ACH-000243,-0.304384438515
ACH-000244,-0.16830306771899997
ACH-000246,-0.0650170506217
ACH-000248,-0.07716617242439999
ACH-000250,-0.0768385481113
ACH-000251,-0.6245473345170001
ACH-000253,-0.148144465375
ACH-000255,-0.243654384129
ACH-000256,-0.0632256465037
ACH-000257,0.0815166292273
ACH-000258,-0.29015771194699996
ACH-000259,-0.0905739604502
ACH-000260,-0.057271414160099995
ACH-000261,-0.041702068655800006
ACH-000262,-0.255925129275
ACH-000263,0.268697763978
ACH-000264,-0.149962862139
ACH-000265,-0.248061626664
ACH-000266,-0.0539388076177
ACH-000272,-0.112732036642
ACH-000273,-0.126252084645
ACH-000274,-0.17775963381299997
ACH-000277,0.0394229468824
ACH-000278,-0.277052326606
ACH-000279,-0.222852140253
ACH-000280,-0.210650179092
ACH-000281,-0.061636364428500005
ACH-000288,0.0442564620422
ACH-000291,-0.271920480557
ACH-000293,-0.135907230974
ACH-000294,-8.80781080344e-05
ACH-000295,-0.24759330169100002
ACH-000296,-0.0660134614195
ACH-000302,-0.0619052217175
ACH-000304,-0.15928015563200001
ACH-000307,-0.244500354591
ACH-000308,-0.0580446050251
ACH-000310,-0.227639948508
ACH-000311,0.08113508600880001
ACH-000312,-0.234906791558
ACH-000315,-0.0375893561905
ACH-000316,-0.105087844529
ACH-000317,-0.202422573853
ACH-000318,-0.0152391603966
ACH-000319,-0.165016958991
ACH-000320,-0.18601745921500001
ACH-000322,-0.172868533123
ACH-000323,-0.023030005265200004
ACH-000324,0.0488459119249
ACH-000329,-0.0014108908808399998
ACH-000330,-0.04784734710940001
ACH-000331,-0.234478130682
ACH-000332,-0.06450488578369999
ACH-000334,0.0726568329323
ACH-000335,-0.0404868457384
ACH-000336,-0.51266383039
ACH-000337,-0.153643369495
ACH-000339,-0.28649905831
ACH-000341,0.251701646419
ACH-000348,-0.06381198446830001
ACH-000350,-0.357047738456
ACH-000352,-0.060361196294599996
ACH-000356,-0.0778153000409
ACH-000361,0.0837683377021
ACH-000362,0.0793303158663
ACH-000363,-0.131820013233
ACH-000364,-0.250211238999
ACH-000365,-0.0460166448587
ACH-000366,-0.0453634440604
ACH-000368,0.0013725678871
ACH-000374,-0.22898070627099998
ACH-000375,-0.024646247116799996
ACH-000376,0.179645892258
ACH-000381,-0.288994308662
ACH-000383,-0.175249258028
ACH-000387,-0.0823401702697
ACH-000389,0.083032755127
ACH-000390,-0.31585956218600003
ACH-000393,-0.244096743719
ACH-000395,-0.015289758043899999
ACH-000397,-0.16558060056600002
ACH-000401,-0.191232203494
ACH-000402,-0.101549855944
ACH-000403,-0.106994616182
ACH-000404,0.000708001331588
ACH-000406,-0.09124396685149999
ACH-000407,-0.12446177839500001
ACH-000408,0.104813842927
ACH-000410,-0.262349806857
ACH-000411,-0.164248723486
ACH-000414,-0.181398000282
ACH-000415,-0.35529549163400004
ACH-000416,-0.2310056864
