,BRD8 (10902)
ACH-000004,-0.606999880904
ACH-000007,-0.29829854511500004
ACH-000009,-0.654466064864
ACH-000011,-0.599026406422
ACH-000012,-0.48474263339199997
ACH-000013,-0.47492142918799995
ACH-000014,-0.712975354147
ACH-000015,-0.63763426033
ACH-000017,-0.772382601586
ACH-000018,-0.48446412304700004
ACH-000019,-0.568657601674
ACH-000021,-0.5351213726340001
ACH-000022,-0.43849917657799997
ACH-000025,-0.5572787999000001
ACH-000028,-0.646198000358
ACH-000030,-0.447399764032
ACH-000035,-0.660604977773
ACH-000036,-0.593588332869
ACH-000037,-0.488761078382
ACH-000039,-0.240190392816
ACH-000040,-0.474205506442
ACH-000041,-0.477929208379
ACH-000042,-0.360526888878
ACH-000045,-0.543845468103
ACH-000047,-0.451903466968
ACH-000052,-0.5962834159120001
ACH-000053,-0.12275157664400001
ACH-000054,-0.496841982386
ACH-000055,-0.576631684752
ACH-000060,-0.5407012413100001
ACH-000067,-0.147975491701
ACH-000070,-0.6919278966850001
ACH-000075,-0.694278439329
ACH-000078,-0.519945439603
ACH-000082,0.21863593572099999
ACH-000085,-0.338903948989
ACH-000086,-0.48805819004600004
ACH-000087,-0.329993991032
ACH-000092,-0.480023271467
ACH-000095,-0.112328279779
ACH-000097,-0.656177021238
ACH-000098,-0.538579502676
ACH-000099,-0.115393844646
ACH-000108,-0.643198295659
ACH-000113,-0.476416542848
ACH-000115,-0.445404511273
ACH-000116,-0.535309255149
ACH-000118,-0.429053364863
ACH-000120,-0.46081996325900004
ACH-000123,-0.454975269749
ACH-000127,-0.47347987798600005
ACH-000128,-0.376328857166
ACH-000132,-0.725294865088
ACH-000133,-0.542699514968
ACH-000137,-0.364789113951
ACH-000138,-0.478140559704
ACH-000142,-0.539525688932
ACH-000143,-0.477067057368
ACH-000146,-0.382034689869
ACH-000148,-0.606280776381
ACH-000150,-0.279865308867
ACH-000152,-0.638189845667
ACH-000153,-0.584748267754
ACH-000159,-0.627431357158
ACH-000160,0.053482006703000004
ACH-000163,-0.313585256556
ACH-000167,-0.20556373266
ACH-000168,-0.602836603031
ACH-000169,-0.60828263596
ACH-000178,-0.6504354787569999
ACH-000182,-0.406378163744
ACH-000183,-0.555247396058
ACH-000188,-0.551658158614
ACH-000189,-0.5039990505740001
ACH-000190,-0.255908717309
ACH-000198,-0.584395906284
ACH-000204,-0.6839612923780001
ACH-000206,-0.428416566013
ACH-000207,-0.407178539165
ACH-000211,-0.616224445808
ACH-000215,-0.551722961294
ACH-000221,-0.455794936687
ACH-000222,-0.43137233440899997
ACH-000223,-0.528316007708
ACH-000226,-0.647403646242
ACH-000227,-0.5712339567670001
ACH-000228,-0.443817237408
ACH-000231,-0.34531475748499996
ACH-000232,-0.557513432605
ACH-000233,-0.41647921361400003
ACH-000234,-0.609221197725
ACH-000235,-0.620233670697
ACH-000237,-0.5151363029899999
ACH-000238,-0.685715055811
ACH-000243,-0.603479329323
ACH-000244,-0.57747769525
ACH-000246,-0.48755035111
ACH-000248,-0.732877517132
ACH-000250,-0.388765781266
ACH-000251,-0.575613812857
ACH-000253,-0.307607277479
ACH-000255,-0.381741825158
ACH-000256,-0.34464577939999996
ACH-000257,-0.631527883983
ACH-000258,-1.0195829918600001
ACH-000259,-0.348297759465
ACH-000260,-0.765418500863
ACH-000261,-0.626143559123
ACH-000262,-0.48358403221
ACH-000263,-0.402728235225
ACH-000264,-0.565785230015
ACH-000265,-0.412944888839
ACH-000266,-0.734078995636
ACH-000272,-0.5129878622649999
ACH-000273,-0.557690584792
ACH-000274,-0.607125451491
ACH-000277,-0.506636889112
ACH-000278,-0.545903540129
ACH-000279,-0.522435555699
ACH-000280,-0.422885154204
ACH-000281,-0.5893337227009999
ACH-000288,-0.604963709702
ACH-000291,-0.270610057281
ACH-000293,-0.397648329581
ACH-000294,-0.23920298942200002
ACH-000295,-0.43014808770499996
ACH-000296,-0.407702126149
ACH-000302,-0.36110639656099996
ACH-000304,-0.252092851903
ACH-000307,-0.534717574497
ACH-000308,-0.685581634237
ACH-000310,-0.111618437219
ACH-000311,-0.34615020891099996
ACH-000312,-0.43708283466799996
ACH-000315,-0.9381258278810001
ACH-000316,-0.521175453293
ACH-000317,-0.517983025524
ACH-000318,-0.26433441200999996
ACH-000319,-0.512200804695
ACH-000320,-0.191519524344
ACH-000322,-0.46844066809600005
ACH-000323,-0.34511716020800004
ACH-000324,-0.339474755035
ACH-000329,-0.497508410777
ACH-000330,-0.640216628787
ACH-000331,-0.43566167521300003
ACH-000332,-0.337480135387
ACH-000334,-0.791913715856
ACH-000335,-0.793856557851
ACH-000336,-0.947445230844
ACH-000337,-0.68651078115
ACH-000339,-0.648521633331
ACH-000341,-0.664738140831
ACH-000348,-0.604844431014
ACH-000350,-0.5480084468399999
ACH-000352,-0.472333609101
ACH-000356,-0.57980262403
ACH-000361,-0.790929706654
ACH-000362,-0.25603221063299997
ACH-000363,-0.765717522593
ACH-000364,-0.598113839405
ACH-000365,-0.323796878108
ACH-000366,-0.544684379309
ACH-000368,-0.627575392689
ACH-000374,-0.157153067502
ACH-000375,-0.568476861792
ACH-000376,-0.316924127228
ACH-000381,-0.640498675626
ACH-000383,-0.233812218619
ACH-000387,-0.6996813658750001
ACH-000389,-0.669385149904
ACH-000390,-0.536168945368
ACH-000393,-0.550344895675
ACH-000395,-0.453542396043
ACH-000397,-0.371241802142
ACH-000401,-0.929634394092
ACH-000402,-0.935690719913
ACH-000403,-0.764295343889
ACH-000404,-0.31692272561900003
ACH-000406,-0.455454219626
ACH-000407,-0.688662033803
ACH-000408,-0.421566811545
ACH-000410,-0.5575033413220001
ACH-000411,-0.559589652682
ACH-000414,-0.36775962050800004
ACH-000415,-0.495607789715
ACH-000416,-0.547971771812
ACH-000420,-0.688785279566
