,ADH5 (128)
ACH-000004,0.0320419609553
ACH-000007,0.0192976193186
ACH-000009,-0.11200765138
ACH-000011,-0.153290717914
ACH-000012,0.00941246096615
ACH-000013,0.0326945569912
ACH-000014,0.00066589685751
ACH-000015,0.0721488889294
ACH-000017,-0.04768944738749999
ACH-000018,-0.10982440476199999
ACH-000019,0.13017198129899998
ACH-000021,-0.0353481216715
ACH-000022,-0.15220272561599998
ACH-000025,-0.106515217764
ACH-000028,-0.35543210216300003
ACH-000030,-0.0542584933369
ACH-000035,0.0478739819173
ACH-000036,-0.150903087644
ACH-000037,-0.108385054376
ACH-000039,-0.055906921066500005
ACH-000040,-0.0417188486647
ACH-000041,-0.35685769896200004
ACH-000042,-0.059256728622
ACH-000045,0.0529307137056
ACH-000047,-0.143933488171
ACH-000052,0.044375014373399996
ACH-000053,0.12082650486600001
ACH-000054,-0.034963773780800005
ACH-000055,-0.0922755305642
ACH-000060,-0.023703045931799997
ACH-000067,-0.115484931589
ACH-000070,-0.0404117187486
ACH-000075,-0.0656486371097
ACH-000078,-0.19717698811
ACH-000082,-0.166457507547
ACH-000085,-0.0659545333857
ACH-000086,-0.0743523214683
ACH-000087,-0.172256739833
ACH-000092,-0.213310260351
ACH-000095,-0.22723128481899998
ACH-000097,-0.171862562377
ACH-000098,-0.136773464538
ACH-000099,-0.054239379727800005
ACH-000108,0.0688115934524
ACH-000113,0.0708482578759
ACH-000115,0.150050313615
ACH-000116,-0.0864397032745
ACH-000118,0.045126840129899995
ACH-000120,-0.239331641882
ACH-000123,-0.0945783969431
ACH-000127,0.07343183355880001
ACH-000128,0.024197116058499998
ACH-000132,-0.268176600863
ACH-000133,-0.0425801468575
ACH-000137,0.148616783304
ACH-000138,0.0780934427873
ACH-000142,-0.0334529911604
ACH-000143,0.0483417599446
ACH-000146,0.10018574459599999
ACH-000148,-0.0648437881283
ACH-000150,-0.0486744439628
ACH-000152,-0.0807515743752
ACH-000153,-0.115257658659
ACH-000159,-0.0947135143956
ACH-000160,-0.0374435024897
ACH-000163,-0.056656733418199996
ACH-000167,-0.154031821244
ACH-000168,0.0027078761614499998
ACH-000169,-0.047643496553
ACH-000178,-0.0577723619812
ACH-000182,0.042227136894600004
ACH-000183,-0.056221040317900005
ACH-000188,-0.128180542343
ACH-000189,-0.0624000229825
ACH-000190,-0.213312105947
ACH-000198,-0.0371723742347
ACH-000204,-0.443017053485
ACH-000206,0.151622145225
ACH-000207,0.0647765806042
ACH-000211,-0.117375525568
ACH-000215,-0.216309169962
ACH-000221,-0.0688861442237
ACH-000222,-0.084514479332
ACH-000223,-0.276236257828
ACH-000226,0.0376942206054
ACH-000227,-0.184765757535
ACH-000228,-0.024179274090400004
ACH-000231,-0.0774085303494
ACH-000232,-0.11094374002699998
ACH-000233,-0.0520855281829
ACH-000234,-0.0294556553107
ACH-000235,-0.07074415765049999
ACH-000237,-0.101403443068
ACH-000238,-0.0549572216276
ACH-000243,-0.00735086161908
ACH-000244,-0.176264564701
ACH-000246,-0.09615015426370001
ACH-000248,0.160056256059
ACH-000250,-0.121515376135
ACH-000251,-0.329391966335
ACH-000253,-0.015577698015
ACH-000255,-0.249391758869
ACH-000256,0.19011183800599998
ACH-000257,0.057006519098300006
ACH-000258,-0.306306720129
ACH-000259,-0.153330005504
ACH-000260,-0.058833955357099996
ACH-000261,-0.0498902588861
ACH-000262,-0.368432810753
ACH-000263,0.19440735928300001
ACH-000264,-0.139641518516
ACH-000265,-0.165497060542
ACH-000266,-0.028289619932400003
ACH-000272,-0.294183485345
ACH-000273,-0.225989877649
ACH-000274,0.0397928525396
ACH-000277,-0.0304406373344
ACH-000278,-0.107629231001
ACH-000279,-0.23475993019299998
ACH-000280,0.0588350654303
ACH-000281,-0.022170964877
ACH-000288,-0.0157770523962
ACH-000291,0.11019094247300001
ACH-000293,-0.0242235626443
ACH-000294,0.0663332314466
ACH-000295,0.080282816124
ACH-000296,-0.06363218434790001
ACH-000302,-0.154611864176
ACH-000304,-0.0972460858671
ACH-000307,-0.047986955634900005
ACH-000308,-0.117359457836
ACH-000310,-0.294930034336
ACH-000311,-0.0330082089675
ACH-000312,-0.0008080608955060001
ACH-000315,0.474180055445
ACH-000316,0.13663705627999997
ACH-000317,-0.026698748343099998
ACH-000318,-0.228077453897
ACH-000319,-0.0393338434743
ACH-000320,-0.176941900846
ACH-000322,-0.0730998565119
ACH-000323,0.09110891629170001
ACH-000324,-0.152800149922
ACH-000329,0.039256626342
ACH-000330,-0.105475091811
ACH-000331,0.0146949633572
ACH-000332,-0.056214964647399994
ACH-000334,-0.0721897453038
ACH-000335,-0.09973765515039999
ACH-000336,0.014559486431799998
ACH-000337,-0.218414239007
ACH-000339,-0.05448298158940001
ACH-000341,-0.20531537532900002
ACH-000348,-0.108140008386
ACH-000350,0.0399673036732
ACH-000352,-0.0815543277706
ACH-000356,-0.123450438323
ACH-000361,-0.18918785506400002
ACH-000362,0.053784014342900005
ACH-000363,0.040209091120800004
ACH-000364,-0.010569814706999999
ACH-000365,0.14044414965500002
ACH-000366,-0.12129128512
ACH-000368,0.059922082350399995
ACH-000374,-0.274204374915
ACH-000375,-0.0631577838651
ACH-000376,-0.10626850596000001
ACH-000381,0.0886983004047
ACH-000383,0.024790539731200004
ACH-000387,-0.077088629708
ACH-000389,-0.118570764308
ACH-000390,-0.195925443146
ACH-000393,-0.14209435235600001
ACH-000395,0.057844358014
ACH-000397,-0.0693806059269
ACH-000401,0.0765168947114
ACH-000402,0.390322707792
ACH-000403,-0.030639219478500002
ACH-000404,0.05262436471580001
ACH-000406,0.0776462732356
ACH-000407,-0.18248232623
ACH-000408,0.119419070607
