,RGPD6 (729540)
ACH-000004,-1.2027572336799999
ACH-000007,-1.15691351975
ACH-000009,-1.03979404172
ACH-000011,-1.24467886935
ACH-000012,-0.940712458116
ACH-000013,-1.12980180653
ACH-000014,-1.12557109281
ACH-000015,-1.00715005615
ACH-000017,-1.14977724361
ACH-000018,-1.10703200874
ACH-000019,-1.01724195653
ACH-000021,-1.02940608311
ACH-000022,-1.01923773941
ACH-000025,-0.894840991053
ACH-000028,-0.8995767931299999
ACH-000030,-1.06316884344
ACH-000035,-0.954742732062
ACH-000036,-0.8275746555689999
ACH-000037,-1.3828941037399998
ACH-000039,-0.9108516116069999
ACH-000040,-1.09994895477
ACH-000041,-1.4810500566799998
ACH-000042,-1.13236764265
ACH-000045,-1.08985644187
ACH-000047,-1.08150953402
ACH-000052,-0.9036193982359999
ACH-000053,-1.0572011552299998
ACH-000054,-0.8204194267280001
ACH-000055,-1.31111072206
ACH-000060,-1.30800147741
ACH-000067,-1.07018988625
ACH-000070,-0.9201211666050001
ACH-000075,-1.04169796346
ACH-000078,-1.04590661891
ACH-000082,-1.18999158213
ACH-000085,-1.2355288527
ACH-000086,-0.9253113369320001
ACH-000087,-1.3747014120899999
ACH-000092,-0.9953102168000001
ACH-000095,-1.07917862947
ACH-000097,-1.21827168998
ACH-000098,-1.1455276571100002
ACH-000099,-0.927780403164
ACH-000108,-1.1028714130600001
ACH-000113,-1.07789492139
ACH-000115,-1.1280405321
ACH-000116,-0.984484609687
ACH-000118,-1.1125068114899999
ACH-000120,-1.17381727285
ACH-000123,-0.9098836024160001
ACH-000127,-1.05521519444
ACH-000128,-0.974271982779
ACH-000132,-1.2139987267299999
ACH-000133,-1.03346019148
ACH-000137,-0.956072264708
ACH-000138,-1.22793068555
ACH-000142,-1.14643420045
ACH-000143,-1.2582217811799998
ACH-000146,-1.4224040161899998
ACH-000148,-1.1773984692200001
ACH-000150,-1.13783719727
ACH-000152,-0.9724565816449999
ACH-000153,-0.9507476459280001
ACH-000159,-1.03224018542
ACH-000160,-1.0508364264499999
ACH-000163,-1.2236462595
ACH-000167,-1.4040450556900002
ACH-000168,-0.9613685154680001
ACH-000169,-1.06470677561
ACH-000178,-1.06951207341
ACH-000182,-1.17053765622
ACH-000183,-1.0016222558399999
ACH-000188,-1.2763552210100002
ACH-000189,-0.9077272071439999
ACH-000190,-1.36433547285
ACH-000198,-1.10243577988
ACH-000204,-0.962748733156
ACH-000206,-1.0759359022600001
ACH-000207,-1.07604930881
ACH-000211,-0.971107269349
ACH-000215,-1.25758006823
ACH-000221,-0.970675555017
ACH-000222,-1.27129939797
ACH-000223,-1.0056174127600002
ACH-000226,-1.0059334172399998
ACH-000227,-0.804474493255
ACH-000228,-1.0537335645700001
ACH-000231,-1.14909431119
ACH-000232,-0.9698908057879999
ACH-000233,-1.1894890992
ACH-000234,-0.930340983187
ACH-000235,-1.14291227501
ACH-000237,-1.0851167906499999
ACH-000238,-0.9629035836700002
ACH-000243,-0.951379714858
ACH-000244,-1.1805337436
ACH-000246,-1.05389689787
ACH-000248,-0.93707441845
ACH-000250,-1.14468159607
