,TEX9 (374618)
ACH-000004,0.163273664658
ACH-000007,0.14976336027599998
ACH-000009,-0.18054004676899998
ACH-000011,0.275826158737
ACH-000012,0.0849607191614
ACH-000013,0.182252344569
ACH-000014,0.0251362891099
ACH-000015,-0.0234906096434
ACH-000017,0.246878892265
ACH-000018,0.0698785569568
ACH-000019,0.37230519626
ACH-000021,0.0540545553393
ACH-000022,0.0306909876058
ACH-000025,0.0279355857661
ACH-000028,0.20326421918999998
ACH-000030,0.0353852648693
ACH-000035,-0.0616844791452
ACH-000036,0.204328877532
ACH-000037,0.00120413408532
ACH-000039,-0.0159513632192
ACH-000040,0.123015283092
ACH-000041,0.241279219411
ACH-000042,0.12453825625199999
ACH-000045,0.16487453725600001
ACH-000047,0.11831086404
ACH-000052,0.022405080488599998
ACH-000053,0.15554859994
ACH-000054,0.305206489455
ACH-000055,0.0417660518844
ACH-000060,0.16785898120700002
ACH-000067,0.12072172785999999
ACH-000070,0.422905184608
ACH-000075,0.253504997952
ACH-000078,0.029401748167400002
ACH-000082,0.0778072166892
ACH-000085,0.35833050052
ACH-000086,-0.058379905772599994
ACH-000087,0.16815938509
ACH-000092,0.177196650601
ACH-000095,0.0699046224209
ACH-000097,0.0520110987001
ACH-000098,0.162639282681
ACH-000099,0.014471004628600001
ACH-000108,0.0340351448638
ACH-000113,0.025308260306599998
ACH-000115,0.288026063474
ACH-000116,0.138630880416
ACH-000118,0.0498527883248
ACH-000120,0.176052150523
ACH-000123,0.0596783016949
ACH-000127,0.23497851273200002
ACH-000128,0.277301788002
ACH-000132,0.10880350990399999
ACH-000133,0.304180162952
ACH-000137,0.159279703558
ACH-000138,0.09622491070049999
ACH-000142,0.148510510077
ACH-000143,0.156188194788
ACH-000146,0.0795550447904
ACH-000148,-0.05053810866880001
ACH-000150,0.181788065165
ACH-000152,0.158135465919
ACH-000153,-0.0296627978366
ACH-000159,0.0287348632702
ACH-000160,0.138966133456
ACH-000163,0.025328208736999997
ACH-000167,-0.0487276002667
ACH-000168,-0.012799490363
ACH-000169,0.264988759465
ACH-000178,0.10596839833900001
ACH-000182,0.138866644436
ACH-000183,-0.0495384766177
ACH-000188,0.20753846241999999
ACH-000189,0.220991629053
ACH-000190,0.14237432657
ACH-000198,0.167532920513
ACH-000204,0.394900284287
ACH-000206,-0.040539678098
ACH-000207,0.0186209211158
ACH-000211,0.165022124621
ACH-000215,0.18577309676800002
ACH-000221,0.076352144602
ACH-000222,0.0461528777849
ACH-000223,0.0816266528123
ACH-000226,0.043119522229899995
ACH-000227,-0.0278818566104
ACH-000228,0.1665626377
ACH-000231,0.0791469977401
ACH-000232,0.118448056177
ACH-000233,0.0900573423907
ACH-000234,0.126606687684
ACH-000235,0.0430317356824
ACH-000237,0.11455281064999999
ACH-000238,0.155631313311
ACH-000243,0.04906854752380001
ACH-000244,-0.122394819749
ACH-000246,0.173824671745
ACH-000248,0.0775877773456
ACH-000250,0.16873507291700002
ACH-000251,0.32348737402100003
ACH-000253,0.063194621001
ACH-000255,0.165479991174
ACH-000256,0.27310943094900003
ACH-000257,0.158369722267
ACH-000258,0.203595485393
ACH-000259,0.141729036678
ACH-000260,0.0238638459527
