,VIPR1 (7433)
ACH-000004,-0.055487735164099994
ACH-000007,-0.0754968707682
ACH-000009,-0.17145090675500002
ACH-000011,0.0614816414726
ACH-000012,-0.0452781269401
ACH-000013,-0.0130282665058
ACH-000014,-0.015105987802799998
ACH-000015,-0.22046600315200002
ACH-000017,0.0642789871741
ACH-000018,0.0588709994391
ACH-000019,0.00615401692258
ACH-000021,-0.146478572546
ACH-000022,-0.271618741414
ACH-000025,-0.2166811401
ACH-000028,0.0555570317054
ACH-000030,-0.048299932559199996
ACH-000035,0.13312635908700002
ACH-000036,-0.09573480618319999
ACH-000037,0.162584155011
ACH-000039,-0.190726408199
ACH-000040,4.84925389678e-05
ACH-000041,0.0837046848745
ACH-000042,-0.202392262178
ACH-000045,0.048542912709800004
ACH-000047,0.0963303757832
ACH-000052,0.19944266932500002
ACH-000053,-0.11331590192299999
ACH-000054,-0.0562617763724
ACH-000055,-0.0322833601473
ACH-000060,-0.112301389666
ACH-000067,0.013447927616299999
ACH-000070,-0.210165756883
ACH-000075,0.244735208824
ACH-000078,-0.08473806248160001
ACH-000082,0.105606309463
ACH-000085,-0.0743916751277
ACH-000086,-0.191020742511
ACH-000087,-0.20254353318100002
ACH-000092,-0.0448976526536
ACH-000095,-0.0430430404577
ACH-000097,-0.0162010151698
ACH-000098,-0.013691698286600001
ACH-000099,-0.0884031268098
ACH-000108,-0.150102156106
ACH-000113,-0.035479867224400004
ACH-000115,0.032588912351799997
ACH-000116,-0.0666839908562
ACH-000118,-0.0952478232349
ACH-000120,-0.048655056734100005
ACH-000123,-0.09760053204199999
ACH-000127,-0.027584123486000003
ACH-000128,0.0220835711555
ACH-000132,0.0541693005184
ACH-000133,0.09000573946260002
ACH-000137,0.191816007087
ACH-000138,-0.15510628400999998
ACH-000142,-0.011152311485500001
ACH-000143,-0.0497678425497
ACH-000146,-0.10003630740800001
ACH-000148,-0.006038423305839999
ACH-000150,-0.0925537935035
ACH-000152,0.000411946849521
ACH-000153,-0.0823936313502
ACH-000159,-0.10488185883500001
ACH-000160,-0.114327823839
ACH-000163,0.0430586827176
ACH-000167,0.15116247411699998
ACH-000168,-0.142638006303
ACH-000169,-0.081307048641
ACH-000178,0.0469448715943
ACH-000182,-0.00821069230455
ACH-000183,-0.294132557651
ACH-000188,-0.11684263204000002
ACH-000189,-0.15998501672499998
ACH-000190,-0.125825355266
ACH-000198,0.022880629599599998
ACH-000204,-0.162248300464
ACH-000206,-0.0750169226066
ACH-000207,-0.136594527419
ACH-000211,-0.103960850236
ACH-000215,-0.00911752260047
ACH-000221,-0.116337755718
ACH-000222,-0.196737552697
ACH-000223,0.06953677402910001
ACH-000226,-0.0152961564907
ACH-000227,-0.16990442970800002
ACH-000228,-0.160482736401
ACH-000231,-0.0809344265195
ACH-000232,0.017682226470400002
ACH-000233,0.0408712026504
ACH-000234,-0.116937455381
ACH-000235,-0.063083535032
ACH-000237,0.0616540850202
ACH-000238,-0.279430019343
ACH-000243,-0.0951635767178
ACH-000244,-0.072766337647
ACH-000246,-0.0867181636799
ACH-000248,-0.023505514845699998
ACH-000250,-0.0361512624242
ACH-000251,-0.300778108612
ACH-000253,0.005559941693779999
ACH-000255,-0.169964385158
ACH-000256,-0.07559598883780001
ACH-000257,0.08001191759370001
ACH-000258,-0.401394374613
ACH-000259,-0.05646939540080001
ACH-000260,-0.09086987343639999
ACH-000261,0.0044030387890900006
ACH-000262,0.0458256018557
ACH-000263,-0.389643799182
ACH-000264,-0.101057180423
ACH-000265,-0.229508615777
ACH-000266,-0.058993728038
ACH-000272,-0.11140802827
ACH-000273,-0.0235336999222
ACH-000274,-0.209564689527
ACH-000277,0.059205776666800006
ACH-000278,-0.24176619023200002
ACH-000279,-0.0765372419945
ACH-000280,-0.160682507255
ACH-000281,0.0518776761841
ACH-000288,-0.000440929229606
ACH-000291,-0.0319991420916
ACH-000293,0.0159547677035
ACH-000294,-0.12360778649599999
ACH-000295,-0.33867781032899996
ACH-000296,-0.204575095169
ACH-000302,-0.0392049702243
ACH-000304,0.15151639162699998
ACH-000307,-0.149887584697
ACH-000308,-0.021726643771099997
ACH-000310,-0.246246592329
ACH-000311,-0.07777180122789999
ACH-000312,0.037932750177800005
ACH-000315,-0.335161847137
ACH-000316,0.0795340229143
ACH-000317,-0.052374184878199996
ACH-000318,-0.23951976556200003
ACH-000319,-0.017865344104799997
ACH-000320,-0.32624675176199996
ACH-000322,0.102575980309
ACH-000323,-0.17027357247900002
ACH-000324,-0.0780395805429
ACH-000329,-0.0403585753801
ACH-000330,-0.047817694819300004
ACH-000331,-0.0670734861067
ACH-000332,-0.11015570748600001
ACH-000334,-0.023230768395500003
ACH-000335,-0.127772456625
ACH-000336,0.12664291467
ACH-000337,-0.07060198781219999
ACH-000339,-0.136703650116
ACH-000341,-0.164283098625
ACH-000348,0.00645114140492
ACH-000350,-0.0359007050124
ACH-000352,0.0299965080665
ACH-000356,0.026465865180000003
ACH-000361,-0.217121491755
ACH-000362,-0.070510048614
ACH-000363,-0.268756499155
ACH-000364,-0.104301787907
ACH-000365,-0.0776996733598
ACH-000366,0.0064155017458900005
ACH-000368,0.22378620923599998
ACH-000374,0.0107311874584
ACH-000375,-0.220776923899
ACH-000376,-0.023127707806599996
ACH-000381,0.0716053252293
ACH-000383,-0.0910966403035
ACH-000387,-0.107543708017
ACH-000389,0.0531712902855
ACH-000390,-0.169904591527
ACH-000393,-0.190219478409
ACH-000395,-0.42289830709200005
ACH-000397,0.033418947954599994
ACH-000401,-0.18460023793900002
ACH-000402,0.0874321429317
ACH-000403,0.08547766031850002
ACH-000404,-0.110575781101
ACH-000406,-0.147365647289
ACH-000407,-0.07045964887610001
ACH-000408,-0.037325893745400004
ACH-000410,-0.0536936992332
ACH-000411,-0.0603252753904
ACH-000414,-0.09771615564519999
ACH-000415,-0.17185448424400002
ACH-000416,-0.0880655437132
ACH-000420,-0.186018746887
ACH-000421,0.0496579489956
ACH-000424,0.0400173305165
ACH-000425,0.017263885150099998
ACH-000426,-0.0034988788610500004
ACH-000427,0.0263597314593
ACH-000433,-0.200643352562
ACH-000436,-0.0937721843071
ACH-000444,-0.110340350452
ACH-000445,-0.08926372931880001
ACH-000448,0.09202264522060001
ACH-000450,-0.131288934319
ACH-000452,-0.132798139422
ACH-000454,-0.161578090617
ACH-000458,0.0223854261124
ACH-000459,-0.21098468745700003
ACH-000460,-0.0286895589206
ACH-000461,-0.13633000332800002
ACH-000463,0.0582104219935
ACH-000464,-0.199441781833
ACH-000466,0.12410408796700001
ACH-000467,0.00495419387253
ACH-000468,-0.0340794633108
ACH-000469,-0.103484183858
ACH-000470,-0.0500677008598
ACH-000471,-0.0772176602552
ACH-000472,0.007326361885810001
ACH-000473,0.07743254971989999
ACH-000475,0.0351972837683
ACH-000476,0.00466589905696
ACH-000477,0.13020956463
ACH-000480,-0.056915697556400004
ACH-000481,-0.136186081039
ACH-000483,0.255304526831
ACH-000484,-0.111465137765
ACH-000485,-0.00228751673555
ACH-000486,-0.050772970725800004
ACH-000487,-0.038901743664199996
ACH-000488,-0.136217738428
ACH-000490,0.015431268957400001
ACH-000491,-0.0333167053621
ACH-000495,-0.11335568643100001
ACH-000496,-0.0296892959258
ACH-000499,-0.0127741824492
ACH-000500,-0.0381473332384
ACH-000502,-0.053441629151599994
ACH-000503,-0.0189037822778
ACH-000505,-0.0912859049763
ACH-000507,-0.183583644393
ACH-000510,0.0535108326533
ACH-000511,-0.010146509800200001
ACH-000512,-0.175246533497
ACH-000516,-0.0675742448599
ACH-000517,-0.016022538988299997
ACH-000518,0.0388830681776
ACH-000520,-0.0006500420375850001
ACH-000521,-0.019789437355099998
ACH-000522,-0.0247656653406
ACH-000524,-0.00578532405728
ACH-000527,-0.038970360131099994
ACH-000528,-0.0568326375934
ACH-000537,-0.0766774303719
ACH-000541,-0.309625335666
ACH-000542,-0.159711385111
ACH-000544,0.04170673621030001
ACH-000545,-0.0254355605406
ACH-000547,-0.5453540056589999
ACH-000548,-0.00159580337718
ACH-000549,-0.156981886066
ACH-000550,-0.200140426768
ACH-000552,0.0120090990742
ACH-000556,-0.038554393542499996
ACH-000557,-0.013963232138100001
ACH-000570,-0.126197780412
ACH-000571,0.0676414147405
ACH-000573,-0.035651785002900005
ACH-000576,-0.06817629801080001
ACH-000580,-0.0522095048728
ACH-000584,-0.00779699174074
ACH-000585,-0.00498153812121
ACH-000588,-0.021851395317599998
ACH-000589,-0.016032100765
ACH-000591,0.0395793456534
ACH-000593,-0.0445777985949
ACH-000600,-0.0402156532567
ACH-000601,-0.17492254338500002
ACH-000604,0.156394943013
ACH-000605,-0.156971040543
ACH-000606,-0.106210396182
ACH-000608,-0.0792209836665
ACH-000614,0.0115246556951
ACH-000616,-0.07650647570510001
ACH-000618,-0.087501505151
ACH-000619,-0.0226334637518
ACH-000620,-0.103917670235
ACH-000621,-0.051915409522599994
ACH-000622,-0.051262823078199994
ACH-000623,0.112806738057
ACH-000624,-0.121768601518
ACH-000627,-0.264534873216
ACH-000630,-0.0232958187377
ACH-000632,-0.11543340705499999
ACH-000633,0.0908075925707
ACH-000637,0.0451286941221
ACH-000638,-0.0856226454988
ACH-000646,-0.0005168845387659999
ACH-000647,0.07797709599949999
