,BCL6 (604)
ACH-000004,0.0278746609723
ACH-000007,0.10768565373500001
ACH-000009,-0.0809678657396
ACH-000011,-0.10697080973999999
ACH-000012,-0.125071233203
ACH-000013,-0.261672129166
ACH-000014,-0.642974236258
ACH-000015,-0.028936878724700004
ACH-000017,0.0539829280844
ACH-000018,-0.273642685374
ACH-000019,0.0048653219673800005
ACH-000021,0.0016869292554
ACH-000022,-0.113179398281
ACH-000025,-0.387536801305
ACH-000028,-0.130179739309
ACH-000030,-0.013097053779500002
ACH-000035,0.161926641768
ACH-000036,-0.231091002397
ACH-000037,-0.0386126057145
ACH-000039,0.0744688814243
ACH-000040,-0.290879571934
ACH-000041,0.194576244646
ACH-000042,-0.12131688657400001
ACH-000045,-0.0373571758346
ACH-000047,-0.133071704174
ACH-000052,-0.0901712508102
ACH-000053,-0.923457511284
ACH-000054,-0.202086185488
ACH-000055,0.218789914432
ACH-000060,-0.144376492409
ACH-000067,0.017090396072
ACH-000070,-0.132887926536
ACH-000075,-0.0116707943829
ACH-000078,-0.0926282109435
ACH-000082,-0.301864045232
ACH-000085,-0.37623925724600005
ACH-000086,0.110512634758
ACH-000087,0.310716649407
ACH-000092,-0.300592883531
ACH-000095,-0.05541349811099999
ACH-000097,-0.08676029677750001
ACH-000098,-0.09258814589469999
ACH-000099,-0.10949197230499999
ACH-000108,-0.160998047255
ACH-000113,-0.09210896340739999
ACH-000115,-0.20333826114700002
ACH-000116,-0.21911340548099997
ACH-000118,-0.112917693781
ACH-000120,0.0555880118876
ACH-000123,-0.0684232523687
ACH-000127,0.006543024759760001
ACH-000128,0.00740751924334
ACH-000132,-0.279643784724
ACH-000133,0.035594993437900006
ACH-000137,0.0102458736379
ACH-000138,0.179508184225
ACH-000142,-0.0177969051257
ACH-000143,-0.167508948129
ACH-000146,-0.07597097224119999
ACH-000148,-0.12138857457999999
ACH-000150,0.08141465597589999
ACH-000152,-0.198173969594
ACH-000153,-0.0984156993951
ACH-000159,-0.420367977883
ACH-000160,0.0611502290863
ACH-000163,-0.061547749098199996
ACH-000167,0.009244362529030001
ACH-000168,-0.12172844697
ACH-000169,0.080104457347
ACH-000178,0.06740293376209999
ACH-000182,-0.18731151864
ACH-000183,0.0739862964713
ACH-000188,-0.171410907042
ACH-000189,0.24794064931899998
ACH-000190,0.0635187283446
ACH-000198,-0.0298637542917
ACH-000204,-0.165775917143
ACH-000206,0.234250759377
ACH-000207,-0.164112596336
ACH-000211,-0.07806630025360001
ACH-000215,-0.0760677758445
ACH-000221,0.07609087698230001
ACH-000222,-0.288379161091
ACH-000223,-0.0940205703709
ACH-000226,-0.413744014152
ACH-000227,-0.0808801805186
ACH-000228,0.267244098113
ACH-000231,-0.20073681159
ACH-000232,-0.110882758123
ACH-000233,-0.110957680866
ACH-000234,0.07022577425639999
ACH-000235,0.101796565757
ACH-000237,-0.167843067161
ACH-000238,-0.23293969533599998
ACH-000243,-0.080547631967
ACH-000244,0.0370917811076
ACH-000246,-0.242529911751
ACH-000248,0.372252467766
ACH-000250,0.0045786452286
ACH-000251,-0.13131581931199998
ACH-000253,-0.0415721013276
ACH-000255,-0.010804143454
ACH-000256,-0.300908977674
ACH-000257,-0.176258852381
ACH-000258,-0.11821626536699999
ACH-000259,-0.151501780919
ACH-000260,0.0603991473441
ACH-000261,0.0058450977999299995
ACH-000262,-0.22251018345600002
ACH-000263,0.123596082821
ACH-000264,0.07390613249189999
ACH-000265,0.0342740164352
ACH-000266,-0.241381971365
ACH-000272,-0.263550404425
ACH-000273,-0.208401984795
ACH-000274,-0.15439800525800002
ACH-000277,0.173320819
ACH-000278,-0.110051199331
ACH-000279,-0.17595333322299997
ACH-000280,-0.151665392222
ACH-000281,-0.23528344786699998
ACH-000288,0.20789996417
ACH-000291,0.0742759419851
ACH-000293,0.018712723448599998
ACH-000294,-0.07239756399019999
ACH-000295,0.012008052327100002
ACH-000296,-0.218927599709
ACH-000302,0.0149044731455
ACH-000304,0.207430951373
ACH-000307,0.0893158423936
ACH-000308,-0.010811656756899999
ACH-000310,-0.232012217181
ACH-000311,-0.0853786179417
ACH-000312,0.11455924199100001
ACH-000315,-0.674631905256
ACH-000316,0.00219117876525
ACH-000317,0.06627776408160001
ACH-000318,-0.106238149293
ACH-000319,-0.0296859357986
ACH-000320,0.06903076915680001
ACH-000322,-0.27960254434799997
ACH-000323,-0.137713377616
ACH-000324,-0.214552090751
ACH-000329,0.0024999666494499996
ACH-000330,-0.7635156943529999
ACH-000331,-0.0038773712802
ACH-000332,-0.0664676106967
ACH-000334,-0.6492971123960001
ACH-000335,-0.030160504320400003
ACH-000336,0.07868109883789999
ACH-000337,-0.331639955055
ACH-000339,-0.026732413596999998
ACH-000341,0.09910179811110001
ACH-000348,-0.12510174554
ACH-000350,-0.135854219235
ACH-000352,-0.683462796109
ACH-000356,-0.139248256604
ACH-000361,-0.35034403676200004
ACH-000362,0.0446530016305
ACH-000363,0.136326455807
ACH-000364,0.103218835493
ACH-000365,-0.9039552546549999
ACH-000366,-0.0030897436997600006
ACH-000368,-0.216817106248
ACH-000374,0.0474339084941
ACH-000375,0.00200094934167
ACH-000376,-0.046439163389099994
ACH-000381,-0.0879889075264
ACH-000383,0.0235232911056
ACH-000387,-0.0233903482098
ACH-000389,0.0609769059944
ACH-000390,0.06083611252809999
ACH-000393,0.046485343469900006
ACH-000395,-0.120058737972
ACH-000397,-0.0569608789149
ACH-000401,-0.0829503590608
ACH-000402,-1.06934215917
ACH-000403,0.0237548049475
ACH-000404,-0.04697468926559999
ACH-000406,0.170461286666
ACH-000407,-0.123501577958
ACH-000408,-0.013070426047
ACH-000410,-0.113732635796
ACH-000411,-0.207787906515
ACH-000414,-0.00697747504174
ACH-000415,-0.10995637876499999
ACH-000416,0.046256114468199994
ACH-000420,-0.000654248437464
ACH-000421,0.045649196997499995
ACH-000424,0.256507061383
ACH-000425,-0.10448385387
ACH-000426,0.075618938211
ACH-000427,-0.36598548264799996
ACH-000433,-0.0568525807539
ACH-000436,-0.202283503143
ACH-000444,0.0232892754035
ACH-000445,-0.381356710514
ACH-000448,0.07871280504719999
ACH-000450,-0.180470026421
ACH-000452,-0.0007291255530489999
ACH-000454,-0.12923261023
ACH-000458,-0.0455831786707
ACH-000459,-0.00800488255469
ACH-000460,-0.282604326397
ACH-000461,0.103970292069
ACH-000463,-0.181632496695
ACH-000464,-0.40258650975
ACH-000466,-0.014109451548500001
ACH-000467,-0.25241426114
ACH-000468,-0.0789588102523
ACH-000469,-0.218614778222
ACH-000470,-0.22611535313900002
ACH-000471,-0.258144826549
ACH-000472,0.162011235857
ACH-000473,-0.24237941289200002
ACH-000475,-0.0834575035396
ACH-000476,0.0736776474505
ACH-000477,-0.0658104329937
ACH-000480,-0.0294356908359
ACH-000481,-0.0775912248009
ACH-000483,-0.11583851961200001
ACH-000484,-0.273169735218
ACH-000485,0.132158637404
ACH-000486,-0.19780185512200002
ACH-000487,0.133939576072
ACH-000488,-0.0339677975719
ACH-000490,-0.145124951693
ACH-000491,-0.0775559988222
ACH-000495,-0.019592950065900002
ACH-000496,0.0372864283241
ACH-000499,0.0734466288712
ACH-000500,0.165120997629
ACH-000502,-0.103044029472
ACH-000503,0.05575511485640001
ACH-000505,0.12137102169000001
ACH-000507,0.08804821422049999
ACH-000510,0.0712655663749
ACH-000511,-0.141079551651
ACH-000512,0.175500050455
ACH-000516,-0.12312832349500001
ACH-000517,-0.119545699458
ACH-000518,0.107727829097
ACH-000520,0.163478272783
ACH-000521,-0.04917187073340001
ACH-000522,-0.0946371112807
ACH-000524,-0.28023475838100004
ACH-000527,-0.10585137168299999
ACH-000528,-0.224974238847
ACH-000537,-0.10937270272600001
ACH-000541,-0.0846311503683
ACH-000542,-0.07387749944899999
ACH-000544,-0.000474616496624
ACH-000545,-0.0228067649878
ACH-000547,-0.112264653027
ACH-000548,-0.024406754792299996
ACH-000549,0.107991252583
ACH-000550,-0.311800376975
ACH-000552,0.35993366421899997
ACH-000556,-0.056248691567400005
ACH-000557,0.335040916085
ACH-000570,0.0258088372882
ACH-000571,-0.041509488591900005
ACH-000573,0.014326763690299999
ACH-000576,0.24281326890500002
ACH-000580,-0.14290803204000002
ACH-000584,0.0523101874053
ACH-000585,0.08128508613789999
ACH-000588,0.277651332447
ACH-000589,0.08708227754049999
ACH-000591,0.12933254691999999
ACH-000593,-0.188221072998
ACH-000600,-0.1936712109
ACH-000601,-0.144998815883
ACH-000604,0.0642594648441
ACH-000605,0.0010791751914100002
ACH-000606,-0.016300127367
ACH-000608,-0.136383993379
ACH-000614,-0.060894073075099996
ACH-000616,-0.021022742225000002
ACH-000618,-0.08206631169669999
ACH-000619,-0.19041904696800002
ACH-000620,-0.124916905866
ACH-000621,0.00911043118397
ACH-000622,0.0765377141
ACH-000623,0.187130863286
ACH-000624,0.00430104968551
ACH-000627,-0.297858143917
ACH-000630,-0.579688316496
ACH-000632,-0.16777207047599998
ACH-000633,0.0421649667055
ACH-000637,-0.030384384067599995
ACH-000638,-0.489913599731
ACH-000646,-0.225525883491
ACH-000647,-0.0152866393095
ACH-000648,0.00123507006177
ACH-000649,-0.0177046726884
ACH-000651,-0.061002913022
ACH-000652,-0.134210439602
ACH-000653,0.061716849154000004
ACH-000657,-0.009545097679610001
ACH-000658,0.041433270359800004
ACH-000661,-0.0761352725132
ACH-000662,0.149528843893
ACH-000663,-0.0579118431924
ACH-000665,0.0479310593877
ACH-000671,0.263836262269
ACH-000673,-0.23612652840599999
ACH-000676,-0.17145044218199998
ACH-000677,0.174693415288
ACH-000681,0.0621001661016
ACH-000682,-0.0526517896981
ACH-000683,-0.304842096911
ACH-000684,-0.054266303832
ACH-000688,-0.283124150601
ACH-000693,-0.036153464667699996
ACH-000694,0.037963492220099995
ACH-000695,0.117276009566
ACH-000696,-0.109363786811
ACH-000697,0.148003645464
ACH-000699,0.034506272445099996
ACH-000701,-0.04721408079369999
ACH-000706,0.284615477763
ACH-000711,-0.0379823353147
ACH-000713,-0.0531558990503
ACH-000714,-0.12372803056
ACH-000718,-0.118111038958
ACH-000720,0.139871588027
ACH-000721,0.10686838397
ACH-000724,0.110521993832
ACH-000725,0.0504735671569
ACH-000732,0.056645184635800004
ACH-000734,-0.0316921066595
ACH-000735,-0.0380285148537
ACH-000736,-0.158269751377
ACH-000738,-0.09281525604730001
ACH-000746,-0.152714135846
ACH-000747,-0.0311957937802
ACH-000748,-0.0509843757907
ACH-000753,-0.211146771278
ACH-000756,-0.10488866234
ACH-000757,-0.23860498906
ACH-000758,0.0584859002456
ACH-000760,-0.132242813969
ACH-000763,0.130634032783
ACH-000764,-0.018473775343400004
ACH-000765,-0.18964553566599998
ACH-000766,0.127546353804
ACH-000767,0.0919513639769
ACH-000768,-0.18489365228000001
ACH-000769,-0.047278967025699996
ACH-000770,-0.022399059617
ACH-000771,0.12393828659299999
ACH-000773,-0.7251584222490001
ACH-000776,-0.312323507469
ACH-000777,-0.050545386481900004
ACH-000778,0.0815885247383
ACH-000781,-0.15830129027
ACH-000782,-0.0629334826128
ACH-000783,-0.244561230858
ACH-000784,-0.172230832661
ACH-000785,0.024699278605299996
ACH-000787,0.0101333271361
ACH-000788,-0.042004482528499996
ACH-000791,-0.15041456096300002
ACH-000792,-0.17157628856499998
ACH-000794,-0.09380124007210001
ACH-000796,-0.22229556751600002
ACH-000799,-0.134886725632
ACH-000800,0.0124099953239
ACH-000802,0.15511114445000002
ACH-000804,-0.140740980821
ACH-000805,-0.11107691853
ACH-000809,0.164117072805
ACH-000810,-0.0972402104607
ACH-000811,0.05981540675080001
ACH-000817,0.128726371555
ACH-000819,0.0849467555171
ACH-000820,-0.173738696206
ACH-000821,0.22274564351300002
ACH-000822,-0.08181065242430001
ACH-000823,-0.0371803934807
ACH-000824,-0.032145479599099996
ACH-000827,-0.337193529878
ACH-000829,-0.146560573446
ACH-000831,-0.0885319379572
ACH-000832,0.282771101601
ACH-000833,0.0923753518644
ACH-000834,0.170722344037
ACH-000835,-0.018528844674099997
ACH-000836,-0.00484987023456
ACH-000837,-0.07725182839719999
ACH-000838,0.130231890474
ACH-000839,-0.00621376217713
ACH-000840,0.06414498477149999
ACH-000841,-0.526295647682
ACH-000843,0.154225300314
ACH-000846,0.040406254028500004
ACH-000847,-0.0617110723085
ACH-000848,0.0031662302351199998
ACH-000849,0.407863383255
ACH-000851,-0.17865039888599998
ACH-000855,-0.015220886885
ACH-000856,0.0546524726515
ACH-000858,0.0989492429882
ACH-000859,-0.0219318903785
ACH-000861,-0.293022942527
ACH-000862,0.034944935349800005
ACH-000865,0.07646525081839999
ACH-000866,0.0420156013779
ACH-000867,0.0604564417559
ACH-000869,-0.04699808646930001
ACH-000872,0.278023658936
ACH-000873,-0.230097445388
ACH-000876,-0.32173269586500003
ACH-000878,0.123110918914
ACH-000880,-0.00628891790696
ACH-000881,0.0781710284694
ACH-000882,0.0733343673826
ACH-000884,-0.140298993579
ACH-000885,-0.08061786734660001
ACH-000887,0.0347363338469
ACH-000888,-0.28361105358800004
ACH-000889,0.0550567660769
ACH-000890,0.156046481516
ACH-000896,0.151347638643
ACH-000898,0.275048144529
ACH-000900,0.075853803617
ACH-000901,-0.0765203588148
ACH-000905,-0.0934889297767
ACH-000906,-0.188448195598
ACH-000907,-0.299975084995
ACH-000910,-0.29665647527399996
ACH-000911,-0.11615716041799999
ACH-000912,-0.0222828244184
ACH-000913,-0.0237605075282
ACH-000915,-0.0902149235818
ACH-000916,-0.190866011822
ACH-000917,-0.00367746295155
ACH-000921,-0.229520433357
ACH-000924,-0.0508454718681
ACH-000926,0.000620747722883
ACH-000928,-0.26959981080400003
ACH-000929,0.0474661792275
ACH-000932,0.0320296548704
ACH-000935,-0.147616891361
ACH-000936,0.07364101613560001
ACH-000937,0.005116298575489999
ACH-000938,0.19116610742100001
ACH-000939,-0.00488737280361
ACH-000941,0.011194192553100002
ACH-000943,0.0313018187849
ACH-000946,-0.031012246664299997
ACH-000947,0.0363415522898
ACH-000948,-0.092380091424
ACH-000950,0.0378775763262
ACH-000953,0.101820227875
ACH-000957,-0.164215042014
ACH-000958,0.146300004527
ACH-000960,-0.0787673256849
ACH-000963,-0.100076515899
ACH-000968,-0.368851044068
ACH-000969,0.077090046526
ACH-000973,-0.0208545343267
ACH-000974,-0.126044634142
ACH-000975,0.0408039391088
ACH-000976,-0.012983331519799999
ACH-000978,-0.23200938250599998
ACH-000980,0.00925456668643
