,MAT1A (4143)
ACH-000258,-0.06813725060319999
ACH-000259,-0.0368992855124
ACH-000260,-0.0739453881642
ACH-000261,-0.06743721202399999
ACH-000262,-0.216932943173
ACH-000263,-0.681004037732
ACH-000264,-0.342119271051
ACH-000265,-0.0971182091645
ACH-000266,0.00945548598652
ACH-000272,-0.0651803262547
ACH-000273,-0.152672415236
ACH-000274,0.0738729333337
ACH-000277,-0.00959570669458
ACH-000278,0.10154521422700001
ACH-000279,-0.22304674844500003
ACH-000280,-0.19128373509399998
ACH-000281,-0.23178839408399998
ACH-000288,-0.0465953208696
ACH-000291,-0.12872479773499998
ACH-000293,0.105143899978
ACH-000294,-0.38453011814300003
ACH-000295,-0.272996003985
ACH-000296,-0.478199639932
ACH-000302,-0.186450757007
ACH-000304,0.05787067619
ACH-000307,-0.12241136457599999
ACH-000308,-0.0953483086486
ACH-000310,-0.0323061093622
ACH-000311,-0.21821515665999996
ACH-000312,0.022081928017000003
ACH-000315,0.07668780044319999
ACH-000316,0.133094525257
ACH-000317,0.0123750932126
ACH-000318,0.06043210796659999
ACH-000319,-0.297148988623
ACH-000320,-0.038385554489300006
ACH-000322,-0.114871481079
ACH-000323,-0.281818972401
ACH-000324,-0.112421278484
ACH-000329,-0.142495186364
ACH-000330,-0.44756901938500004
ACH-000331,-0.223049089793
ACH-000332,-0.12826259423699998
ACH-000334,-0.0546476178465
ACH-000335,-0.290405389245
ACH-000336,0.197655429549
ACH-000337,-0.372767623135
ACH-000339,-0.150306701599
ACH-000341,-0.00140194165484
ACH-000348,-0.05489821481380001
ACH-000350,-0.323391027171
ACH-000352,-0.09401584364869998
ACH-000356,-0.06273012427380001
ACH-000361,0.08104077530260001
ACH-000362,0.012555770599
ACH-000363,-0.104988551298
ACH-000364,-0.135575229749
ACH-000365,-0.19362456649999998
ACH-000366,-0.100694398387
ACH-000368,-0.387256602472
ACH-000374,-0.337378942823
ACH-000375,0.0903262133613
ACH-000376,-0.27278375096900004
ACH-000381,-0.00174255888471
ACH-000383,-0.12305517593399999
ACH-000387,-0.144600643083
ACH-000389,-0.199072913364
ACH-000390,0.128881571364
ACH-000393,-0.0259847973776
ACH-000395,0.051457886315099996
ACH-000397,0.0352165776087
ACH-000401,-0.23448197024599998
ACH-000402,-0.182858507475
ACH-000403,-0.0443684521653
ACH-000404,-0.169110770897
ACH-000406,-0.0958642784262
ACH-000407,-0.256740437652
ACH-000408,-0.0634509156716
ACH-000410,-0.130719223586
ACH-000411,-0.127516038098
ACH-000414,0.0323610419348
ACH-000415,-0.161253421116
ACH-000416,-0.06578021446959999
ACH-000420,0.0836561280607
ACH-000421,-0.14904957755
ACH-000424,-0.19711491687600002
ACH-000425,-0.11719983072699999
ACH-000426,-0.011086061013400001
ACH-000427,-0.178962245079
ACH-000433,-0.234238506564
ACH-000436,-0.175926517064
ACH-000444,-0.08901227193910001
ACH-000445,-0.048678714467400006
ACH-000448,-0.16636131677100002
ACH-000450,-0.237456099765
ACH-000452,-0.092274254606
ACH-000454,-0.223620330035
ACH-000458,-0.0569280275748
ACH-000459,0.10722379567700001
ACH-000460,-0.0587797913614
ACH-000461,-0.010035026307399999
ACH-000463,-0.17535242113299998
ACH-000464,-0.126977290843
ACH-000466,-0.176148597634
ACH-000467,-0.115501233875
ACH-000468,0.0236310945655
ACH-000469,-0.31205174004299996
ACH-000470,-0.115679779452
ACH-000471,-0.00719270979371
ACH-000472,0.0204175148411
ACH-000473,-0.0441597506235
ACH-000475,-0.142504725746
ACH-000476,-0.0850599383078
ACH-000477,0.278446525813
ACH-000480,-0.053318793279
ACH-000481,-0.12974813975500002
ACH-000483,-0.17051622515599998
ACH-000484,-0.228939199369
ACH-000485,-0.290737379845
ACH-000486,-0.169198826675
ACH-000487,-0.237953945971
ACH-000488,-0.08873527059810002
ACH-000490,-0.499907928665
ACH-000491,-0.175528855065
ACH-000495,-0.149080157457
ACH-000496,-0.23774382996399998
ACH-000499,-0.566011095007
ACH-000500,0.466079187298
ACH-000502,-0.208321409361
ACH-000503,-0.321438474295
ACH-000505,-0.0382501476451
ACH-000507,-0.0101004112473
ACH-000510,-0.244518439762
ACH-000511,-0.120598738391
ACH-000512,-0.411486350984
ACH-000516,-0.0565735149472
ACH-000517,-0.08472174264110001
ACH-000518,-0.0783333564738
ACH-000520,-0.022987842613800002
ACH-000521,0.018973658632599998
ACH-000522,0.153780279766
ACH-000524,-0.14365237565199998
ACH-000527,-0.128179322112
ACH-000528,-0.329007137605
ACH-000537,-0.037602613375599996
ACH-000541,-0.40973852688900003
ACH-000542,-0.18628838016399998
ACH-000544,-0.306834680568
ACH-000545,-0.06941934110619999
ACH-000547,-0.11467913386800001
ACH-000548,-0.14745402490999998
ACH-000549,0.146958076735
ACH-000550,-0.0795392311537
ACH-000552,-0.144442579852
ACH-000556,-0.12242106647199999
ACH-000557,-0.196117312535
ACH-000570,-0.21779360674000003
ACH-000571,-0.110150193088
ACH-000573,-0.117143930109
ACH-000576,-0.18799480737
ACH-000580,-0.260179101925
ACH-000584,-0.0998902052543
ACH-000585,-0.240472703462
ACH-000588,-0.0137831443565
ACH-000589,-0.00363430293875
ACH-000591,-0.45585328983999995
ACH-000593,-0.122422583898
ACH-000600,-0.128490537116
ACH-000601,-0.151961832292
ACH-000604,0.0337320543816
ACH-000605,-0.182526985884
ACH-000606,-0.374356644857
ACH-000608,0.037380787352
ACH-000614,-0.237465719435
ACH-000616,-0.380406762637
ACH-000618,-0.103835462798
ACH-000619,-0.166508220242
ACH-000620,-0.0830852329446
ACH-000621,-0.00570778787412
ACH-000622,0.014184341187400001
ACH-000623,-0.218760915118
ACH-000624,-0.125539159593
ACH-000627,-0.09780247874060001
ACH-000630,-0.0714224196348
ACH-000632,-0.105354586181
ACH-000633,-0.0775374180844
ACH-000637,0.038109083138300005
ACH-000638,-0.28642390465100004
ACH-000646,-0.157786404081
ACH-000647,-0.19405355610199998
ACH-000648,-0.0793256269038
ACH-000649,0.032697851041700005
ACH-000651,-0.33971249227
ACH-000652,0.029494129762
ACH-000653,0.0304407263883
ACH-000657,-0.0700829254769
ACH-000658,0.0305301004942
ACH-000661,-0.10946250168199999
ACH-000662,0.152902803068
ACH-000663,-0.0764933032728
ACH-000665,-0.0617995716189
ACH-000671,-0.020881728226000002
ACH-000673,-0.18178839796399998
ACH-000676,-0.28109639739
ACH-000677,-0.35322901036300003
ACH-000681,-0.0336008568012
ACH-000682,-0.138667494698
ACH-000683,-0.119651208088
ACH-000684,-0.311930839971
ACH-000688,-0.35644764846500004
ACH-000693,-0.0662992879588
ACH-000694,-0.161853010296
ACH-000695,0.05303339392419999
ACH-000696,-0.100737166436
ACH-000697,-0.193931340152
ACH-000699,-0.17776293022300002
ACH-000701,-0.0471498702364
ACH-000706,-0.023490183726499997
ACH-000711,-0.210996328763
ACH-000713,-0.08045297724469999
ACH-000714,-0.145310924978
ACH-000718,-0.189890482602
ACH-000720,-0.24055267531999996
ACH-000721,-0.0325702663196
ACH-000724,-0.10673042849199998
ACH-000725,-0.109692913262
ACH-000732,-0.520310346865
ACH-000734,0.0844082981614
ACH-000735,-0.15727876554
ACH-000736,0.0199269593984
ACH-000738,-0.36854094956100003
ACH-000746,-0.0971482785182
ACH-000747,-0.283146165197
ACH-000748,-0.027669040320099998
ACH-000753,-0.21569763709399997
ACH-000756,-0.0826629736456
ACH-000757,0.232202841297
ACH-000758,-0.241736270425
ACH-000760,-0.187091117829
ACH-000763,-0.06833463906619999
ACH-000764,-0.172755030746
ACH-000765,-0.0631995506945
ACH-000766,-0.136303126874
ACH-000767,-0.125584097041
ACH-000768,-0.285456715247
ACH-000769,-0.11735191804600001
ACH-000770,-0.185823265385
ACH-000771,-0.176181398667
ACH-000773,0.04077932379219999
ACH-000776,-0.08117579277800001
ACH-000777,0.0745949560479
ACH-000778,0.0396163603169
ACH-000781,-0.11419757904200001
ACH-000782,-0.010500723367899999
ACH-000783,-0.0630484742536
ACH-000784,-0.083640113668
ACH-000785,-0.09802757870039999
ACH-000787,0.009747260466459998
ACH-000788,-0.0761739781889
ACH-000791,-0.00398103069055
ACH-000792,-0.137467177588
ACH-000794,-0.160571755708
ACH-000796,-0.140817091803
ACH-000799,-0.0998248383112
ACH-000800,-0.38345778892899995
ACH-000802,0.013257458530800001
ACH-000804,-0.448954144109
ACH-000805,-0.046605636598199995
ACH-000809,-0.159205858
ACH-000810,-0.0825102904994
ACH-000811,-0.14053232156099998
ACH-000817,-0.35141746048
ACH-000819,-0.0771588544409
ACH-000820,-0.248614045753
ACH-000821,-0.25922586319400004
ACH-000822,-0.0235566840361
ACH-000823,-0.148878566213
ACH-000824,-0.0541426971726
ACH-000827,-0.166383968023
ACH-000829,-0.0879491864384
ACH-000831,-0.275426445088
ACH-000832,-0.09015209613360001
ACH-000833,0.12147492016599999
ACH-000834,-0.261671293275
ACH-000835,-0.193728665618
ACH-000836,-0.12401578897700001
ACH-000837,-0.375999328567
ACH-000838,0.17166409135299998
ACH-000839,-0.279645731743
ACH-000840,-0.0732637578765
ACH-000841,-0.10901703052999999
ACH-000843,-0.158096662187
ACH-000846,-0.008375642559749999
ACH-000847,-0.175162882576
ACH-000848,-0.107736645607
ACH-000849,-0.0729696638151
ACH-000851,-0.08182972632339999
ACH-000855,-0.18754543243900001
ACH-000856,-0.157344057385
ACH-000858,-0.172112034551
ACH-000859,-0.190685885879
ACH-000861,-0.465552478203
ACH-000862,-0.241846289795
ACH-000865,-0.0474760617411
ACH-000866,-0.032604626983
ACH-000867,-0.0014367531426800002
ACH-000869,0.09870215677380001
ACH-000872,-0.135682769802
ACH-000873,-0.15604921799000002
ACH-000876,-0.108897066287
ACH-000878,-0.139139883251
ACH-000880,-0.16939502621
ACH-000881,-0.0448230625523
ACH-000882,-0.128277194934
ACH-000884,-0.24525950643000002
ACH-000885,-0.365500328116
ACH-000887,0.0717555422476
ACH-000888,-0.030272480150000003
ACH-000889,-0.246203004248
ACH-000890,-0.0256403954072
ACH-000896,-0.112861956161
ACH-000898,-0.021708394292200003
ACH-000900,-0.0748752660479
ACH-000901,-0.107823967939
ACH-000905,-0.11054755306299999
ACH-000906,-0.08222598823810001
ACH-000907,-0.047805817423999995
ACH-000910,-0.00040277868050800006
ACH-000911,-0.190389390404
ACH-000912,-0.038765118915499996
ACH-000913,-0.027239869179
ACH-000915,-0.09267063045099999
ACH-000916,0.207329900224
ACH-000917,-0.000222000193767
ACH-000921,-0.08376476442200001
ACH-000924,-0.0652147925884
ACH-000926,-0.0168680439822
ACH-000928,0.0528457531427
ACH-000929,-0.17925127090999998
ACH-000932,-0.24240058274300003
ACH-000935,0.00345680192522
ACH-000936,-0.14508821915
ACH-000937,-0.0427652799456
ACH-000938,-0.215470711162
ACH-000939,-0.0728806390295
ACH-000941,-0.0568923386914
ACH-000943,-0.144360195739
ACH-000946,-0.16447841427
ACH-000947,-0.17086853558200002
ACH-000948,-0.178689839415
ACH-000950,-0.11257610240700001
ACH-000953,-0.09932365961039999
ACH-000957,-0.222509047022
ACH-000958,-0.0862891759395
ACH-000960,-0.093799091979
ACH-000963,0.08096765034680001
ACH-000968,-0.205540432919
ACH-000969,-0.33933903038900004
ACH-000973,0.0133817461545
ACH-000974,-0.10772682092599999
ACH-000975,0.00296497309381
ACH-000976,-0.124309474583
ACH-000978,-0.36525708480999997
ACH-000980,-0.145505760303
ACH-000984,-0.257994499082
ACH-000986,-0.111699324187
ACH-000988,-0.108641263
ACH-000993,-0.166961174668
ACH-000994,-0.140436715624
ACH-000996,0.008833251666780001
ACH-001001,-0.0028349401262399996
ACH-001020,-0.293832757047
ACH-001028,-0.121071571608
ACH-001031,-0.056956765233199994
ACH-001038,-0.303881095773
ACH-001048,0.027850694104
ACH-001050,-0.118987915507
ACH-001053,-0.09461402046939998
ACH-001054,-0.119935818077
ACH-001061,-0.101585648639
ACH-001067,0.096245233645
ACH-001075,-0.37868290327
ACH-001096,0.08607649793289998
ACH-001128,0.323386450375
ACH-001134,-0.133247404078
ACH-001151,-0.0770726204736
ACH-001163,-0.135097695032
ACH-001164,0.260096610527
ACH-001173,-0.35851692767300003
ACH-001183,-0.22007994781100002
ACH-001184,-0.0862048525172
ACH-001190,-0.15787821373400002
ACH-001192,0.0343541924695
ACH-001193,-0.45794593968900005
ACH-001196,-0.14616483989
ACH-001197,0.059605366394
ACH-001205,-0.0297570371008
ACH-001211,-0.180110596342
ACH-001212,0.0429355419591
ACH-001228,-0.00957821361313
ACH-001232,-0.131797129435
ACH-001239,-0.1323410125
ACH-001274,0.0190103535344
ACH-001275,0.022610873434700002
ACH-001277,-0.120123930535
ACH-001278,-0.130115715001
ACH-001280,-0.35639400719400005
ACH-001283,0.0500840786611
ACH-001289,-0.053558096790300005
ACH-001295,-0.0343502257632
ACH-001300,-0.019185780532
ACH-001301,-0.166806853452
ACH-001302,-0.35651418414
ACH-001303,-0.13616733072999998
ACH-001306,-0.191019013993
ACH-001318,-0.145014466604
ACH-001322,-0.316622354316
ACH-001328,-0.08891737818569999
ACH-001332,-0.263335122628
ACH-001333,-0.037443458373800004
ACH-001336,-0.0716540820029
ACH-001340,-0.179734677498
ACH-001346,-0.07922976839769999
ACH-001353,-0.156927019464
ACH-001354,-0.07581784909730001
ACH-001367,0.0341658781761
ACH-001368,-0.184221761594
ACH-001374,-0.28674306204100003
ACH-001375,-0.137553364971
ACH-001377,-0.11152240551899999
ACH-001380,0.11600912175999999
ACH-001391,-0.11467422932299999
ACH-001407,-0.304120532156
ACH-001408,-0.145695628287
ACH-001413,-0.43941871333300003
ACH-001430,0.281905515123
ACH-001431,-0.108084917457
ACH-001450,0.13597495612299998
ACH-001496,-0.343512715498
ACH-001500,-0.035081773059900005
ACH-001521,-0.136527018459
ACH-001523,-0.111673320583
ACH-001532,-0.0714109053723
ACH-001536,-0.0756796919049
ACH-001550,-0.12067759630899999
ACH-001552,-0.23205287329799998
ACH-001554,-0.175599576967
ACH-001645,-0.10621780477600001
ACH-001654,-0.191976626004
ACH-001715,-0.41660410615500004
ACH-001735,-0.0990034476188
ACH-001736,-0.08208279354550001
ACH-001737,-0.039941298121
ACH-001740,-0.26462664018599996
ACH-001745,-0.0573571379467
ACH-001750,-0.025149284235
ACH-001765,-0.146049392078
ACH-001956,-0.108842107092
ACH-001957,-0.0993489771693
