,PRKAG1 (5571)
ACH-000004,-0.314469419371
ACH-000007,-0.07263614880260001
ACH-000009,-0.201985847938
ACH-000011,-0.20207949897
ACH-000012,-0.18080354325
ACH-000013,-0.238363641224
ACH-000014,-0.16295442734
ACH-000015,-0.09099042984030001
ACH-000017,-0.364320217076
ACH-000018,-0.37163145784699997
ACH-000019,-0.299426233982
ACH-000021,-0.407881367295
ACH-000022,0.0569145508573
ACH-000025,-0.38293164542900004
ACH-000028,-0.246634359024
ACH-000030,-0.25149259992600004
ACH-000035,-0.281122694534
ACH-000036,-0.18039443250599999
ACH-000037,-0.15790228113500002
ACH-000039,-0.04567952514330001
ACH-000040,-0.281918542892
ACH-000041,-0.26612295031
ACH-000042,-0.235526064168
ACH-000045,-0.41217893974299996
ACH-000047,-0.0292478451807
ACH-000052,-0.263993782039
ACH-000053,-0.11844060825099999
ACH-000054,-0.11629877982100001
ACH-000055,-0.290095431961
ACH-000060,0.00624930619842
ACH-000067,-0.332170345858
ACH-000070,0.256909615397
ACH-000075,-0.335121101371
ACH-000078,-0.352350178635
ACH-000082,-0.116372250689
ACH-000085,-0.0767027887455
ACH-000086,-0.564406820676
ACH-000087,-0.60299138296
ACH-000092,-0.313466630875
ACH-000095,-0.413291287412
ACH-000097,-0.200998212007
ACH-000098,0.0265034993412
ACH-000099,-0.242698521711
ACH-000108,-0.23256576105500001
ACH-000113,-0.23948108417800001
ACH-000115,-0.108762156581
ACH-000116,-0.231080499251
ACH-000118,-0.301630312369
ACH-000120,-0.153028624005
ACH-000123,-0.022820211035500002
ACH-000127,-0.10789957596699999
ACH-000128,-0.21823145275699998
ACH-000132,-0.23514399336999997
ACH-000133,-0.38113334741099997
ACH-000137,-0.167458093636
ACH-000138,-0.32755323998799996
ACH-000142,-0.142605567701
ACH-000143,-0.0769419468034
ACH-000146,-0.21066127333
ACH-000148,-0.261845509833
ACH-000150,-0.379752401929
ACH-000152,-0.338012534907
ACH-000153,-0.0974380742603
