,H1F0 (3005)
ACH-000004,-0.19441651516
ACH-000007,0.0671843751333
ACH-000009,0.0179252058734
ACH-000011,-0.027657517258999998
ACH-000012,-0.0416415741465
ACH-000013,-0.0701493177243
ACH-000014,-0.146604716175
ACH-000015,-0.012295167571
ACH-000017,0.0783057851303
ACH-000018,0.38416487294
ACH-000019,-0.109149450628
ACH-000021,0.11135863045700001
ACH-000022,0.0024344273893
ACH-000025,-0.114420471817
ACH-000028,-0.218257837628
ACH-000030,-0.190941811678
ACH-000035,0.10143688920499999
ACH-000036,0.010251776479600001
ACH-000037,0.12395204774499999
ACH-000039,-0.256082366304
ACH-000040,-0.138281013596
ACH-000041,0.14214569318700002
ACH-000042,-0.0706969367864
ACH-000045,0.12222220040300001
ACH-000047,-0.0600106252904
ACH-000052,0.298673778792
ACH-000053,0.0616371361696
ACH-000054,-0.0354478036923
ACH-000055,-0.162743014653
ACH-000060,-0.265615597218
ACH-000067,-0.051637066513800005
ACH-000070,0.0362576527472
ACH-000075,-0.27374761505
ACH-000078,0.12435582569800001
ACH-000082,0.000430582995712
ACH-000085,0.16379088249399998
ACH-000086,-0.0416015564996
ACH-000087,0.190625360465
ACH-000092,-0.0448459789736
ACH-000095,-0.0802099430461
ACH-000097,-0.13947185562
ACH-000098,0.015986255638299997
ACH-000099,-0.0007452959431119999
ACH-000108,-0.029387094662799998
ACH-000113,0.269428824867
ACH-000115,0.04704860746759999
ACH-000116,0.043875249889000004
ACH-000118,0.0632020083534
ACH-000120,0.11852581415999999
ACH-000123,0.014520537741399999
ACH-000127,0.038243096592300005
ACH-000128,-0.043959118351
ACH-000132,0.0680918865084
ACH-000133,-0.0445064861454
ACH-000137,0.0752253865235
ACH-000138,0.112242567433
ACH-000142,0.052545267764900004
ACH-000143,-0.118794110044
ACH-000146,0.051651207020800005
ACH-000148,0.048539992430099994
ACH-000150,0.275611613858
ACH-000152,-0.180709781614
ACH-000153,0.00550284695847
ACH-000159,0.0925098508008
ACH-000160,0.20130485351
ACH-000163,0.08605537773399999
ACH-000167,0.521860496123
ACH-000168,0.276875044595
ACH-000169,0.07002890960330001
ACH-000178,0.046678016245300005
ACH-000182,0.0533395650027
ACH-000183,-0.12038791339199999
ACH-000188,0.0440559536427
ACH-000189,0.573410803501
ACH-000190,0.051449054994199994
ACH-000198,0.05153710616280001
ACH-000204,0.10921461450099999
ACH-000206,0.253836556259
ACH-000207,-0.0550819459997
ACH-000211,0.12202734160499999
ACH-000215,0.00207661527934
ACH-000221,-0.191100740389
ACH-000222,0.261781762519
ACH-000223,0.134610925383
ACH-000226,-0.0582063129834
ACH-000227,0.169781927938
ACH-000228,-0.280195131249
ACH-000231,0.00200293270479
ACH-000232,0.0530668939751
ACH-000233,0.218591086709
ACH-000234,0.232755754984
ACH-000235,0.0694789573618
ACH-000237,0.0331528719142
ACH-000238,0.12101655690400001
ACH-000243,0.112850665877
ACH-000244,-0.0830393596413
ACH-000246,0.138602912115
ACH-000248,0.011364456626500001
ACH-000250,0.0406440292543
ACH-000251,-0.041145340221800004
ACH-000253,0.05203063669
ACH-000255,-0.0449173007645
ACH-000256,-0.147685958621
ACH-000257,0.54259676981
ACH-000258,0.11079031627999998
ACH-000259,0.0804007012842
ACH-000260,-0.130348768449
ACH-000261,-0.027458856162400003
ACH-000262,-0.12882903009299998
ACH-000263,0.00960875481161
ACH-000264,-0.215975852035
ACH-000265,0.0225989910613
ACH-000266,0.098837559169
ACH-000272,0.013040246000899999
ACH-000273,0.130762077025
ACH-000274,-0.0995010939215
ACH-000277,0.0929512806317
ACH-000278,-0.0861829652901
ACH-000279,0.0627015190386
ACH-000280,-0.216688624509
ACH-000281,0.26583155339299996
ACH-000288,0.0802511551288
ACH-000291,-0.0243827835299
ACH-000293,-0.0321008986884
ACH-000294,0.00260642534543
ACH-000295,0.0050799751613
ACH-000296,-0.12562059332
ACH-000302,-0.07910381267989999
ACH-000304,-0.17545012412799998
ACH-000307,-2.67524887159e-05
ACH-000308,0.0795460734287
ACH-000310,0.132894395429
ACH-000311,0.255909121237
ACH-000312,0.256530729941
ACH-000315,-0.0202916991064
ACH-000316,-0.04756033203269999
ACH-000317,-0.0196740174389
ACH-000318,0.0180498663063
ACH-000319,0.00866651953316
ACH-000320,0.19631404480300002
ACH-000322,-0.21110348606600002
ACH-000323,0.07049664592789999
ACH-000324,0.018110727794
ACH-000329,0.11274511589700001
ACH-000330,-0.0060354047184899996
ACH-000331,0.22017979403299998
ACH-000332,0.11139925115
ACH-000334,0.257135513703
ACH-000335,0.0679693395309
ACH-000336,0.284646212517
ACH-000337,-0.11340038396400001
ACH-000339,0.148903190994
ACH-000341,-0.0260609887076
ACH-000348,0.0200576817365
ACH-000350,-0.0516386049161
ACH-000352,0.0208768399308
ACH-000356,0.130892636648
ACH-000361,-0.202868805882
ACH-000362,0.10454019566600001
ACH-000363,0.025042458721
ACH-000364,-0.04352788591580001
ACH-000365,0.118093015173
ACH-000366,0.0039293345382
ACH-000368,0.0156028041959
ACH-000374,0.16704987585699999
ACH-000375,0.00957037368222
ACH-000376,0.120077980662
ACH-000381,-0.23081203703400002
ACH-000383,-0.0452364695032
ACH-000387,0.0802358032858
ACH-000389,0.0926053807738
ACH-000390,-0.0714377575768
ACH-000393,-0.106623464934
ACH-000395,-0.100364717913
ACH-000397,-0.015107762751700001
