,PEPD (5184)
ACH-000004,-0.039941135753800004
ACH-000007,0.191111699109
ACH-000009,0.125221871699
ACH-000011,0.0736473974247
ACH-000012,0.0912466928359
ACH-000013,-0.23726382398499998
ACH-000014,0.00485178187443
ACH-000015,-0.09881085152130001
ACH-000017,0.055123380969699994
ACH-000018,0.0240618161033
ACH-000019,-0.2869448161
ACH-000021,0.18684105484299998
ACH-000022,-0.19348155295299999
ACH-000025,0.000858108839572
ACH-000028,-0.0166361771471
ACH-000030,0.09735500968800001
ACH-000035,-0.18207815127799998
ACH-000036,-0.0529195751702
ACH-000037,-0.09288579587860002
ACH-000039,0.109851108396
ACH-000040,-0.0235825153348
ACH-000041,-0.143689142231
ACH-000042,0.0906484658368
ACH-000045,-0.009273137212680001
ACH-000047,0.0756960063551
ACH-000052,-0.135060415756
ACH-000053,-0.265393225059
ACH-000054,0.00195592667784
ACH-000055,0.0956145752703
ACH-000060,0.11973182871600001
ACH-000067,0.0198376289002
ACH-000070,-0.056081943956500006
ACH-000075,-0.0304476498047
ACH-000078,-0.0713418664581
ACH-000082,0.0485922929837
ACH-000085,0.07736124603189999
ACH-000086,-0.09093008382880001
ACH-000087,-0.06048945026309999
ACH-000092,-0.117659495871
ACH-000095,-0.0183143067802
ACH-000097,-0.057556164743599994
ACH-000098,-0.148033092469
ACH-000099,-0.020951910046400003
ACH-000108,-0.20020631493000002
ACH-000113,-0.251806028066
ACH-000115,-0.163785435132
ACH-000116,0.104873433612
ACH-000118,0.041255477414800006
ACH-000120,-0.0765546735195
ACH-000123,0.09916093733850001
ACH-000127,0.049357528937300006
ACH-000128,-0.06282543697269999
ACH-000132,-0.0033655360762100003
ACH-000133,-0.0823804936531
ACH-000137,-0.44324369140299996
ACH-000138,-0.019499978817
ACH-000142,0.0383514862208
ACH-000143,-0.0442599301011
ACH-000146,-0.120621291797
ACH-000148,0.149064768871
ACH-000150,0.00988449353002
ACH-000152,-0.16364692720899998
ACH-000153,-0.406041621826
ACH-000159,0.107397602501
ACH-000160,-0.23383012516399998
ACH-000163,0.08157944323310001
ACH-000167,-0.0453041484801
ACH-000168,-0.0718103073449
ACH-000169,-0.0370329266586
ACH-000178,0.141875470713
ACH-000182,-0.0353487970659
ACH-000183,-0.105122893303
ACH-000188,-0.08757289393850001
ACH-000189,0.0652734826799
ACH-000190,0.0299271860909
ACH-000198,0.10992057490399999
ACH-000204,-0.0504576786194
ACH-000206,-0.11335068093699999
ACH-000207,-0.16927640858800003
ACH-000211,0.019160343479799998
ACH-000215,0.0477704898983
ACH-000221,-0.09896780620210001
ACH-000222,0.027674282411500002
ACH-000223,0.0789688252106
ACH-000226,-0.310539853698
ACH-000227,0.0150192788961
ACH-000228,-0.18434096845800002
ACH-000231,0.06922010060539999
ACH-000232,-0.12268291443499998
ACH-000233,-0.059573349371600005
ACH-000234,0.0414585111127
ACH-000235,-0.0396261016137
ACH-000237,0.08221324823250001
ACH-000238,-0.013622127795100001
ACH-000243,0.114582476238
ACH-000244,-0.016817200011
ACH-000246,0.09808437198310001
ACH-000248,-0.476943959963
ACH-000250,0.076571248343
ACH-000251,0.237362898081
ACH-000253,-0.0202972458385
ACH-000255,-0.179143667163
ACH-000256,0.0271279787848
ACH-000257,0.30551523476799997
ACH-000258,0.00798894730761
ACH-000259,0.00966513801385
ACH-000260,0.0724950299323
ACH-000261,-0.0113229424724
ACH-000262,0.0718681956654
ACH-000263,0.263347165256
ACH-000264,0.00303974977671
ACH-000265,0.0552862004715
ACH-000266,-0.0328004355056
ACH-000272,0.19001852214499998
ACH-000273,0.291867295523
ACH-000274,0.0786924302558
ACH-000277,0.154119419989
ACH-000278,-0.037008008522300004
ACH-000279,0.0235810974127
ACH-000280,-0.015564820302899999
ACH-000281,0.249759734205
ACH-000288,0.08190450638560001
ACH-000291,-0.153750186367
ACH-000293,-0.190263276381
ACH-000294,0.0941295458726
ACH-000295,0.153455356252
ACH-000296,0.169121980749
ACH-000302,-0.209338058795
ACH-000304,0.0877226004888
ACH-000307,0.078684305315
ACH-000308,-0.0279152805342
ACH-000310,0.018213845290000003
ACH-000311,0.156299602408
ACH-000312,0.034819415838599994
ACH-000315,0.025283519619999997
ACH-000316,0.0917116706649
ACH-000317,0.13943305815999998
ACH-000318,-0.114355805502
ACH-000319,0.102459970521
ACH-000320,0.296746114743
ACH-000322,0.11516129051799999
ACH-000323,-0.000889541382099
ACH-000324,-0.0524667326721
ACH-000329,0.18440357535500002
ACH-000330,0.237312514638
ACH-000331,0.149642102789
ACH-000332,0.13257202205600002
ACH-000334,0.25242296650400003
ACH-000335,-0.32567806816100003
ACH-000336,0.204316432194
ACH-000337,0.0595714982689
ACH-000339,0.0425875833184
ACH-000341,-0.206828476987
ACH-000348,0.165062771153
ACH-000350,0.0323450661858
ACH-000352,-0.0757338506843
ACH-000356,-0.127387015983
ACH-000361,0.287362905692
ACH-000362,0.0522748455671
ACH-000363,0.154006878398
ACH-000364,0.09984981472560002
ACH-000365,0.160831760557
ACH-000366,-0.21284467743500002
ACH-000368,-0.0124814637049
ACH-000374,0.17191222446499999
ACH-000375,0.082892938399
ACH-000376,0.102914298994
ACH-000381,0.0548822777445
ACH-000383,-0.0345050081162
ACH-000387,-0.0821503790932
ACH-000389,-0.109839116856
ACH-000390,-0.07520539182239999
ACH-000393,-0.06718063811290001
ACH-000395,0.17175403886100002
ACH-000397,0.0332332759839
ACH-000401,-0.12518164985
ACH-000402,0.0999343934955
ACH-000403,0.029569773381500002
ACH-000404,0.049833490960200004
ACH-000406,0.028519035482900003
ACH-000407,-0.0511987636969
ACH-000408,-0.18983023292999998
ACH-000410,0.0431500215604
ACH-000411,0.246593761408
ACH-000414,0.027614758936
ACH-000415,-0.04223503248
ACH-000416,-0.032468832098699996
ACH-000420,0.008164246194760002
ACH-000421,0.09778997182289999
ACH-000424,0.246652810501
ACH-000425,0.0166985809444
ACH-000426,0.220229433517
ACH-000427,0.05077474858369999
ACH-000433,0.0830930323209
ACH-000436,-0.103202067784
ACH-000444,0.069935512683
ACH-000445,0.19146798330200002
ACH-000448,-0.0194207941645
ACH-000450,-0.22746473171700002
ACH-000452,0.120698311283
ACH-000454,-0.117566602994
ACH-000458,-0.0162411953961
ACH-000459,-0.059344662711199994
ACH-000460,0.0820731656653
ACH-000461,0.0480945653818
ACH-000463,-0.0681764436986
ACH-000464,0.112334149286
ACH-000466,-0.050624349494
ACH-000467,0.09490003232689999
ACH-000468,0.0731984102273
ACH-000469,-0.055608831960899996
ACH-000470,-0.250366630531
ACH-000471,0.032111935565299995
ACH-000472,-0.0989183354617
ACH-000473,-0.0972559405999
ACH-000475,-0.10131079158600001
ACH-000476,-0.0331309751464
ACH-000477,0.142725548551
ACH-000480,-0.048982773845699996
ACH-000481,0.112952168796
ACH-000483,0.0881280441869
ACH-000484,0.00885185291064
ACH-000485,-0.09035055301230001
ACH-000486,-0.167405939619
ACH-000487,-0.04231591323580001
ACH-000488,0.024396918834599997
ACH-000490,0.011253254875100002
ACH-000491,0.0460643561409
ACH-000495,0.252537913083
ACH-000496,0.0252724924383
ACH-000499,-0.594117717254
ACH-000500,0.0958695918334
ACH-000502,-0.12681570165699999
ACH-000503,-0.11511561990000001
ACH-000505,0.0868329532066
ACH-000507,-0.384782842192
ACH-000510,-0.217726788134
ACH-000511,0.0658545739831
ACH-000512,0.0540619299813
ACH-000516,-0.0295846947196
ACH-000517,0.06322627550490001
ACH-000518,-0.135243452687
ACH-000520,0.0030946849311700004
ACH-000521,-0.09732492547839999
ACH-000522,0.027666127729700004
ACH-000524,-0.038522652109199994
ACH-000527,-0.00715160133945
ACH-000528,0.0747821070496
ACH-000537,0.119197670096
ACH-000541,-0.630547944366
ACH-000542,0.142718499476
ACH-000544,0.18472812211599998
ACH-000545,0.101474777017
ACH-000547,0.180322047113
ACH-000548,-0.0884663329426
ACH-000549,0.044643884435
ACH-000550,-0.0379965886247
ACH-000552,-0.137652848135
ACH-000556,-0.136915712912
ACH-000557,0.053022890429499994
ACH-000570,-0.10571042507799999
ACH-000571,-0.17146855798
ACH-000573,0.138674053251
ACH-000576,0.09589693947000001
ACH-000580,-0.018406122076000002
ACH-000584,-0.103637668388
ACH-000585,-0.0315169822215
ACH-000588,-0.008922130292360001
ACH-000589,0.121148692172
ACH-000591,0.13298012897199998
ACH-000593,0.137878135432
ACH-000600,0.200583487474
ACH-000601,0.0490722838576
ACH-000604,-0.0649595486315
ACH-000605,0.0713162540777
ACH-000606,-0.115565624265
ACH-000608,-0.0349512934131
ACH-000614,0.19619101932100003
ACH-000616,-0.08949424871179999
ACH-000618,0.031399716859200004
ACH-000619,0.314193312453
ACH-000620,0.0291755107692
ACH-000621,-0.017552967024999998
ACH-000622,-0.0821787384994
ACH-000623,0.0624422194997
ACH-000624,0.058830579014599996
ACH-000627,0.0608661018785
ACH-000630,0.0609869015943
ACH-000632,-0.006599213135199999
ACH-000633,-0.00474467774965
ACH-000637,-0.09817809694360001
ACH-000638,-0.0397177267276
ACH-000646,0.0044915816691199996
ACH-000647,0.08865340507660001
ACH-000648,0.0126874076511
ACH-000649,-0.0841624987135
ACH-000651,-0.113256878871
ACH-000652,-0.054405543699400004
ACH-000653,0.0138458603385
ACH-000657,-0.013994023487499998
ACH-000658,-0.09244295261739999
ACH-000661,0.027707857814799997
ACH-000662,-0.124769618072
ACH-000663,-0.0943134115302
ACH-000665,-0.0101404484069
ACH-000671,0.08925216995969999
ACH-000673,0.047095966974900004
ACH-000676,-0.030561263892599996
ACH-000677,-0.106132714249
ACH-000681,-0.20485725382199999
ACH-000682,0.00160051427752
ACH-000683,0.0775020318171
ACH-000684,0.228856364095
ACH-000688,-0.0252472118986
ACH-000693,0.022891166212299998
ACH-000694,-0.0352862070875
ACH-000695,0.0969868667525
ACH-000696,0.033094233311400004
ACH-000697,0.0658517165627
ACH-000699,-0.044318376005499996
ACH-000701,0.0448059095792
ACH-000706,0.0821420882506
ACH-000711,0.053056161954100005
ACH-000713,-0.173942339638
ACH-000714,0.222058101683
ACH-000718,0.0979828665143
ACH-000720,0.0034434215404499998
ACH-000721,-0.09235593110160001
ACH-000724,-0.0985541472893
ACH-000725,-0.0926394736128
ACH-000732,0.0854907601915
ACH-000734,-0.127027877766
ACH-000735,0.14479636408399998
ACH-000736,-0.031667995806100004
ACH-000738,-0.153470812984
ACH-000746,0.142675229758
ACH-000747,-0.0284651077427
ACH-000748,-0.0945168071348
ACH-000753,0.0188810181092
ACH-000756,-0.0328950304693
ACH-000757,-0.154935821636
ACH-000758,-0.006002247155339999
ACH-000760,-0.12801639496300002
ACH-000763,-0.0021614122823
ACH-000764,-0.247504891406
ACH-000765,0.023192760122599996
ACH-000766,-0.229006241519
ACH-000767,-0.03439212315680001
ACH-000768,0.0309361215007
ACH-000769,0.007149744420630001
ACH-000770,0.018913269522
ACH-000771,0.133997535651
ACH-000773,0.033186768794
ACH-000776,-0.133622908553
ACH-000777,-0.0010529497791799999
ACH-000778,-0.0165533364254
ACH-000781,0.0278307526279
ACH-000782,-0.0202199922158
ACH-000783,-0.00841862049664
ACH-000784,0.0170347666573
ACH-000785,-0.08275552651060002
ACH-000787,-0.219850294529
ACH-000788,-0.0396556051962
ACH-000791,0.114419172798
ACH-000792,-0.00379362392628
ACH-000794,0.129413355692
ACH-000796,0.489801145919
ACH-000799,0.0544185133242
ACH-000800,0.0608482809452
ACH-000802,0.143032213436
ACH-000804,0.13866182247199998
ACH-000805,-0.10992632147600001
ACH-000809,-0.0821797077987
ACH-000810,-0.175774071552
ACH-000811,-0.0151706974371
ACH-000817,0.146660081229
ACH-000819,-0.328075962505
ACH-000820,0.0693722490935
ACH-000821,-0.316959813921
ACH-000822,-0.240014349218
ACH-000823,0.0487490311593
ACH-000824,-0.18396635336599998
ACH-000827,-0.058787309811699995
ACH-000829,-0.0949741571353
ACH-000831,-0.134056889254
ACH-000832,0.17242722548300002
ACH-000833,-0.13631706662100002
ACH-000834,-0.0137505924275
ACH-000835,-0.0939520052486
ACH-000836,-0.11237220027000001
ACH-000837,-0.05460155129509999
