,SRMS (6725)
ACH-000004,-0.01415997698
ACH-000007,-0.103356492636
ACH-000009,0.139698223051
ACH-000011,0.0335617164467
ACH-000012,0.280850385298
ACH-000013,-0.00869033240158
ACH-000014,0.006991160159819999
ACH-000015,0.267889505947
ACH-000017,-0.023530605185700004
ACH-000018,-0.16527983949
ACH-000019,-0.0634485603208
ACH-000021,0.16064462848400002
ACH-000022,0.21710697277199997
ACH-000025,0.150231854582
ACH-000028,0.10456429375199999
ACH-000030,0.06307161176609999
ACH-000035,0.152374006482
ACH-000036,0.00848181477757
ACH-000037,0.0005468225425169999
ACH-000039,0.289866765665
ACH-000040,0.0405625900816
ACH-000041,0.094495239939
ACH-000042,0.11856178379799999
ACH-000045,0.175484295049
ACH-000047,-0.196776949619
ACH-000052,0.323156054341
ACH-000053,0.0995999936927
ACH-000054,0.0640400422718
ACH-000055,0.268468347396
ACH-000060,-0.11093171433
ACH-000067,0.097786619834
ACH-000070,0.166924584822
ACH-000075,0.0605357723479
ACH-000078,0.248822841774
ACH-000082,0.025400895106
ACH-000085,-0.16782721212
ACH-000086,0.0798338124776
ACH-000087,0.127435608436
ACH-000092,0.125921168115
ACH-000095,-0.017756549656599997
ACH-000097,0.039668748949800006
ACH-000098,0.16354679798900001
ACH-000099,0.171100489978
ACH-000108,-0.00249604149526
ACH-000113,-0.10351715923900001
ACH-000115,-0.23421234226
ACH-000116,0.132798521042
ACH-000118,0.148445111578
ACH-000120,-0.12113164316500001
ACH-000123,-0.0114483765325
ACH-000127,0.109409089911
ACH-000128,-0.035381418726199994
ACH-000132,0.178234619503
ACH-000133,0.078652412473
ACH-000137,0.13351605667199998
ACH-000138,0.129629869938
ACH-000142,-0.0327002144973
ACH-000143,-0.132384412941
ACH-000146,0.218970899609
ACH-000148,0.123626433891
ACH-000150,-0.180820903896
ACH-000152,0.110968194792
ACH-000153,0.306812492985
ACH-000159,0.0301294933487
ACH-000160,0.201082412995
ACH-000163,0.0946548904618
ACH-000167,-0.0433107964109
ACH-000168,0.0377289987079
ACH-000169,-0.0349056194056
ACH-000178,0.141470680427
ACH-000182,0.0831443933128
ACH-000183,0.0642344564633
ACH-000188,0.0340171114584
ACH-000189,0.42055134030599994
ACH-000190,0.154574019196
ACH-000198,0.00758631902874
ACH-000204,-0.015182940768
ACH-000206,0.0301802621011
ACH-000207,-0.029046404104400004
ACH-000211,-0.0580534042175
ACH-000215,-0.0346343736253
ACH-000221,0.023452657082599998
ACH-000222,-0.20680491835200002
ACH-000223,0.0733812527624
ACH-000226,0.07531822195280001
ACH-000227,0.0706497855455
ACH-000228,0.011665780057399999
ACH-000231,0.018987961461200003
ACH-000232,0.0830835012293
ACH-000233,0.119618700856
ACH-000234,-0.11879383969599999
ACH-000235,0.019519064010700003
ACH-000237,0.0748356973019
ACH-000238,-0.0804019823118
ACH-000243,0.177683489595
ACH-000244,0.18371301758699998
ACH-000246,0.12180275039699999
ACH-000248,-0.09533392386360001
ACH-000250,0.0979907526922
ACH-000251,-0.0883871559616
ACH-000253,0.021098212683000002
ACH-000255,0.035340665939199996
ACH-000256,-0.156519028922
ACH-000257,0.0568953807222
ACH-000258,0.056935515199999995
ACH-000259,0.0330299925066
ACH-000260,0.133276816528
ACH-000261,-0.0110365378841
ACH-000262,-0.44835486080799997
ACH-000263,-0.0430121798722
ACH-000264,-0.018259523842099997
ACH-000265,0.220286049215
ACH-000266,0.0422884958725
ACH-000272,0.141280115747
ACH-000273,-0.0180158328914
ACH-000274,-0.0245543677048
ACH-000277,0.187859557938
ACH-000278,0.47023886095399997
ACH-000279,0.0749372308234
ACH-000280,0.0887716046648
ACH-000281,0.349527424674
ACH-000288,-0.00797651100242
ACH-000291,0.043581510437599995
ACH-000293,0.126315281105
ACH-000294,0.125425928543
ACH-000295,0.44255732795599995
ACH-000296,0.26139315346299996
ACH-000302,0.09488460124180001
ACH-000304,0.174784947677
ACH-000307,-0.0553340619635
ACH-000308,0.075351730147
ACH-000310,0.0267100946014
ACH-000311,0.148216250524
ACH-000312,-0.0647891487825
ACH-000315,0.213931713106
ACH-000316,-0.0494348814332
ACH-000317,-0.20739404421100002
ACH-000318,-0.13221882725700002
ACH-000319,-0.10725588256200001
ACH-000320,0.244168699996
ACH-000322,0.132002412746
ACH-000323,-0.037040246374199996
ACH-000324,0.058857625166300005
ACH-000329,-0.216322524159
ACH-000330,0.0659482048052
ACH-000331,0.06590095888259999
ACH-000332,0.0497395920691
ACH-000334,0.10371421740499999
ACH-000335,0.0393528774559
ACH-000336,-0.251805130927
ACH-000337,0.0732542967137
ACH-000339,0.1815173168
ACH-000341,-0.08819459470339999
ACH-000348,0.023046161990099998
ACH-000350,0.299940071907
ACH-000352,0.242463579262
ACH-000356,0.076697294623
ACH-000361,0.294123504437
ACH-000362,0.105661356606
ACH-000363,-0.0916194626467
ACH-000364,0.295842169027
ACH-000365,0.117276596786
ACH-000366,-0.0755254770445
ACH-000368,0.0944937525558
ACH-000374,0.0672803009956
ACH-000375,0.005767718243420001
ACH-000376,-0.0834072556558
ACH-000381,-0.19187635635699998
ACH-000383,0.151712980093
ACH-000387,0.158777400699
ACH-000389,-0.255961933915
ACH-000390,0.170144678666
ACH-000393,0.048186402613300004
ACH-000395,-0.081485353117
ACH-000397,-0.0193720090409
ACH-000401,0.263857786062
ACH-000402,0.194021986856
ACH-000403,0.06115247770280001
ACH-000404,0.155033497559
ACH-000406,0.121030351383
ACH-000407,-0.326061617292
ACH-000408,0.0196634586506
ACH-000410,0.208845514317
ACH-000411,0.195996444153
ACH-000414,0.104538717514
ACH-000415,0.0409205205515
ACH-000416,0.0449421570171
ACH-000420,-0.134510132601
ACH-000421,0.13956915468
ACH-000424,0.034119129891300004
ACH-000425,0.0956563883105
ACH-000426,-0.09485885086719999
ACH-000427,0.172191239613
ACH-000433,0.344138263697
ACH-000436,-0.203910526751
ACH-000444,-0.022388804436599997
ACH-000445,-0.084611852756
ACH-000448,0.257633791188
ACH-000450,-0.0381912045472
ACH-000452,0.024531961148099996
ACH-000454,0.184343253181
ACH-000458,0.17297300003
ACH-000459,-0.167930835206
ACH-000460,0.138447509161
ACH-000461,-0.124120134715
ACH-000463,0.168455272575
ACH-000464,-0.46932015246200004
ACH-000466,0.104253104634
ACH-000467,0.17916083606199998
ACH-000468,0.0301382965313
ACH-000469,-0.205726718743
ACH-000470,-0.0170383154638
ACH-000471,0.017575516529
ACH-000472,0.0770104984655
ACH-000473,0.25745684958
ACH-000475,-0.0302329794388
ACH-000476,-0.018700633308299998
ACH-000477,0.154676872134
ACH-000480,0.26592055288800004
ACH-000481,-0.004405951237760001
ACH-000483,0.25195105004
ACH-000484,-0.0988665606276
ACH-000485,0.0716105066525
ACH-000486,0.101341657419
ACH-000487,0.0125032823352
ACH-000488,-0.027487243810799998
ACH-000490,0.133773155152
ACH-000491,-0.006799293161729999
ACH-000495,0.013834248600000001
ACH-000496,0.160813525675
ACH-000499,0.332996591862
ACH-000500,-0.18896064668200002
ACH-000502,0.08113576617389999
ACH-000503,0.053463988416300005
ACH-000505,0.010848825759000001
ACH-000507,0.212788758523
ACH-000510,0.045836722429800004
ACH-000511,0.161013242195
ACH-000512,0.264520017726
ACH-000516,0.0405114676346
ACH-000517,0.036444048632
ACH-000518,0.00404735519211
ACH-000520,-0.049574888088499997
ACH-000521,0.110859923934
ACH-000522,-0.08541278743010002
ACH-000524,0.069394613531
ACH-000527,0.0942772496942
ACH-000528,0.17008961769699998
ACH-000537,0.0257098558408
ACH-000541,-0.17240586453099999
ACH-000542,0.0703829318294
ACH-000544,0.193364946122
ACH-000545,-0.023659418152799996
ACH-000547,-0.319193196296
ACH-000548,0.039261790275800006
ACH-000549,-0.033987054666300004
ACH-000550,-0.129242864615
ACH-000552,0.12405437294199999
ACH-000556,-0.039499439115499996
ACH-000557,-0.128506568304
ACH-000570,-0.177410098396
ACH-000571,-0.009359095374290001
ACH-000573,0.18551456548700002
ACH-000576,0.2394052038
ACH-000580,-0.227072678182
ACH-000584,0.07159983209160001
ACH-000585,0.22421144000100002
ACH-000588,0.145698392009
ACH-000589,0.16448482682600002
ACH-000591,0.0982743708668
ACH-000593,0.109248205199
ACH-000600,0.08463843438100001
ACH-000601,0.0967195016313
ACH-000604,-0.726338405827
ACH-000605,0.0926168797023
ACH-000606,0.207773342025
ACH-000608,0.134466558605
ACH-000614,0.0737195445226
ACH-000616,0.0782887160668
ACH-000618,-0.0695852661935
ACH-000619,0.09445269543189999
ACH-000620,0.226083217753
ACH-000621,0.177165001999
ACH-000622,0.112939300878
ACH-000623,-0.10798909805500001
ACH-000624,0.119703936801
ACH-000627,0.071405216272
ACH-000630,0.14755906529100002
ACH-000632,-0.0576218091353
ACH-000633,0.17053505763500001
ACH-000637,0.21967704840500002
