,PPIL1 (51645)
ACH-000004,-1.135394031
ACH-000007,-0.473285252592
ACH-000009,-1.72346291664
ACH-000011,-0.871318393036
ACH-000012,-0.6847613724989999
ACH-000013,-0.790436782908
ACH-000014,-0.731546267587
ACH-000015,-0.657112513927
ACH-000017,-1.3689107437099999
ACH-000018,-0.579892951246
ACH-000019,-1.31180842541
ACH-000021,-0.752775118208
ACH-000022,-0.806223585906
ACH-000025,-0.310047119024
ACH-000028,-1.0430950565000001
ACH-000030,-0.6019256759139999
ACH-000035,-0.8330823548690001
ACH-000036,-0.65672973264
ACH-000037,-0.982654424902
ACH-000039,-0.9765020325309999
ACH-000040,-0.740774263383
ACH-000041,-0.9842922773389999
ACH-000042,-0.761909377727
ACH-000045,-0.968083748165
ACH-000047,-0.8345691183689999
ACH-000052,-0.599018710595
ACH-000053,-1.53437772343
ACH-000054,-0.324921362456
ACH-000055,-1.0107633973399999
ACH-000060,-0.8345847545389999
ACH-000067,-0.725012282977
ACH-000070,-0.953195030706
ACH-000075,-0.877869833678
ACH-000078,-1.31553429238
ACH-000082,-0.801379431137
ACH-000085,-0.511283284768
ACH-000086,-0.796277034662
ACH-000087,-0.668539344178
ACH-000092,-0.597778112111
ACH-000095,-0.400087306941
ACH-000097,-0.815846629198
ACH-000098,-0.49309695196000003
ACH-000099,-0.923816519439
ACH-000108,-1.27122497748
ACH-000113,-0.824072516991
ACH-000115,-0.966192985615
ACH-000116,-1.34748931312
ACH-000118,-1.16063455604
ACH-000120,-0.6561688689
ACH-000123,-0.7505743270630001
ACH-000127,-0.9560620275120001
ACH-000128,-0.58281639435
ACH-000132,-1.51693221616
ACH-000133,-0.650629614657
ACH-000137,-0.593088089071
ACH-000138,-1.23448020644
ACH-000142,-1.3023632299099999
ACH-000143,-0.648166216441
ACH-000146,-0.539127059718
ACH-000148,-0.617036499425
ACH-000150,-0.6675873981620001
ACH-000152,-0.892184767639
ACH-000153,-0.96175810283
ACH-000159,-0.9832442391670001
ACH-000160,-0.60915243961
ACH-000163,-0.7511662922769999
ACH-000167,-0.953346856338
ACH-000168,-0.650314677662
ACH-000169,-0.726150921672
ACH-000178,-0.6018548079020001
ACH-000182,-0.677312336485
ACH-000183,-1.15323724362
ACH-000188,-1.35011835755
ACH-000189,-1.0995778709200001
ACH-000190,-1.1201920701899999
ACH-000198,-1.1633197373100002
ACH-000204,-0.8108499284980001
ACH-000206,-0.9682339464499999
ACH-000207,-1.5095665070500002
ACH-000211,-0.7273792967120001
ACH-000215,-0.5853956282280001
ACH-000221,-0.765722671948
ACH-000222,-1.0992290176700001
ACH-000223,-0.688545195006
ACH-000226,-1.10527793555
ACH-000227,-0.911670391303
ACH-000228,-0.85002502416
ACH-000231,-0.662371527328
ACH-000232,-0.610026028396
ACH-000233,-1.1882833443
ACH-000234,-0.51113224293
ACH-000235,-1.0348030126999999
ACH-000237,-0.8869131987029999
ACH-000238,-1.34616123706
ACH-000243,-1.01761418986
ACH-000244,-0.6695550759610001
ACH-000246,-0.6842966479070001
ACH-000248,-0.91497567809
ACH-000250,-0.956495509727
ACH-000251,-0.803261058819
ACH-000253,-0.46062634399700003
ACH-000255,-0.567439264747
ACH-000256,-1.4801488455200003
ACH-000257,-0.69820839016
ACH-000258,-1.4768239601100002
ACH-000259,-0.7602575012389999
ACH-000260,-1.30121823629
ACH-000261,-0.8359557284119999
ACH-000262,-0.518414168986
ACH-000263,-0.43122416406
ACH-000264,-1.16197687784
ACH-000265,-0.6886149680060001
ACH-000266,-0.667754619336
ACH-000272,-0.605949476072
ACH-000273,-0.682397596827
ACH-000274,-0.6516815882370001
ACH-000277,-0.906825168531
ACH-000278,-0.8162779562620001
ACH-000279,-0.8652643843160001
ACH-000280,-1.04514673405
ACH-000281,-0.783098842268
ACH-000288,-0.5674409868860001
ACH-000291,-0.680310701584
ACH-000293,-0.807309299365
ACH-000294,-0.767289394725
ACH-000295,-1.06587807206
ACH-000296,-1.12540614714
ACH-000302,-1.1243911113
