,ZNHIT1 (10467)
ACH-000004,-0.522979845906
ACH-000007,-0.280856832983
ACH-000009,-0.6084614923789999
ACH-000011,-0.227235951959
ACH-000012,-0.691398347397
ACH-000013,-0.500873481459
ACH-000014,-0.275220991656
ACH-000015,-0.49711291118
ACH-000017,-0.387328913204
ACH-000018,-0.158973256998
ACH-000019,-0.31302513631400003
ACH-000021,-0.545613091004
ACH-000022,-0.0648268802298
ACH-000025,-0.499640289354
ACH-000028,-0.40144406308200004
ACH-000030,-0.301362700928
ACH-000035,-0.526476618362
ACH-000036,-0.531232620566
ACH-000037,-0.473127976914
ACH-000039,-0.5852368374570001
ACH-000040,-0.55788774933
ACH-000041,-0.78131569094
ACH-000042,-0.482631410494
ACH-000045,-0.592134517859
ACH-000047,-0.198088270625
ACH-000052,-0.602454588882
ACH-000053,-0.48859049915700004
ACH-000054,-0.320910919525
ACH-000055,-0.877106092171
ACH-000060,-0.48257044366499996
ACH-000067,-0.518188190637
ACH-000070,-0.7295390747239999
ACH-000075,-0.141570296163
ACH-000078,-0.39031185734499996
ACH-000082,-0.235981829241
ACH-000085,-0.432695885788
ACH-000086,-0.127826082829
ACH-000087,-0.158129891928
ACH-000092,-0.6094176796
ACH-000095,-0.5747204547079999
ACH-000097,-0.543454725189
ACH-000098,-0.68194919697
ACH-000099,-0.42391879610399996
ACH-000108,-0.774326425864
ACH-000113,-0.568471830401
ACH-000115,-0.625724798415
ACH-000116,-0.614396826726
ACH-000118,-0.503151152003
ACH-000120,-0.7356175438889999
ACH-000123,-0.634519233054
ACH-000127,-0.535845669595
ACH-000128,-0.7274473276029999
ACH-000132,-0.326811816632
ACH-000133,-0.645611161389
ACH-000137,-0.59977314616
ACH-000138,-0.298739501443
ACH-000142,-0.208158939355
ACH-000143,-0.7207425520440001
ACH-000146,-0.656994333453
ACH-000148,-0.492345050197
ACH-000150,-0.4715291157
ACH-000152,-0.298413663046
ACH-000153,-0.364503986871
ACH-000159,-0.409960981444
ACH-000160,-0.489430244244
ACH-000163,-0.417574536113
ACH-000167,-0.438554147949
ACH-000168,-0.258753926138
ACH-000169,-0.29208421416499997
ACH-000178,-0.29020450094
ACH-000182,-0.391959660466
ACH-000183,-0.5627051622899999
ACH-000188,-0.490914398991
ACH-000189,-0.043131382780400004
ACH-000190,-0.201742294347
ACH-000198,-0.455328340104
ACH-000204,0.0435428530418
ACH-000206,-0.45867794009900004
ACH-000207,-0.186266626169
ACH-000211,-0.451452803995
ACH-000215,-0.468342908631
ACH-000221,-0.621339947697
ACH-000222,-0.528970025946
ACH-000223,-0.304772645322
ACH-000226,-0.7909315300059999
ACH-000227,-0.12351428852099999
ACH-000228,-0.422011956641
ACH-000231,-0.658702325873
ACH-000232,-0.20317654053599998
ACH-000233,-0.570610587613
ACH-000234,-0.41528529030199995
ACH-000235,-0.331172794883
ACH-000237,-0.622692398218
ACH-000238,-0.371573765995
ACH-000243,-0.13159331730999999
ACH-000244,-0.366753217293
ACH-000246,-0.296193986646
ACH-000248,-0.25473259274099996
ACH-000250,-0.09209155754910002
ACH-000251,-0.662371236265
ACH-000253,-0.315597157818
ACH-000255,-0.541977212606
ACH-000256,-0.355752603547
ACH-000257,-0.36107351045599995
ACH-000258,-0.261345840121
ACH-000259,-0.9167911167120001
ACH-000260,-0.5647068035230001
ACH-000261,-0.36545478518700003
ACH-000262,-0.749345044735
ACH-000263,-0.233035320676
ACH-000264,-0.175490221415
ACH-000265,-0.555524917033
ACH-000266,-0.550726097292
ACH-000272,-0.12216160165899999
ACH-000273,-0.554997902201
ACH-000274,0.0333612697816
ACH-000277,-0.386570815839
ACH-000278,-0.611417323768
ACH-000279,-0.37346009249799994
ACH-000280,-0.636812737918
ACH-000281,-0.519919004264
ACH-000288,-0.38415789949
ACH-000291,-0.38812432856
ACH-000293,-0.404075250222
ACH-000294,-0.45309221440499997
ACH-000295,-0.510348714625
ACH-000296,-0.803356826918
ACH-000302,-0.698976264194
ACH-000304,-0.29183622492
ACH-000307,-0.34868276749
ACH-000308,-0.625266434007
ACH-000310,-0.454147012233
ACH-000311,-0.514705016003
ACH-000312,-0.5455997799310001
ACH-000315,-0.492331420407
ACH-000316,-0.582904760083
ACH-000317,-0.586537804715
ACH-000318,-0.281552107135
ACH-000319,-0.46324201765100004
ACH-000320,-0.351124503483
ACH-000322,-0.154987231192
ACH-000323,-0.053928083988199996
ACH-000324,-0.316715947057
ACH-000329,-0.332598960416
ACH-000330,-0.514181348844
ACH-000331,-0.699183542789
ACH-000332,-0.37889751596
ACH-000334,-0.41233458262500006
ACH-000335,-0.42824598575499995
ACH-000336,-0.54932038383
ACH-000337,-0.503780626378
ACH-000339,-0.679577878784
ACH-000341,-0.539808230103
ACH-000348,-0.45520978435500004
ACH-000350,-0.667628671934
ACH-000352,-0.245219546199
ACH-000356,-0.47620862206
ACH-000361,-0.71912824799
ACH-000362,-0.621560766438
ACH-000363,-0.384986770129
ACH-000364,-0.54548721577
ACH-000365,-0.498824306245
ACH-000366,-0.535909322335
ACH-000368,-0.39246350866999996
ACH-000374,-0.808916035063
ACH-000375,-0.608545009905
ACH-000376,-0.178683398202
ACH-000381,-0.400463937268
ACH-000383,-0.22026752211999998
ACH-000387,-0.6830454140700001
ACH-000389,-0.215682124978
