,OR5AP2 (338675)
ACH-000004,0.21658754478300002
ACH-000007,-0.0782245419917
ACH-000009,0.364338143372
ACH-000011,0.299384774515
ACH-000012,0.34481291059299995
ACH-000013,0.305896045543
ACH-000014,0.402086003213
ACH-000015,0.351599998865
ACH-000017,0.357836281202
ACH-000018,0.522209745974
ACH-000019,0.378364541236
ACH-000021,0.33529020290399997
ACH-000022,0.364918449439
ACH-000025,0.243482255048
ACH-000028,0.210473436394
ACH-000030,0.341573250681
ACH-000035,0.26890523423900003
ACH-000036,0.317254765916
ACH-000037,0.254101778407
ACH-000039,0.444633305973
ACH-000040,0.21021753295499998
ACH-000041,0.578938431119
ACH-000042,0.231240697991
ACH-000045,0.259099330142
ACH-000047,0.277265877624
ACH-000052,0.316125292038
ACH-000053,0.285825152347
ACH-000054,0.219575658655
ACH-000055,0.211925739352
ACH-000060,0.265773653376
ACH-000067,0.425176501988
ACH-000070,0.180111663183
ACH-000075,0.0070677634059099995
ACH-000078,0.440452026311
ACH-000082,0.220832857166
ACH-000085,0.317806082795
ACH-000086,0.211972957636
ACH-000087,0.264190767764
ACH-000092,0.270957263188
ACH-000095,0.20878227093600002
ACH-000097,0.16912552353500002
ACH-000098,0.290134397805
ACH-000099,0.301717045601
ACH-000108,0.315615692402
ACH-000113,0.16909385442299998
ACH-000115,0.516267788989
ACH-000116,0.21433353674699998
ACH-000118,0.213072428613
ACH-000120,0.24840694766999996
ACH-000123,0.242204368895
ACH-000127,0.238137782532
ACH-000128,0.249751746229
ACH-000132,0.0879192055631
ACH-000133,0.153279657001
ACH-000137,0.367913906528
ACH-000138,0.27177004900400004
ACH-000142,0.19128052196400003
ACH-000143,0.19547490956099997
ACH-000146,0.339590905105
ACH-000148,0.208010547847
ACH-000150,0.23911493487500002
ACH-000152,0.177226658223
ACH-000153,0.115670834222
ACH-000159,0.393265176175
ACH-000160,0.16969779671100002
ACH-000163,0.340265045287
ACH-000167,0.5016815530659999
ACH-000168,0.406759109048
ACH-000169,0.29758436844999997
ACH-000178,0.21917375939800002
ACH-000182,0.329496690805
ACH-000183,0.31802707161
ACH-000188,0.07941563887080001
ACH-000189,0.361479417372
ACH-000190,0.08135600989630001
ACH-000198,0.286638127564
ACH-000204,0.199524395953
ACH-000206,0.215406981508
ACH-000207,0.0526963263608
ACH-000211,0.221893707263
ACH-000215,0.363657380958
ACH-000221,0.359487529449
ACH-000222,0.22823975798300003
ACH-000223,0.27307376431999997
ACH-000226,0.16659845715399998
ACH-000227,0.0551926663782
ACH-000228,0.20884438384799997
ACH-000231,0.366737460603
ACH-000232,0.203843134353
ACH-000233,0.349678713128
ACH-000234,0.17242321038400002
ACH-000235,0.18544501759100002
ACH-000237,0.353795841259
ACH-000238,0.17170981110999997
ACH-000243,0.275099313171
ACH-000244,0.335199533254
ACH-000246,0.22978357233000002
ACH-000248,0.218669351859
ACH-000250,0.280080999535
ACH-000251,0.295935083993
ACH-000253,0.282889954589
ACH-000255,0.276042386639
ACH-000256,0.0392186082636
ACH-000257,0.310989643155
ACH-000258,0.252300184005
ACH-000259,0.321412347863
ACH-000260,0.299272730753
ACH-000261,0.163621718771
ACH-000262,0.17473367645399998
ACH-000263,0.35341681056199997
ACH-000264,0.375673820691
ACH-000265,0.271967022027
ACH-000266,0.304329550408
ACH-000272,0.408942562306
ACH-000273,0.40756760547700005
ACH-000274,0.373612406959
ACH-000277,0.268660965364
ACH-000278,0.356318598934
ACH-000279,0.285257378374
ACH-000280,0.420763729991
ACH-000281,0.253661096529
ACH-000288,0.24286204250799998
ACH-000291,0.291799822529
ACH-000293,0.265498562803
ACH-000294,0.28368346404
ACH-000295,0.0877562607746
ACH-000296,0.262824661963
ACH-000302,0.315306528736
ACH-000304,0.286065806855
ACH-000307,0.282450418248
ACH-000308,0.258848748101
ACH-000310,0.466815760566
ACH-000311,0.375748635236
ACH-000312,0.369507065973
ACH-000315,0.244137340177
ACH-000316,0.20626378866599998
ACH-000317,-0.05944289324969999
ACH-000318,0.198760630138
ACH-000319,0.279886331582
ACH-000320,0.520901703567
ACH-000322,0.33772157024099997
ACH-000323,0.22751972680100002
ACH-000324,0.407958722281
ACH-000329,0.390721096135
ACH-000330,0.184781113041
ACH-000331,0.174854207628
ACH-000332,0.342576709078
ACH-000334,0.34874722378600004
ACH-000335,0.152708282749
ACH-000336,0.550372930659
ACH-000337,0.289060990823
ACH-000339,0.294822100262
ACH-000341,0.543075191228
ACH-000348,0.308295577803
ACH-000350,0.37728357059
ACH-000352,0.23093030981600002
ACH-000356,-0.167381361359
ACH-000361,0.1544905743
ACH-000362,0.285547412562
ACH-000363,0.252311067914
ACH-000364,0.158777588431
ACH-000365,0.310820514062
ACH-000366,0.367757063958
ACH-000368,0.149650615785
ACH-000374,0.11175684481699999
ACH-000375,0.21831701566
ACH-000376,0.162268203054
ACH-000381,0.362672523476
ACH-000383,0.34316974705799996
ACH-000387,0.27057430093
ACH-000389,0.280553355206
ACH-000390,0.285183899896
ACH-000393,0.285716236497
ACH-000395,0.278820697685
ACH-000397,0.229669949491
ACH-000401,0.25111434594099996
ACH-000402,0.147102715785
ACH-000403,0.42580288213600004
ACH-000404,0.57019562244
ACH-000406,0.298697617333
ACH-000407,0.382030008586
ACH-000408,0.47208887948
ACH-000410,0.287885619117
ACH-000411,0.344493632899
ACH-000414,0.36151492915399996
ACH-000415,0.289174509639
ACH-000416,0.342775243215
ACH-000420,0.296321155126
ACH-000421,0.09740678219049999
ACH-000424,0.256700117683
ACH-000425,0.34156953743100005
ACH-000426,0.226036067978
ACH-000427,0.415764244239
ACH-000433,0.272571272327
ACH-000436,0.214061495587
ACH-000444,0.154343649566
ACH-000445,0.21379707764699998
ACH-000448,0.248688916894
ACH-000450,0.36297327618299996
ACH-000452,0.262058124685
ACH-000454,0.284179386242
ACH-000458,0.241072192493
ACH-000459,0.40752066763800004
ACH-000460,0.180415711768
ACH-000461,0.141101021097
ACH-000463,0.246552339687
ACH-000464,0.27700713188000003
ACH-000466,0.465919836022
ACH-000467,0.21790296969599998
ACH-000468,0.30763300975900004
ACH-000469,0.299936388655
ACH-000470,0.5003922313579999
ACH-000471,0.404478870995
ACH-000472,0.322353660743
ACH-000473,0.567311958182
ACH-000475,0.27685774045899997
ACH-000476,0.23845291315
ACH-000477,0.162741328742
ACH-000480,0.200890117126
ACH-000481,0.134474655357
ACH-000483,0.326922526168
ACH-000484,0.342562463002
ACH-000485,0.341110740967
ACH-000486,0.163561343838
ACH-000487,0.281806640223
ACH-000488,0.356441254524
ACH-000490,0.286196119889
ACH-000491,0.19001306756099998
ACH-000495,0.299878832311
ACH-000496,0.19084625833799998
ACH-000499,0.255577972639
ACH-000500,-0.222990641741
ACH-000502,0.282721436233
ACH-000503,0.37410419145499996
ACH-000505,0.345567581747
ACH-000507,0.316963076046
ACH-000510,0.221966984703
ACH-000511,0.279445952938
ACH-000512,0.0867937935413
ACH-000516,0.327939742313
ACH-000517,0.33210574642499996
ACH-000518,0.358192477522
ACH-000520,0.375118094506
ACH-000521,0.31728144786999996
ACH-000522,0.153311687053
ACH-000524,0.273497928508
ACH-000527,0.185878660175
ACH-000528,0.21666404115600002
ACH-000537,0.228600004287
ACH-000541,0.391618324856
ACH-000542,0.349375682407
ACH-000544,0.165216919424
ACH-000545,0.268022176417
ACH-000547,0.0750836722485
ACH-000548,0.23831993136
ACH-000549,0.333313499729
ACH-000550,0.421642528405
ACH-000552,0.302275479714
ACH-000556,0.33791337228600005
ACH-000557,0.21852320973
ACH-000570,0.364405666683
ACH-000571,0.34664246599799997
ACH-000573,0.37473783619
ACH-000576,0.3032615965
ACH-000580,0.300715880494
ACH-000584,0.185108093092
ACH-000585,0.300642345411
ACH-000588,0.47521386286000006
ACH-000589,0.28724581075800004
ACH-000591,0.602999957045
ACH-000593,0.145187454148
ACH-000600,0.159542888386
ACH-000601,0.27378000799
ACH-000604,0.42199181572
ACH-000605,0.29797729311
ACH-000606,0.315388610734
ACH-000608,0.17359654486099999
ACH-000614,0.183194267981
ACH-000616,0.376951098109
ACH-000618,0.208593465633
ACH-000619,0.319606451334
ACH-000620,0.160826064391
ACH-000621,0.21704629478100002
ACH-000622,0.396249854838
ACH-000623,0.23586902008400001
ACH-000624,0.347189715881
ACH-000627,0.243085077353
ACH-000630,0.286254299318
ACH-000632,0.375624910321
ACH-000633,0.35906968431
ACH-000637,0.125842566558
ACH-000638,0.20738230960999998
ACH-000646,0.127842936017
ACH-000647,0.214649923097
ACH-000648,0.13917591108400001
ACH-000649,0.321874251206
ACH-000651,0.3696817214
ACH-000652,0.38813409547600003
ACH-000653,0.391336638108
ACH-000657,0.277888979545
ACH-000658,0.136773840897
ACH-000661,0.317321276698
ACH-000662,0.162370053365
ACH-000663,0.304895708763
ACH-000665,0.126658220618
ACH-000671,0.30245698116
ACH-000673,0.311516353695
ACH-000676,0.351757613192
ACH-000677,0.272002077953
ACH-000681,0.394137935228
ACH-000682,0.393324167057
ACH-000683,0.0855433985004
ACH-000684,0.158451259323
ACH-000688,0.312818187495
ACH-000693,0.21119352093899998
ACH-000694,0.215655050449
ACH-000695,0.38086576906900005
ACH-000696,0.185892820251
ACH-000697,0.128347596467
ACH-000699,0.289931296681
ACH-000701,0.17554404444200003
ACH-000706,0.232370218902
ACH-000711,0.253245893274
ACH-000713,0.30365898470400005
ACH-000714,0.23759300580899997
