,USP1 (7398)
ACH-000004,-0.212351858743
ACH-000007,-0.478900545076
ACH-000009,-0.344492186646
ACH-000011,-0.390895170716
ACH-000012,-0.585493347197
ACH-000013,-0.35403401420599995
ACH-000014,-0.304132609918
ACH-000015,-0.096211399082
ACH-000017,-0.310544689697
ACH-000018,-0.25759564500300003
ACH-000019,-0.20664488161699998
ACH-000021,-0.872055125225
ACH-000022,-0.357092427943
ACH-000025,-0.584731875128
ACH-000028,-0.35652395286399996
ACH-000030,-0.258016362133
ACH-000035,-0.135605472837
ACH-000036,-0.326961281701
ACH-000037,-0.131611756878
ACH-000039,-0.40577549261600004
ACH-000040,-0.0575833366223
ACH-000041,-0.38576104009999995
ACH-000042,-0.21504271530699998
ACH-000045,-0.489050737491
ACH-000047,-0.146035302631
ACH-000052,-0.18797879153000002
ACH-000053,-0.204711886338
ACH-000054,-0.323602534857
ACH-000055,-0.44781465944700005
ACH-000060,-0.474292714271
ACH-000067,-0.133322782242
ACH-000070,-0.46788929846199995
ACH-000075,-0.5034322544150001
ACH-000078,-0.07404077607000001
ACH-000082,-0.06754933488480001
ACH-000085,-0.18829112316500002
ACH-000086,-0.114743189142
ACH-000087,-0.222039306937
ACH-000092,-0.44939770910099996
ACH-000095,-0.22573890866000001
ACH-000097,-0.163716326327
ACH-000098,-0.326294018734
ACH-000099,-0.465623432859
ACH-000108,-0.37615190057400005
ACH-000113,-0.6927917843979999
ACH-000115,-0.037340278582300004
ACH-000116,-0.224819592539
ACH-000118,-0.23109844202
ACH-000120,-0.463733296846
ACH-000123,-0.41079410373400005
ACH-000127,-0.199912798253
ACH-000128,-0.159049845723
ACH-000132,-0.615777536206
ACH-000133,-0.685026530171
ACH-000137,-0.277688531374
ACH-000138,-0.126079837817
ACH-000142,-0.386376705017
ACH-000143,-0.3963762032
ACH-000146,-0.22284648390200001
ACH-000148,-0.300956670068
ACH-000150,-0.400269197271
ACH-000152,-0.577029496187
ACH-000153,-0.40028885800399994
ACH-000159,-0.410118508472
ACH-000160,-0.14416438372
ACH-000163,-0.0501888574427
ACH-000167,-0.517982152362
ACH-000168,-0.414340145084
ACH-000169,0.00076297152561
ACH-000178,-0.031165090353900003
ACH-000182,0.05540453495230001
ACH-000183,-0.17331384082
ACH-000188,-0.051045881062599996
ACH-000189,-0.505743699269
ACH-000190,-0.742124478581
ACH-000198,-0.347885680427
ACH-000204,-0.0027276853974600003
ACH-000206,-0.182113411609
ACH-000207,-0.06578936903419999
ACH-000211,-0.33727350566299996
ACH-000215,-0.29192820899099997
ACH-000221,-0.169354502456
ACH-000222,-0.28171588798700004
ACH-000223,-0.550389599479
ACH-000226,-0.902791499465
ACH-000227,-0.550711138637
ACH-000228,-0.296545807848
ACH-000231,-0.8752710636609999
ACH-000232,-0.451365104357
ACH-000233,-0.132157319478
ACH-000234,-0.370997581515
ACH-000235,-0.291342194728
ACH-000237,-0.18423094525800002
ACH-000238,-0.195625580766
ACH-000243,-0.19773828516800002
ACH-000244,-0.40009542391099995
ACH-000246,-0.610206015771
ACH-000248,-0.32080330394900003
ACH-000250,-0.117236369871
ACH-000251,-0.295479892271
ACH-000253,-0.159570912885
ACH-000255,-0.529157954216
ACH-000256,-0.0123794774774
ACH-000257,-0.39857415259
ACH-000258,-0.326382250013
ACH-000259,-0.584893279351
ACH-000260,-0.32461406614300004
ACH-000261,-0.213385092052
ACH-000262,-0.155829859908
ACH-000263,0.126267820251
ACH-000264,-0.17830581064599998
ACH-000265,-0.441587652664
ACH-000266,-0.173681116735
ACH-000272,-0.581943818989
ACH-000273,-0.218946946609
ACH-000274,-0.504632355301
ACH-000277,-0.260391087791
ACH-000278,-0.513340900769
ACH-000279,-0.26276183889800003
ACH-000280,-0.338400334569
ACH-000281,-0.29867664147100004
ACH-000288,-0.531492785213
ACH-000291,-0.109538136337
ACH-000293,-0.081637315325
ACH-000294,-0.215661630543
ACH-000295,-0.0648654756631
ACH-000296,-0.440166196633
ACH-000302,-0.302611198157
ACH-000304,-0.788954865353
ACH-000307,-0.0686636698388
ACH-000308,-0.36777358441299995
ACH-000310,-0.47870310357900003
ACH-000311,-0.613679293852
ACH-000312,-0.20622775499899998
