,OR4A47 (403253)
ACH-000004,-0.39464247646300005
ACH-000007,-0.594394633049
ACH-000009,-0.234302637376
ACH-000011,-0.469372502039
ACH-000012,-0.42965732489299996
ACH-000013,-0.28810257982299997
ACH-000014,-0.244666605581
ACH-000015,-0.463085880874
ACH-000017,-0.17697809293800001
ACH-000018,-0.44357744194
ACH-000019,-0.495983067001
ACH-000021,-0.7604922086120001
ACH-000022,-0.255135831227
ACH-000025,-0.318343498959
ACH-000028,-0.49515362019599996
ACH-000030,-0.466594633699
ACH-000035,-0.5014832269
ACH-000036,-0.282401348481
ACH-000037,-0.22122063972
ACH-000039,-0.617305827067
ACH-000040,-0.345417383144
ACH-000041,-0.372396373583
ACH-000042,-0.441464977921
ACH-000045,-0.358065360833
ACH-000047,-0.15301292614
ACH-000052,-0.44940510063100003
ACH-000053,-0.307914023167
ACH-000054,-0.327218809517
ACH-000055,-0.332137453598
ACH-000060,-0.553959194201
ACH-000067,-0.365178335844
ACH-000070,-0.45306070153800004
ACH-000075,-0.481428254564
ACH-000078,-0.40157668717600004
ACH-000082,-0.392125032426
ACH-000085,-0.255008334986
ACH-000086,-0.620086406304
ACH-000087,-0.305987454694
ACH-000092,-0.240718098069
ACH-000095,-0.436184219989
ACH-000097,-0.436813662109
ACH-000098,-0.286367167612
ACH-000099,-0.37292106911600004
ACH-000108,-0.3708031314
ACH-000113,-0.43127109185199997
ACH-000115,-0.10177759353
ACH-000116,-0.331165806478
ACH-000118,-0.46321461309100004
ACH-000120,-0.606942353672
ACH-000123,-0.512827429684
ACH-000127,-0.438707450527
ACH-000128,-0.45737245673199994
ACH-000132,-0.49257650418399995
ACH-000133,-0.31355381986499997
ACH-000137,-0.36861563469
ACH-000138,-0.321260528433
ACH-000142,-0.40720310181100006
ACH-000143,-0.21375512694499998
ACH-000146,-0.451940630729
ACH-000148,-0.41143789184199997
ACH-000150,-0.68693638566
ACH-000152,-0.348446262935
ACH-000153,-0.545692656964
ACH-000159,-0.571491426779
ACH-000160,-0.421413048758
ACH-000163,-0.33938654708899996
ACH-000167,-0.41738098694
ACH-000168,-0.517542938193
ACH-000169,-0.301999851507
ACH-000178,-0.37340652349299996
ACH-000182,-0.302415145816
ACH-000183,-0.359162448722
ACH-000188,-0.59920187426
ACH-000189,-0.518033876905
ACH-000190,-0.501875531281
ACH-000198,-0.378035920023
ACH-000204,-0.518981002974
ACH-000206,-0.495902196844
ACH-000207,-0.111520730089
ACH-000211,-0.515282301218
ACH-000215,-0.409243839815
ACH-000221,-0.41315376892800004
ACH-000222,-0.47071929916999994
ACH-000223,-0.43359833283699994
ACH-000226,-0.6708032090789999
ACH-000227,-0.365536166738
ACH-000228,-0.28319987858
ACH-000231,-0.470354060693
ACH-000232,-0.38203553213799996
ACH-000233,-0.36476429706299995
ACH-000234,-0.29346742968199996
ACH-000235,-0.5412311084570001
ACH-000237,-0.499994644757
ACH-000238,-0.21987124539
ACH-000243,-0.487569383051
ACH-000244,-0.346668107065
ACH-000246,-0.529264814935
ACH-000248,-0.42941664759000003
ACH-000250,-0.320042239113
ACH-000251,-0.36292066009999996
ACH-000253,-0.218206634661
ACH-000255,-0.440406795966
ACH-000256,-0.328471312674
ACH-000257,-0.433833814907
ACH-000258,-0.0397316664321
ACH-000259,-0.387735236611
ACH-000260,-0.496754226735
ACH-000261,-0.394331450976
ACH-000262,-0.537897883869
ACH-000263,-0.567288478151
ACH-000264,-0.397001247016
ACH-000265,-0.7320462177150001
ACH-000266,-0.441516481472
ACH-000272,-0.430885511676
ACH-000273,-0.539380318528
ACH-000274,-0.131586593239
ACH-000277,-0.371580926274
ACH-000278,-0.385715247358
ACH-000279,-0.274150786941
ACH-000280,-0.161107380135
ACH-000281,-0.35376613781099997
ACH-000288,-0.535209901794
ACH-000291,-0.486881825754
ACH-000293,-0.330627889226
ACH-000294,-0.42608942769100006
ACH-000295,-0.36312571108
ACH-000296,-0.36736827506999997
ACH-000302,-0.329724920371
ACH-000304,-0.335957639075
ACH-000307,-0.369851343833
ACH-000308,-0.851232334624
ACH-000310,-0.43958942443300003
ACH-000311,-0.240039693477
ACH-000312,-0.320518104965
ACH-000315,-0.532985307689
ACH-000316,-0.447833225965
ACH-000317,-0.47206713694200003
ACH-000318,-0.474105647209
ACH-000319,-0.481553119538
ACH-000320,-0.549058492801
ACH-000322,-0.25134555177900003
ACH-000323,-0.7373498815999999
ACH-000324,-0.426293340379
ACH-000329,-0.38272858438699997
ACH-000330,-0.437249531872
ACH-000331,-0.425375217785
ACH-000332,-0.17932302758299998
ACH-000334,-0.5364021410459999
ACH-000335,-0.48422584304899996
ACH-000336,-0.0781300605811
ACH-000337,-0.49250655769199997
ACH-000339,-0.422669645822
ACH-000341,-0.667944300048
ACH-000348,-0.198315833177
ACH-000350,-0.25080290538899996
ACH-000352,-0.549224819314
ACH-000356,-0.492564750735
ACH-000361,-0.611243996634
ACH-000362,-0.285557902001
ACH-000363,-0.321238005115
ACH-000364,-0.39004176118100004
ACH-000365,-0.402217789171
ACH-000366,-0.572990141377
ACH-000368,-0.573305045091
ACH-000374,-0.655289818786
ACH-000375,-0.45688644570299997
ACH-000376,-0.450205636304
ACH-000381,-0.492728557267
ACH-000383,-0.399296660828
ACH-000387,-0.46388311803800003
ACH-000389,-0.219980256045
ACH-000390,-0.31337689856999995
ACH-000393,-0.530391295988
ACH-000395,-0.408637459875
ACH-000397,-0.42490950024999996
ACH-000401,-0.335080240486
