,STRIP1 (85369)
ACH-000266,-0.887895951624
ACH-000272,-0.783905672551
ACH-000273,-0.524173606218
ACH-000274,-0.573520404116
ACH-000277,-0.47308504883599994
ACH-000278,-0.630426404694
ACH-000279,-0.6283069005849999
ACH-000280,-0.660352967067
ACH-000281,-0.836285747062
ACH-000288,-0.870414288644
ACH-000291,-1.05698307219
ACH-000293,-0.9326602810629999
ACH-000294,-1.25462616447
ACH-000295,-1.26832399762
ACH-000296,-1.01364953954
ACH-000302,-0.811575613943
ACH-000304,-0.42274578034000004
ACH-000307,-1.00449102843
ACH-000308,-1.3052188726799998
ACH-000310,-0.505467409488
ACH-000311,-0.5981999208609999
ACH-000312,-0.823140696795
ACH-000315,-0.655108139672
ACH-000316,-0.437059746262
ACH-000317,-0.791428225403
ACH-000318,-0.851413407249
ACH-000319,-0.799531553722
ACH-000320,-0.629713540928
ACH-000322,-0.42519133983199997
ACH-000323,-0.6888128445530001
ACH-000324,-0.769532412552
ACH-000329,-0.628713951303
ACH-000330,-0.67924060713
ACH-000331,-0.496545256926
ACH-000332,-0.95631863073
ACH-000334,-0.598138973235
ACH-000335,-0.614258858296
ACH-000336,-0.96291870894
ACH-000337,-0.444901966906
ACH-000339,-0.5270636253909999
ACH-000341,-0.748200111757
ACH-000348,-0.493083214172
ACH-000350,-0.577555750835
ACH-000352,-0.6959304127399999
ACH-000356,-0.693359183935
ACH-000361,-0.84609886237
ACH-000362,-0.552769686617
ACH-000363,-0.682238176569
ACH-000364,-0.7542975841699999
ACH-000365,-0.5322464454300001
ACH-000366,-0.351363741459
ACH-000368,-0.925242094885
ACH-000374,-0.6452294219520001
ACH-000375,-1.2896385372299999
ACH-000376,-0.523030128164
ACH-000381,-0.5832959692399999
ACH-000383,-0.740121075099
ACH-000387,-0.44227388832599995
ACH-000389,-0.871469405822
ACH-000390,-0.637268424323
ACH-000393,-1.0145972456799999
ACH-000395,-0.677097953971
ACH-000397,-1.1770096508299999
ACH-000401,-0.7288589325220001
ACH-000402,-0.460420237743
ACH-000403,-0.871998259495
ACH-000404,-0.057907929073
ACH-000406,-0.848009645591
ACH-000407,-1.07635945006
ACH-000408,-0.526207514723
ACH-000410,-0.51611022496
ACH-000411,-0.561731360622
ACH-000414,-0.5375673261949999
ACH-000415,-0.856579186642
ACH-000416,-0.5851593127579999
ACH-000420,-0.977104706397
ACH-000421,-0.364132462658
ACH-000424,-0.730455165939
ACH-000425,-0.43235101636999995
ACH-000426,-0.521877672245
ACH-000427,-0.795373832085
ACH-000433,-0.6929823204250001
ACH-000436,-0.471533303901
ACH-000444,-0.780186009303
ACH-000445,-0.55882694294
ACH-000448,-0.647258112447
ACH-000450,-0.494031846291
ACH-000452,-0.631371656366
ACH-000454,-0.734452140738
ACH-000458,-0.778050604604
ACH-000459,-0.398329895193
ACH-000460,-0.9833048177689999
ACH-000461,-0.695004617949
ACH-000463,-0.5939500760549999
ACH-000464,-0.61807581947
ACH-000466,-1.1276790236299998
ACH-000467,-0.8814673347959999
ACH-000468,-0.845462890572
ACH-000469,-0.440593298874
ACH-000470,-0.42673671372500005
ACH-000471,-0.41797511839199997
ACH-000472,-0.791051428185
ACH-000473,-0.839402908513
ACH-000475,-0.467881998733
ACH-000476,-0.666496863026
ACH-000477,-0.43258540054399996
ACH-000480,-1.05182854733
ACH-000481,-0.62795046946
ACH-000483,-0.745412486988
ACH-000484,-0.575142054328
ACH-000485,-0.782330163696
ACH-000486,-0.57237684163
ACH-000487,-0.6011713875779999
ACH-000488,-0.7128017519750001
ACH-000490,-0.36799895914399994
ACH-000491,-0.572278800288
ACH-000495,-0.581160149236
ACH-000496,-0.7984003884950001
ACH-000499,-0.6703686775450001
ACH-000500,-0.332651437556
ACH-000502,-0.43375122913
ACH-000503,-0.788574202324
ACH-000505,-0.689881856872
ACH-000507,-0.38362498412199997
ACH-000510,-0.6954675579299999
ACH-000511,-0.582717063865
ACH-000512,-0.8465187858769999
ACH-000516,-0.481283091979
ACH-000517,-0.41806154052100003
ACH-000518,-0.614736371439
ACH-000520,-0.702160110589
ACH-000521,-0.9034546545000001
ACH-000522,-0.8861499817280001
ACH-000524,-0.96230267078
ACH-000527,-1.17518842945
ACH-000528,-1.04000051292
ACH-000537,-0.632673079596
ACH-000541,-0.826343616447
ACH-000542,-0.843081937303
ACH-000544,-1.11455523406
ACH-000545,-0.54787296431
ACH-000547,-0.5232609120989999
ACH-000548,-0.45014328062
ACH-000549,-0.653898201098
ACH-000550,-0.546493185042
ACH-000552,-0.69415176023
ACH-000556,-0.40364613687299994
ACH-000557,-0.341349960248
ACH-000570,-0.582007578319
ACH-000571,-0.513766890856
ACH-000573,-0.373305083852
ACH-000576,-0.5654330626240001
ACH-000580,-0.34853589057800005
ACH-000584,-0.87989988786
ACH-000585,-1.2579096491500001
ACH-000588,-0.781203016601
ACH-000589,-0.561928417235
ACH-000591,-0.8448192766249999
ACH-000593,-0.8485590522750001
ACH-000600,-0.6559603310800001
ACH-000601,-0.45451266961099995
ACH-000604,-0.720902413461
ACH-000605,-0.885851393882
ACH-000606,-0.746130957041
ACH-000608,-1.0
ACH-000614,-0.626648687702
ACH-000616,-0.412233882158
ACH-000618,-0.488822299447
ACH-000619,-0.60484769492
ACH-000620,-1.3623522837
ACH-000621,-0.908552697554
ACH-000622,-0.459382940867
ACH-000623,-0.6722873502869999
ACH-000624,-0.447931369023
ACH-000627,-0.652007972709
ACH-000630,-0.704187219938
ACH-000632,-0.538603545813
ACH-000633,-0.575201819232
ACH-000637,-0.36672854640600006
ACH-000638,-0.390332574745
ACH-000646,-0.7698997035390001
ACH-000647,-0.308983495642
ACH-000648,-0.49252850240400003
ACH-000649,-0.473646990195
ACH-000651,-0.539683566179
ACH-000652,-0.5072484852310001
ACH-000653,-0.5439989036990001
ACH-000657,-0.709547822472
ACH-000658,-0.748570465905
ACH-000661,-0.233814602526
ACH-000662,-0.562534048497
ACH-000663,-0.625049348206
ACH-000665,-0.5737635584740001
ACH-000671,-1.07077216259
ACH-000673,-0.351251555444
ACH-000676,-0.612409841699
ACH-000677,-0.47709879636299996
ACH-000681,-0.8576055943619999
ACH-000682,-0.663225848361
ACH-000683,-0.738377055212
ACH-000684,-0.525735545215
ACH-000688,-0.665612929055
ACH-000693,-0.8243063174169999
ACH-000694,-0.415548611192
ACH-000695,-0.205199043313
ACH-000696,-0.36898580463299996
ACH-000697,-0.284407469759
ACH-000699,-0.317757360144
ACH-000701,-0.595282194901
ACH-000706,-0.544396244847
ACH-000711,-0.40366381493500003
ACH-000713,-0.864390396727
ACH-000714,-0.43775335736599996
ACH-000718,-0.37027717740500005
ACH-000720,-0.6466856474530001
ACH-000721,-0.83167411347
ACH-000724,-0.932220315394
ACH-000725,-0.508266262437
ACH-000732,-0.628106805191
ACH-000734,-0.7626662933670001
ACH-000735,-0.823308979433
ACH-000736,-0.581109172127
ACH-000738,-0.5165886803459999
ACH-000746,-0.591982599842
ACH-000747,-0.44799640802599994
ACH-000748,-0.490025910761
ACH-000753,-0.556568726275
ACH-000756,-0.7674749429369999
ACH-000757,-0.852163784735
ACH-000758,-0.954533255008
ACH-000760,-0.38882377583800004
ACH-000763,-0.663091033796
ACH-000764,-0.7123705334710001
ACH-000765,-0.734208373784
ACH-000766,-0.49236294923199997
ACH-000767,-0.5230973906009999
ACH-000768,-0.509274083871
ACH-000769,-0.557429298116
ACH-000770,-0.6036072728949999
ACH-000771,-0.32149951344
ACH-000773,-0.408043973982
ACH-000776,-0.746382871424
ACH-000777,-0.781707133405
ACH-000778,-0.7587912528759999
ACH-000781,-0.7435509208509999
ACH-000782,-1.10318278831
ACH-000783,-0.6747628250759999
ACH-000784,-0.5135192617050001
ACH-000785,-0.7241752415870001
ACH-000787,-0.8554139288789999
ACH-000788,-0.42479196982100004
ACH-000791,-0.6180659585530001
ACH-000792,-0.407375129952
ACH-000794,-0.885349191969
ACH-000796,-0.5575142057399999
ACH-000799,-0.581417395797
ACH-000800,-0.387313679781
ACH-000802,-0.9005787241700001
ACH-000804,-0.47085794805200004
ACH-000805,-0.342203449267
ACH-000809,-0.849861809461
ACH-000810,0.0299902307413
ACH-000811,-0.9474975831100001
ACH-000817,-0.6619374579940001
ACH-000819,-0.399199720225
ACH-000820,-0.425858861715
ACH-000821,-0.49461000221600004
ACH-000822,-0.45267451228999994
ACH-000823,-0.9207458257089999
ACH-000824,-0.34794085756399995
ACH-000827,-0.540588148221
ACH-000829,-1.05136264619
ACH-000831,-0.670379724604
ACH-000832,-0.621427200435
ACH-000833,-0.424803629956
ACH-000834,-0.607218442275
ACH-000835,-0.368592729633
ACH-000836,-0.399307183987
ACH-000837,-0.876105162475
ACH-000838,-0.887626753258
ACH-000839,-0.618130487569
ACH-000840,-0.424130720745
ACH-000841,-0.771717307705
ACH-000843,-0.6500542277229999
ACH-000846,-0.558001461835
ACH-000847,-0.975398292616
ACH-000848,-0.7558690198129999
ACH-000849,-0.7517094550769999
ACH-000851,-0.83831774965
ACH-000855,-0.893281864507
ACH-000856,-0.5886003629559999
ACH-000858,-0.746357315828
ACH-000859,-0.6975645072600001
ACH-000861,-0.6958409305230001
ACH-000862,-0.33955774572400005
ACH-000865,-0.5564323110320001
ACH-000866,-0.589183583379
ACH-000867,-0.585108953739
ACH-000869,-1.43802289607
ACH-000872,-0.623322864414
ACH-000873,-0.8097163384199999
ACH-000876,-0.433071188645
ACH-000878,-0.022274574334700002
ACH-000880,-0.720920967357
ACH-000881,-0.527104219097
ACH-000882,-0.474113414352
ACH-000884,-0.440184998676
ACH-000885,-0.782233218362
ACH-000887,-0.520399833657
ACH-000888,-0.558450686156
ACH-000889,-0.8685759863220001
ACH-000890,-0.666162837143
ACH-000896,-0.74781439198
ACH-000898,-0.0859498960571
ACH-000900,-0.40096625384999995
ACH-000901,-0.37800258025
ACH-000905,-0.843626528767
ACH-000906,-0.483720985276
ACH-000907,-0.931985030526
ACH-000910,-0.534164225509
ACH-000911,-0.999020965206
ACH-000912,-0.897784126737
ACH-000913,-0.797585161136
ACH-000915,-0.6692439202530001
ACH-000916,-0.33508846313499996
ACH-000917,-0.79286553348
ACH-000921,-0.800785216003
ACH-000924,-0.537717797988
ACH-000926,-0.819853737073
ACH-000928,-0.585867893546
ACH-000929,-0.42182325675099996
ACH-000932,-0.34117208156900003
ACH-000935,-0.480237922059
ACH-000936,-0.533623979578
ACH-000937,-0.5058686015389999
ACH-000938,-0.983484517439
ACH-000939,-0.48550950176299995
ACH-000941,-0.7485358694040001
ACH-000943,-0.382048951448
ACH-000946,-0.359956340556
ACH-000947,-0.364291623702
ACH-000948,-0.5687302361550001
ACH-000950,-0.169436314424
ACH-000953,-0.748005853953
ACH-000957,-0.48008348215
ACH-000958,-0.57685909463
ACH-000960,-0.8356800471439999
ACH-000963,-0.430076154723
ACH-000968,-0.610368065049
ACH-000969,-0.49260358468099996
ACH-000973,-0.35603919879
ACH-000974,-0.644531769195
ACH-000975,-0.592243027475
ACH-000976,-0.566629977634
ACH-000978,-0.40819436298399997
ACH-000980,-0.43566626030100003
ACH-000984,-0.465383858745
ACH-000986,-0.419567937666
ACH-000988,-0.637723922283
ACH-000993,-0.658822218638
ACH-000994,-0.611673681593
ACH-000996,-0.5677514084790001
ACH-001001,-0.42628802312299996
ACH-001020,-0.440477849152
ACH-001028,-0.5498206765129999
ACH-001031,-0.251929303847
ACH-001038,-0.472531319639
ACH-001048,-0.728978539496
ACH-001050,-0.567175906523
ACH-001053,-0.9470833544589999
ACH-001054,-0.707914822451
ACH-001061,-0.43279093876100005
ACH-001067,-0.6138286855699999
ACH-001075,-0.438880728808
ACH-001096,-0.633109105297
ACH-001128,-0.899381187019
ACH-001134,-0.313933234133
ACH-001151,-0.534829164499
ACH-001163,-1.0412965946500001
ACH-001164,-0.573468362352
ACH-001173,-0.515288840959
ACH-001183,-0.855834142564
ACH-001184,-0.38581061046099996
ACH-001190,-0.80944078426
ACH-001192,-0.616381506003
ACH-001193,-0.345245479747
ACH-001196,-0.596550985708
ACH-001197,-0.660035530685
ACH-001205,-0.6973670535950001
ACH-001211,-0.720605206225
ACH-001212,-1.22333109741
ACH-001228,-0.577305187854
ACH-001232,-0.448515213847
ACH-001239,-0.618280059016
ACH-001274,-0.615532961847
ACH-001275,-0.6783209301469999
ACH-001277,-0.834785348998
ACH-001278,-0.57698533552
ACH-001280,-0.33009729688
ACH-001283,-0.7038871697939999
ACH-001289,-0.5342303373080001
ACH-001295,-0.237586098431
ACH-001300,-0.586490405404
ACH-001301,-0.479031182505
ACH-001302,-0.328198463205
ACH-001303,-0.453865965665
ACH-001306,-0.550112051674
ACH-001318,-0.5464301603639999
ACH-001322,-0.981722001189
ACH-001328,-0.617604613281
ACH-001332,-0.980707299119
ACH-001333,-0.43814745558999996
ACH-001336,-0.6572289796949999
ACH-001340,-0.6745186719249999
ACH-001346,-0.714515039242
ACH-001353,-0.6963601930429999
ACH-001354,-0.49758360476499996
ACH-001367,-0.7793854920469999
ACH-001368,-0.42661388464199995
ACH-001374,-0.855063921636
ACH-001375,-0.6956951625040001
ACH-001377,-0.582618711373
ACH-001380,-0.825852987031
ACH-001391,-0.466202348587
ACH-001407,-0.544638709749
ACH-001408,-0.468521453619
ACH-001413,-0.47013713856899997
ACH-001430,-0.698462244561
ACH-001431,-0.5809087536349999
ACH-001450,-0.9301342442649999
ACH-001496,-0.536816075012
ACH-001500,-1.0031529580299998
ACH-001521,-0.652434800206
ACH-001523,-0.7249629802040001
ACH-001532,-0.358201764846
ACH-001536,-0.67433581032
ACH-001550,-0.253766485664
ACH-001552,-0.909920068209
ACH-001554,-0.491655650909
ACH-001645,-0.316850354913
ACH-001654,-0.372510398441
ACH-001715,-0.435299085848
ACH-001735,-0.6787045925749999
ACH-001736,-0.850651598231
ACH-001737,-0.892793329977
ACH-001740,-0.7089048135070001
ACH-001745,-0.694184045634
ACH-001750,-0.7077646401109999
ACH-001765,-0.7520241098720001
ACH-001956,-0.52558633965
ACH-001957,-0.25886227857099997
