,TNNT2 (7139)
ACH-000004,-0.544225875
ACH-000007,-0.660809509499
ACH-000009,-0.623323833512
ACH-000011,-0.651536391413
ACH-000012,-0.504012009902
ACH-000013,-0.668764262115
ACH-000014,-0.7713474872949999
ACH-000015,-0.5070540144860001
ACH-000017,-0.705278087809
ACH-000018,-0.611246463589
ACH-000019,-0.741845186161
ACH-000021,-0.5423082295880001
ACH-000022,-0.40869012985299996
ACH-000025,-0.7921746672
ACH-000028,-0.739296841229
ACH-000030,-0.583141737381
ACH-000035,-0.742784819201
ACH-000036,-0.942441885045
ACH-000037,-0.824578254273
ACH-000039,-0.950382581558
ACH-000040,-0.797160349724
ACH-000041,-0.752572136125
ACH-000042,-0.665780855182
ACH-000045,-0.696719530933
ACH-000047,-0.509471086747
ACH-000052,-0.6873844979979999
ACH-000053,-0.651096726287
ACH-000054,-0.834212321666
ACH-000055,-0.720981203125
ACH-000060,-0.714115061996
ACH-000067,-0.855648989531
ACH-000070,-0.7007718867049999
ACH-000075,-0.620940004756
ACH-000078,-0.959390137059
ACH-000082,-0.8038117443739999
ACH-000085,-0.890713302719
ACH-000086,-0.770465971733
ACH-000087,-0.584862364624
ACH-000092,-1.0919625115
ACH-000095,-0.850071574194
ACH-000097,-0.685401531638
ACH-000098,-0.724812079948
ACH-000099,-0.680291942079
ACH-000108,-0.31539682133200003
ACH-000113,-0.795376924348
ACH-000115,-0.584580598756
ACH-000116,-0.682758929606
ACH-000118,-0.481960442365
ACH-000120,-0.299160053641
ACH-000123,-0.675137420054
ACH-000127,-0.61054187332
ACH-000128,-0.665639531992
ACH-000132,-0.774683365288
ACH-000133,-0.664932780372
ACH-000137,-0.771944451032
ACH-000138,-0.38152911129699996
ACH-000142,-0.8367746456640001
ACH-000143,-0.728265649746
ACH-000146,-0.6124499322370001
ACH-000148,-0.749431072688
ACH-000150,-0.727161064678
ACH-000152,-0.534263913771
ACH-000153,-0.788831474112
ACH-000159,-0.858949457634
ACH-000160,-0.6043451824880001
ACH-000163,-0.665706036212
ACH-000167,-0.449730538148
ACH-000168,-0.805658048274
ACH-000169,-0.8171959305490001
ACH-000178,-0.6150333794489999
ACH-000182,-0.535391585535
ACH-000183,-0.424174075025
ACH-000188,-0.783890061987
ACH-000189,-0.668612512354
ACH-000190,-0.52570576617
ACH-000198,-0.760933944851
ACH-000204,-0.435005699536
ACH-000206,-0.568669828181
ACH-000207,-0.92404580619
ACH-000211,-0.6979811783200001
ACH-000215,-0.667090155414
ACH-000221,-0.614012021462
ACH-000222,-0.577463614438
ACH-000223,-0.879380117445
ACH-000226,-0.669845725724
ACH-000227,-1.0316396032700001
ACH-000228,-0.411598432686
ACH-000231,-0.749480749973
ACH-000232,-0.741630921593
ACH-000233,-0.471640761234
ACH-000234,-0.788082889965
ACH-000235,-0.547016985285
ACH-000237,-0.9971101011310001
ACH-000238,-0.656341615274
ACH-000243,-0.619863909531
ACH-000244,-0.503741178927
ACH-000246,-0.6131157681589999
ACH-000248,-0.58343253518
ACH-000250,-0.684994066135
ACH-000251,-0.547708863446
ACH-000253,-0.7774140068009999
ACH-000255,-0.6097305817800001
ACH-000256,-0.81701022066
ACH-000257,-0.738699622553
ACH-000258,-0.8313213285100001
ACH-000259,-0.658032631816
ACH-000260,-0.6068342598800001
ACH-000261,-0.860392885929
ACH-000262,-0.5910287991600001
ACH-000263,-0.8425479330750001
ACH-000264,-0.8096201151000001
ACH-000265,-0.637017274572
ACH-000266,-0.556215871914
ACH-000272,-0.936292923902
ACH-000273,-0.701400794395
ACH-000274,-0.836500276384
ACH-000277,-0.776089700498
ACH-000278,-0.6772223233269999
ACH-000279,-0.663859013476
ACH-000280,-0.56755263944
ACH-000281,-0.6278920015470001
ACH-000288,-0.7166629199619999
ACH-000291,-0.644054571027
ACH-000293,-0.633860985914
ACH-000294,-0.369714845629
ACH-000295,-0.564037570952
ACH-000296,-0.961979266732
ACH-000302,-0.669328962036
ACH-000304,-0.7831325135189999
ACH-000307,-0.520333859464
ACH-000308,-0.8415455832369999
ACH-000310,-0.8812600986310001
ACH-000311,-0.520592438509
ACH-000312,-0.428360068835
ACH-000315,-0.302776138071
ACH-000316,-0.577799444728
ACH-000317,-0.752770393336
ACH-000318,-0.8246132644249999
ACH-000319,-0.580357333058
ACH-000320,-0.717735834666
ACH-000322,-0.6879657327009999
ACH-000323,-0.8988937283570001
ACH-000324,-0.777880290802
ACH-000329,-0.784163851524
ACH-000330,-0.8520645507410001
ACH-000331,-0.751499074201
ACH-000332,-0.707801337624
ACH-000334,-0.7670220445489999
ACH-000335,-0.738304590141
ACH-000336,-0.597977868173
ACH-000337,-0.543214314813
ACH-000339,-0.689756881886
ACH-000341,-0.659719082285
ACH-000348,-0.7855039414560001
ACH-000350,-0.6435105531490001
ACH-000352,-0.642831493487
ACH-000356,-0.69078815827
ACH-000361,-0.5635285897119999
ACH-000362,-0.587122413097
ACH-000363,-0.6773794150579999
ACH-000364,-0.657372624994
ACH-000365,-0.751574673881
ACH-000366,-0.548080611009
ACH-000368,-0.6906420726170001
ACH-000374,-0.7108204115790001
ACH-000375,-0.8182471667319999
ACH-000376,-0.6667641532399999
ACH-000381,-0.5942366378939999
ACH-000383,-0.48987489809699997
ACH-000387,-0.58291196387
ACH-000389,-0.969480979093
ACH-000390,-0.6854512653810001
ACH-000393,-0.508299088642
ACH-000395,-0.9230718670870001
ACH-000397,-0.806772242621
ACH-000401,-1.01624920507
ACH-000402,-0.557906418465
ACH-000403,-0.930810442623
ACH-000404,-0.30655078888099996
ACH-000406,-0.479343451439
ACH-000407,-0.584415071508
ACH-000408,-0.430960846959
ACH-000410,-0.880706961953
ACH-000411,-0.695555744393
ACH-000414,-0.627295810056
ACH-000415,-0.7613613258319999
ACH-000416,-0.756146788838
ACH-000420,-0.6593855722909999
ACH-000421,-0.65233979682
ACH-000424,-0.706746753505
ACH-000425,-0.688383631724
ACH-000426,-0.309873229345
ACH-000427,-0.654495680927
ACH-000433,-0.6817202523639999
ACH-000436,-0.5419857231790001
ACH-000444,-0.614211842839
ACH-000445,-0.41660523523599996
ACH-000448,-0.667770259852
ACH-000450,-0.8790849365440001
ACH-000452,-0.6850804035729999
ACH-000454,-0.669932526949
ACH-000458,-0.7060657934360001
ACH-000459,-0.265104593913
ACH-000460,-0.737699387873
ACH-000461,-0.666898850912
ACH-000463,-0.713950863573
ACH-000464,-0.70438887819
ACH-000466,-0.704728453325
ACH-000467,-0.6827220462899999
ACH-000468,-0.602510257877
ACH-000469,-0.6667765481979999
ACH-000470,-0.498841151062
ACH-000471,-0.556556484798
ACH-000472,-0.713636743052
ACH-000473,-0.626555555322
ACH-000475,-0.7520568447830001
ACH-000476,-0.668559790462
ACH-000477,-0.7452774174969999
ACH-000480,-0.752124370831
ACH-000481,-0.608537488059
ACH-000483,-0.591859900787
ACH-000484,-0.478949214155
ACH-000485,-0.669310019937
ACH-000486,-0.624329208991
ACH-000487,-0.624926758414
ACH-000488,-0.658983896317
ACH-000490,-0.81661194714
ACH-000491,-0.722132333373
ACH-000495,-0.9092937932520001
ACH-000496,-0.467418610034
ACH-000499,-0.416501512457
ACH-000500,-1.51383197881
ACH-000502,-0.631043598479
ACH-000503,-0.349636913584
ACH-000505,-0.670897793725
ACH-000507,-0.577344417341
ACH-000510,-0.524955406584
ACH-000511,-0.6905161538060001
ACH-000512,-0.6216390708649999
ACH-000516,-0.743863542103
ACH-000517,-0.796006098478
ACH-000518,-0.645276415559
ACH-000520,-0.667261662263
ACH-000521,-0.527482421398
ACH-000522,-0.5898835630529999
ACH-000524,-0.853487998909
ACH-000527,-0.658328898405
ACH-000528,-0.689857224814
ACH-000537,-0.585738202669
ACH-000541,-1.07194895877
ACH-000542,-0.727560791682
ACH-000544,-0.802021502518
ACH-000545,-0.671101609017
ACH-000547,-0.538829614034
ACH-000548,-0.654707228385
ACH-000549,-0.45646485876599996
ACH-000550,-0.628174937258
ACH-000552,-0.5807002917090001
ACH-000556,-0.787275866983
ACH-000557,-0.9144707427680001
ACH-000570,-0.606525259925
ACH-000571,-0.7717594823880001
ACH-000573,-0.6676564182
ACH-000576,-0.768147621742
ACH-000580,-1.05365635443
ACH-000584,-0.661066652773
ACH-000585,-0.788070315752
ACH-000588,-0.36001736659999994
ACH-000589,-0.54637077668
ACH-000591,-0.442856679063
ACH-000593,-0.9167135967990001
ACH-000600,-0.9347409876200001
ACH-000601,-0.645338107617
ACH-000604,-0.366426974186
ACH-000605,-0.697138963961
ACH-000606,-0.812046873872
ACH-000608,-0.888963090765
ACH-000614,-0.656553670467
ACH-000616,-0.846881297359
ACH-000618,-0.47964545473000003
ACH-000619,-0.797209993254
ACH-000620,-0.520249622218
ACH-000621,-0.683534491089
ACH-000622,-0.513601456937
ACH-000623,-0.76361347298
ACH-000624,-0.650065417606
ACH-000627,-0.588120918924
ACH-000630,-0.7912770621899999
ACH-000632,-0.733975652573
ACH-000633,-0.746614684455
ACH-000637,-0.5623208374409999
ACH-000638,-0.607869731052
ACH-000646,-0.538468231737
ACH-000647,-0.651121661609
ACH-000648,-0.914121756235
ACH-000649,-0.718290876813
ACH-000651,-0.48923192444499997
ACH-000652,-0.515360969353
ACH-000653,-0.757336679961
ACH-000657,-0.7200499845139999
ACH-000658,-0.905076020345
ACH-000661,-0.644569926241
ACH-000662,-0.9863218318799999
ACH-000663,-0.697298039827
ACH-000665,-0.7306563106199999
ACH-000671,-0.5544911631989999
ACH-000673,-0.921272571058
ACH-000676,-0.650816187765
ACH-000677,-0.42480586071099996
ACH-000681,-0.523495595994
ACH-000682,-0.7118071496430001
ACH-000683,-0.7234990469210001
ACH-000684,-0.652383142794
ACH-000688,-0.7142034200730001
ACH-000693,-0.52167575955
ACH-000694,-0.565547918465
ACH-000695,-0.849675733924
ACH-000696,-0.8175512236110001
ACH-000697,-0.8731931666130001
ACH-000699,-0.543188649635
ACH-000701,-0.667285023324
ACH-000706,-0.57137034635
ACH-000711,-0.751299901455
ACH-000713,-0.783762505007
ACH-000714,-0.770371649561
ACH-000718,-0.774719223566
ACH-000720,-0.483521823306
ACH-000721,-0.641750186326
