,CHMP5 (51510)
ACH-000004,-1.2823501209100001
ACH-000007,-0.983331821188
ACH-000009,-0.661705094266
ACH-000011,-1.2106844450299998
ACH-000012,-1.1481641132200002
ACH-000013,-0.719961764632
ACH-000014,-0.94183473216
ACH-000015,-1.22646314653
ACH-000017,-1.16331696532
ACH-000018,-1.07585965283
ACH-000019,-0.850044286341
ACH-000021,-0.947580413469
ACH-000022,-0.999925306696
ACH-000025,-1.10090514259
ACH-000028,-1.13063657582
ACH-000030,-0.9391611909020001
ACH-000035,-0.656441499688
ACH-000036,-1.36477485311
ACH-000037,-1.10291639164
ACH-000039,-0.984504834292
ACH-000040,-0.884146087763
ACH-000041,-1.18241043174
ACH-000042,-1.03142803263
ACH-000045,-1.42408824364
ACH-000047,-1.09928200079
ACH-000052,-1.1351402435200002
ACH-000053,-1.42855258189
ACH-000054,-1.2495049513
ACH-000055,-0.42157812523500005
ACH-000060,-1.01913121465
ACH-000067,-1.3545817360799999
ACH-000070,-0.833092359046
ACH-000075,-0.826936197441
ACH-000078,-0.89519501662
ACH-000082,-1.54365667566
ACH-000085,-1.5517808499099999
ACH-000086,-0.964599137572
ACH-000087,-1.17027656309
ACH-000092,-1.44461384125
ACH-000095,-0.6646010501640001
ACH-000097,-1.5785189422600001
ACH-000098,-0.7033521142970001
ACH-000099,-0.7998124308310001
ACH-000108,-1.28911474305
ACH-000113,-1.3388938101
ACH-000115,-0.4102142536300001
ACH-000116,-0.947805261926
ACH-000118,-1.22069375324
ACH-000120,-0.797842719708
ACH-000123,-1.14704924189
ACH-000127,-1.56158927956
ACH-000128,-0.469377891218
ACH-000132,-0.799838736637
ACH-000133,-1.05693364247
ACH-000137,-1.29311801948
ACH-000138,-1.39103400796
ACH-000142,-1.12914907001
ACH-000143,-1.44915476935
ACH-000146,-1.46342588646
ACH-000148,-1.3940633785699998
ACH-000150,-1.27199854562
ACH-000152,-1.20042551629
ACH-000153,-0.831281081936
ACH-000159,-1.39183491537
ACH-000160,-1.32499396187
ACH-000163,-1.70134079214
ACH-000167,-1.59472707572
ACH-000168,-1.27567579295
ACH-000169,-1.27544897342
ACH-000178,-1.32680688534
ACH-000182,-1.7001833529700001
ACH-000183,-1.30343259046
ACH-000188,-1.2936480425399999
ACH-000189,-0.766096509659
ACH-000190,-0.5696077381069999
ACH-000198,-1.3307193460299998
ACH-000204,-0.9651202911110001
ACH-000206,-1.54457742422
ACH-000207,-1.4176208482400001
ACH-000211,-0.907016066287
ACH-000215,-1.37411967991
ACH-000221,-0.8619220472820001
ACH-000222,-0.39632846139
ACH-000223,-1.3560117263
ACH-000226,-1.3629094697
ACH-000227,-1.0043922571
ACH-000228,-1.08064799343
ACH-000231,-0.788125483089
ACH-000232,-0.917929050525
ACH-000233,-1.58116754912
ACH-000234,-1.2796311656000001
ACH-000235,-0.9215962929539999
ACH-000237,-1.55378309011
ACH-000238,-1.25909341842
ACH-000243,-1.29266908154
ACH-000244,-1.2849670467899998
ACH-000246,-1.09510986465
ACH-000248,-0.7156184854559999
ACH-000250,-0.7313537880709999
ACH-000251,-1.8740129079400003
ACH-000253,-1.0814047072700002
ACH-000255,-1.2926090045
ACH-000256,-1.19535292139
ACH-000257,-0.9242015200329999
ACH-000258,-0.8361157346250001
ACH-000259,-1.27752951081
ACH-000260,-1.30908295145
ACH-000261,-0.771735596186
ACH-000262,-1.39780725467
ACH-000263,-1.5237540584
ACH-000264,-1.4709269650499999
ACH-000265,-0.8142647605239999
ACH-000266,-1.1193312407
ACH-000272,-1.3860987032299998
ACH-000273,-1.3546040716299999
ACH-000274,-0.5702954709070001
ACH-000277,-1.11568534109
ACH-000278,-1.53732161647
ACH-000279,-0.614650385289
ACH-000280,-1.22018509175
ACH-000281,-0.734328260223
ACH-000288,-1.0004945865600001
ACH-000291,-0.9006740973630001
ACH-000293,-1.2684494965200002
ACH-000294,-1.36804134064
ACH-000295,-1.38822715081
ACH-000296,-0.8210050001450001
ACH-000302,-1.18954990911
ACH-000304,-1.15833183615
ACH-000307,-1.50871122269
ACH-000308,-1.32610588953
ACH-000310,-0.763824621575
ACH-000311,-1.25382309926
ACH-000312,-0.466224932566
ACH-000315,-0.7736307102860001
ACH-000316,-1.68121848325
ACH-000317,-1.4572651396
ACH-000318,-0.941184557016
ACH-000319,-0.962603058608
ACH-000320,-1.5250212879700002
ACH-000322,-1.51616747155
ACH-000323,-1.39012611783
ACH-000324,-1.36598476604
ACH-000329,-0.728928369364
ACH-000330,-0.859821224755
ACH-000331,-1.4585113133899998
ACH-000332,-1.24289189777
ACH-000334,-1.5199814834799998
ACH-000335,-1.0339377364700002
ACH-000336,-1.0734640258200001
ACH-000337,-1.19422325225
ACH-000339,-1.05839355925
ACH-000341,-0.44790959729099994
ACH-000348,-1.56660172613
ACH-000350,-0.5615956312039999
ACH-000352,-1.1928982796799998
ACH-000356,-1.03937152918
ACH-000361,-0.9005689435140001
ACH-000362,-1.57229113169
ACH-000363,-1.3728800845700002
ACH-000364,-1.2376028407100002
ACH-000365,-1.4847634791600002
ACH-000366,-0.90180237412
ACH-000368,-1.08533264765
ACH-000374,-1.13901662867
ACH-000375,-1.2555248160799999
ACH-000376,-1.2302331598799998
ACH-000381,-1.02328105869
ACH-000383,-1.1633090918
ACH-000387,-1.3231090167100001
ACH-000389,-1.0553151954
ACH-000390,-0.66056131794
ACH-000393,-1.1923805562899998
ACH-000395,-1.0957857798700001
ACH-000397,-1.50922065653
ACH-000401,-1.5783098033200003
ACH-000402,-1.15743887515
ACH-000403,-1.1309499705
ACH-000404,-1.33410435956
ACH-000406,-1.20371394678
ACH-000407,-1.10335173787
ACH-000408,-1.27355103977
ACH-000410,-1.1205169231299998
ACH-000411,-1.51624865408
ACH-000414,-1.5310467637
ACH-000415,-1.0103862358600002
ACH-000416,-1.30804065801
ACH-000420,-1.3980879801600001
ACH-000421,-1.14896497589
ACH-000424,-0.503214835766
ACH-000425,-1.6818010265999999
ACH-000426,-2.0663490962299997
ACH-000427,-0.794365605245
ACH-000433,-1.0670836936599999
ACH-000436,-0.9737120684110001
ACH-000444,-1.1520203866
ACH-000445,-0.6752651452320001
ACH-000448,-1.10200525931
ACH-000450,-1.86644660667
ACH-000452,-1.52336226373
ACH-000454,-1.3684987022100001
ACH-000458,-1.18730830035
ACH-000459,-2.89663073642
ACH-000460,-1.12275771659
ACH-000461,-0.581225650892
ACH-000463,-1.4681497767899998
ACH-000464,-1.35833494966
ACH-000466,-1.44876426866
ACH-000467,-0.9464720069239999
ACH-000468,-0.8752010416399999
ACH-000469,-0.946141427967
ACH-000470,-1.4159042250799998
ACH-000471,-1.32513875223
ACH-000472,-1.14981217794
ACH-000473,-1.3476567509600001
ACH-000475,-1.296315179
ACH-000476,-1.4961765651499999
ACH-000477,-1.2670026760600002
ACH-000480,-1.29795271365
ACH-000481,-1.1397817445899998
ACH-000483,-0.7215369307070001
ACH-000484,-1.22394951358
ACH-000485,-1.12623051873
ACH-000486,-1.0374047608399999
ACH-000487,-0.618566748721
ACH-000488,-1.2548650061
ACH-000490,-1.4295294674799999
ACH-000491,-1.32198880388
ACH-000495,-1.24298426036
ACH-000496,-1.4370579013
ACH-000499,-0.8213404599230001
ACH-000500,-1.3096926198799999
ACH-000502,-0.504820507636
ACH-000503,-1.4695346980500001
ACH-000505,-0.725830106919
ACH-000507,-1.1322482898000001
ACH-000510,-0.802334154341
ACH-000511,-1.1612985363400001
ACH-000512,-1.42223079972
ACH-000516,-0.9084474703730001
ACH-000517,-1.2126211131
ACH-000518,-1.32689913794
ACH-000520,-1.21428447284
ACH-000521,-1.20484620815
ACH-000522,-0.778519637713
ACH-000524,-1.15443639419
ACH-000527,-1.24738088829
ACH-000528,-0.7250642532580001
ACH-000537,-1.13309087934
ACH-000541,-1.37925064034
ACH-000542,-1.1724901168000001
ACH-000544,-1.29837593334
ACH-000545,-1.05148116838
ACH-000547,-1.0472333550700001
ACH-000548,-1.25479638199
ACH-000549,-0.965004916937
ACH-000550,-0.9483793977220001
ACH-000552,-0.8366097970199999
ACH-000556,-1.2330588683900001
ACH-000557,-0.894310643505
ACH-000570,-0.839943171437
ACH-000571,-1.5031134913
ACH-000573,-1.3640229099099999
ACH-000576,-0.966617648169
ACH-000580,-0.8922238215039999
ACH-000584,-1.1394884131
ACH-000585,-1.36089747565
ACH-000588,-1.28398994406
ACH-000589,-1.33780205292
ACH-000591,-1.4212904099399999
ACH-000593,-0.952414889039
ACH-000600,-1.0451933247299998
ACH-000601,-1.32722360671
ACH-000604,-0.590508606119
ACH-000605,-0.8426373089329999
ACH-000606,-1.11297526736
ACH-000608,-0.8416580679019999
ACH-000614,-1.20685031389
ACH-000616,-1.0937121785600001
ACH-000618,-0.960150832046
ACH-000619,-1.39089761114
ACH-000620,-1.14782694146
ACH-000621,-0.882346850532
ACH-000622,-0.782934965886
ACH-000623,-0.929887626811
ACH-000624,-1.37913008607
ACH-000627,-0.537384200957
ACH-000630,-1.41648234942
ACH-000632,-1.1131583017
ACH-000633,-1.32496606551
ACH-000637,-1.2062360053799999
ACH-000638,-1.23147864926
ACH-000646,-1.52457430745
ACH-000647,-0.8543928142209999
ACH-000648,-2.41848581007
ACH-000649,-1.43478960688
ACH-000651,-0.793502797482
ACH-000652,-1.13306567915
ACH-000653,-1.72127765722
ACH-000657,-1.2628156722700001
ACH-000658,-1.2787598331299999
ACH-000661,-1.46685000587
ACH-000662,-1.20755981592
ACH-000663,-0.914926125292
ACH-000665,-1.0636167790200002
ACH-000671,-0.9737806546619999
ACH-000673,-1.12240588127
ACH-000676,-1.25884475584
ACH-000677,-0.473123926356
ACH-000681,-1.08826278519
ACH-000682,-1.56816001891
ACH-000683,-1.1852948561799999
ACH-000684,-1.45868719926
ACH-000688,-1.9748915803099998
ACH-000693,-1.20408445119
ACH-000694,-1.2854097547399999
ACH-000695,-1.09246421121
ACH-000696,-1.25236900219
ACH-000697,-1.65036040915
ACH-000699,-1.48032156661
