,CACNB3 (784)
ACH-000004,-0.355891100211
ACH-000007,-0.467684759581
ACH-000009,-0.658638954872
ACH-000011,-0.795418603713
ACH-000012,-0.560003611471
ACH-000013,-0.5199577631
ACH-000014,-0.613340966095
ACH-000015,-0.8027460381749999
ACH-000017,-0.673679252271
ACH-000018,-0.7297910050669999
ACH-000019,-0.7080761848620001
ACH-000021,-0.759977843662
ACH-000022,-0.425112494991
ACH-000025,-0.9891134922499999
ACH-000028,-0.595294746616
ACH-000030,-0.616050100725
ACH-000035,-0.612756442622
ACH-000036,-0.690422997115
ACH-000037,-0.843814079495
ACH-000039,-0.238608491201
ACH-000040,-0.486624435774
ACH-000041,-0.730109303501
ACH-000042,-0.449708306127
ACH-000045,-0.694605936512
ACH-000047,-0.5196456853379999
ACH-000052,-0.8240047827220001
ACH-000053,-0.511253590473
ACH-000054,-0.600125238307
ACH-000055,-0.271434528954
ACH-000060,-0.32099513890000003
ACH-000067,-0.769312728458
ACH-000070,-0.522084091426
ACH-000075,-0.407286030116
ACH-000078,-0.7618096303640001
ACH-000082,-0.609917156483
ACH-000085,-0.43277821808
ACH-000086,-0.8469499548039999
ACH-000087,-0.6875698493819999
ACH-000092,-0.5624716280709999
ACH-000095,-0.781449678061
ACH-000097,-0.5357942333619999
ACH-000098,-0.300981422837
ACH-000099,-0.479457702245
ACH-000108,-0.65698235056
ACH-000113,-0.757651288743
ACH-000115,-0.495105387807
ACH-000116,-0.506643590185
ACH-000118,-0.451046532722
ACH-000120,-0.40402473752400003
ACH-000123,-0.645018879488
ACH-000127,-0.454710119134
ACH-000128,-0.6211094911739999
ACH-000132,-0.48288722566500003
ACH-000133,-0.7649715469480001
ACH-000137,-0.579907640209
ACH-000138,-0.560574300526
ACH-000142,-0.713019822714
ACH-000143,-0.454687099198
ACH-000146,-0.469987012394
ACH-000148,-0.6259876022640001
ACH-000150,-0.7676022489640001
ACH-000152,-0.853753445337
ACH-000153,-0.516172108509
ACH-000159,-0.7195895264830001
ACH-000160,-0.656591687427
ACH-000163,-0.586064746358
ACH-000167,-0.526288480638
ACH-000168,-0.940321951591
ACH-000169,-0.655763814072
ACH-000178,-0.645735779762
ACH-000182,-0.5445284386289999
ACH-000183,-0.618064500612
ACH-000188,-0.6985374776350001
ACH-000189,-0.497426478776
ACH-000190,-0.433271599286
ACH-000198,-0.786129043502
ACH-000204,-0.213938250005
ACH-000206,-0.64068977256
ACH-000207,-0.7241803481010001
ACH-000211,-0.568429813128
ACH-000215,-0.5989087483519999
ACH-000221,-0.527316906554
ACH-000222,-0.694185324772
ACH-000223,-0.609153760937
ACH-000226,-0.544643754586
ACH-000227,-0.953527682983
ACH-000228,-0.717916821416
ACH-000231,-0.65671207203
ACH-000232,-0.48794991792900005
ACH-000233,-0.40612542547700003
ACH-000234,-0.45166327665
ACH-000235,-0.535993701635
ACH-000237,-0.629938828025
ACH-000238,-0.732573195811
ACH-000243,-0.503797439841
ACH-000244,-0.8805057899079999
ACH-000246,-0.479850953666
ACH-000248,-0.620626583212
ACH-000250,-0.632022610012
ACH-000251,-0.7060202027019999
ACH-000253,-0.751233181414
ACH-000255,-0.557373233009
ACH-000256,-0.7284591235969999
ACH-000257,-0.503306362916
ACH-000258,-0.8040301088869999
ACH-000259,-0.610035048195
ACH-000260,-0.5736870442149999
ACH-000261,-0.72767442859
ACH-000262,-0.6102946452660001
ACH-000263,-0.725258531108
ACH-000264,-0.7815480122930001
ACH-000265,-0.659786655718
ACH-000266,-0.710811665522
ACH-000272,-0.419521552054
ACH-000273,-0.688367494816
ACH-000274,-0.8283861832800001
ACH-000277,-0.46961387563900003
ACH-000278,-0.701205432349
ACH-000279,-0.539932316854
ACH-000280,-0.593393063776
ACH-000281,-0.823450701595
ACH-000288,-0.608085170652
ACH-000291,-0.41200697822
ACH-000293,-0.502290266998
ACH-000294,-0.48422763405599994
ACH-000295,-0.555205712185
ACH-000296,-0.6479569564850001
ACH-000302,-0.657767342993
ACH-000304,-0.462372611078
ACH-000307,-0.42676996510799997
ACH-000308,-0.659432345924
ACH-000310,-0.533944149055
ACH-000311,-0.715478416393
ACH-000312,-0.641315948481
ACH-000315,-0.969302718519
ACH-000316,-0.783226579577
ACH-000317,-0.38289035707900004
ACH-000318,-0.8347958411849999
ACH-000319,-0.634094949284
ACH-000320,-0.624875542804
ACH-000322,-0.866670218757
ACH-000323,-0.458132207148
ACH-000324,-0.6899013328300001
ACH-000329,-0.8344445870739999
ACH-000330,-0.5241683957159999
ACH-000331,-0.745251333134
ACH-000332,-0.7567706994560001
ACH-000334,-0.987222532671
ACH-000335,-0.674916896102
ACH-000336,-0.22010823675900001
ACH-000337,-0.838157214734
ACH-000339,-0.8008289308200001
ACH-000341,-0.722513194675
ACH-000348,-0.6058792558389999
ACH-000350,-0.569056219051
ACH-000352,-0.47556411061399995
ACH-000356,-0.614953594997
ACH-000361,-0.167958629738
ACH-000362,-0.520148153481
ACH-000363,-0.693444510648
ACH-000364,-0.794236363794
ACH-000365,-0.8200363726119999
ACH-000366,-0.537496748207
ACH-000368,-0.726646001967
ACH-000374,-0.646907701355
ACH-000375,-0.720962554091
ACH-000376,-0.675454785167
ACH-000381,-0.593686507207
ACH-000383,-0.6736500128290001
ACH-000387,-0.8153257387739999
ACH-000389,-0.591982884205
ACH-000390,-0.518470702826
ACH-000393,-0.495188824146
ACH-000395,-0.562850071695
ACH-000397,-0.600967256626
ACH-000401,-0.541468070817
ACH-000402,-1.0628786769299998
ACH-000403,-0.819760474778
ACH-000404,-0.5383896615429999
ACH-000406,-0.503250312378
ACH-000407,-0.8815967391349999
ACH-000408,-0.695950764871
ACH-000410,-0.503151301258
ACH-000411,-0.582551201255
ACH-000414,-0.7178775728919999
ACH-000415,-0.607311307026
ACH-000416,-0.588527400358
ACH-000420,-0.620895921884
ACH-000421,-0.659356626465
ACH-000424,-0.8857217918610001
ACH-000425,-0.370449770859
ACH-000426,-0.477528568806
ACH-000427,-0.779850203365
ACH-000433,-0.9472873133840001
ACH-000436,-0.426438481552
ACH-000444,-0.654314650461
ACH-000445,-0.623802261563
ACH-000448,-0.6236067846410001
ACH-000450,-0.410738150101
ACH-000452,-0.705564895845
ACH-000454,-0.787394405044
ACH-000458,-0.7213966575130001
ACH-000459,-0.382090984249
ACH-000460,-0.587330345353
ACH-000461,-0.789938870798
ACH-000463,-0.589482001367
ACH-000464,-0.821774284989
ACH-000466,-0.682186556138
ACH-000467,-0.650008391546
ACH-000468,-0.533574665355
ACH-000469,-0.621650636363
ACH-000470,-0.7418139067820001
ACH-000471,-0.724993356013
ACH-000472,-0.656215029778
ACH-000473,-0.364727290898
ACH-000475,-0.657572553052
ACH-000476,-0.562319150149
ACH-000477,-0.312122186492
ACH-000480,-0.56230393464
ACH-000481,-0.7487088199359999
ACH-000483,-0.562436024044
ACH-000484,-0.49855379086900004
ACH-000485,-0.828381967735
ACH-000486,-0.9047066673469999
ACH-000487,-0.6195965213979999
ACH-000488,-0.461470052986
ACH-000490,-0.782268649692
ACH-000491,-0.54209844578
ACH-000495,-0.42773108476099997
ACH-000496,-0.651517225457
ACH-000499,-0.532911049421
ACH-000500,-0.502888476419
ACH-000502,-0.695454827404
ACH-000503,-0.44341802336900005
ACH-000505,-0.674801701426
ACH-000507,-0.614112290958
ACH-000510,-0.553532357944
ACH-000511,-0.46796227398900003
ACH-000512,-0.430098157336
ACH-000516,-0.6953694887459999
ACH-000517,-0.6161508813359999
ACH-000518,-0.638370140188
ACH-000520,-0.7429504165180001
ACH-000521,-0.5435950740209999
ACH-000522,-0.45883365586900005
ACH-000524,-0.537492947049
ACH-000527,-0.50541523427
ACH-000528,-0.491478446096
ACH-000537,-0.473362499099
ACH-000541,-0.610119187564
ACH-000542,-0.642937044858
ACH-000544,-0.638287312142
ACH-000545,-0.567978479067
ACH-000547,-0.6356176196559999
ACH-000548,-0.845097585087
ACH-000549,-0.430414013917
ACH-000550,-0.751082384888
ACH-000552,-0.37374505205700004
ACH-000556,-0.699849787904
ACH-000557,-0.6853167570890001
ACH-000570,-0.567596534084
ACH-000571,-0.630122176148
ACH-000573,-0.5459277989469999
ACH-000576,-0.7053271531919999
ACH-000580,-0.6859619328800001
ACH-000584,-0.5774405222460001
ACH-000585,-0.636931014501
ACH-000588,-0.577773877137
ACH-000589,-0.602181298578
ACH-000591,-0.580423488184
ACH-000593,-0.639310430025
ACH-000600,-0.488886134612
ACH-000601,-0.598688341046
ACH-000604,-0.5859650016560001
ACH-000605,-0.6812424586579999
ACH-000606,-0.462874760568
ACH-000608,-1.04710276653
ACH-000614,-0.701978803511
ACH-000616,-0.6359172752059999
ACH-000618,-0.7999724184370001
ACH-000619,-0.39066326522600003
ACH-000620,-0.5323247323420001
ACH-000621,-0.539372843341
ACH-000622,-0.5349284981310001
ACH-000623,-0.546224934415
ACH-000624,-0.539183809085
ACH-000627,-0.46290887266
ACH-000630,-0.548477522684
ACH-000632,-0.571626186364
ACH-000633,-0.7404507014980001
ACH-000637,-0.57266614228
ACH-000638,-0.7576432865549999
ACH-000646,-0.0600983498817
ACH-000647,-0.8197139016600001
ACH-000648,-0.355306117187
ACH-000649,-0.6789848428059999
ACH-000651,-0.805520851759
