,EMC2 (9694)
ACH-000004,-0.49846071422
ACH-000007,-0.26133502749000004
ACH-000009,-0.188224857923
ACH-000011,-0.45074076228
ACH-000012,-0.051821054738699995
ACH-000013,-0.309191929879
ACH-000014,-0.877152480486
ACH-000015,-0.487940393395
ACH-000017,-0.786147945204
ACH-000018,-0.834196357491
ACH-000019,-0.20036949065
ACH-000021,-0.11012069559800002
ACH-000022,0.0204239431475
ACH-000025,-0.341008892447
ACH-000028,-0.078009203868
ACH-000030,-0.570895933112
ACH-000035,-0.283924119656
ACH-000036,-0.384346357529
ACH-000037,-0.177036977221
ACH-000039,-0.333324813073
ACH-000040,-0.7422854286310001
ACH-000041,-0.702994116065
ACH-000042,-0.40784095244499996
ACH-000045,-0.309971703767
ACH-000047,-0.39701631132299997
ACH-000052,-0.47593649409999994
ACH-000053,-0.177854208889
ACH-000054,-0.591080331736
ACH-000055,-0.5971569135320001
ACH-000060,-0.211625214709
ACH-000067,0.100283980037
ACH-000070,-0.46224993823999994
ACH-000075,-0.313651696529
ACH-000078,-0.04636387875109999
ACH-000082,-0.0657270817042
ACH-000085,-0.197703631895
ACH-000086,-0.336270168793
ACH-000087,-0.875937973935
ACH-000092,-0.757204420809
ACH-000095,-0.373621666523
ACH-000097,-0.244152966168
ACH-000098,-0.494451433455
ACH-000099,-0.272644266543
ACH-000108,-0.40996511679700004
ACH-000113,-0.390146421812
ACH-000115,-0.134355090875
ACH-000116,-0.576592168374
ACH-000118,-0.705229072255
ACH-000120,0.0218414174853
ACH-000123,-0.392512094717
ACH-000127,-0.584877545591
ACH-000128,-0.812245872063
ACH-000132,-0.0661401134985
ACH-000133,-0.8352869981000001
ACH-000137,-0.28890840502500004
ACH-000138,-0.35050083649999997
ACH-000142,-0.567537977039
ACH-000143,-0.396197405144
ACH-000146,-0.549205745901
ACH-000148,-0.24542814476999997
ACH-000150,-0.527106644051
ACH-000152,-0.5001473457460001
ACH-000153,-1.03476721683
ACH-000159,-0.39006022722499994
ACH-000160,-0.0032935826741799998
ACH-000163,-0.418215777367
ACH-000167,0.524433314227
ACH-000168,-0.444866328994
ACH-000169,-0.6702614309889999
ACH-000178,-0.5286616674
ACH-000182,-0.0981579079139
ACH-000183,-0.6050781755879999
ACH-000188,-0.364045728639
ACH-000189,-0.383280302205
ACH-000190,-0.528365629358
ACH-000198,-0.17132989568
ACH-000204,-0.426763606497
ACH-000206,-0.478462377933
ACH-000207,-0.390526114161
ACH-000211,-0.49379350496799995
ACH-000215,-0.6070605230170001
ACH-000221,-0.045390198601400006
ACH-000222,-0.44738937843800003
ACH-000223,-0.22422346522
ACH-000226,-0.34375646063799997
ACH-000227,-0.277557858772
ACH-000228,-0.0886684942003
ACH-000231,-0.459415340285
ACH-000232,-0.314826850761
ACH-000233,-0.470695313528
ACH-000234,-0.234122412044
ACH-000235,-0.498383681206
ACH-000237,-0.6134534424570001
ACH-000238,-0.08077499146889999
ACH-000243,-0.283495419488
ACH-000244,-0.530066384415
ACH-000246,-0.438270249313
ACH-000248,-1.0023091878000001
ACH-000250,-0.596057636906
ACH-000251,-0.749840056057
ACH-000253,0.027443908632099997
ACH-000255,-0.562575317648
ACH-000256,-0.43655243759900003
ACH-000257,-0.20545413966200002
ACH-000258,-0.387846096801
ACH-000259,-0.479722308368
