,NRM (11270)
ACH-000004,-0.0420941873226
ACH-000007,0.09272150006930001
ACH-000009,-0.137901156413
ACH-000011,-0.124969899021
ACH-000012,0.070604005379
ACH-000013,-0.0286672261279
ACH-000014,-0.026966601357999997
ACH-000015,-0.0350209912824
ACH-000017,-0.140733109235
ACH-000018,0.0662524030574
ACH-000019,-0.040030106385
ACH-000021,0.0336289268994
ACH-000022,-0.0529163397943
ACH-000025,0.20466471480700002
ACH-000028,-0.018449558462200002
ACH-000030,0.028894181101799997
ACH-000035,0.0684407458161
ACH-000036,-0.07190965291450001
ACH-000037,-0.00036020404155900004
ACH-000039,0.19353785751299998
ACH-000040,-0.220949659936
ACH-000041,0.0817071993039
ACH-000042,-0.111179313743
ACH-000045,0.0235469915531
ACH-000047,-0.0684542147436
ACH-000052,-0.06351627052099999
ACH-000053,0.0336490327747
ACH-000054,-0.010459085715
ACH-000055,-0.0625240963386
ACH-000060,-0.273822015581
ACH-000067,-0.0366698005403
ACH-000070,-0.122675068281
ACH-000075,-0.158989858364
ACH-000078,0.0263683171435
ACH-000082,0.033245281936
ACH-000085,-0.209045894967
ACH-000086,0.00635828481548
ACH-000087,-0.012729399512700001
ACH-000092,-0.060844399476500007
ACH-000095,-0.022782565024
ACH-000097,0.10283219396500001
ACH-000098,0.036752713656900006
ACH-000099,-0.003794963136
ACH-000108,-0.0874035184581
ACH-000113,-0.09982485123099999
ACH-000115,-0.10601774864399999
ACH-000116,-0.022491254320900003
ACH-000118,-0.202194892146
ACH-000120,-0.017798703752800002
ACH-000123,-0.0816788227788
ACH-000127,0.035239740989099995
ACH-000128,0.0145081427232
ACH-000132,-0.166006741666
ACH-000133,-0.129956572937
ACH-000137,0.0067782824674
ACH-000138,0.052078642910299996
ACH-000142,0.11627072687100001
ACH-000143,-0.18505505774099998
ACH-000146,0.00444248022966
ACH-000148,0.07294065463260001
ACH-000150,0.090231928559
ACH-000152,0.00826117331667
ACH-000153,-0.0331010759994
ACH-000159,-1.7848488274799998e-06
ACH-000160,-0.0874912356805
ACH-000163,0.110814147258
ACH-000167,-0.0958648277848
ACH-000168,-0.139914938555
ACH-000169,-0.112327303758
ACH-000178,-0.0170845985708
ACH-000182,-0.165631536114
ACH-000183,-0.037346913535800004
ACH-000188,0.00376517850041
ACH-000189,0.0276063417032
ACH-000190,-0.11948437325
ACH-000198,-0.007563659213460001
ACH-000204,0.00423597543287
ACH-000206,-0.340678434023
ACH-000207,0.165659024464
ACH-000211,0.070987922114
ACH-000215,-0.130049123826
ACH-000221,0.152078103647
ACH-000222,0.0385580594039
ACH-000223,-0.153330765452
ACH-000226,0.0144242279046
ACH-000227,0.213541942557
ACH-000228,-0.09926178609570001
ACH-000231,-0.020325835218099997
ACH-000232,0.0023427723373999998
ACH-000233,-0.024616814947599996
ACH-000234,-0.166940942303
ACH-000235,-0.00932486009764
ACH-000237,-0.0175769271943
ACH-000238,-0.30052103034899996
ACH-000243,0.031207035951400005
ACH-000244,-0.20234214842
ACH-000246,0.0416117350028
ACH-000248,-0.174931591269
ACH-000250,-0.160389882575
ACH-000251,-0.174110755209
ACH-000253,-0.161994803843
ACH-000255,-0.0991588098175
ACH-000256,0.178919674631
ACH-000257,-0.030385542271199998
ACH-000258,0.11068342083699999
ACH-000259,-0.06974789803619999
ACH-000260,-0.067484267477
ACH-000261,-0.0441835701774
ACH-000262,0.17012562589400002
ACH-000263,0.207890647217
ACH-000264,-0.198396644792
ACH-000265,0.0040784717477
ACH-000266,-0.110721034395
ACH-000272,-0.0635441008912
ACH-000273,-0.17493798292800003
