,BMP8A (353500)
ACH-000004,0.244163023966
ACH-000007,0.257415939424
ACH-000009,0.128980084286
ACH-000011,0.268953484815
ACH-000012,0.10113309465600001
ACH-000013,0.211992131929
ACH-000014,-0.09647853676830001
ACH-000015,0.17303063409000002
ACH-000017,0.088819660581
ACH-000018,0.49613478853299997
ACH-000019,0.220436409822
ACH-000021,0.19282040065900002
ACH-000022,0.0047063364385900005
ACH-000025,0.281251225241
ACH-000028,0.340383560394
ACH-000030,0.074878048154
ACH-000035,0.0386982220968
ACH-000036,0.258216609101
ACH-000037,0.011638155111200001
ACH-000039,-0.0284805290595
ACH-000040,0.0697570634855
ACH-000041,0.08867100460510001
ACH-000042,0.27287382884399997
ACH-000045,0.265312208293
ACH-000047,0.274682535838
ACH-000052,0.096693313532
ACH-000053,0.19946022643199998
ACH-000054,0.11125948615900001
ACH-000055,0.223653961139
ACH-000060,-0.10017393250199999
ACH-000067,0.296054328944
ACH-000070,0.07465492955080001
ACH-000075,-0.0391926488531
ACH-000078,0.16918355770799998
ACH-000082,0.08731503098519999
ACH-000085,-0.0346194077771
ACH-000086,0.0813124267364
ACH-000087,-0.164826843195
ACH-000092,-0.032616998750100004
ACH-000095,-0.281733454322
ACH-000097,0.0844758826131
ACH-000098,0.0508299576942
ACH-000099,0.138022181625
ACH-000108,0.225982217734
ACH-000113,0.107974769013
ACH-000115,-0.019660820380400002
ACH-000116,0.056576402465399994
ACH-000118,0.281297492188
ACH-000120,-0.0244181288698
ACH-000123,0.168176554661
ACH-000127,0.157026817304
ACH-000128,0.053689266785300005
ACH-000132,-0.0064203724307500005
ACH-000133,0.104813929913
ACH-000137,0.058952780235900004
ACH-000138,0.24855702950800002
ACH-000142,0.12149973197799999
ACH-000143,0.150377601824
ACH-000146,-0.627118224481
ACH-000148,0.18597167715100002
ACH-000150,-0.0327103763974
ACH-000152,0.17672978837099998
ACH-000153,0.6011497505100001
ACH-000159,0.0783118842633
ACH-000160,0.056793244256600005
ACH-000163,0.24059022403799998
ACH-000167,-0.346487031673
ACH-000168,0.29158164352
ACH-000169,0.10087554952
ACH-000178,0.144294450746
ACH-000182,0.19641192828600001
ACH-000183,0.00825646083155
ACH-000188,0.137151954381
ACH-000189,0.368958346877
ACH-000190,0.172858885576
ACH-000198,-0.025508870666099998
ACH-000204,0.481368028037
ACH-000206,0.255355280719
ACH-000207,-0.136962240692
ACH-000211,0.269458874034
ACH-000215,0.08441699697069999
ACH-000221,0.202092319486
ACH-000222,0.362027273843
ACH-000223,0.00981415368407
ACH-000226,0.12289959286299999
ACH-000227,0.35721609431400003
ACH-000228,-0.0645336274959
ACH-000231,0.0430842321891
ACH-000232,0.27795708637
ACH-000233,0.258747311794
ACH-000234,0.217420453662
ACH-000235,0.16990626534699999
ACH-000237,0.32088422358
ACH-000238,0.0350146415664
ACH-000243,0.287625702737
ACH-000244,0.026931067104500002
ACH-000246,0.045847793825199996
ACH-000248,0.201170422867
ACH-000250,-0.00209665397023
ACH-000251,-0.24397661222199998
ACH-000253,-0.171100859037
ACH-000255,0.135337563055
ACH-000256,-0.0219567362959
