,WEE1 (7465)
ACH-000318,-2.04048401094
ACH-000319,-1.8230922092900002
ACH-000320,-2.10257238784
ACH-000322,-2.0207166116799997
ACH-000323,-1.66587069282
ACH-000324,-2.06769398189
ACH-000329,-2.48746056534
ACH-000330,-1.29738976044
ACH-000331,-1.67412276971
ACH-000332,-1.82027573439
ACH-000334,-2.1922047237299997
ACH-000335,-1.82208699711
ACH-000336,-1.8412395701400004
ACH-000337,-1.5810300657700003
ACH-000339,-1.9238716520099997
ACH-000341,-2.08335176776
ACH-000348,-2.25873097827
ACH-000350,-2.18937277094
ACH-000352,-1.7694826596200002
ACH-000356,-2.08862208156
ACH-000361,-1.6575323963
ACH-000362,-2.17825769282
ACH-000363,-2.26880152648
ACH-000364,-2.13572638651
ACH-000365,-1.9501079329700002
ACH-000366,-2.0291763648299996
ACH-000368,-1.6388812961800001
ACH-000374,-1.78468412789
ACH-000375,-2.1963288158400003
ACH-000376,-1.7126966533899999
ACH-000381,-1.6511832475200001
ACH-000383,-2.26478917836
ACH-000387,-1.9751164523299998
ACH-000389,-1.97130419065
ACH-000390,-2.1452907899700002
ACH-000393,-1.8236821034200001
ACH-000395,-2.13998131642
ACH-000397,-1.78957930845
ACH-000401,-1.6246980183200002
ACH-000402,-1.83664011996
ACH-000403,-2.1159439987599997
ACH-000404,-1.9413966148299997
ACH-000406,-2.0216316189
ACH-000407,-2.12007204463
ACH-000408,-1.84169781718
ACH-000410,-1.8764868414700002
ACH-000411,-2.2385147824200002
ACH-000414,-2.25442774121
ACH-000415,-1.8305457408099997
ACH-000416,-1.9438719677400003
ACH-000420,-1.8942310657299999
ACH-000421,-1.75022790996
ACH-000424,-1.5789615276
ACH-000425,-1.87093491278
ACH-000426,-1.85833963824
ACH-000427,-2.37758384636
ACH-000433,-2.0960219251099996
ACH-000436,-2.24231647415
ACH-000444,-2.00887181205
ACH-000445,-1.8394249173400004
ACH-000448,-1.6161713244100002
ACH-000450,-2.36270783773
ACH-000452,-2.02165155985
ACH-000454,-1.69981150773
ACH-000458,-2.0402808653799998
ACH-000459,-1.6777360153
ACH-000460,-1.8877708041599999
ACH-000461,-1.7450301471
ACH-000463,-1.78751503303
ACH-000464,-1.96538816183
ACH-000466,-1.63168768381
ACH-000467,-1.64193996007
ACH-000468,-2.20887301995
ACH-000469,-2.0062575907199998
ACH-000470,-1.8203466795200003
ACH-000471,-1.9549049611400002
ACH-000472,-1.69037347329
ACH-000473,-2.2888188665599998
ACH-000475,-2.0077658469
ACH-000476,-2.00336297531
ACH-000477,-2.68596295927
ACH-000480,-2.0716885501599998
ACH-000481,-1.8899601746
ACH-000483,-2.30458602158
ACH-000484,-2.32796489457
ACH-000485,-2.00694438498
ACH-000486,-1.83227811164
ACH-000487,-1.83858233457
ACH-000488,-1.846575021
ACH-000490,-1.6448199976
ACH-000491,-2.03432149695
ACH-000495,-2.1833472231299997
ACH-000496,-2.1284511512599997
ACH-000499,-1.87891712665
ACH-000500,-1.2902169469
ACH-000502,-1.8116370692400003
ACH-000503,-1.67027051055
ACH-000505,-2.12156343018
ACH-000507,-2.15309497224
ACH-000510,-1.94451280211
ACH-000511,-1.8606254178200001
ACH-000512,-2.04206403927
ACH-000516,-2.21330227507
ACH-000517,-2.07960932301
ACH-000518,-1.8069416966
ACH-000520,-2.18018892735
ACH-000521,-2.11736025218
ACH-000522,-1.9046793894
ACH-000524,-2.2200482536200004
ACH-000527,-1.8065684299400002
ACH-000528,-1.73956654652
ACH-000537,-1.99563207745
ACH-000541,-2.23827406103
ACH-000542,-1.8740856804599997
ACH-000544,-1.71826076677
ACH-000545,-1.97421452009
ACH-000547,-2.00868423938
ACH-000548,-1.74272845125
ACH-000549,-1.56332337925
ACH-000550,-1.89834232378
ACH-000552,-1.64220495315
ACH-000556,-2.01114487602
ACH-000557,-2.64199788817
ACH-000570,-2.04937105693
ACH-000571,-2.60748031245
ACH-000573,-2.0968184807799997
ACH-000576,-1.8308463999200002
ACH-000580,-1.8528036002500001
ACH-000584,-2.1265702015200003
ACH-000585,-2.06233546008
ACH-000588,-2.0599087245599996
ACH-000589,-1.9569542326599998
ACH-000591,-1.9317833555400001
ACH-000593,-2.0067914185599998
ACH-000600,-2.2778848014
ACH-000601,-1.92586842181
ACH-000604,-1.7581954130500002
ACH-000605,-1.76923678088
ACH-000606,-1.65077610814
ACH-000608,-2.62002944759
ACH-000614,-1.9457704323599998
ACH-000616,-1.9324987110599998
ACH-000618,-1.90482101599
ACH-000619,-1.8681976777900002
ACH-000620,-1.88477390227
ACH-000621,-2.1111270988
ACH-000622,-2.51300302389
ACH-000623,-2.0087864253
ACH-000624,-2.02997683777
ACH-000627,-2.02392617658
ACH-000630,-1.61794824366
ACH-000632,-2.1143202013
ACH-000633,-2.1809452866099996
ACH-000637,-1.93184356222
ACH-000638,-1.94692626714
ACH-000646,-1.38365405627
ACH-000647,-2.02052476942
ACH-000648,-2.34742019774
ACH-000649,-1.8331569744099998
ACH-000651,-1.44274688025
ACH-000652,-2.13221779055
ACH-000653,-2.14926150743
ACH-000657,-2.0788480267400002
ACH-000658,-1.9399641828
ACH-000661,-2.4215569753999997
ACH-000662,-2.45562589313
ACH-000663,-1.78865478158
ACH-000665,-1.9965730141599998
ACH-000671,-1.74889454345
ACH-000673,-1.84706953583
ACH-000676,-1.9793104636
ACH-000677,-1.8663190188599998
ACH-000681,-2.16424434107
ACH-000682,-1.8628171619099998
ACH-000683,-1.9239366554599997
ACH-000684,-1.71148665838
ACH-000688,-2.06211497499
ACH-000693,-1.95658274162
ACH-000694,-1.60232729778
ACH-000695,-2.1328619758
ACH-000696,-1.76929375878
ACH-000697,-1.71285942728
ACH-000699,-2.30950342577
ACH-000701,-1.5227736009900001
ACH-000706,-1.76892791377
ACH-000711,-2.0527911504799996
ACH-000713,-2.0622571579700004
ACH-000714,-2.01111706897
ACH-000718,-1.9407013597099998
ACH-000720,-2.1768353931
ACH-000721,-2.08921331937
ACH-000724,-2.86147159357
ACH-000725,-2.6229216662400003
ACH-000732,-1.7292744477000002
ACH-000734,-1.7201054233500002
ACH-000735,-1.9946516699099999
ACH-000736,-2.07691338296
ACH-000738,-1.6659874719299999
ACH-000746,-1.83361972341
ACH-000747,-2.0683150943
ACH-000748,-1.99310659148
ACH-000753,-2.09448204801
ACH-000756,-2.14821884462
ACH-000757,-1.85166502399
ACH-000758,-1.89211057223
ACH-000760,-1.94465555083
ACH-000763,-2.04019378477
ACH-000764,-1.59528237641
ACH-000765,-2.11017485835
ACH-000766,-1.9956886059299999
ACH-000767,-2.11555240105
ACH-000768,-1.8524955039700002
ACH-000769,-1.9581215789099997
ACH-000770,-1.8757765504400004
ACH-000771,-1.9031436396599999
ACH-000773,-2.0016717915599997
ACH-000776,-1.8870441981400001
ACH-000777,-1.67683200044
ACH-000778,-2.34141604483
ACH-000781,-1.91300096818
ACH-000782,-2.15442436708
ACH-000783,-2.66089923567
ACH-000784,-1.8900143602200001
ACH-000785,-1.7378372922
ACH-000787,-1.68646718232
ACH-000788,-2.14316466615
ACH-000791,-2.0213263103
ACH-000792,-1.89618999205
ACH-000794,-1.89501740542
ACH-000796,-2.14137440745
ACH-000799,-2.09789712656
ACH-000800,-2.26127447569
ACH-000802,-1.94255451855
ACH-000804,-2.1996867811
ACH-000805,-2.00963742279
ACH-000809,-2.0519020756799997
ACH-000810,-2.82615747334
ACH-000811,-2.28832814792
ACH-000817,-1.8297032140400002
ACH-000819,-1.61150558149
ACH-000820,-1.9917388167200003
ACH-000821,-2.2150214176599996
ACH-000822,-2.31720117678
ACH-000823,-1.9805029484299999
ACH-000824,-2.3365738565400003
ACH-000827,-1.87388257551
ACH-000829,-2.0694551688900003
ACH-000831,-1.87471588243
ACH-000832,-1.52925906542
ACH-000833,-1.7084901141799997
ACH-000834,-1.75796320805
ACH-000835,-1.4917430971399999
ACH-000836,-2.1197176836400002
ACH-000837,-1.8148667143700001
ACH-000838,-1.8657931739500002
ACH-000839,-1.9300727113
ACH-000840,-1.45595972361
ACH-000841,-1.9381982778
ACH-000843,-2.14487274795
ACH-000846,-2.1822329351299996
ACH-000847,-1.7514039808900002
ACH-000848,-1.8373332533400002
ACH-000849,-1.9395480442500002
ACH-000851,-1.90748442097
ACH-000855,-1.3938024038799999
ACH-000856,-1.7550861932599997
ACH-000858,-1.71379975278
ACH-000859,-1.82011174653
ACH-000861,-2.16453208274
ACH-000862,-1.8572055832499998
ACH-000865,-1.7541267445599997
ACH-000866,-2.02501647792
ACH-000867,-2.2102262242400004
ACH-000869,-2.42991751062
ACH-000872,-1.89344005474
ACH-000873,-1.80777419344
ACH-000876,-1.66336710986
ACH-000878,-1.4012767865399998
ACH-000880,-1.9917561304400002
ACH-000881,-1.8166464488599998
ACH-000882,-1.6959734237000001
ACH-000884,-1.7905526974000001
ACH-000885,-1.93772340784
ACH-000887,-1.9040051214900002
ACH-000888,-2.01988466804
ACH-000889,-2.10794362652
ACH-000890,-1.8960293284
ACH-000896,-1.8974210378099998
ACH-000898,-2.08623435912
ACH-000900,-2.0574185593000003
ACH-000901,-2.26687422652
ACH-000905,-2.0175563674
ACH-000906,-2.00237724378
ACH-000907,-1.93941497073
ACH-000910,-2.24980209932
ACH-000911,-1.8814975363
ACH-000912,-1.87026632824
ACH-000913,-1.78725627717
ACH-000915,-1.9511801715900001
ACH-000916,-1.7823773173
ACH-000917,-1.69583204555
ACH-000921,-1.4423173109799998
ACH-000924,-1.9516502132099998
ACH-000926,-1.91812104597
ACH-000928,-1.8330127191999999
ACH-000929,-1.7378169162000001
ACH-000932,-1.98446088977
ACH-000935,-1.8875580543900001
ACH-000936,-1.8592072749000002
ACH-000937,-2.2758437867500003
ACH-000938,-2.04010269655
ACH-000939,-1.97411351542
ACH-000941,-1.75528593102
ACH-000943,-1.8920070997599998
ACH-000946,-1.74166239194
ACH-000947,-1.81915516723
ACH-000948,-1.66293754516
ACH-000950,-1.5520485959099999
ACH-000953,-2.20142868832
ACH-000957,-1.8149462680400001
ACH-000958,-1.62624563549
ACH-000960,-2.2107707581000002
ACH-000963,-1.9709628481099999
ACH-000968,-1.75144003378
ACH-000969,-1.96352369526
ACH-000973,-1.913441715
ACH-000974,-1.7700889038099998
ACH-000975,-1.9586323536099997
ACH-000976,-1.91312679762
ACH-000978,-1.60030741926
ACH-000980,-1.9863733262799999
ACH-000984,-1.9028940053099999
ACH-000986,-1.7684124012599998
ACH-000988,-1.4903145231900001
ACH-000993,-2.0529280632700004
ACH-000994,-1.5351949568799999
ACH-000996,-1.86788657968
ACH-001001,-1.89915077633
ACH-001020,-1.31613301065
ACH-001028,-1.6914107731799999
ACH-001031,-1.8954114192299998
ACH-001038,-2.07751459366
ACH-001048,-2.12705721065
ACH-001050,-1.9066085235900003
ACH-001053,-2.04710305754
ACH-001054,-1.8720604449200002
ACH-001061,-1.5212066977
ACH-001067,-1.9735477801099999
ACH-001075,-1.7211220202500002
ACH-001096,-1.9399674983300002
ACH-001128,-2.10606186708
ACH-001134,-1.8838214586200002
ACH-001151,-1.7296932914200003
ACH-001163,-1.9636774087200002
ACH-001164,-2.13975123884
ACH-001173,-1.89350911074
ACH-001183,-2.2805441426299997
ACH-001184,-1.5513704520299998
ACH-001190,-1.78278770311
ACH-001192,-1.8612153517299999
ACH-001193,-1.7618901240599998
ACH-001196,-2.0578939204299997
ACH-001197,-2.39522245245
ACH-001205,-2.10695796135
ACH-001211,-1.9960278504299998
ACH-001212,-1.77844035003
ACH-001228,-2.00671509424
ACH-001232,-1.7548522859400002
ACH-001239,-1.9795944115900002
ACH-001274,-2.33898781465
ACH-001275,-2.04726378749
ACH-001277,-1.8020915653799998
ACH-001278,-1.7914410401599998
ACH-001280,-2.4955557893
ACH-001283,-2.08199015689
ACH-001289,-1.71670430725
ACH-001295,-2.02819935163
ACH-001300,-2.214843554
ACH-001301,-2.06577837009
ACH-001302,-2.08534412543
ACH-001303,-2.29191926678
ACH-001306,-1.8012380755400001
ACH-001318,-1.8278993187
ACH-001322,-1.61867638026
ACH-001328,-1.78934373069
ACH-001332,-1.46683318348
ACH-001333,-1.76863259003
ACH-001336,-1.96235647229
ACH-001340,-1.98540286372
ACH-001346,-1.7971414926
ACH-001353,-2.05279345192
ACH-001354,-2.25461878632
ACH-001367,-1.9406541032
ACH-001368,-1.8339071811099996
ACH-001374,-1.6547934397100001
ACH-001375,-1.94906873153
ACH-001377,-1.9019182913900003
ACH-001380,-1.7683071038999998
ACH-001391,-1.9980287620599997
ACH-001407,-1.9204018887
ACH-001408,-2.04895462794
ACH-001413,-1.9489017407299998
ACH-001430,-2.2050912686200004
ACH-001431,-2.18197396464
ACH-001450,-1.69944972658
ACH-001496,-1.9177217080200002
ACH-001500,-1.71780140655
ACH-001521,-2.37845261619
ACH-001523,-1.7333972330200003
ACH-001532,-2.0286450674700003
ACH-001536,-2.19477474363
ACH-001550,-1.79121554355
ACH-001552,-1.86412905498
ACH-001554,-1.9391577488599998
ACH-001645,-2.08902393128
ACH-001654,-2.0728446829
ACH-001715,-1.7098307853799999
ACH-001735,-2.1293179210699997
ACH-001736,-2.01844167609
ACH-001737,-2.4793590358400004
ACH-001740,-1.9194660729700002
ACH-001745,-1.7815358738999998
ACH-001750,-1.79671184466
ACH-001765,-1.8613257535799999
ACH-001956,-1.9916478993400002
ACH-001957,-1.91060394749
