,FANCC (2176)
ACH-000215,-0.28234117751
ACH-000221,-0.11393332567299999
ACH-000222,-0.174521785037
ACH-000223,-0.31605910406599996
ACH-000226,-0.553930279374
ACH-000227,-0.34518249165799997
ACH-000228,-0.13832683682
ACH-000231,-0.300364233734
ACH-000232,-0.291485405
ACH-000233,-0.434437544894
ACH-000234,-0.18300402551
ACH-000235,-0.25467066064
ACH-000237,-0.440643077236
ACH-000238,-0.463049703512
ACH-000243,-0.295047101147
ACH-000244,-0.5573137596369999
ACH-000246,-0.467571475267
ACH-000248,-0.172684122936
ACH-000250,-0.23323544071
ACH-000251,-0.155409272229
ACH-000253,-0.165213836862
ACH-000255,-0.31302102988
ACH-000256,-0.14578813384199998
ACH-000257,-0.05616917095769999
ACH-000258,-0.514889288077
ACH-000259,-0.430369772371
ACH-000260,-0.10654778792000001
ACH-000261,-0.375100415015
ACH-000262,-0.38506273125699997
ACH-000263,0.0298362390672
ACH-000264,-0.418119870227
ACH-000265,-0.19122118390099999
ACH-000266,-0.308570244345
ACH-000272,-0.35042866199600003
ACH-000273,-0.385821840528
ACH-000274,-0.197994388521
ACH-000277,-0.42598890589
ACH-000278,-0.574604169716
ACH-000279,-0.17486294801
ACH-000280,-0.330090854861
ACH-000281,-0.299462185852
ACH-000288,-0.155683101139
ACH-000291,-0.255123038997
ACH-000293,-0.493816956251
ACH-000294,-0.21442997555100002
ACH-000295,-0.384677583392
ACH-000296,-0.425143439568
ACH-000302,-0.265722406816
ACH-000304,-0.443139112022
ACH-000307,-0.19774075725499998
ACH-000308,-0.18341618148
ACH-000310,-0.471587112528
ACH-000311,-0.43969943750699997
ACH-000312,-0.24508154582199998
ACH-000315,-0.252130514349
ACH-000316,-0.226497710149
ACH-000317,-0.367806488367
ACH-000318,-0.118094827388
ACH-000319,-0.25231229167
ACH-000320,-0.46980234306199997
ACH-000322,-0.430445050303
ACH-000323,-0.39441950575999996
ACH-000324,-0.309569622718
ACH-000329,-0.373663014414
ACH-000330,-0.265708885011
ACH-000331,-0.042388959858
ACH-000332,-0.155785462143
ACH-000334,-4.25601270772e-05
ACH-000335,-0.571911046598
ACH-000336,-0.644256031514
ACH-000337,-0.221347327837
ACH-000339,-0.42202143450499996
ACH-000341,-0.497708239895
ACH-000348,-0.40639413089599996
ACH-000350,-0.17453034549199997
ACH-000352,-0.0375923143499
ACH-000356,-0.306096183781
ACH-000361,-0.32003863005
ACH-000362,-0.626036868282
ACH-000363,-0.0839915491385
ACH-000364,-0.7250027651500001
ACH-000365,-0.56653905579
ACH-000366,-0.135663196514
ACH-000368,-0.20060945251899998
ACH-000374,-0.39185078852399996
ACH-000375,-0.5634737543639999
ACH-000376,-0.21535971817400001
ACH-000381,-0.35932687641500005
ACH-000383,-0.232293408884
ACH-000387,-0.333736433739
ACH-000389,-0.24948754990400002
ACH-000390,-0.554984135835
ACH-000393,-0.29328720884599996
ACH-000395,-0.29025777785900003
ACH-000397,-0.372064147614
ACH-000401,-0.23957303374299999
ACH-000402,0.139631078992
ACH-000403,-0.174028300987
ACH-000404,-0.227793265734
ACH-000406,-0.364164090872
ACH-000407,-0.51836681221
ACH-000408,-0.459641738763
ACH-000410,-0.584931306431
ACH-000411,-0.101917956425
ACH-000414,-0.11238255258199999
ACH-000415,-0.45854559718099996
ACH-000416,-0.20326894848700003
ACH-000420,-0.06786530360069999
ACH-000421,-0.241053191348
ACH-000424,-0.28209264167
ACH-000425,-0.397664950945
ACH-000426,-0.15805599895199998
ACH-000427,-0.22085596359499998
ACH-000433,-0.17628630551
ACH-000436,-0.07989812664210001
ACH-000444,-0.49892764735100004
ACH-000445,-0.40678509558700005
ACH-000448,-0.42762264868600003
ACH-000450,-0.5258659144160001
ACH-000452,-0.392420276903
ACH-000454,-0.473169164925
ACH-000458,-0.07317291525889999
ACH-000459,-0.6427749516210001
ACH-000460,-0.279660217319
ACH-000461,-0.204713900117
ACH-000463,-0.347702827309
ACH-000464,-0.307984644545
ACH-000466,-0.305993760954
ACH-000467,-0.324885712992
ACH-000468,-0.24415112390500002
ACH-000469,-0.206344445302
ACH-000470,-0.217562589369
ACH-000471,-0.26922616472399996
ACH-000472,-0.294201608778
ACH-000473,-0.222312692472
ACH-000475,-0.17002503831500002
ACH-000476,-0.05095588684769999
ACH-000477,-0.257209309274
ACH-000480,-0.11999104515
ACH-000481,-0.273898630568
ACH-000483,-0.34807304975599995
ACH-000484,-0.20494324239700001
ACH-000485,-0.0958385413256
ACH-000486,-0.277610641095
ACH-000487,0.034724546059900004
ACH-000488,-0.23548791009
ACH-000490,-0.31020365557199997
ACH-000491,0.015047614697200002
ACH-000495,-0.49017396987899997
ACH-000496,-0.291720666063
ACH-000499,-0.07222192872989999
ACH-000500,0.142418129561
ACH-000502,-0.345208318547
ACH-000503,-0.158045059938
ACH-000505,-0.35328396866899997
ACH-000507,-0.8003385832209999
ACH-000510,-0.290020700159
ACH-000511,-0.388410099154
ACH-000512,-0.943215536708
ACH-000516,-0.3279499358
ACH-000517,-0.167730028594
ACH-000518,-0.31252633728
ACH-000520,-0.19859967459199998
ACH-000521,-0.484904678524
ACH-000522,-0.356577397332
ACH-000524,-0.208993985652
ACH-000527,-0.17616678795899998
ACH-000528,-0.570951652015
ACH-000537,-0.41760826628200004
ACH-000541,0.132880674718
ACH-000542,-0.376525602008
ACH-000544,-0.595297173254
ACH-000545,-0.455946732006
ACH-000547,-0.22245913203099998
ACH-000548,-0.225413397874
ACH-000549,-0.230682012467
ACH-000550,-0.202861090027
ACH-000552,-0.17102102124200003
ACH-000556,-0.22370987114
ACH-000557,0.0268043002658
ACH-000570,-0.273474643251
ACH-000571,-0.278432444635
ACH-000573,-0.38168891669200006
ACH-000576,-0.015643684668
ACH-000580,-0.406099934619
ACH-000584,-0.917681695943
ACH-000585,-0.297947746872
ACH-000588,-0.323488165326
ACH-000589,-0.251895276774
ACH-000591,-0.27103649951299996
ACH-000593,-0.252093446904
ACH-000600,-0.17280553177900002
ACH-000601,-0.1250764906
ACH-000604,-0.214379018029
ACH-000605,-0.271692422465
ACH-000606,-0.3654267818
ACH-000608,-0.209887033298
ACH-000614,-0.26379919085299997
ACH-000616,-0.42953093743299997
ACH-000618,-0.246970601001
ACH-000619,-0.622288479893
ACH-000620,-0.352188547841
ACH-000621,-0.258814393318
ACH-000622,-0.34579804343000003
ACH-000623,-0.263950115186
ACH-000624,-0.42648264969899996
ACH-000627,-0.368173457365
ACH-000630,-0.16221660368
ACH-000632,-0.22316635655900002
ACH-000633,-0.18476995610599997
ACH-000637,-0.33582179071
ACH-000638,-0.555923912728
ACH-000646,-0.194786201824
ACH-000647,-0.224268640815
ACH-000648,-0.34534911655699996
ACH-000649,-0.290582084658
ACH-000651,-0.280172337786
ACH-000652,-0.129340915583
ACH-000653,-0.0488037463696
ACH-000657,-0.311864090451
ACH-000658,-0.104868589211
ACH-000661,-0.184980332263
ACH-000662,0.171116050241
ACH-000663,-0.326660645697
ACH-000665,-0.258427945548
ACH-000671,-0.251317652425
ACH-000673,-0.023928069819700002
ACH-000676,-0.251239856269
ACH-000677,-0.40608812333800004
ACH-000681,-0.18924655679000002
ACH-000682,-0.289670259129
ACH-000683,-0.595830424676
ACH-000684,-0.54231498163
ACH-000688,-0.444582431706
ACH-000693,-0.491521865395
ACH-000694,-0.24757068931999995
ACH-000695,-0.153708306504
ACH-000696,-0.330529472194
ACH-000697,-0.167062997973
ACH-000699,-0.368966210601
ACH-000701,0.106402869182
ACH-000706,-0.159818276564
ACH-000711,-0.20711784434
ACH-000713,-0.341247105497
ACH-000714,-0.19422573537300003
ACH-000718,-0.579154642668
ACH-000720,-0.39254465483
ACH-000721,-0.170229582504
ACH-000724,-0.24816644221
ACH-000725,-0.28996509905699996
ACH-000732,-0.13076621572799998
ACH-000734,-0.173655476972
ACH-000735,-0.29451782349
ACH-000736,-0.184603932218
ACH-000738,-0.416533793577
ACH-000746,-0.180268680156
ACH-000747,-0.179643896232
ACH-000748,-0.23874944409499999
ACH-000753,-0.203024038416
ACH-000756,-0.325626509228
ACH-000757,-0.4820072052800001
ACH-000758,-0.343992645257
ACH-000760,-0.228174321988
ACH-000763,-0.259612485936
ACH-000764,-0.325809323
ACH-000765,-0.474487139564
ACH-000766,0.0009783973027620001
ACH-000767,-0.105339022055
ACH-000768,-0.7465235069030001
ACH-000769,-0.37681659727899997
ACH-000770,-0.422892546963
ACH-000771,-0.173933106739
ACH-000773,-0.198023651662
ACH-000776,-0.310707356737
ACH-000777,-0.5916737362560001
ACH-000778,-0.247895110702
ACH-000781,-0.206277244382
ACH-000782,-0.733951085713
ACH-000783,-0.131258365339
ACH-000784,-0.250528292895
ACH-000785,-0.146234976505
ACH-000787,-0.295382649842
ACH-000788,-0.369312183561
ACH-000791,-0.373582794398
ACH-000792,-0.17564893622699998
ACH-000794,-0.508249921187
ACH-000796,-0.303867292039
ACH-000799,-0.275048481962
ACH-000800,-0.161908649224
ACH-000802,-0.246395882787
ACH-000804,-0.292011906847
ACH-000805,-0.276060629482
ACH-000809,-0.405674099762
ACH-000810,-0.370188719956
ACH-000811,-0.24889502515999998
ACH-000817,-0.41026064129100004
ACH-000819,-0.11772931487
ACH-000820,-0.703602606981
ACH-000821,-0.07024585329010001
ACH-000822,-0.38541664588
ACH-000823,-0.240960761718
ACH-000824,-0.338174363521
ACH-000827,-0.39706924316500003
ACH-000829,-0.599014498635
ACH-000831,-0.022345676296200004
ACH-000832,-0.499308392949
ACH-000833,-0.27003989787300003
ACH-000834,-0.41441517079999995
ACH-000835,-0.5175050159100001
ACH-000836,-0.163099182774
ACH-000837,-0.397333315955
ACH-000838,-0.286665704357
ACH-000839,-0.332373830635
ACH-000840,0.000762392845761
ACH-000841,-0.273181653779
ACH-000843,-0.282342027384
ACH-000846,-0.44942491631399994
ACH-000847,-0.172082694736
ACH-000848,-0.37693353098899995
ACH-000849,-0.419964747218
ACH-000851,-0.22344369967799999
ACH-000855,-0.282110294336
ACH-000856,-0.38766868346
ACH-000858,-0.334104795741
ACH-000859,-0.18711583586599997
ACH-000861,-0.36828075198700005
ACH-000862,-0.305612245678
ACH-000865,-0.48898404658100003
ACH-000866,-0.119181597445
ACH-000867,-0.16243537287499998
ACH-000869,-0.21649313152600003
ACH-000872,-0.315347128305
ACH-000873,-0.49569351515199994
ACH-000876,-0.138378008691
ACH-000878,-0.132374898825
ACH-000880,-0.326293399223
ACH-000881,-0.253983605302
ACH-000882,-0.343624293235
ACH-000884,-0.399877008962
ACH-000885,-0.33731687645400005
ACH-000887,-0.256236709135
ACH-000888,-0.332909252436
ACH-000889,-0.26915623175299996
ACH-000890,-0.23921240807799998
ACH-000896,-0.227255482897
ACH-000898,-0.11461745230699999
ACH-000900,-0.371749927506
ACH-000901,-0.196240383224
ACH-000905,-0.368757857738
ACH-000906,-0.476637776633
ACH-000907,-0.649389685806
ACH-000910,-0.248497321069
ACH-000911,-0.227081456438
ACH-000912,-0.30947019848
ACH-000913,-0.426593670568
ACH-000915,-0.0818242947706
ACH-000916,-0.115664318353
ACH-000917,-0.449638408186
ACH-000921,-0.35805278732199997
ACH-000924,-0.110237990991
ACH-000926,-0.25355316798099997
ACH-000928,-0.31343403065000003
ACH-000929,-0.216060649979
ACH-000932,-0.305215677056
ACH-000935,-0.351229688521
ACH-000936,-0.257080822806
ACH-000937,-0.177938716646
ACH-000938,-0.294276422885
ACH-000939,-0.163737878659
ACH-000941,-0.286759550765
ACH-000943,-0.18297426843800002
ACH-000946,-0.5374324147890001
ACH-000947,-0.527188908399
ACH-000948,-0.37313924686
ACH-000950,-0.21362791320799998
ACH-000953,0.0756003858755
ACH-000957,-0.332192477883
ACH-000958,-0.283399526199
ACH-000960,-0.282932861201
ACH-000963,-0.15567310326099998
ACH-000968,-0.1638116202
ACH-000969,-0.290555837381
ACH-000973,-0.20046689729400002
ACH-000974,-0.67313372401
ACH-000975,-0.114746269899
ACH-000976,-0.310622790909
ACH-000978,-0.46587097738300004
ACH-000980,-0.0818679701567
ACH-000984,-0.436464011694
ACH-000986,-0.341984432634
ACH-000988,-0.453572827884
ACH-000993,-0.39302056430200005
ACH-000994,-0.30061804261999997
ACH-000996,-0.08207702627560001
ACH-001001,-0.493254773342
ACH-001020,-0.226268652934
ACH-001028,-0.36070082392700004
ACH-001031,-0.22971930536
ACH-001038,-0.17078014417800003
ACH-001048,-0.162100820633
ACH-001050,-0.14926877163399999
ACH-001053,-0.332629501966
ACH-001054,-0.396267604193
ACH-001061,-0.155586572281
ACH-001067,-0.35729937912199994
ACH-001075,-0.242923959897
ACH-001096,-0.447795194538
ACH-001128,-0.32909735245
ACH-001134,-0.362379597782
ACH-001151,-0.283808508951
ACH-001163,-0.256998632079
ACH-001164,-0.359300072059
ACH-001173,-0.188604139105
ACH-001183,-0.347360381928
ACH-001184,-0.516211719756
ACH-001190,-0.16216358340999998
ACH-001192,-0.27976252043600003
ACH-001193,-0.53034453978
ACH-001196,-0.245714503937
ACH-001197,-0.433224988115
ACH-001205,-0.214907560237
ACH-001211,-0.121506871775
ACH-001212,-0.37443204203100006
ACH-001228,-0.35968691630599997
ACH-001232,-0.21239764879599998
ACH-001239,-0.310999288439
ACH-001274,-0.332725127215
ACH-001275,-0.35116381193999996
ACH-001277,-0.529789037542
ACH-001278,-0.33127247251999997
ACH-001280,-0.471820675332
ACH-001283,-0.318468784873
ACH-001289,-0.482565198428
ACH-001295,-0.526049983722
ACH-001300,-0.212546271103
ACH-001301,-0.063941536905
ACH-001302,-0.317573124611
ACH-001303,-0.33608474576700004
ACH-001306,-0.122798046455
ACH-001318,-0.408553687455
ACH-001322,-0.35894825187299995
ACH-001328,-0.18590681408
ACH-001332,-0.5788572269650001
ACH-001333,-0.220151915677
ACH-001336,-0.405634306155
ACH-001340,-0.16931006363899997
ACH-001346,-0.440527598938
ACH-001353,-0.354086829609
ACH-001354,-0.753100053124
ACH-001367,-0.561754090959
ACH-001368,-0.279982194458
ACH-001374,-0.0289125114018
ACH-001375,-0.044851618414599996
ACH-001377,-0.327193579598
ACH-001380,-0.37025278331
ACH-001391,-0.0590764473212
ACH-001407,-0.243140923695
ACH-001408,-0.707338752809
ACH-001413,-0.126840850533
ACH-001430,-0.205621584676
ACH-001431,-0.172661095794
ACH-001450,-0.10610585606100001
ACH-001496,-0.113240206381
ACH-001500,-0.294478180354
ACH-001521,-0.0735959653306
ACH-001523,-0.36377754458000006
ACH-001532,-0.586363868754
ACH-001536,-0.27699965284
ACH-001550,-0.17933751863699998
ACH-001552,-0.426201071483
ACH-001554,-0.17306746897
ACH-001645,-0.307320913278
ACH-001654,-0.254771136458
ACH-001715,-0.48388814730499996
ACH-001735,-0.39057314807
ACH-001736,-0.61252663175
ACH-001737,0.20272807164200002
ACH-001740,-0.597636019315
ACH-001745,-0.36447555331799997
ACH-001750,-0.30025675892299997
ACH-001765,-0.661938403892
ACH-001956,-0.39006042765199994
ACH-001957,-0.39948475701700004
