,PWP1 (11137)
ACH-000237,-0.9325918753010001
ACH-000238,-0.943669640108
ACH-000243,-0.8471321637549999
ACH-000244,-0.9653821041949999
ACH-000246,-1.15189538042
ACH-000248,-0.9654084919149999
ACH-000250,-0.822341745647
ACH-000251,-1.13364198546
ACH-000253,-0.936409493352
ACH-000255,-1.04186942839
ACH-000256,-1.03746661226
ACH-000257,-0.9211981977629999
ACH-000258,-1.0461299108700002
ACH-000259,-0.6819020498739999
ACH-000260,-0.792369316839
ACH-000261,-1.01952840427
ACH-000262,-0.838798064763
ACH-000263,-0.6392526131840001
ACH-000264,-0.729600623478
ACH-000265,-0.888134444571
ACH-000266,-0.87471470734
ACH-000272,-1.09677194679
ACH-000273,-0.982256574251
ACH-000274,-0.862242233411
ACH-000277,-0.576054830254
ACH-000278,-0.974953170192
ACH-000279,-0.794430806569
ACH-000280,-0.9502766023970001
ACH-000281,-1.09124592874
ACH-000288,-1.12486546257
ACH-000291,-0.794124375537
ACH-000293,-0.8186941697139999
ACH-000294,-0.91779720543
ACH-000295,-0.742434076458
ACH-000296,-1.00628634579
ACH-000302,-0.7098669245479999
ACH-000304,-0.735751570928
ACH-000307,-0.906347773811
ACH-000308,-0.877160447925
ACH-000310,-0.8699114203380001
ACH-000311,-1.12076293698
ACH-000312,-0.811687495467
ACH-000315,-0.8363045549420001
ACH-000316,-0.802762563925
ACH-000317,-0.690076953887
ACH-000318,-1.20732700459
ACH-000319,-0.710297849376
ACH-000320,-0.989759955922
ACH-000322,-0.7096975362350001
ACH-000323,-0.861572920319
ACH-000324,-0.939471376892
ACH-000329,-0.98526594218
ACH-000330,-0.626502707741
ACH-000331,-0.801915527476
ACH-000332,-0.881948692358
ACH-000334,-1.25899996316
ACH-000335,-0.9798132148980001
ACH-000336,-0.9649433701610001
ACH-000337,-0.814939590856
ACH-000339,-0.977804832728
ACH-000341,-1.02626169918
ACH-000348,-1.03689953865
ACH-000350,-0.548113966259
ACH-000352,-0.670751598817
ACH-000356,-1.10769720252
ACH-000361,-1.08171294775
ACH-000362,-0.932123448347
ACH-000363,-0.7615545456399999
ACH-000364,-1.19928655739
ACH-000365,-0.9047009870649999
ACH-000366,-0.672941131056
ACH-000368,-1.02397059579
ACH-000374,-0.8142944825589999
ACH-000375,-0.731812558272
ACH-000376,-0.89477891942
ACH-000381,-0.944284520737
ACH-000383,-1.01942211567
ACH-000387,-0.886023279462
ACH-000389,-1.04591857092
ACH-000390,-1.03325097037
ACH-000393,-0.660175152197
ACH-000395,-0.8252786101430001
ACH-000397,-0.582239569007
ACH-000401,-1.12320444995
ACH-000402,-0.9759934456270001
ACH-000403,-0.6788548144850001
ACH-000404,-0.846379467839
ACH-000406,-0.903296257904
ACH-000407,-1.10329565491
ACH-000408,-1.03571599504
ACH-000410,-1.03190816029
ACH-000411,-1.20097722018
ACH-000414,-0.887339296638
ACH-000415,-0.7318517343050001
ACH-000416,-0.936057335081
ACH-000420,-0.851165101432
ACH-000421,-0.851158489023
ACH-000424,-0.9950245509350001
ACH-000425,-1.11732336021
ACH-000426,-0.614299125962
ACH-000427,-0.861664400602
ACH-000433,-0.9982703198790001
ACH-000436,-0.699770118112
ACH-000444,-0.982218076327
ACH-000445,-1.03919390212
ACH-000448,-1.12200494066
ACH-000450,-0.904361965908
ACH-000452,-1.0012472591600001
ACH-000454,-1.0138082702700002
ACH-000458,-0.951851797523
ACH-000459,-0.78192676447
ACH-000460,-0.7241028720110001
ACH-000461,-0.683019754795
ACH-000463,-0.898015184444
ACH-000464,-1.11668430733
ACH-000466,-0.896199834224
ACH-000467,-0.809693078806
ACH-000468,-0.9916213904440001
ACH-000469,-0.817175640688
ACH-000470,-0.86777524127
ACH-000471,-0.8095632693379999
ACH-000472,-0.8522376883849999
ACH-000473,-0.5273329599600001
ACH-000475,-0.7586101862319999
ACH-000476,-0.7019666242910001
ACH-000477,-0.917953773254
ACH-000480,-0.7903558055329999
ACH-000481,-0.99733411531
ACH-000483,-0.895830420694
ACH-000484,-1.0146197964499999
ACH-000485,-1.16716929731
ACH-000486,-0.8504956186079999
ACH-000487,-0.47828224826399995
ACH-000488,-0.863162082516
ACH-000490,-1.17197396668
ACH-000491,-0.9203968639579999
ACH-000495,-0.8668464656839999
ACH-000496,-0.8346250637549999
ACH-000499,-0.912244187367
ACH-000500,-0.857151807969
ACH-000502,-0.834788416521
ACH-000503,-1.01079213765
ACH-000505,-0.9848213493619999
ACH-000507,-0.748398492009
ACH-000510,-0.9466086981790001
ACH-000511,-1.05784826565
ACH-000512,-0.780196255923
ACH-000516,-0.6123057184
ACH-000517,-0.8982945153990001
ACH-000518,-0.979528067678
ACH-000520,-0.919132584013
ACH-000521,-1.01089237777
ACH-000522,-0.960160019198
ACH-000524,-0.887873284848
ACH-000527,-0.9492637939799998
ACH-000528,-0.623313198799
ACH-000537,-0.664266968702
ACH-000541,-0.759317479968
ACH-000542,-0.984808634751
ACH-000544,-0.900230746436
ACH-000545,-0.664222656966
ACH-000547,-0.821994307185
ACH-000548,-0.8059973457240001
ACH-000549,-0.831230983132
ACH-000550,-0.9622066424629999
ACH-000552,-0.964982273477
ACH-000556,-0.813767139074
ACH-000557,-1.33169718825
ACH-000570,-0.9128794591830001
ACH-000571,-1.08735667237
ACH-000573,-0.742905785244
ACH-000576,-0.738194358716
ACH-000580,-1.34385318239
ACH-000584,-0.7377311109870001
ACH-000585,-0.695016229755
ACH-000588,-0.832564667027
ACH-000589,-0.716289044307
ACH-000591,-1.0241422719600002
ACH-000593,-0.9907802972249999
ACH-000600,-1.1943651166
ACH-000601,-0.893363736396
ACH-000604,-0.22038564399500002
ACH-000605,-0.840572672121
ACH-000606,-0.9722105774940001
ACH-000608,-1.3234404261900001
ACH-000614,-1.18366218095
ACH-000616,-1.00321800781
ACH-000618,-0.938214054856
ACH-000619,-0.653379382385
ACH-000620,-0.999785110748
ACH-000621,-0.60259106409
ACH-000622,-1.3802689113
ACH-000623,-0.960916609923
ACH-000624,-0.696852672739
ACH-000627,-1.05099699081
ACH-000630,-1.02862265963
ACH-000632,-1.0476276043200001
ACH-000633,-0.38555663525399997
ACH-000637,-0.666180859036
ACH-000638,-0.9348904629100001
ACH-000646,-0.8751057884260001
ACH-000647,-0.7303279324609999
ACH-000648,-0.937272589814
ACH-000649,-1.03167557698
ACH-000651,-1.00405571404
ACH-000652,-0.9276151587289999
ACH-000653,-0.994426844716
ACH-000657,-0.909982843413
ACH-000658,-0.0985412932656
ACH-000661,-1.01127769642
ACH-000662,-0.913122254422
ACH-000663,-0.921758851716
ACH-000665,-0.9764297079090001
ACH-000671,-0.665940798028
ACH-000673,-0.959676858828
ACH-000676,-0.841895844012
ACH-000677,-0.733920435081
ACH-000681,-0.9249552559149999
ACH-000682,-0.8992663930979999
ACH-000683,-0.6826406858490001
ACH-000684,-1.17609598073
ACH-000688,-0.760141249042
ACH-000693,-0.806175810758
ACH-000694,-0.8422247680320001
ACH-000695,-0.8928733092460001
ACH-000696,-0.858098248927
ACH-000697,-1.06349492479
ACH-000699,-0.722664089788
ACH-000701,-0.950611827188
ACH-000706,-0.8161901532260001
ACH-000711,-0.722018323267
ACH-000713,-0.846168264393
ACH-000714,-0.835654577456
ACH-000718,-0.7915675773090001
ACH-000720,-0.523710929483
ACH-000721,-0.946821354094
ACH-000724,-0.9239187469910001
ACH-000725,-0.676671243793
ACH-000732,-0.977429769188
ACH-000734,-0.879033041242
ACH-000735,-1.04555493025
ACH-000736,-0.6932108266779999
ACH-000738,-1.0486940936700002
ACH-000746,-0.462006963494
ACH-000747,-0.7601186837899999
ACH-000748,-1.03385907964
ACH-000753,-1.03421484621
ACH-000756,-1.21552817209
ACH-000757,-0.7707047302079999
ACH-000758,-0.978007584622
ACH-000760,-0.9870039941600001
ACH-000763,-0.651131616188
ACH-000764,-1.019329095
ACH-000765,-1.21683176131
ACH-000766,-0.740652592073
ACH-000767,-1.40463486114
ACH-000768,-0.9438042763510001
ACH-000769,-0.8892206130320001
ACH-000770,-0.882375923002
ACH-000771,-1.05751333503
ACH-000773,-0.978187516103
ACH-000776,-0.8262916986159999
ACH-000777,-0.84844634057
ACH-000778,-0.812554798837
ACH-000781,-0.8269101617739999
ACH-000782,-0.9201490140590001
ACH-000783,-0.707468214738
ACH-000784,-0.722990901805
ACH-000785,-0.7971190210519999
ACH-000787,-0.919973833328
ACH-000788,-0.877956036703
ACH-000791,-0.786240390495
ACH-000792,-0.9271678160439999
ACH-000794,-0.868930436891
ACH-000796,-0.842680432184
ACH-000799,-1.12652935752
ACH-000800,-0.735056249314
ACH-000802,-1.0573119864
ACH-000804,-0.927660836379
ACH-000805,-0.96187000802
ACH-000809,-0.687974843265
ACH-000810,-1.2540397627700002
ACH-000811,-0.9468413930600001
ACH-000817,-0.8026382481059999
ACH-000819,-1.0025559643200002
ACH-000820,-0.593333627947
ACH-000821,-0.64897654791
ACH-000822,-0.649749850281
ACH-000823,-1.0769199446100002
ACH-000824,-0.883321042109
ACH-000827,-1.0754331448
ACH-000829,-0.9914340897939999
ACH-000831,-0.93927564529
ACH-000832,-0.9570027510160001
ACH-000833,-0.686119731995
ACH-000834,-0.98822741125
ACH-000835,-0.907929553291
ACH-000836,-0.943975008842
ACH-000837,-1.02440191995
ACH-000838,-1.0310704743
ACH-000839,-0.9781857533499999
ACH-000840,-0.7204081560529999
ACH-000841,-0.608256728271
ACH-000843,-0.938573324611
ACH-000846,-0.683152473203
ACH-000847,-0.898650752818
ACH-000848,-0.957118340856
ACH-000849,-0.859130536277
ACH-000851,-1.03918529596
ACH-000855,-0.8676602904269999
ACH-000856,-0.9759513267799999
ACH-000858,-0.8757639812160001
ACH-000859,-1.0803190954100002
ACH-000861,-0.90062938377
ACH-000862,-0.660509005798
ACH-000865,-1.02695678411
ACH-000866,-0.9486050257109999
ACH-000867,-0.6460429462539999
ACH-000869,-0.822484165308
ACH-000872,-0.972522316673
ACH-000873,-0.6948211638959999
ACH-000876,-0.8523677844449999
ACH-000878,-0.929215788568
ACH-000880,-0.996365712876
ACH-000881,-1.0172767756799999
ACH-000882,-0.969382795826
ACH-000884,-1.2867004241
ACH-000885,-0.930507356885
ACH-000887,-0.9262456506
ACH-000888,-0.7734820439929999
ACH-000889,-0.7144461251600001
ACH-000890,-0.8042954996080001
ACH-000896,-0.800706114785
ACH-000898,-1.18941293857
ACH-000900,-0.697624175354
ACH-000901,-0.939814514437
ACH-000905,-0.880317510272
ACH-000906,-1.0169844082100001
ACH-000907,-0.60847054251
ACH-000910,-0.9865975180859999
ACH-000911,-0.9694464873119999
ACH-000912,-0.9085091812989999
ACH-000913,-1.01057644061
ACH-000915,-0.9826962274950001
ACH-000916,-0.908503142803
ACH-000917,-0.824396434496
ACH-000921,-1.11545651906
ACH-000924,-0.8280326174250001
ACH-000926,-1.01443478454
ACH-000928,-0.8357349412
ACH-000929,-1.06583267846
ACH-000932,-0.767363200281
ACH-000935,-0.883457418854
ACH-000936,-0.637383222923
ACH-000937,-0.8912858423090001
ACH-000938,-0.845151965747
ACH-000939,-0.410198233236
ACH-000941,-0.426990871011
ACH-000943,-0.8789076576549999
ACH-000946,-0.959714476006
ACH-000947,-0.997658249162
ACH-000948,-0.9699925208769999
ACH-000950,-0.8954957583050001
ACH-000953,-0.5732624909
ACH-000957,-1.10134284472
ACH-000958,-1.05147248297
ACH-000960,-0.796588733443
ACH-000963,-1.4310359560199999
ACH-000968,-0.8369145893709999
ACH-000969,-0.836211335175
ACH-000973,-1.13620326735
ACH-000974,-1.02035009574
ACH-000975,-0.8771403868619999
ACH-000976,-1.07518485863
ACH-000978,-0.8307093856640001
ACH-000980,-1.1039563589799999
ACH-000984,-0.970825997271
ACH-000986,-0.552300817959
ACH-000988,-0.888606533353
ACH-000993,-0.70536699663
ACH-000994,-0.609587954814
ACH-000996,-0.846247678591
ACH-001001,-0.819718455024
ACH-001020,-1.13846112818
ACH-001028,-1.0840273026
ACH-001031,-0.872848578255
ACH-001038,-0.711650338166
ACH-001048,-0.920384929711
ACH-001050,-1.08143298439
ACH-001053,-1.0
ACH-001054,-0.8599139081720001
ACH-001061,-1.10783090859
ACH-001067,-1.05480233807
ACH-001075,-1.06748236205
ACH-001096,-0.932863619605
ACH-001128,-1.09629166526
ACH-001134,-1.03078033744
ACH-001151,-1.0485537502200002
ACH-001163,-0.903050407711
ACH-001164,-0.7199381969609999
ACH-001173,-0.881418619514
ACH-001183,-0.826345553097
ACH-001184,-0.866009865981
ACH-001190,-0.924133343545
ACH-001192,-1.10838147983
ACH-001193,-0.984177400744
ACH-001196,-0.763705126918
ACH-001197,-0.811619296364
ACH-001205,-0.844020152247
ACH-001211,-1.01844845117
ACH-001212,-1.00285974177
ACH-001228,-0.580797360867
ACH-001232,-0.986393308556
ACH-001239,-1.03433406589
ACH-001274,-0.877723753754
ACH-001275,-0.876728261775
ACH-001277,-0.729253737596
ACH-001278,-0.62918587312
ACH-001280,-0.832190891222
ACH-001283,-0.746872187799
ACH-001289,-1.03532177621
ACH-001295,-1.0060719516
ACH-001300,-0.8009268618690001
ACH-001301,-0.8543059741529999
ACH-001302,-1.12464630325
ACH-001303,-1.19510928248
ACH-001306,-0.809219309861
ACH-001318,-0.603841214818
ACH-001322,-1.1465259993999999
ACH-001328,-0.9621514448
ACH-001332,-0.9342804895200001
ACH-001333,-1.0160078032
ACH-001336,-1.07051172109
ACH-001340,-0.819659529015
ACH-001346,-0.76114909846
ACH-001353,-0.8667744728129999
ACH-001354,-0.7663361336460001
ACH-001367,-0.714007437447
ACH-001368,-0.939650949286
ACH-001374,-0.789342576719
ACH-001375,-1.06244467722
ACH-001377,-1.1102068450700002
ACH-001380,-1.0181940759399999
ACH-001391,-0.8707554656350001
ACH-001407,-0.9962414716419999
ACH-001408,-1.03405010993
ACH-001413,-1.00693658171
ACH-001430,-0.892191431922
ACH-001431,-0.881340902222
ACH-001450,-0.918693085806
ACH-001496,-0.910115301072
ACH-001500,-0.672692339302
ACH-001521,-0.980562038297
ACH-001523,-0.9117612937540001
ACH-001532,-0.903323420477
ACH-001536,-0.9579326366509999
ACH-001550,-0.9682202699670001
ACH-001552,-1.1405898682
ACH-001554,-0.854413839877
ACH-001645,-1.11209614856
ACH-001654,-0.920386349163
ACH-001715,-0.9192338548119999
ACH-001735,-0.9194307298000001
ACH-001736,-0.8735459429200001
ACH-001737,-0.7944642251749999
ACH-001740,-0.898886335047
ACH-001745,-1.08825199489
ACH-001750,-0.738801534095
ACH-001765,-0.781330383213
ACH-001956,-0.605821780847
ACH-001957,-0.970097525682
