,ANKDD1A (348094)
ACH-000294,-0.119654491888
ACH-000295,-0.170327548595
ACH-000296,-0.000939901284148
ACH-000302,-0.0258774012185
ACH-000304,0.21033768814599998
ACH-000307,-0.0194775683929
ACH-000308,0.00638087294354
ACH-000310,-0.04908896515049999
ACH-000311,-0.158115917439
ACH-000312,-0.0628087115228
ACH-000315,0.015401999853
ACH-000316,-0.163543187713
ACH-000317,0.147276097655
ACH-000318,0.034629707509400004
ACH-000319,-0.0903915995492
ACH-000320,-0.264124912935
ACH-000322,0.0130134299398
ACH-000323,0.141445963339
ACH-000324,0.117259526357
ACH-000329,0.0373963795264
ACH-000330,-0.017855542340799998
ACH-000331,0.00390761070535
ACH-000332,-0.0876780318076
ACH-000334,0.0701565629363
ACH-000335,0.0703524163492
ACH-000336,-0.0910953878123
ACH-000337,-0.08633603105589999
ACH-000339,-0.0142951781277
ACH-000341,-0.428087101928
ACH-000348,-0.109050736521
ACH-000350,0.116298863194
ACH-000352,-0.17286837434099997
ACH-000356,0.0195197643078
ACH-000361,-0.0235789102574
ACH-000362,0.025946901544
ACH-000363,-0.0749062477541
ACH-000364,0.10583531409600001
ACH-000365,-0.0408875202361
ACH-000366,-0.0528414382173
ACH-000368,0.0775069571217
ACH-000374,0.018892946036499998
ACH-000375,-0.248208657609
ACH-000376,0.00651767733637
ACH-000381,-0.113018352533
ACH-000383,-0.143060777621
ACH-000387,0.10595726383500001
ACH-000389,-0.170054556114
ACH-000390,-0.0593732587149
ACH-000393,0.052206044841400005
ACH-000395,-0.11856776684800001
ACH-000397,-0.00142004225324
ACH-000401,-0.0433194328694
ACH-000402,0.05742435414469999
ACH-000403,0.141254456724
ACH-000404,-0.191404362704
ACH-000406,-0.0339252843684
ACH-000407,0.00978578707805
ACH-000408,-0.148500520733
ACH-000410,-0.0627696817447
ACH-000411,0.157147498967
ACH-000414,-0.14309378162900002
ACH-000415,0.010819636007999999
ACH-000416,0.0100221966358
ACH-000420,0.051367290145899996
ACH-000421,0.0546097182651
ACH-000424,-0.123756000753
ACH-000425,-0.0103823627768
ACH-000426,0.0304489470723
ACH-000427,-0.0284197676609
ACH-000433,-0.0933399096005
ACH-000436,0.0256125058095
ACH-000444,-0.0931793211384
ACH-000445,-0.24489850211
ACH-000448,-0.0379616152198
ACH-000450,-0.0480342592961
ACH-000452,-0.0713476701822
ACH-000454,0.014044910919899999
ACH-000458,-0.012410822427999998
ACH-000459,-0.239683959873
ACH-000460,-0.0301230300818
ACH-000461,-0.008085984816640001
ACH-000463,-0.05122788299890001
ACH-000464,-0.27128905526700003
ACH-000466,-0.11836003902100001
ACH-000467,-0.139023984658
ACH-000468,-0.0411662352102
ACH-000469,0.0144028804281
ACH-000470,-0.09083100574200001
ACH-000471,-0.128217822063
ACH-000472,-0.0043029512133
ACH-000473,-0.154611599961
ACH-000475,0.0328050081274
ACH-000476,-0.0198627668533
ACH-000477,-0.118335609911
ACH-000480,-0.0954100019427
ACH-000481,0.126602054077
ACH-000483,-0.0785020049441
ACH-000484,0.0147662485831
ACH-000485,-0.137697066532
ACH-000486,-0.10122016545399999
ACH-000487,-0.0586597363564
ACH-000488,-0.18223235979400002
ACH-000490,-0.00334272474392
ACH-000491,-0.0662872533789
ACH-000495,-0.13595827984300002
ACH-000496,-0.187783516556
ACH-000499,-0.176364913853
ACH-000500,-0.426282075388
ACH-000502,0.020825267451200002
ACH-000503,0.196545564031
ACH-000505,-0.200592832648
ACH-000507,-0.0833055842342
ACH-000510,-0.09494999745269998
ACH-000511,-0.07701766664
ACH-000512,0.0109349474005
ACH-000516,-0.19164467503199997
ACH-000517,-0.09751333596280001
ACH-000518,0.07671404071860001
ACH-000520,-0.033278094868299996
ACH-000521,-0.125626598556
ACH-000522,-0.266326644037
ACH-000524,-0.051291965719
ACH-000527,-0.09960736131829999
ACH-000528,-0.09026437423530001
ACH-000537,-0.120740262204
ACH-000541,-0.14110533851
ACH-000542,0.0904869232378
ACH-000544,-0.0362666264073
ACH-000545,-0.0240885037824
ACH-000547,-0.07005968894489999
ACH-000548,-0.0671479335369
ACH-000549,-0.0754001786092
ACH-000550,0.0420059973266
ACH-000552,0.000904335712991
ACH-000556,-0.0426001894765
ACH-000557,0.007602382122640001
ACH-000570,-0.0700506106491
ACH-000571,-0.0531833771693
ACH-000573,-0.185345853536
ACH-000576,-0.12150980547800001
ACH-000580,0.144180999269
ACH-000584,-0.0120512696522
ACH-000585,0.0148076063072
ACH-000588,-0.0443494356914
ACH-000589,-0.028311299176099997
ACH-000591,-0.278752430388
ACH-000593,-0.0988830889636
ACH-000600,-0.09643220358400001
ACH-000601,-0.154633869735
ACH-000604,-0.350607887941
ACH-000605,0.233139089677
ACH-000606,-0.015437221275
ACH-000608,0.0644793707936
ACH-000614,-0.23364718131099999
ACH-000616,-0.0763768867767
ACH-000618,0.026144340907900004
ACH-000619,0.0757314485568
ACH-000620,-0.164752312192
ACH-000621,0.0180228173612
ACH-000622,0.1217701252
ACH-000623,-0.137939190053
ACH-000624,-0.0238914315019
ACH-000627,-0.105408875001
ACH-000630,0.033940077536299997
ACH-000632,-0.0504492604316
ACH-000633,-0.08553618838600001
ACH-000637,0.117531842335
ACH-000638,-0.127545983125
ACH-000646,-0.0895526471479
ACH-000647,0.0375843112547
ACH-000648,-0.0787948992331
ACH-000649,0.00314993201698
ACH-000651,-0.0430271280728
ACH-000652,0.100990775854
ACH-000653,-0.125284184155
ACH-000657,-0.133683324633
ACH-000658,-0.0759211336202
ACH-000661,0.0859060988133
ACH-000662,-0.024445179218700003
ACH-000663,0.040039055222
ACH-000665,-0.120412602966
ACH-000671,-0.20459599643100002
ACH-000673,-0.0478007435819
ACH-000676,-0.11426507345999999
ACH-000677,-0.0127112105822
ACH-000681,-0.09465648144639999
ACH-000682,-0.0531693106005
ACH-000683,-0.05208093957380001
ACH-000684,-0.136517126528
ACH-000688,0.300124748617
ACH-000693,-0.0646541006645
ACH-000694,-0.0210446333525
ACH-000695,-0.0655720067538
ACH-000696,0.00949490558765
ACH-000697,-0.025543777779
ACH-000699,-0.155746012851
ACH-000701,0.220881585493
ACH-000706,0.00204324849271
ACH-000711,-0.035178135594599994
ACH-000713,0.046969773694
ACH-000714,-0.03634666391580001
ACH-000718,-0.00601195793128
ACH-000720,0.023121888394800002
ACH-000721,0.022508100504900003
ACH-000724,-0.139988980485
ACH-000725,-0.0837400784745
ACH-000732,-0.045074814336
ACH-000734,-0.0735460775954
ACH-000735,0.0269627698867
ACH-000736,0.05886265485619999
ACH-000738,-0.0526054182003
ACH-000746,0.08110725459689999
ACH-000747,-0.062736378716
ACH-000748,-0.18651373361499998
ACH-000753,-0.08202002632180001
ACH-000756,-0.33875406128200003
ACH-000757,-0.334249141692
ACH-000758,-0.37135272702600003
ACH-000760,-0.0278062641965
ACH-000763,0.08370683586010001
ACH-000764,-0.056350587463499996
ACH-000765,-0.111791695936
ACH-000766,-0.0224917767
ACH-000767,-0.10105485302000002
ACH-000768,-0.0490497530272
ACH-000769,0.15928101703400002
ACH-000770,-0.025395655092599997
ACH-000771,0.030310400274799996
ACH-000773,-0.10111023834100001
ACH-000776,-0.06929869896919999
ACH-000777,-0.0546536861765
ACH-000778,-0.0275141370626
ACH-000781,-0.164820253935
ACH-000782,0.0507410413109
ACH-000783,-0.0802288362951
ACH-000784,-0.291330399474
ACH-000785,-0.113504105428
ACH-000787,0.0323747492441
ACH-000788,-0.096479043454
ACH-000791,-0.171194553389
ACH-000792,0.1202095556
ACH-000794,0.0640525266357
ACH-000796,0.0750673148812
ACH-000799,0.044419610085699994
ACH-000800,-0.00157405632798
ACH-000802,0.0883019575095
ACH-000804,-0.125474094156
ACH-000805,0.158830227006
ACH-000809,-0.08321446129230001
ACH-000810,-0.18576145676199998
ACH-000811,0.017401666554900004
ACH-000817,-0.239010759628
ACH-000819,0.047584419665
ACH-000820,-0.25504672588599997
ACH-000821,-0.0888574595805
ACH-000822,-0.008045169323699999
ACH-000823,0.013523115734600001
ACH-000824,0.117330440118
ACH-000827,0.025478784115900002
ACH-000829,0.032676584386400004
ACH-000831,-0.06909071539360001
ACH-000832,-0.0782860706138
ACH-000833,-0.19904418734499998
ACH-000834,0.116349558209
ACH-000835,0.08953908190899999
ACH-000836,-0.0031192898889699995
ACH-000837,-0.113733693391
ACH-000838,-0.0289750899868
ACH-000839,-0.134084601554
ACH-000840,0.196605812625
ACH-000841,-0.270434736735
ACH-000843,0.0644648468889
ACH-000846,0.0608102465092
ACH-000847,0.209810074923
ACH-000848,-0.153003003361
ACH-000849,-0.0508538684344
ACH-000851,-0.0309555647869
ACH-000855,-0.0296986208021
ACH-000856,-0.0495759218676
ACH-000858,-0.122971689241
ACH-000859,-0.307112919238
ACH-000861,0.14407517398
ACH-000862,0.012613619560700002
ACH-000865,-0.05243344385030001
ACH-000866,0.020233351346900002
ACH-000867,-0.103880463622
ACH-000869,-0.196582067557
ACH-000872,-0.0201103991906
ACH-000873,-0.157839114201
ACH-000876,0.038834584810599995
ACH-000878,-0.042758839563
ACH-000880,-0.23441416757800002
ACH-000881,-0.12014986094699999
ACH-000882,-0.0373995426992
ACH-000884,0.0176652846299
ACH-000885,-0.296056730803
ACH-000887,-0.09896834878730001
ACH-000888,0.0227358867333
ACH-000889,0.0230899453341
ACH-000890,0.04420590945169999
ACH-000896,-0.182172486991
ACH-000898,-0.18226171460299997
ACH-000900,-0.123777761303
ACH-000901,-0.025207241567199997
ACH-000905,0.004207113825280001
ACH-000906,-0.05848848211069999
ACH-000907,-0.139432090088
ACH-000910,-0.147314992388
ACH-000911,-0.00377910439633
ACH-000912,-0.14288996059800002
ACH-000913,0.08562890111680001
ACH-000915,-0.186544371083
ACH-000916,-0.981364376187
ACH-000917,0.07174768810389999
ACH-000921,0.0590282579799
ACH-000924,0.06425271128219999
ACH-000926,0.0177436511453
ACH-000928,-0.0956983173274
ACH-000929,-0.107011312902
ACH-000932,-0.0139941504844
ACH-000935,-0.0646649838942
ACH-000936,-0.0212660617113
ACH-000937,-0.0706555215672
ACH-000938,0.0142604114547
ACH-000939,-0.25207049161899997
ACH-000941,-0.0125718794638
ACH-000943,0.018679769372400002
ACH-000946,-0.0718095008618
ACH-000947,-0.0749443266062
ACH-000948,0.0276120918638
ACH-000950,-0.00511543778843
ACH-000953,-0.022262396208599995
ACH-000957,-0.0031456705782399994
ACH-000958,0.0759273058324
ACH-000960,-0.180522336127
ACH-000963,-0.329217867293
ACH-000968,-0.103327140272
ACH-000969,0.0021896140720500004
ACH-000973,-0.116906719143
ACH-000974,0.08263702980189999
ACH-000975,0.0249179369389
ACH-000976,-0.09766887615689998
ACH-000978,0.167379516944
ACH-000980,-0.042150037940100006
ACH-000984,-0.219593582945
ACH-000986,0.007476378440180001
ACH-000988,-0.112907377234
ACH-000993,-0.013629090247899999
ACH-000994,-0.0716073187659
ACH-000996,-0.301673700295
ACH-001001,-0.0683732262151
ACH-001020,-0.13399176940500002
ACH-001028,-0.10055293348099999
ACH-001031,-0.0186281873043
ACH-001038,-0.225227112007
ACH-001048,0.12417009945499999
ACH-001050,-0.198532555644
ACH-001053,0.018536579757099998
ACH-001054,-0.052491438759199996
ACH-001061,-0.0605589058856
ACH-001067,-0.08441462649
ACH-001075,0.0119425193065
ACH-001096,-0.0529953128574
ACH-001128,-0.21811537258000002
ACH-001134,-0.15546076832800002
ACH-001151,-0.0531174289453
ACH-001163,-0.204588344058
ACH-001164,-0.195199066499
ACH-001173,-0.0957892918321
ACH-001183,0.0660093520759
ACH-001184,-0.09070699089019998
ACH-001190,0.00121874124804
ACH-001192,0.000749617554471
ACH-001193,-0.0046964931514999995
ACH-001196,-0.131236051761
ACH-001197,-0.118549784839
ACH-001205,0.254320421938
ACH-001211,-0.157866708496
ACH-001212,-0.25842052054000003
ACH-001228,-0.08123615249480001
ACH-001232,-0.026778913072200004
ACH-001239,0.00336197503556
ACH-001274,0.08198543172289999
ACH-001275,0.0767542399841
ACH-001277,0.051318291229900004
ACH-001278,-0.292966817971
ACH-001280,-0.181839159324
ACH-001283,0.0446930826811
ACH-001289,-0.0185999246755
ACH-001295,-0.00815881607922
ACH-001300,0.028097036610000004
ACH-001301,-0.052778685890300006
ACH-001302,-0.056076979647500004
ACH-001303,-0.152832936828
ACH-001306,-0.143646733189
ACH-001318,0.025898378174299998
ACH-001322,0.14614551847
ACH-001328,-0.111303381242
ACH-001332,-0.0023384216803600004
ACH-001333,-0.0812775920789
ACH-001336,-0.156176730949
ACH-001340,-0.0538915466577
ACH-001346,0.0109833625318
ACH-001353,-0.0056506991698
ACH-001354,-0.149094774662
ACH-001367,-0.17967940646400002
ACH-001368,-0.0984504786925
ACH-001374,0.128478319399
ACH-001375,0.251924157755
ACH-001377,0.0474867473441
ACH-001380,-0.00891625141069
ACH-001391,0.165390859955
ACH-001407,-0.0701364591656
ACH-001408,-0.0883426840837
ACH-001413,-0.13975618224000003
ACH-001430,0.451616819873
ACH-001431,0.013971709634200002
ACH-001450,-0.0737524385078
ACH-001496,0.027658104255300003
ACH-001500,-0.24189866105799998
ACH-001521,0.141549610389
ACH-001523,0.1958551149
ACH-001532,-0.182201922198
ACH-001536,-0.290626790901
ACH-001550,-0.05562530240119999
ACH-001552,-0.101074538487
ACH-001554,-0.00731311650722
ACH-001645,-0.131055189174
ACH-001654,0.0174098048381
ACH-001715,-0.0022864221852800003
ACH-001735,-0.0507963595197
ACH-001736,-0.20987609647799998
ACH-001737,0.31500685139400003
ACH-001740,0.039740740624500004
ACH-001745,-0.0553834023504
ACH-001750,-0.10419061144200001
ACH-001765,-0.156505820239
ACH-001956,-0.03171923752
ACH-001957,0.00715154108212
