,STIM2 (57620)
ACH-000004,0.0185714565644
ACH-000007,0.155001058934
ACH-000009,-0.11466151232899999
ACH-000011,-0.12319408944900001
ACH-000012,-0.0801839614244
ACH-000013,-0.135305640656
ACH-000014,0.19574474642099998
ACH-000015,-0.108092577443
ACH-000017,-0.11967713792000001
ACH-000018,-0.183483443517
ACH-000019,-0.12165749957000001
ACH-000021,-0.0576539516539
ACH-000022,-0.05188822949440001
ACH-000025,-0.105400562317
ACH-000028,-0.052861737833900004
ACH-000030,-0.06811456623430001
ACH-000035,0.139837723139
ACH-000036,-0.085222722422
ACH-000037,0.0359861890381
ACH-000039,-0.116957428704
ACH-000040,-0.025659052431900004
ACH-000041,-0.114074013432
ACH-000042,-0.0865910986882
ACH-000045,-0.0781109497767
ACH-000047,-0.138763081986
ACH-000052,0.0770175043194
ACH-000053,-0.055728558839
ACH-000054,-0.0980014383567
ACH-000055,-0.102188107173
ACH-000060,-0.149360717503
ACH-000067,-0.0201338589296
ACH-000070,-0.18064871430999999
ACH-000075,-0.386158873948
ACH-000078,-0.227479493852
ACH-000082,-0.147894053694
ACH-000085,0.26564417845800004
ACH-000086,-0.05310497309500001
ACH-000087,-0.0682831518181
ACH-000092,-0.20798442210700002
ACH-000095,-0.187410121513
ACH-000097,-0.0883198892914
ACH-000098,0.0153393685954
ACH-000099,-0.14317995375499998
ACH-000108,0.10675458129000001
ACH-000113,-0.182441606422
ACH-000115,-0.091384545067
ACH-000116,-0.0941592639686
ACH-000118,0.14575843713300002
ACH-000120,-0.129981088183
ACH-000123,-0.053326240739000004
ACH-000127,-0.131316018924
ACH-000128,-0.248635443737
ACH-000132,-0.318450556302
ACH-000133,-0.328637324517
ACH-000137,-0.12655127605
ACH-000138,0.00383423291457
ACH-000142,-0.0943119309354
ACH-000143,0.0030611982961799996
ACH-000146,0.0616567999638
ACH-000148,-0.161308018616
ACH-000150,-0.11392172885
ACH-000152,-0.11238181820999998
ACH-000153,-0.0602194042527
ACH-000159,-0.0706141066409
ACH-000160,-0.20676647805
ACH-000163,-0.0418118619111
ACH-000167,-0.303080861762
ACH-000168,-0.176468477254
ACH-000169,-0.211160451138
ACH-000178,-0.101373154164
ACH-000182,-0.159743562178
ACH-000183,0.044689455966400005
ACH-000188,-0.0961295557075
ACH-000189,-0.170546808089
ACH-000190,-0.189430510361
ACH-000198,-0.186959779279
ACH-000204,-0.040247462666300006
ACH-000206,-0.250068713138
ACH-000207,-0.168206228061
ACH-000211,-0.093613723532
