,MGRN1 (23295)
ACH-000004,-0.144136825197
ACH-000007,-0.0784193613448
ACH-000009,0.0894416064369
ACH-000011,-0.117194038015
ACH-000012,0.0519453955693
ACH-000013,-0.00036716772123000004
ACH-000014,-0.031338059476
ACH-000015,-0.14953040706499998
ACH-000017,-0.18389891602400002
ACH-000018,-0.145438723361
ACH-000019,-0.0036834831775500003
ACH-000021,-0.302232039105
ACH-000022,0.127890167732
ACH-000025,-0.576720119428
ACH-000028,-0.0807728336694
ACH-000030,0.18868510424100002
ACH-000035,0.202350051305
ACH-000036,-0.273405659802
ACH-000037,-0.128262017931
ACH-000039,0.35570274164399995
ACH-000040,-0.0940326011359
ACH-000041,0.10567336763900001
ACH-000042,0.0482518366837
ACH-000045,-0.11599360765200001
ACH-000047,-0.279433888872
ACH-000052,-0.111850541796
ACH-000053,-0.0257287002935
ACH-000054,-0.024164368558
ACH-000055,0.0531070996122
ACH-000060,-0.00770625707618
ACH-000067,-0.218963534004
ACH-000070,-0.024890079382500003
ACH-000075,-0.158963775273
ACH-000078,0.00776278870119
ACH-000082,-0.09530194264620001
ACH-000085,-0.17129221827
ACH-000086,0.0306057130423
ACH-000087,-0.200976290919
ACH-000092,-0.48155919408200004
ACH-000095,-0.0940946329107
ACH-000097,-0.06750347265119999
ACH-000098,-0.572858984013
ACH-000099,0.110585239025
ACH-000108,-0.21861218788400003
ACH-000113,-0.09658697531810001
ACH-000115,-0.025252953236799998
ACH-000116,-0.150159432349
ACH-000118,-0.0581723751501
ACH-000120,-0.0642058010047
ACH-000123,-0.0564444385487
ACH-000127,-0.179029224795
ACH-000128,0.0704282511125
ACH-000132,-0.0036129068102299998
ACH-000133,-0.024680775763599998
ACH-000137,-0.0553134280746
ACH-000138,-0.258838356072
ACH-000142,-0.11197343592299999
ACH-000143,-0.010299820638
ACH-000146,-0.09767403419239999
ACH-000148,-0.211440103774
ACH-000150,-0.5117993658169999
ACH-000152,0.00272570618906
ACH-000153,0.254667846086
ACH-000159,0.047777679086999994
ACH-000160,0.12550332511700002
ACH-000163,-0.135544110859
ACH-000167,0.214104821986
ACH-000168,0.0787496503228
ACH-000169,-0.035136275097
ACH-000178,-0.055208010371199996
ACH-000182,0.0296643084462
ACH-000183,0.079516168935
ACH-000188,-0.0182061486772
ACH-000189,-0.23916592201499998
ACH-000190,-0.07403533329419999
ACH-000198,0.00512314951939
ACH-000204,0.00683635644754
ACH-000206,0.252270221888
ACH-000207,0.029726619268400003
ACH-000211,0.0689516278042
ACH-000215,-0.0916627130359
ACH-000221,-0.16208771536
ACH-000222,0.0181922747494
ACH-000223,0.017774185119499998
ACH-000226,0.006825466280199999
ACH-000227,-0.152516309727
ACH-000228,0.116160111849
ACH-000231,-0.167923733827
ACH-000232,0.09460260205769999
ACH-000233,-0.053342965890300006
ACH-000234,-0.132977030767
ACH-000235,-0.112928980079
ACH-000237,-0.154808400906
ACH-000238,0.11048703063200001
ACH-000243,-0.233562906244
ACH-000244,-0.334629000149
ACH-000246,-0.211376872001
ACH-000248,0.0191052742841
ACH-000250,-0.00663561300171
ACH-000251,0.10686723700999999
ACH-000253,0.0056821508421499994
ACH-000255,-0.330237519684
ACH-000256,-0.112722137359
ACH-000257,0.0627816182686
ACH-000258,0.080360899395
ACH-000259,-0.1085020293
ACH-000260,-0.118525795639
ACH-000261,-0.033968878138599994
ACH-000262,0.06217010427630001
ACH-000263,-0.0947610675893
ACH-000264,-0.10988822882799999
ACH-000265,-0.20861779621100002
ACH-000266,-0.0012249850079800002
ACH-000272,-0.142189727284
ACH-000273,-0.035433413214599994
ACH-000274,-0.11198440162699999
ACH-000277,-0.0332761877366
ACH-000278,0.16851297541
ACH-000279,-0.0351628154028
ACH-000280,-0.44180924121699994
ACH-000281,-0.0290621904343
ACH-000288,-0.398796371877
ACH-000291,-0.133088176239
ACH-000293,-0.017546473681999998
ACH-000294,0.0297053298998
ACH-000295,0.07992075250570001
ACH-000296,-0.13266809534600002
ACH-000302,-0.054073975019699995
ACH-000304,0.22998168097199997
ACH-000307,-0.0789800360398
ACH-000308,-0.151776914355
ACH-000310,0.0879903958546
ACH-000311,-0.10228917694499999
ACH-000312,0.114307369597
ACH-000315,0.196668873177
ACH-000316,-0.367739272257
ACH-000317,0.05018229336619999
ACH-000318,-0.16183891774599998
ACH-000319,-0.156049575464
ACH-000320,0.106099512901
ACH-000322,-0.438198762054
ACH-000323,-0.0154221940191
ACH-000324,-0.0690333055551
ACH-000329,0.0037278703626799996
ACH-000330,0.12314051539200001
ACH-000331,-0.09143246508530001
ACH-000332,-0.0257861356545
ACH-000334,-0.260890115401
ACH-000335,0.0021891305187600003
ACH-000336,-0.318051731434
ACH-000337,0.24995011893000002
ACH-000339,-0.105540650356
ACH-000341,0.13623316534000002
ACH-000348,-0.145683346606
ACH-000350,-0.0362238199151
ACH-000352,-0.0619977522227
ACH-000356,-0.218026049074
ACH-000361,-0.19409804661600003
ACH-000362,-0.0059842653403
ACH-000363,-0.014000229563200002
ACH-000364,-0.133155420759
ACH-000365,0.0128783450641
ACH-000366,0.03670744965
ACH-000368,-0.295144300814
ACH-000374,0.126368138466
ACH-000375,-0.573662269515
ACH-000376,-0.094476400896
ACH-000381,-0.05840565017490001
ACH-000383,-0.207774963391
ACH-000387,-0.0036164610632800002
ACH-000389,-0.178304662995
ACH-000390,0.47143858603
ACH-000393,-0.238769261221
ACH-000395,-0.291000771694
ACH-000397,-0.200815017509
ACH-000401,0.121811119176
ACH-000402,-0.23313576771699998
ACH-000403,-0.0930964573474
ACH-000404,-0.292025595227
ACH-000406,-0.0257531771452
ACH-000407,-0.132055431759
ACH-000408,-0.06549763359380001
ACH-000410,-0.0466025420718
ACH-000411,-0.0764027927856
ACH-000414,0.061360088837400004
ACH-000415,-0.010316176160299999
ACH-000416,-0.034714617895199994
ACH-000420,-0.0869029247162
ACH-000421,-0.052329096721
ACH-000424,-0.12776858355999998
ACH-000425,0.036519300420800004
ACH-000426,-0.0959648231683
ACH-000427,0.07617672156949999
ACH-000433,-0.477956263402
ACH-000436,0.19612440952500002
ACH-000444,0.104451368636
ACH-000445,0.12010206060699999
ACH-000448,-0.04655108329530001
ACH-000450,-0.057873938710900005
ACH-000452,-0.105505862714
ACH-000454,0.103263764628
ACH-000458,-0.06469680360209999
ACH-000459,-0.810762267019
ACH-000460,-0.09986195787810001
ACH-000461,0.0144099281705
ACH-000463,0.0360190948965
ACH-000464,-0.052118384457099994
ACH-000466,-0.237858132007
ACH-000467,-0.21567758057599998
ACH-000468,-0.029706798967
ACH-000469,-0.247524176228
ACH-000470,-0.0781409570595
ACH-000471,-0.24000083835499997
ACH-000472,-0.00187329134772
ACH-000473,0.0129972308222
ACH-000475,-0.0474117649895
ACH-000476,-0.010609211265799999
ACH-000477,0.184094867298
ACH-000480,-0.0272903367653
ACH-000481,-0.0536408326135
ACH-000483,-0.128342611204
ACH-000484,0.186064207551
ACH-000485,-0.0412499840897
ACH-000486,-0.059980810125400005
ACH-000487,-0.120142388915
ACH-000488,0.0160307495991
ACH-000490,0.018506248527
ACH-000491,-0.10983516782
ACH-000495,-0.136586969526
ACH-000496,-0.343490864876
ACH-000499,-0.108717574739
ACH-000500,-0.241168887855
ACH-000502,-0.25431078093000004
ACH-000503,0.0646904510225
ACH-000505,-0.177406926732
ACH-000507,0.058903510737300005
ACH-000510,-0.21349248493700002
ACH-000511,-0.57726794508
ACH-000512,0.153854568489
ACH-000516,-0.131981714459
ACH-000517,0.0273619995639
ACH-000518,0.09213545216420001
ACH-000520,-0.131211475572
ACH-000521,-0.442266041083
ACH-000522,-0.715603920638
ACH-000524,0.0035264845623700003
ACH-000527,-0.0687306746313
ACH-000528,0.17131936535
ACH-000537,-0.223517299687
ACH-000541,-0.0697597721003
ACH-000542,-0.057518351149500005
ACH-000544,-0.0213130424945
ACH-000545,0.08152847820919999
ACH-000547,0.0258739583849
ACH-000548,0.048910389321599995
ACH-000549,-0.0634035706659
ACH-000550,-0.162485853024
ACH-000552,-0.0247110782619
ACH-000556,-0.125224182358
ACH-000557,0.043633905727500005
ACH-000570,-0.18194720777399997
ACH-000571,-0.0712024785433
ACH-000573,-0.124791084937
ACH-000576,0.00604437065412
ACH-000580,0.06949095588819999
ACH-000584,-0.0349512414029
ACH-000585,-0.27143658819
ACH-000588,0.05974403937000001
ACH-000589,-0.126931190265
ACH-000591,-0.43995207099600003
ACH-000593,-0.108024960655
ACH-000600,-0.16275991850299998
ACH-000601,-0.18278728318
ACH-000604,-0.20349478843600002
ACH-000605,-0.027244543319200003
ACH-000606,-0.0391367078579
ACH-000608,-0.193551432246
ACH-000614,-0.106387628948
ACH-000616,-0.0893120588878
ACH-000618,0.006979924998819999
ACH-000619,-0.0336309474661
ACH-000620,0.04595313123
ACH-000621,-0.040396323253300004
ACH-000622,0.01542612004
ACH-000623,-0.109775835604
ACH-000624,-0.020062276369099998
ACH-000627,0.0412131143425
ACH-000630,-0.192402934683
ACH-000632,-0.290130356877
ACH-000633,-0.0156229346295
ACH-000637,0.03805267132659999
ACH-000638,-0.0713128682856
ACH-000646,0.384554570586
ACH-000647,0.120869932826
ACH-000648,-0.337514117463
ACH-000649,-0.0320783079053
ACH-000651,0.0878128451252
ACH-000652,0.24541271075100002
ACH-000653,-0.127392120404
ACH-000657,-0.283089073187
ACH-000658,-0.0341044000083
ACH-000661,-0.027734943269099997
ACH-000662,0.00905342974457
ACH-000663,-0.282195455739
ACH-000665,0.055615255493
ACH-000671,-0.26149291277
ACH-000673,-0.149006748306
ACH-000676,0.167408342297
ACH-000677,-0.102097692129
ACH-000681,-0.233579606226
ACH-000682,0.0183381842693
ACH-000683,-0.022046042684900003
