,DLX2 (1746)
ACH-000004,-0.195392982712
ACH-000007,-0.183693298431
ACH-000009,-0.160632147136
ACH-000011,-0.138095195728
ACH-000012,-0.0798222727609
ACH-000013,-0.0299759448192
ACH-000014,-0.083858850955
ACH-000015,0.0385357426718
ACH-000017,-0.16073401864700002
ACH-000018,-0.232083717127
ACH-000019,-0.126347289584
ACH-000021,0.0235303208842
ACH-000022,-0.247374225594
ACH-000025,-0.0203299945943
ACH-000028,0.048519793592300006
ACH-000030,-0.180386386693
ACH-000035,0.019630474133599998
ACH-000036,-0.405184396972
ACH-000037,-0.307399180786
ACH-000039,0.163949007665
ACH-000040,-0.10143821061000001
ACH-000041,-0.264790752139
ACH-000042,-0.058862986079299996
ACH-000045,-0.011234973462300001
ACH-000047,-0.046123512913899996
ACH-000052,-0.269694462089
ACH-000053,-0.11657654825300001
ACH-000054,-0.181173126749
ACH-000055,-0.0332644561478
ACH-000060,-0.0793038665767
ACH-000067,-0.158508399517
ACH-000070,-0.024131513317800002
ACH-000075,-0.283585952821
ACH-000078,-0.00199027625124
ACH-000082,-0.07968254455030001
ACH-000085,-0.357901232107
ACH-000086,-0.146956068546
ACH-000087,-0.110770182342
ACH-000092,-0.31336785323000005
ACH-000095,-0.107403429565
ACH-000097,-0.0176650579176
ACH-000098,-0.234365669993
ACH-000099,-0.154238341316
ACH-000108,-0.0597243321656
ACH-000113,-0.121024043237
ACH-000115,0.044726359032699996
ACH-000116,0.026533792441599997
ACH-000118,-0.115959972836
ACH-000120,-0.0224581927007
ACH-000123,0.024259367299799998
ACH-000127,-0.12400661927300001
ACH-000128,-0.155870812258
ACH-000132,-0.177771168049
ACH-000133,-0.0812637136125
ACH-000137,0.0605554930008
ACH-000138,-0.0557831461175
ACH-000142,-0.08723705433830001
ACH-000143,-0.0817163565359
ACH-000146,-0.0545108441205
ACH-000148,0.00647753728316
ACH-000150,0.0185258377377
ACH-000152,-0.0778920367933
ACH-000153,-0.0689204581023
ACH-000159,-0.182074766555
ACH-000160,-0.0843595955417
ACH-000163,-0.0016148858802699998
ACH-000167,-0.27196181578699996
ACH-000168,0.09562968266889998
ACH-000169,0.0483420763275
ACH-000178,-0.192798882104
ACH-000182,-0.050625515453900004
ACH-000183,-0.124029543265
ACH-000188,-0.0357568724095
ACH-000189,-0.11318195020300001
ACH-000190,-0.08951818735780001
ACH-000198,-0.0412822289524
ACH-000204,-0.0524498988714
ACH-000206,-0.144278422488
ACH-000207,-0.019108396136799998
ACH-000211,-0.14310012372199998
ACH-000215,-0.0772072835531
ACH-000221,-0.13131448626599998
ACH-000222,-0.026435644359999996
ACH-000223,-0.258952569294
ACH-000226,-0.16948122824
ACH-000227,-0.30001057760899996
ACH-000228,0.09751254357410001
ACH-000231,-0.08789796480550001
ACH-000232,-0.19427134324499998
ACH-000233,-0.12045110030600001
ACH-000234,-0.24844010967500002
ACH-000235,-0.15400325255300001
ACH-000237,-0.13404772434599999
ACH-000238,-0.175812756948
ACH-000243,-0.082492598321
ACH-000244,0.0320245817774
ACH-000246,-0.017094268263100003
ACH-000248,0.0542556043025
ACH-000250,-0.0845537609032
ACH-000251,-0.00039220705431300005
ACH-000253,-0.140572509397
ACH-000255,-0.104055054451
ACH-000256,-0.113742471988
ACH-000257,-0.309832279675
ACH-000258,-0.390433383791
ACH-000259,-0.0432546059665
ACH-000260,0.0170205464235
ACH-000261,-0.0476729536082
ACH-000262,0.16838788636399998
ACH-000263,-0.262216611549
ACH-000264,-0.0835303679819
ACH-000265,-0.038999319254099996
ACH-000266,-0.102969396261
ACH-000272,-0.122727444143
ACH-000273,-0.0576174757294
ACH-000274,-0.26462988581
ACH-000277,-0.048648562138
ACH-000278,-0.136542280921
ACH-000279,-0.10236259588300001
ACH-000280,0.0819966892371
ACH-000281,-0.11451700459599999
ACH-000288,-0.106037373721
ACH-000291,-0.03567253871269999
ACH-000293,-0.037400152691
ACH-000294,-0.11088811150599999
ACH-000295,0.021954789415799997
ACH-000296,-0.0483852850476
ACH-000302,-0.0759841929257
ACH-000304,-0.352687960819
ACH-000307,-0.10142056142799999
ACH-000308,-0.08848215969939999
ACH-000310,-0.148036833197
ACH-000311,-0.19158789579
ACH-000312,-0.104058470272
ACH-000315,-0.12112329205399999
ACH-000316,0.041176916958
ACH-000317,-0.26334205631200003
ACH-000318,-0.129310566491
ACH-000319,-0.08558426077549999
ACH-000320,0.18786362067899998
ACH-000322,-0.0122312246937
ACH-000323,-0.005910518920359999
ACH-000324,-0.0204946444054
ACH-000329,-0.165383205164
ACH-000330,0.05597009531830001
ACH-000331,-0.157888977696
ACH-000332,-0.054778064253400004
ACH-000334,-0.104707603873
ACH-000335,-0.21790630805999997
ACH-000336,-0.162712621324
ACH-000337,0.184699827428
ACH-000339,-0.135026805854
ACH-000341,-0.07904977541410001
ACH-000348,-0.055154420470099996
ACH-000350,0.013392628747
ACH-000352,-0.0688216078087
ACH-000356,0.0103512335538
ACH-000361,0.29428440982299997
ACH-000362,-0.019174263870700002
ACH-000363,-0.115473449003
ACH-000364,-0.14727745162699998
ACH-000365,-0.0339230806189
ACH-000366,0.0341135982786
ACH-000368,-0.10029902997099999
ACH-000374,-0.162367834618
ACH-000375,-0.19881271349800003
ACH-000376,-0.0448337522516
ACH-000381,-0.21284413668
ACH-000383,-0.135090849633
ACH-000387,-0.26383570617400004
ACH-000389,0.0012256851970599998
ACH-000390,-0.082879703382
ACH-000393,-0.052548842873400003
ACH-000395,-0.044955504851
ACH-000397,-0.004525317213
ACH-000401,-0.16271157794500002
ACH-000402,-0.281051780985
