,MAFG (4097)
ACH-000411,-0.20358077122
ACH-000414,-0.105088707409
ACH-000415,-0.0733470699479
ACH-000416,-0.100394665592
ACH-000420,-0.488302438983
ACH-000421,-0.285237277568
ACH-000424,-0.125313981175
ACH-000425,-0.189698153427
ACH-000426,-0.31260328301
ACH-000427,-0.450024400124
ACH-000433,-0.505405554429
ACH-000436,-0.125864952182
ACH-000444,-0.154790744922
ACH-000445,-0.00919068532916
ACH-000448,-0.15041086053799999
ACH-000450,-0.198649065037
ACH-000452,-0.216789103719
ACH-000454,0.0650103476553
ACH-000458,-0.242944512925
ACH-000459,-0.30898371843
ACH-000460,-0.170952473228
ACH-000461,-0.0502528347338
ACH-000463,0.042166286336199996
ACH-000464,-0.459555833845
ACH-000466,-0.0923689425358
ACH-000467,-0.132743800383
ACH-000468,-0.135876186703
ACH-000469,-0.151585838607
ACH-000470,-0.09241162952060002
ACH-000471,-0.445120049093
ACH-000472,-0.226714114446
ACH-000473,-0.0010327412379099999
ACH-000475,-0.750651607421
ACH-000476,-0.47878109596999996
ACH-000477,-0.34060239233999995
ACH-000480,-0.32688482281500003
ACH-000481,-0.34219565505599997
ACH-000483,0.0022369157836999998
ACH-000484,-0.010190200159299998
ACH-000485,-0.36733392224100003
ACH-000486,-0.0359431313931
ACH-000487,-0.115983722481
ACH-000488,-0.0822215736246
ACH-000490,-0.179565316994
ACH-000491,-0.09380958631570001
ACH-000495,-0.155176935964
ACH-000496,-0.0938077249698
ACH-000499,-0.250311386164
ACH-000500,0.195793381638
ACH-000502,-0.29581439941
ACH-000503,-0.456824063942
ACH-000505,-0.16390112920299998
ACH-000507,-0.22493854522
ACH-000510,-0.133277349234
ACH-000511,-0.124452528509
ACH-000512,0.117298259242
ACH-000516,-0.0696356672155
ACH-000517,-0.222817439747
ACH-000518,-0.10269749400599999
ACH-000520,-0.289436228861
ACH-000521,-0.636364491127
ACH-000522,-0.167864244447
ACH-000524,-0.288553740467
ACH-000527,-0.259802117913
ACH-000528,-0.145197444788
ACH-000537,-0.0973170410266
ACH-000541,0.0646022298945
ACH-000542,-0.112343188361
ACH-000544,-0.257511804692
ACH-000545,-0.257095699153
ACH-000547,-0.286687044465
ACH-000548,-0.300338055048
ACH-000549,-0.153293649132
ACH-000550,-0.239274642961
ACH-000552,-0.0821451020003
ACH-000556,-0.256408987011
ACH-000557,-0.0654287212822
ACH-000570,-0.207906984765
ACH-000571,-0.40835975888099996
ACH-000573,-0.0511189878111
ACH-000576,-0.757818031857
ACH-000580,-0.158846822527
ACH-000584,-0.21707644713000004
ACH-000585,-0.14941727209
ACH-000588,-0.20799413415600002
ACH-000589,-0.15932310779699999
ACH-000591,-0.302685705308
ACH-000593,-0.200637407128
ACH-000600,-0.290385019245
ACH-000601,-0.162947247056
ACH-000604,-0.758862689585
ACH-000605,-0.536778749195
ACH-000606,-0.137287229807
ACH-000608,-0.185233656141
ACH-000614,-0.0006746082992010001
ACH-000616,-0.284004086238
ACH-000618,-0.184034745202
ACH-000619,-0.198309743582
ACH-000620,-0.16565143233100002
ACH-000621,-0.38376030053800003
ACH-000622,-0.351671534908
ACH-000623,-0.478611172358
ACH-000624,-0.21487258190000003
ACH-000627,-0.0579636280645
ACH-000630,-0.232321541241
ACH-000632,-0.333610958484
ACH-000633,-0.32505823590300004
ACH-000637,-0.165403856037
ACH-000638,-0.32340368889000004
ACH-000646,-0.409668788736
ACH-000647,-0.449775440953
ACH-000648,-0.528127449275
ACH-000649,-0.195859522102
ACH-000651,-0.251409897828
ACH-000652,-0.14067622544299999
ACH-000653,-0.0933820571489
ACH-000657,-0.13125975488
ACH-000658,-0.106812917879
ACH-000661,-0.377542033632
ACH-000662,-0.27282680172400003
ACH-000663,-0.128179495448
ACH-000665,-0.0539642923264
ACH-000671,-0.315976915127
ACH-000673,-0.25879610539000003
ACH-000676,-0.213188835199
ACH-000677,-0.17877777886799998
ACH-000681,-0.210462166969
ACH-000682,-0.178307296413
ACH-000683,-0.425373148067
ACH-000684,-0.34400171639
ACH-000688,-0.04227448362340001
ACH-000693,-0.19315406097100002
ACH-000694,-0.202127135882
ACH-000695,0.0161576228532
ACH-000696,-0.08604380634469999
ACH-000697,0.114554611876
ACH-000699,-0.294627414116
ACH-000701,-0.110981972977
ACH-000706,-0.24732602360999997
ACH-000711,-0.260073485803
ACH-000713,-0.215714065594
ACH-000714,-0.479432925629
ACH-000718,-0.44659751222800004
ACH-000720,-0.249943830116
ACH-000721,-0.21525168267499997
ACH-000724,-0.139031301164
ACH-000725,-0.225841142748
ACH-000732,-0.044377993070900006
ACH-000734,-0.263304439477
ACH-000735,-0.199916213473
ACH-000736,-0.24843409595199997
ACH-000738,-0.0503471696134
ACH-000746,-0.277384423504
ACH-000747,-0.0513346467566
ACH-000748,-0.140982546043
ACH-000753,-0.162375661542
ACH-000756,-0.101445337114
ACH-000757,0.28338486338
ACH-000758,-0.0696747649699
ACH-000760,-0.279525701501
ACH-000763,-0.140111553488
ACH-000764,-0.31134550441
ACH-000765,-0.299814724962
ACH-000766,-0.406075507342
ACH-000767,-0.25635606495200003
ACH-000768,-0.12038506851099999
ACH-000769,-0.586482250667
ACH-000770,-0.41365625667800004
ACH-000771,-0.22199345635
ACH-000773,-0.164567988519
ACH-000776,-0.51742429818
ACH-000777,-0.179454129235
ACH-000778,-0.23279998323800002
ACH-000781,-0.168315204737
ACH-000782,-0.348501083147
ACH-000783,-0.2908198167
ACH-000784,-0.170964209654
ACH-000785,-0.159386628788
ACH-000787,-0.216580644452
ACH-000788,-0.16339043504
ACH-000791,-0.173011552746
ACH-000792,-0.380796684375
ACH-000794,-0.23251685950800002
ACH-000796,0.0220668882945
ACH-000799,-0.12393407705399999
ACH-000800,-0.193165793432
ACH-000802,-0.118192802307
ACH-000804,-0.09581107068669999
ACH-000805,-0.40413718963600004
ACH-000809,-0.266755073713
ACH-000810,0.088792493305
ACH-000811,-0.5637540569030001
ACH-000817,-0.365388175554
ACH-000819,-0.13941993339199998
ACH-000820,0.15027695850199999
ACH-000821,-0.0859603724407
ACH-000822,-0.287232090028
ACH-000823,-0.21528776209800002
ACH-000824,-0.172123759915
ACH-000827,-0.14782556875999997
ACH-000829,-0.11322190489499999
ACH-000831,-0.121019905946
ACH-000832,-0.110819513469
ACH-000833,-0.174015135059
ACH-000834,-0.198697049269
ACH-000835,-0.259771351984
ACH-000836,-0.254940805132
ACH-000837,-0.146929170422
ACH-000838,-0.0829475466747
ACH-000839,-0.279153719366
ACH-000840,0.030003183216099998
ACH-000841,-0.09508849220589999
ACH-000843,-0.09742016864219999
ACH-000846,-0.22504963342700002
ACH-000847,-0.363290359366
ACH-000848,-0.278012368182
ACH-000849,-0.161373852452
ACH-000851,-0.09271462316130001
ACH-000855,0.109068115441
ACH-000856,-0.0821350286906
ACH-000858,-0.18602297324
ACH-000859,-0.0595397874098
ACH-000861,0.0726622994812
ACH-000862,-0.101330316221
ACH-000865,-0.22372664847800003
ACH-000866,-0.12310477675899999
ACH-000867,-0.0946148864352
ACH-000869,-0.0675740606327
ACH-000872,-0.450970198572
ACH-000873,-0.118146916081
ACH-000876,-0.09917087359549999
ACH-000878,-0.107648549792
ACH-000880,-0.26490352960700003
ACH-000881,0.0419791415128
ACH-000882,-0.10919834852
ACH-000884,-0.286441715921
ACH-000885,-0.142536300566
ACH-000887,-0.210683361193
ACH-000888,-0.30844276143000005
ACH-000889,-0.119763849547
ACH-000890,0.033983770993400005
ACH-000896,-0.0188969384507
ACH-000898,0.00438906404591
ACH-000900,0.000981856645136
ACH-000901,-0.15283658273700002
ACH-000905,-0.0965252647328
ACH-000906,-0.0933284622831
ACH-000907,-0.0679362237906
ACH-000910,-0.340348127575
ACH-000911,-0.11916473422
ACH-000912,-0.318112567978
ACH-000913,-0.20906777167399998
ACH-000915,-0.341542762238
ACH-000916,-0.34587805735
ACH-000917,-0.300136594815
ACH-000921,-0.3351678669
ACH-000924,-0.38394826803599996
ACH-000926,-0.260831253996
ACH-000928,-0.12295627597599999
ACH-000929,0.0110368987529
ACH-000932,-0.125914460586
ACH-000935,-0.209066593483
ACH-000936,-0.255672580614
ACH-000937,-0.30906353945799997
ACH-000938,-0.0823787831189
ACH-000939,-0.453598042975
ACH-000941,-0.0280955454489
ACH-000943,-0.0972657580262
ACH-000946,0.07705854975700001
ACH-000947,-0.13719132494300001
ACH-000948,0.00332633945419
ACH-000950,0.037127081252900006
ACH-000953,-0.33478938303100003
ACH-000957,0.011282277325
ACH-000958,0.0114853624985
ACH-000960,-0.241366481125
ACH-000963,-0.568582573824
ACH-000968,-0.172251993737
ACH-000969,0.129577344231
ACH-000973,-0.191019769441
ACH-000974,-0.097410752963
ACH-000975,-0.186002989254
ACH-000976,-0.29618330882599997
ACH-000978,-0.147603230856
ACH-000980,-0.123764206755
ACH-000984,-0.031176690681500002
ACH-000986,-0.0269933718462
ACH-000988,-0.0292785540582
ACH-000993,-0.32206314038199996
ACH-000994,0.0375950251133
ACH-000996,-0.0630267967301
ACH-001001,-0.20973988401000002
ACH-001020,-0.216889703558
ACH-001028,-0.0999260841784
ACH-001031,-0.048835277549700004
ACH-001038,-0.0287405165762
ACH-001048,-0.28456757010899997
ACH-001050,-0.09804719328309999
ACH-001053,0.0321874872811
ACH-001054,-0.449884736478
ACH-001061,-0.06897013812410001
ACH-001067,-0.0659093205031
ACH-001075,-0.021889039873799997
ACH-001096,-0.492123914592
ACH-001128,-0.37912559151
ACH-001134,-0.282766210942
ACH-001151,-0.176076323012
ACH-001163,-0.20725498390900002
ACH-001164,-0.329947043394
ACH-001173,-0.215695531376
ACH-001183,-0.298636546545
ACH-001184,-0.406679004429
ACH-001190,0.031071234244400003
ACH-001192,-0.275123895474
ACH-001193,0.019869135770299997
ACH-001196,-0.25927903570599997
ACH-001197,-0.246340713511
ACH-001205,-0.16849907276
ACH-001211,-0.0713987166655
ACH-001212,-0.29740645013
ACH-001228,-0.31250442856
ACH-001232,-0.664389388223
ACH-001239,-0.120739565657
ACH-001274,-0.0614643155363
ACH-001275,-0.20201555028499998
ACH-001277,-0.209181674155
ACH-001278,-0.155474367314
ACH-001280,-0.526433561242
ACH-001283,-0.39492159791500003
ACH-001289,-0.519822961421
ACH-001295,-0.42906205559199995
ACH-001300,-0.26173055088799996
ACH-001301,-0.469872644106
ACH-001302,-0.445961747056
ACH-001303,-0.33841266665700004
ACH-001306,0.0286096517795
ACH-001318,-0.0682321602058
ACH-001322,-0.260377188837
ACH-001328,-0.33439598257500003
ACH-001332,-0.0586436278496
ACH-001333,-0.0804252101782
ACH-001336,-0.20310228829
ACH-001340,-0.31559800633499996
ACH-001346,-0.15609243527799999
ACH-001353,-0.353570226656
ACH-001354,-0.170357788149
ACH-001367,-0.603075917559
ACH-001368,-0.22480508580699998
ACH-001374,0.16726606476199998
ACH-001375,-0.05605669611669999
ACH-001377,-0.17056641460299998
ACH-001380,-0.152823829686
ACH-001391,-0.10116129254
ACH-001407,-0.118120410826
ACH-001408,-0.330692193085
ACH-001413,-0.16804523947
ACH-001430,-0.08192079535670001
ACH-001431,-0.458678409274
ACH-001450,-0.34355487304300003
ACH-001496,-0.038105558874199995
ACH-001500,-0.34276043252899996
ACH-001521,-0.497885730041
ACH-001523,-0.152340027802
ACH-001532,-0.19726846732900002
ACH-001536,-0.08638930662139999
ACH-001550,-0.316869252339
ACH-001552,-0.0820265237236
ACH-001554,-0.07998207738360001
ACH-001645,-0.109269776899
ACH-001654,-0.524549138469
ACH-001715,-0.353468054564
ACH-001735,-0.21217924676600003
ACH-001736,-0.0157768523562
ACH-001737,-0.44465819731600004
ACH-001740,-0.320312679041
ACH-001745,-0.23718023550099998
ACH-001750,-0.322956532869
ACH-001765,-0.278089713642
ACH-001956,-0.174936115095
ACH-001957,-0.171988594569
