,GNB1 (2782)
ACH-000004,-0.0777256581268
ACH-000007,0.011381705471600001
ACH-000009,-0.254243729227
ACH-000011,-0.0742646303489
ACH-000012,-0.213802677191
ACH-000013,-0.22459195365899998
ACH-000014,-0.39649428707400003
ACH-000015,0.0326130710699
ACH-000017,0.247735506745
ACH-000018,-0.162545868708
ACH-000019,-0.00689167290658
ACH-000021,-0.0315080254081
ACH-000022,-0.0950361077325
ACH-000025,-0.19237844030999998
ACH-000028,-0.347116240877
ACH-000030,-0.137191733392
ACH-000035,-0.237983141609
ACH-000036,-0.16770701783
ACH-000037,-0.513755008549
ACH-000039,-0.18269404806200001
ACH-000040,-0.28787548239
ACH-000041,-0.474020978564
ACH-000042,-0.318380377935
ACH-000045,-0.29588390671500003
ACH-000047,-0.0880169809838
ACH-000052,-0.101261736086
ACH-000053,-0.0747416256809
ACH-000054,-0.387405046782
ACH-000055,-0.0884910371022
ACH-000060,-0.8289473151700001
ACH-000067,-0.280468605106
ACH-000070,0.146422162156
ACH-000075,-0.338283184762
ACH-000078,-0.279316491432
ACH-000082,-0.24600329096
ACH-000085,-0.00849908257154
ACH-000086,-0.158590720051
ACH-000087,-0.260827036947
ACH-000092,-0.497156314762
ACH-000095,-0.18979003182999998
ACH-000097,-0.0682621690355
ACH-000098,-0.285562361606
ACH-000099,-0.160819350621
ACH-000108,-0.145343692272
ACH-000113,-0.138821688193
ACH-000115,-0.0122275540876
ACH-000116,0.022792380989099997
ACH-000118,-0.24398662165600002
ACH-000120,-0.179576694529
ACH-000123,-0.0859050647558
ACH-000127,-0.139939810002
ACH-000128,-0.210616658156
ACH-000132,-0.422243391719
ACH-000133,-0.053751736136400004
ACH-000137,0.000596428000311
ACH-000138,-0.124332330061
ACH-000142,-0.0405618099207
ACH-000143,-0.353167850184
ACH-000146,-0.35664603931199995
ACH-000148,-0.296208333309
ACH-000150,-0.502714428559
ACH-000152,-0.274915932326
ACH-000153,-0.362374743117
ACH-000159,-0.16276420910999997
ACH-000160,-0.013532109791700001
ACH-000163,-0.32688578653
ACH-000167,-0.290784674078
ACH-000168,-0.26736761163
ACH-000169,-0.045076438786000005
ACH-000178,-0.485069926162
ACH-000182,-0.000501099247495
ACH-000183,-0.06168784915159999
ACH-000188,-0.127899848451
ACH-000189,-0.527713932299
ACH-000190,-0.20779993760499998
ACH-000198,-0.407978510421
ACH-000204,-0.470239716389
ACH-000206,0.044538075305
ACH-000207,0.15202496164100002
ACH-000211,-0.19286528752700002
ACH-000215,-0.12148364279000001
ACH-000221,0.0666292981493
ACH-000222,-0.0720108373856
ACH-000223,-0.42896207564800004
ACH-000226,0.0454702120993
ACH-000227,-0.274582677143
ACH-000228,-0.47587777585100005
ACH-000231,-0.34200419397200005
ACH-000232,-0.425984507226
ACH-000233,-0.0802598695696
ACH-000234,-0.354692328522
ACH-000235,-0.160682331624
ACH-000237,-0.215241753979
ACH-000238,-0.391032383024
ACH-000243,-0.308522937643
ACH-000244,-0.16948728130600002
ACH-000246,-0.188297911687
ACH-000248,0.0908325674152
ACH-000250,-0.09653819079489999
ACH-000251,-0.114533574573
ACH-000253,-0.259423457857
ACH-000255,-0.492705653767
ACH-000256,-0.162109378352
ACH-000257,-0.392218955981
ACH-000258,0.162426926568
ACH-000259,-0.251170760984
ACH-000260,-0.17030520103500002
ACH-000261,-0.101494894944
ACH-000262,-0.244428030774
ACH-000263,-0.188205042845
ACH-000264,-0.34233119723300004
ACH-000265,0.0724812470119
ACH-000266,-0.346807043686
ACH-000272,-0.12229237311100001
ACH-000273,-0.235550713662
ACH-000274,-0.267292289625
ACH-000277,-0.23502066278099998
ACH-000278,-0.08026247991560001
ACH-000279,-0.11324331128699999
ACH-000280,-0.35845718557800005
ACH-000281,-0.8995556628110001
ACH-000288,-0.606368276756
ACH-000291,-0.227567779593
ACH-000293,-0.208537961204
ACH-000294,-0.0311674894283
ACH-000295,-0.215403989089
ACH-000296,-0.39731384352399995
ACH-000302,-0.5008464121589999
ACH-000304,0.134084020782
ACH-000307,-0.407061452991
ACH-000308,-0.251012308569
ACH-000310,-0.180937780861
ACH-000311,-0.105626461413
ACH-000312,-0.307180012138
ACH-000315,-0.8855140182
ACH-000316,-0.5660252135670001
ACH-000317,-0.312560300738
ACH-000318,-0.11465657312899999
ACH-000319,-0.126188278989
ACH-000320,-0.511092339047
ACH-000322,-0.339805384554
ACH-000323,-0.7959796650220001
ACH-000324,-0.08564560808539999
ACH-000329,-0.215691788465
ACH-000330,-0.137361580621
ACH-000331,-0.6304236476990001
ACH-000332,-0.133440065337
ACH-000334,-0.14839189448100001
ACH-000335,-0.012501372763100002
ACH-000336,-0.5234680004469999
ACH-000337,-0.22371289117899998
ACH-000339,-0.108525223695
ACH-000341,-0.2427058922
ACH-000348,-0.19528764671799997
ACH-000350,-0.027854095353099996
ACH-000352,-0.07028854892110001
ACH-000356,0.108312753035
ACH-000361,-0.163952370666
ACH-000362,-0.48253905670900005
ACH-000363,-0.10887731445
ACH-000364,-0.247204590089
ACH-000365,-0.7032433602420001
ACH-000366,-0.117612028355
ACH-000368,-0.509929539838
ACH-000374,-0.265542342529
ACH-000375,-0.32468785296
ACH-000376,-0.155140874063
ACH-000381,-0.337505630334
ACH-000383,-0.0431134723869
ACH-000387,-0.275574449657
ACH-000389,-0.284409007308
ACH-000390,0.0255550991934
ACH-000393,-0.29859151536
ACH-000395,-0.27900170289799997
ACH-000397,-0.030974724443099996
ACH-000401,-0.37706637696999995
ACH-000402,-0.43856249747000003
ACH-000403,-0.163742967697
ACH-000404,-0.0480107641517
ACH-000406,-0.456968829616
ACH-000407,-0.259011985687
ACH-000408,-0.331238926643
ACH-000410,-0.0703883316988
ACH-000411,-0.034857281941599996
ACH-000414,-0.0503766244102
ACH-000415,-0.106649668113
ACH-000416,-0.228084460321
ACH-000420,-0.640561299748
ACH-000421,-0.10407874408399999
ACH-000424,-0.405185672356
ACH-000425,-0.199461784482
ACH-000426,-0.10939174450200001
ACH-000427,0.16397785556299999
ACH-000433,-0.167122179118
ACH-000436,-0.00276083415753
ACH-000444,-0.09435907174739999
ACH-000445,-0.274140961758
ACH-000448,0.0328911276469
ACH-000450,0.071522925804
ACH-000452,-0.27621125203499997
ACH-000454,0.007844284200939999
ACH-000458,-0.179899384916
ACH-000459,0.010514572180299999
ACH-000460,-0.278928225777
ACH-000461,-0.239724428073
ACH-000463,-0.101063898089
ACH-000464,-0.332263702883
ACH-000466,-0.537118100183
ACH-000467,-0.257555558389
ACH-000468,-0.6729261305869999
ACH-000469,-0.274729219245
ACH-000470,-0.181740855971
ACH-000471,-0.161270939787
ACH-000472,0.015610878278700002
ACH-000473,-0.052401022046699997
ACH-000475,0.0849500270766
ACH-000476,-0.0581610875952
ACH-000477,-0.15145765606699998
ACH-000480,-0.181505424104
ACH-000481,-0.010764211267899998
ACH-000483,-0.27370454519000004
ACH-000484,0.0361423635572
ACH-000485,-0.0857812144563
ACH-000486,-0.159688439846
ACH-000487,-0.691853872103
ACH-000488,-0.126062469411
ACH-000490,-0.127282262948
ACH-000491,-0.11740950075099998
ACH-000495,0.0296261775035
ACH-000496,-0.275162860143
ACH-000499,-0.248264721395
ACH-000500,-0.953777017236
ACH-000502,-0.47028091420400003
ACH-000503,0.122994157636
ACH-000505,-0.334478387106
ACH-000507,0.101470377975
ACH-000510,0.0257501007769
ACH-000511,-0.220463294814
ACH-000512,-0.0018002944576500002
ACH-000516,-0.0968355144177
ACH-000517,-0.27578743873100003
ACH-000518,0.0156684220494
ACH-000520,-0.0600974848128
ACH-000521,-0.14343985269600001
ACH-000522,-0.641127419314
ACH-000524,-0.349710717928
ACH-000527,0.0977928491176
ACH-000528,0.0292648189213
ACH-000537,-0.44977158977399995
ACH-000541,-0.40141133590800004
ACH-000542,-0.373658962843
ACH-000544,-0.42646129055
ACH-000545,-0.14528643536
ACH-000547,-0.157862419896
ACH-000548,0.06788399894500001
ACH-000549,-0.169391366415
ACH-000550,-0.533741443055
ACH-000552,-0.17413808748
ACH-000556,0.019920983841
ACH-000557,-0.300718152453
ACH-000570,-0.0604967009285
ACH-000571,-0.276642946874
ACH-000573,-0.242995449659
ACH-000576,-0.172012050565
ACH-000580,-0.08376856300039999
ACH-000584,0.0054004335251499995
ACH-000585,-0.12611929435
ACH-000588,-0.259686913338
ACH-000589,-0.00986792255187
ACH-000591,-0.360539431397
ACH-000593,-0.447358999053
ACH-000600,-0.0867717634802
ACH-000601,-0.30135790899500003
ACH-000604,-0.301099795055
ACH-000605,-0.0954146879692
ACH-000606,-0.0474092679312
ACH-000608,-0.027867997004900003
ACH-000614,-0.23074414372
ACH-000616,0.07092801679260001
ACH-000618,0.11349907468699999
ACH-000619,0.012786343408299998
ACH-000620,-0.0505078676237
ACH-000621,-0.219580628028
ACH-000622,-0.13446586634299998
ACH-000623,-0.047574338409199994
ACH-000624,-0.0105481582452
ACH-000627,-0.566564022617
ACH-000630,-0.478316798257
ACH-000632,0.010479054826399999
ACH-000633,-0.08435762771849999
ACH-000637,-0.0967109366798
ACH-000638,-0.334621381246
ACH-000646,-0.575458500467
ACH-000647,-0.138526762205
ACH-000648,-0.17130421976799998
ACH-000649,-0.257059758154
ACH-000651,-0.261421539022
ACH-000652,-0.19394528241200001
ACH-000653,0.121978074287
ACH-000657,-0.1889910145
ACH-000658,0.0267814604713
ACH-000661,-0.157347874223
ACH-000662,-0.103456637871
ACH-000663,-0.386272273631
ACH-000665,-0.102041371194
ACH-000671,-0.214693863467
ACH-000673,-0.247414107259
ACH-000676,0.07527547888939999
ACH-000677,-0.037844976255199995
ACH-000681,-0.09231212566410002
ACH-000682,-0.0159305943775
ACH-000683,-0.11162905951999999
ACH-000684,-0.42294799321599996
ACH-000688,-0.46172325442
ACH-000693,-0.0641393544183
ACH-000694,-0.0566985723814
ACH-000695,-0.372782332533
ACH-000696,-0.330301333082
ACH-000697,0.056482553814400004
ACH-000699,-0.10485897041400001
ACH-000701,-0.124792814751
ACH-000706,-0.10667827672800001
ACH-000711,-0.090452572756
ACH-000713,0.0177683858111
ACH-000714,-0.230740615215
ACH-000718,-0.20815492239100003
ACH-000720,-0.26311963825
ACH-000721,-0.427246860646
ACH-000724,0.126478553948
ACH-000725,-0.0341034159448
ACH-000732,-0.0781995958131
ACH-000734,-0.0264094078492
ACH-000735,-0.11879965760500001
ACH-000736,-0.0458477540915
ACH-000738,-0.243611955234
ACH-000746,-0.146568653191
ACH-000747,0.0620905154775
ACH-000748,0.0480324919368
ACH-000753,-0.274615241263
ACH-000756,-0.0677893489104
ACH-000757,-0.07424753716230001
ACH-000758,-0.548554026368
ACH-000760,-0.103225844681
ACH-000763,-0.097146194521
ACH-000764,-0.09520301567389998
ACH-000765,0.0121251656317
ACH-000766,-0.430430338657
ACH-000767,-0.210443598441
ACH-000768,-0.0439969845481
ACH-000769,0.139755329965
ACH-000770,-0.39927973664399996
ACH-000771,-0.111128434333
ACH-000773,0.012929041950199999
ACH-000776,-0.0837845000616
ACH-000777,-0.35175088999700005
ACH-000778,-0.0766156260292
ACH-000781,-0.018004332718
