,TTR (7276)
ACH-000004,-0.148236738606
ACH-000007,0.18578953066
ACH-000009,0.14176940083200001
ACH-000011,0.245273617803
ACH-000012,0.208699040831
ACH-000013,0.26051861790999997
ACH-000014,0.194793067927
ACH-000015,0.107633425096
ACH-000017,0.245729032423
ACH-000018,-0.020784106153799997
ACH-000019,0.49967909088600004
ACH-000021,0.11679960502900001
ACH-000022,0.338808088873
ACH-000025,0.255019687432
ACH-000028,0.181561143537
ACH-000030,0.105610135979
ACH-000035,0.0768275839301
ACH-000036,0.419247628198
ACH-000037,0.184742257498
ACH-000039,-0.027612532069799998
ACH-000040,0.0928757271266
ACH-000041,0.204915534373
ACH-000042,-0.0008033199886869998
ACH-000045,0.199287313266
ACH-000047,0.182472245875
ACH-000052,0.361842915634
ACH-000053,0.09846412427960001
ACH-000054,0.266842198319
ACH-000055,0.0756324889113
ACH-000060,0.25144691029599997
ACH-000067,0.35056186145999996
ACH-000070,0.128708817076
ACH-000075,-0.057987415318
ACH-000078,0.240839560371
ACH-000082,0.307812182654
ACH-000085,0.257303618683
ACH-000086,0.365528789244
ACH-000087,0.27000390401
ACH-000092,0.23864244501899998
ACH-000095,0.22229904355
ACH-000097,0.09688772603839998
ACH-000098,0.09558742475
ACH-000099,0.17059702185800002
ACH-000108,0.172033224822
ACH-000113,0.19665160640999998
ACH-000115,0.12135403328
ACH-000116,0.22701852949999998
ACH-000118,0.22106252410399999
ACH-000120,0.0754389128934
ACH-000123,0.08128720227460001
ACH-000127,0.23867477458099998
ACH-000128,0.214207631389
ACH-000132,0.083069913537
ACH-000133,0.3827642403
ACH-000137,0.295021049931
ACH-000138,0.0591069837907
ACH-000142,0.187898809415
ACH-000143,0.18039864588799998
ACH-000146,0.07526704224030001
ACH-000148,0.229483362922
ACH-000150,0.23779020459199998
ACH-000152,0.38016979583000005
ACH-000153,0.115702214399
ACH-000159,0.129914309529
ACH-000160,0.163716591106
ACH-000163,0.182108065173
ACH-000167,0.12632817882300001
ACH-000168,0.285135509691
ACH-000169,0.251244253895
ACH-000178,0.15073242057
ACH-000182,0.26610394222100003
ACH-000183,0.21889522435699998
ACH-000188,-0.00830565339438
ACH-000189,0.146112213534
ACH-000190,0.329690675947
ACH-000198,0.165110425449
ACH-000204,0.059218562782199995
ACH-000206,0.0872273033038
ACH-000207,-0.0301923104786
ACH-000211,0.12566004444700002
ACH-000215,0.303999114532
ACH-000221,0.27493175293
ACH-000222,-0.0211691971593
ACH-000223,0.0778408389559
ACH-000226,0.138062184462
ACH-000227,0.17762528214899997
ACH-000228,0.180462228577
ACH-000231,0.149115252895
ACH-000232,0.157996941089
ACH-000233,0.35704389971199996
ACH-000234,0.35641911985299995
ACH-000235,0.013565628553899998
ACH-000237,0.249496902705
ACH-000238,0.144417838794
ACH-000243,0.10615380513499999
ACH-000244,0.308433259778
ACH-000246,0.0934167840693
ACH-000248,0.04715503780119999
ACH-000250,0.171374879039
ACH-000251,0.305900382599
ACH-000253,0.042611114474
ACH-000255,0.19280501181600002
ACH-000256,-0.0347172971233
ACH-000257,0.342686726615
ACH-000258,0.176894009419
ACH-000259,0.166748777487
ACH-000260,0.129118314841
ACH-000261,0.12566601775900002
ACH-000262,0.22793407591999995
ACH-000263,0.284527518784
ACH-000264,0.111002389329
ACH-000265,0.09043436085239999
ACH-000266,0.0794283669172
ACH-000272,0.190044492859
ACH-000273,0.229328945787
ACH-000274,0.270609353399
ACH-000277,0.241200985466
ACH-000278,0.146134411508
ACH-000279,0.207376315988
ACH-000280,0.13064841379699998
ACH-000281,-0.261439198942
ACH-000288,0.194386462711
ACH-000291,0.0415265812729
ACH-000293,0.384011633354
ACH-000294,0.09739855430839998
ACH-000295,0.0192083713402
ACH-000296,-0.047514879859
ACH-000302,0.251627216627
ACH-000304,0.110526647564
ACH-000307,0.106568399478
ACH-000308,0.186274918879
ACH-000310,-0.104989721978
ACH-000311,0.025672219467599997
ACH-000312,0.123542983659
ACH-000315,0.306780592188
ACH-000316,0.198615595423
ACH-000317,0.520844006297
ACH-000318,0.28720984787099996
ACH-000319,0.181174069648
ACH-000320,-0.0557980292469
ACH-000322,0.168405891106
ACH-000323,0.117825473871
ACH-000324,0.0734020048622
ACH-000329,0.189411666017
ACH-000330,0.220059773891
ACH-000331,0.324846531286
ACH-000332,0.19229926216600002
ACH-000334,0.0800401164983
ACH-000335,0.10938956079000002
