,MBTPS1 (8720)
ACH-000004,-1.06106088015
ACH-000007,-0.8720453492129999
ACH-000009,-0.853057089867
ACH-000011,-0.988186412975
ACH-000012,-0.90470089987
ACH-000013,-0.59797946107
ACH-000014,-1.1992607967
ACH-000015,-0.911294636868
ACH-000017,-0.7306798778300001
ACH-000018,-1.03403835609
ACH-000019,-0.9199021324500001
ACH-000021,-0.7595731227429999
ACH-000022,-1.09320026289
ACH-000025,-0.978765184823
ACH-000028,-0.6365327904429999
ACH-000030,-1.14770798514
ACH-000035,-0.9323740647390001
ACH-000036,-0.773684300531
ACH-000037,-0.897797168557
ACH-000039,-0.898976259584
ACH-000040,-1.19101151184
ACH-000041,-0.121839720866
ACH-000042,-0.554178168601
ACH-000045,-0.821889488648
ACH-000047,-0.796082382493
ACH-000052,-0.9637895713410001
ACH-000053,-0.193073849673
ACH-000054,-1.12083113639
ACH-000055,-0.882995436333
ACH-000060,-0.667798667132
ACH-000067,-0.8628050952349999
ACH-000070,-0.860175056521
ACH-000075,-1.15450658791
ACH-000078,-0.646220679799
ACH-000082,-0.49840364446400004
ACH-000085,-0.9849257009810001
ACH-000086,-1.06457434286
ACH-000087,-0.591629957898
ACH-000092,-0.848899245809
ACH-000095,-0.48014716575800004
ACH-000097,-0.967192444472
ACH-000098,-1.35243417675
ACH-000099,-0.328208881748
ACH-000108,-0.9312760449070001
ACH-000113,-0.838392785935
ACH-000115,-1.1575244058499998
ACH-000116,-0.852314025512
ACH-000118,-0.869093447183
ACH-000120,-0.48550654641400004
ACH-000123,-0.711513767747
ACH-000127,-0.948658012265
ACH-000128,-0.884305396385
ACH-000132,-0.09246835372449999
ACH-000133,-0.9872674826729999
ACH-000137,-0.455690782032
ACH-000138,-1.11792750897
ACH-000142,-1.1751961909200002
ACH-000143,-0.21712910822599998
ACH-000146,-1.33833448151
ACH-000148,-0.627806790997
ACH-000150,-1.22059393612
ACH-000152,-0.826390479106
ACH-000153,-0.801631817599
ACH-000159,-0.596082953774
ACH-000160,-0.5897406378260001
ACH-000163,-0.8905643019399999
ACH-000167,-0.9725844907950001
ACH-000168,-0.8264956258570001
ACH-000169,-0.973292014402
ACH-000178,-0.832862651653
ACH-000182,-1.02209395098
ACH-000183,-0.8378337785009999
ACH-000188,-0.44125524197300003
ACH-000189,-0.44691290928599997
ACH-000190,-1.04342072627
ACH-000198,-0.628929413994
ACH-000204,-0.44077952010399996
ACH-000206,-1.37495121369
ACH-000207,-1.0221505601899998
ACH-000211,-0.248477248462
ACH-000215,-1.16932152203
ACH-000221,-0.7591346726170001
ACH-000222,-0.893285229683
ACH-000223,-0.39872274975999994
ACH-000226,-0.565895887481
ACH-000227,-0.551761433071
ACH-000228,-0.163227091521
ACH-000231,-0.8883261344050001
ACH-000232,-1.00768148412
ACH-000233,-0.452820268844
ACH-000234,-0.619680848894
ACH-000235,-0.514978582734
ACH-000237,-0.630433538494
ACH-000238,-0.8457093512199999
ACH-000243,-0.7588473927539999
ACH-000244,-1.1778676705700002
ACH-000246,-0.17388100037999998
ACH-000248,-1.12814576626
ACH-000250,-1.06762743071
ACH-000251,-0.797487397625
ACH-000253,-0.931025511861
ACH-000255,-0.963733471101
ACH-000256,-0.5873468150869999
ACH-000257,-0.611141006164
ACH-000258,-1.3384616684100001
ACH-000259,-0.800044025045
ACH-000260,-0.851319569127
ACH-000261,-0.202863730687
ACH-000262,-1.14248782927
ACH-000263,-1.3785015675999999
ACH-000264,-0.207500770302
ACH-000265,-0.804987152431
ACH-000266,-0.904324031086
ACH-000272,-1.00082723391
ACH-000273,-1.1132722491299998
ACH-000274,-0.335735645153
ACH-000277,-0.666943307313
ACH-000278,-0.400493773683
ACH-000279,-0.9226129232170001
ACH-000280,-0.504008826183
ACH-000281,-1.07416098435
ACH-000288,-0.7561042345479999
ACH-000291,-1.1035756620100001
ACH-000293,-0.805140265729
ACH-000294,-0.949033466655
ACH-000295,-0.8361177024590001
ACH-000296,-0.8232536644699999
ACH-000302,-0.17417934823
ACH-000304,-0.507910446075
ACH-000307,-0.955191023823
ACH-000308,-0.46106453759800003
ACH-000310,-0.22395962526799998
ACH-000311,-0.7684791830490001
ACH-000312,-0.48022294217600003
ACH-000315,-0.532331579986
ACH-000316,-1.07097813791
ACH-000317,-0.5398170647630001
ACH-000318,-0.797618892528
ACH-000319,-0.964812071525
ACH-000320,-0.839349735782
ACH-000322,-0.747980870351
ACH-000323,-0.479048784076
ACH-000324,-1.0638635912
ACH-000329,-0.787529719859
ACH-000330,-0.365679543931
ACH-000331,-0.938927272055
ACH-000332,-0.6734488366470001
ACH-000334,-0.654764941082
ACH-000335,-1.0624994715
ACH-000336,-0.350413096268
ACH-000337,-1.26302126436
ACH-000339,-0.643786356364
ACH-000341,-0.664062998943
ACH-000348,-0.707533603125
ACH-000350,-0.465706570356
ACH-000352,-0.9785009401479999
ACH-000356,-0.814971545055
ACH-000361,-1.33072006625
ACH-000362,-0.972023188175
ACH-000363,-0.19697027161
ACH-000364,-0.44207147423
ACH-000365,-0.8235387778569999
ACH-000366,-0.7172791277889999
ACH-000368,-1.00493817629
ACH-000374,-0.9615885844040001
ACH-000375,-0.488699995304
ACH-000376,-0.897924171708
ACH-000381,-0.930278077147
ACH-000383,-0.686346507974
ACH-000387,-0.962836886965
ACH-000389,-0.9049337479269999
ACH-000390,-1.3309683591700001
ACH-000393,-0.160694204602
ACH-000395,-0.9445874462989999
ACH-000397,-0.771135139138
ACH-000401,-0.7179316831370001
ACH-000402,-1.00588114663
ACH-000403,-1.2970217740999999
ACH-000404,-0.861022227574
ACH-000406,-0.7160409490590001
ACH-000407,-0.767887301829
ACH-000408,-0.879602561529
ACH-000410,-0.231617362534
ACH-000411,-1.02775712848
ACH-000414,-0.9891418120559999
ACH-000415,-1.01278135393
ACH-000416,-0.339987112345
ACH-000420,-0.281787391668
ACH-000421,-0.021141472257400002
ACH-000424,-1.22766528096
ACH-000425,-0.8837671835809999
ACH-000426,-0.702533951672
ACH-000427,-0.745349983407
ACH-000433,-0.927670853419
ACH-000436,-0.677247191735
ACH-000444,-0.9141504867489999
ACH-000445,-1.21590958584
ACH-000448,-0.20364579658
ACH-000450,-0.479936148099
ACH-000452,-0.592893170885
ACH-000454,-0.997752202147
ACH-000458,-0.180359648801
ACH-000459,-0.6357971411
ACH-000460,-1.0020609527700002
ACH-000461,-0.64489403931
ACH-000463,-0.94963532597
ACH-000464,-0.97984947301
ACH-000466,-0.944563158768
ACH-000467,-1.08352055795
ACH-000468,-0.901071187694
ACH-000469,-0.738837437024
ACH-000470,-1.0031756806899998
ACH-000471,-1.37934015569
ACH-000472,-0.831399239312
ACH-000473,-1.0624525418200002
ACH-000475,-0.955682615406
ACH-000476,-0.6801571663789999
ACH-000477,-0.582521693749
ACH-000480,-0.834875881657
ACH-000481,-0.8399307166490001
ACH-000483,-0.47347382221
ACH-000484,-0.448906201484
ACH-000485,-0.21930718285999998
ACH-000486,-0.7009397909460001
ACH-000487,0.156525152899
ACH-000488,-1.05139000029
ACH-000490,-0.365112720419
ACH-000491,-0.650137385037
ACH-000495,-0.566748950938
ACH-000496,-0.423761738645
ACH-000499,-0.826864686305
ACH-000500,-0.605972139839
ACH-000502,-0.756361571427
ACH-000503,-1.01194794204
ACH-000505,-0.705490427404
ACH-000507,-0.790206837299
ACH-000510,-0.9908862608140001
ACH-000511,-0.6001876240730001
ACH-000512,-1.18576529819
ACH-000516,-0.410393857206
ACH-000517,-0.150684468176
ACH-000518,-0.860049239868
ACH-000520,-1.06372129006
ACH-000521,-0.630847888768
ACH-000522,-1.03429657941
ACH-000524,-0.481242593935
ACH-000527,-0.740503517573
ACH-000528,-0.8627627263700001
ACH-000537,-0.652039860282
ACH-000541,-0.9618504354299999
ACH-000542,-1.04040623741
ACH-000544,-0.672974333151
ACH-000545,-0.9538874335519999
ACH-000547,-0.6957659899619999
ACH-000548,-1.4664616802700001
ACH-000549,-0.998731259185
ACH-000550,-0.562964148463
ACH-000552,-0.899937949332
ACH-000556,-0.0831823789144
ACH-000557,-1.16242228643
ACH-000570,-0.925256775274
ACH-000571,-0.596936759129
ACH-000573,-0.57999127796
ACH-000576,-0.35451867748000004
ACH-000580,-0.000497401771159
ACH-000584,-0.182106196848
ACH-000585,-0.47710654468099994
ACH-000588,-0.623998479074
ACH-000589,-0.75657290652
ACH-000591,-0.600940239078
ACH-000593,-1.04151587511
ACH-000600,-0.242952840172
ACH-000601,-0.8990273151289999
ACH-000604,-0.77730801037
ACH-000605,-0.983289932845
ACH-000606,-0.834961163473
ACH-000608,-0.8543288583840001
ACH-000614,-0.874123790987
ACH-000616,-0.848195289815
ACH-000618,-0.6723492785899999
ACH-000619,-1.15412136734
ACH-000620,-0.9377562335940001
ACH-000621,-0.5018676664230001
ACH-000622,-0.5573089253360001
ACH-000623,-0.459405276758
ACH-000624,-0.8851372310240001
ACH-000627,-1.0938835594
ACH-000630,-0.672465072247
ACH-000632,-0.645342730857
ACH-000633,-0.327184861796
ACH-000637,-0.282840033566
ACH-000638,-0.9567062756710001
ACH-000646,-0.695648144764
ACH-000647,-1.0349237640200002
ACH-000648,-0.522131757187
ACH-000649,-1.06838943162
ACH-000651,-0.96902143082
ACH-000652,-1.0914979560299998
ACH-000653,-0.927999322252
ACH-000657,-0.7629214275570001
ACH-000658,-0.93694384801
ACH-000661,-1.0088035315100001
ACH-000662,-0.463802665165
ACH-000663,-0.5736134376500001
ACH-000665,-0.48026087522600003
ACH-000671,-0.38115004515900003
ACH-000673,-0.946279441009
ACH-000676,-0.679735989516
ACH-000677,-0.32422378960799997
ACH-000681,-0.899906631206
ACH-000682,-0.928704672344
ACH-000683,-0.505466370958
ACH-000684,-1.2264531374299998
ACH-000688,-1.4308837895500002
ACH-000693,-0.7933767690639999
ACH-000694,-0.582950458507
ACH-000695,-0.379337930596
ACH-000696,-0.802275558817
ACH-000697,-0.8043608041670001
ACH-000699,-0.49588747821699997
ACH-000701,-0.5382455535549999
ACH-000706,-1.01385474951
ACH-000711,-0.877592972894
ACH-000713,-0.6968699658840001
ACH-000714,-0.321679405046
ACH-000718,-0.77836059839
ACH-000720,-0.351413930586
ACH-000721,-0.21789453903499997
ACH-000724,-0.273113103407
ACH-000725,-1.1163395662
ACH-000732,-0.8194591184219999
ACH-000734,-0.721870090055
ACH-000735,-1.0447733909999999
ACH-000736,-0.944942183386
ACH-000738,-0.17003070373799997
ACH-000746,-0.661758452273
ACH-000747,-0.0161216996903
ACH-000748,-0.140888651271
ACH-000753,-0.7470686577760001
ACH-000756,-1.0317803899299998
ACH-000757,-1.27878232268
ACH-000758,-0.141923339108
ACH-000760,-0.457081337219
ACH-000763,-0.842951264094
ACH-000764,-1.02764923474
ACH-000765,-0.9541301508040001
ACH-000766,-0.117451252577
ACH-000767,-0.47245600375200003
ACH-000768,-0.935548458349
ACH-000769,-0.994894522833
ACH-000770,-0.5599373897609999
ACH-000771,-0.903024341018
ACH-000773,-0.8307709630419999
ACH-000776,-0.77509647407
ACH-000777,-0.8895910083600002
ACH-000778,-1.3235866078899998
ACH-000781,-0.997366368893
ACH-000782,-0.920734097622
ACH-000783,-0.816646234118
ACH-000784,-1.0782998209
ACH-000785,-1.5975340518599999
ACH-000787,-0.669934918099
ACH-000788,-1.06458315261
ACH-000791,-0.554258694112
ACH-000792,-0.912272816249
ACH-000794,-1.1399742838
ACH-000796,-1.30258036549
ACH-000799,-0.528477748548
ACH-000800,-0.7342392352429999
ACH-000802,-1.02469897491
ACH-000804,-0.570251868508
ACH-000805,-0.326691735099
ACH-000809,-1.00521867722
ACH-000810,-0.838322549868
ACH-000811,-0.230794061651
ACH-000817,-0.6876904595509999
ACH-000819,-0.935808360275
ACH-000820,-0.6392625694349999
ACH-000821,-1.2924963939299998
ACH-000822,-0.510459907325
ACH-000823,-0.8163481388220001
ACH-000824,-1.16508819731
ACH-000827,-0.9937269409299999
ACH-000829,-0.895927124183
ACH-000831,-0.932609122981
ACH-000832,-0.9568090104479999
ACH-000833,-0.760103151373
ACH-000834,-0.7163504271209999
ACH-000835,-0.8315348938480001
ACH-000836,-0.894288689358
ACH-000837,-0.398916865104
ACH-000838,-0.821253908891
ACH-000839,-1.1114305678899998
ACH-000840,-0.473946723569
ACH-000841,-1.09714197739
ACH-000843,-0.77039159147
ACH-000846,-0.7927021718080001
ACH-000847,-0.937357207419
ACH-000848,-0.165522402736
ACH-000849,-1.0111671957
ACH-000851,-0.8708332147769999
ACH-000855,-1.1121295138299998
ACH-000856,-0.327749785491
ACH-000858,-1.0194249657899999
ACH-000859,-1.18315871809
ACH-000861,-0.9600850137279999
ACH-000862,-0.14898079923000002
ACH-000865,-0.868339665438
ACH-000866,-1.08859164026
ACH-000867,-0.674536648179
ACH-000869,-0.722894673391
ACH-000872,-0.181382231004
ACH-000873,-0.7965921006029999
ACH-000876,-0.506562041924
ACH-000878,-0.9273219760570001
ACH-000880,-0.55565390831
ACH-000881,-0.7871505537569999
ACH-000882,-0.825898400163
ACH-000884,-0.8509973556489999
ACH-000885,-0.28597420057100004
ACH-000887,-1.1376959292
ACH-000888,-1.13027943014
ACH-000889,-0.8245242847409999
ACH-000890,-1.16869565935
ACH-000896,-1.05786719021
ACH-000898,-0.288540015223
ACH-000900,-0.744674184005
ACH-000901,-0.49804183914399996
ACH-000905,-1.00421823048
ACH-000906,-0.796064121589
ACH-000907,-0.886017699744
ACH-000910,-1.06656512196
ACH-000911,-0.7759489484909999
ACH-000912,-0.34232034398
ACH-000913,-0.5127001096580001
ACH-000915,-0.921093448613
ACH-000916,-0.900701376258
ACH-000917,-0.8549214236310001
ACH-000921,-0.288056497922
ACH-000924,-1.02538920454
ACH-000926,-1.1453319220799998
ACH-000928,-0.668559450281
ACH-000929,-0.802846035427
ACH-000932,-0.508992653245
ACH-000935,-1.0623937214499999
ACH-000936,-0.334395660965
ACH-000937,-0.876002375458
ACH-000938,-0.49235556093099997
ACH-000939,-0.00471894301671
ACH-000941,-0.7489292623129999
ACH-000943,-0.827919323995
ACH-000946,-0.824163951448
ACH-000947,-0.40856008866
ACH-000948,-0.722132678641
ACH-000950,-0.805628419268
ACH-000953,-0.887466830769
ACH-000957,-0.9870378844259999
ACH-000958,-0.500859919574
ACH-000960,-0.5159509145000001
ACH-000963,-0.426994754799
ACH-000968,-0.851110345008
ACH-000969,-0.8077849086259999
ACH-000973,-1.03539567331
ACH-000974,-0.255227272379
ACH-000975,-1.03079321901
ACH-000976,-1.37318207342
ACH-000978,-0.6411793129869999
ACH-000980,-0.8671164489000001
ACH-000984,-0.45603069849
ACH-000986,-1.11412742819
ACH-000988,-0.882457188808
ACH-000993,-0.490282706921
ACH-000994,-0.796903858255
ACH-000996,-0.685864434958
ACH-001001,-0.728105494783
ACH-001020,-0.34384008398500004
ACH-001028,-1.03432174829
ACH-001031,-0.527832838672
ACH-001038,-1.33324840096
ACH-001048,-0.715672202747
ACH-001050,-1.1445140295899998
ACH-001053,-0.84355662863
ACH-001054,-0.449033008591
ACH-001061,-0.850238669571
ACH-001067,-0.761683221565
ACH-001075,-0.730782519457
ACH-001096,-0.937238552935
ACH-001128,-0.938996074087
ACH-001134,-0.5869306544080001
ACH-001151,-1.06930772001
ACH-001163,-0.216049069454
ACH-001164,-0.580406257455
ACH-001173,-0.8823161601039999
ACH-001183,-0.9719314170819999
ACH-001184,-0.872706500106
ACH-001190,-0.300755858568
ACH-001192,-0.7186066005689999
ACH-001193,-0.974493080758
ACH-001196,-0.808205298379
ACH-001197,-0.9874844966130001
ACH-001205,-0.6790375447689999
ACH-001211,-0.756076248888
ACH-001212,-0.607235640334
ACH-001228,-0.6668795297860001
ACH-001232,-0.794077537632
ACH-001239,-1.05714252021
ACH-001274,-0.6354922274229999
ACH-001275,-0.6527154301529999
ACH-001277,-0.585811137281
ACH-001278,-0.469666475306
ACH-001280,-0.10789613365999999
ACH-001283,-0.8235004258509999
ACH-001289,-0.709277408887
ACH-001295,-0.186894857824
ACH-001300,-0.401790622078
ACH-001301,-0.437932612829
ACH-001302,-0.08961699404760001
ACH-001303,-0.593203816234
ACH-001306,-0.29877490379099997
ACH-001318,-0.668600747127
ACH-001322,-1.07768240209
ACH-001328,-0.503275118611
ACH-001332,-0.7336597086550001
ACH-001333,-0.8332323132739999
ACH-001336,-1.21022693575
ACH-001340,-0.9295133799200002
ACH-001346,-0.761929638513
ACH-001353,-1.2261192097799998
ACH-001354,-0.299028620426
ACH-001367,-0.8753714145550001
ACH-001368,-0.0294341929271
ACH-001374,-0.5705696922779999
ACH-001375,-0.518191981267
ACH-001377,-0.147154271487
ACH-001380,-0.318104752106
ACH-001391,-0.165015376986
ACH-001407,-1.0242689660200002
ACH-001408,-0.7595024796269999
ACH-001413,-0.468035491814
ACH-001430,-0.8039262739659999
ACH-001431,-0.87624113444
ACH-001450,-1.10535627717
ACH-001496,-0.989602244663
ACH-001500,-0.808770015951
ACH-001521,-1.0013250099600002
ACH-001523,-0.39604571700900004
ACH-001532,-0.7003651298639999
ACH-001536,-0.97038089244
ACH-001550,-0.489489763002
ACH-001552,-0.43445429134499997
ACH-001554,-0.565179200319
ACH-001645,-0.14022157801899998
ACH-001654,-0.231959761594
ACH-001715,-1.20140638349
ACH-001735,-0.8556384508339999
ACH-001736,-0.643627759248
ACH-001737,-0.587339059185
ACH-001740,-0.738971428366
ACH-001745,-0.879832139602
ACH-001750,-0.9131478199869999
ACH-001765,-1.0204387348000001
ACH-001956,-0.567181820761
ACH-001957,-0.431103592632
