,CALY (50632)
ACH-000004,0.0822727467393
ACH-000007,0.05633150222
ACH-000009,0.0345800655948
ACH-000011,0.250584240741
ACH-000012,0.18894309402800002
ACH-000013,0.306747541227
ACH-000014,0.22024626467300001
ACH-000015,0.22021546066999997
ACH-000017,0.200883765051
ACH-000018,0.21443825696199997
ACH-000019,-0.143877324155
ACH-000021,0.250267676651
ACH-000022,0.0126591021846
ACH-000025,0.175067382282
ACH-000028,0.18041577107
ACH-000030,0.0495514008512
ACH-000035,0.23711320187399998
ACH-000036,0.146133762455
ACH-000037,0.347766520389
ACH-000039,0.45770338258599996
ACH-000040,0.0986386393338
ACH-000041,0.106168523298
ACH-000042,0.0118465750037
ACH-000045,0.209485962561
ACH-000047,0.0460248134663
ACH-000052,0.216686066649
ACH-000053,0.18908424422400003
ACH-000054,0.204776705918
ACH-000055,0.189771863616
ACH-000060,0.0695132906686
ACH-000067,0.0234503980749
ACH-000070,0.124286670855
ACH-000075,0.209064160546
ACH-000078,0.183156870898
ACH-000082,0.144954524228
ACH-000085,0.111113642565
ACH-000086,0.12928102909800002
ACH-000087,0.250498840517
ACH-000092,0.11482761037900001
ACH-000095,0.163526564832
ACH-000097,0.184249885013
ACH-000098,0.118900185231
ACH-000099,0.0679438320294
ACH-000108,0.207447857793
ACH-000113,0.13902177880799998
ACH-000115,0.0783460374842
ACH-000116,0.210550057185
ACH-000118,0.127975618247
ACH-000120,-0.0939681210165
ACH-000123,0.124962132502
ACH-000127,0.17161449781500002
ACH-000128,0.11588401480999999
ACH-000132,0.085347968269
ACH-000133,0.0630042540969
ACH-000137,0.103586383083
ACH-000138,0.10057755235400001
ACH-000142,0.101640074971
ACH-000143,0.0163484893166
ACH-000146,0.187921493218
ACH-000148,0.21900681910300002
ACH-000150,-0.164355036426
ACH-000152,-0.0874070395895
ACH-000153,0.198868841371
ACH-000159,0.023763229405200002
ACH-000160,0.142499545432
ACH-000163,0.38194001851
ACH-000167,0.05285972503280001
ACH-000168,0.166695241424
ACH-000169,-0.120887815994
ACH-000178,0.028966369871400003
ACH-000182,0.044872731967099996
ACH-000183,-0.044777762778900006
ACH-000188,-0.041954451961699994
ACH-000189,-0.0163674412282
ACH-000190,0.0516900753197
ACH-000198,0.152975341099
ACH-000204,0.274642356545
ACH-000206,0.224062404232
ACH-000207,-0.11472053911699999
ACH-000211,0.105961758573
ACH-000215,0.12314417051200001
ACH-000221,0.258225347289
ACH-000222,0.461507743265
ACH-000223,-0.00727316754596
ACH-000226,0.296328274853
ACH-000227,0.38593783228699996
ACH-000228,-0.0298271295057
ACH-000231,0.0219993875599
ACH-000232,0.25213618038
ACH-000233,0.20672521316599998
ACH-000234,0.103214647894
ACH-000235,0.0585093648636
ACH-000237,0.0607925534617
ACH-000238,-0.0752476653086
ACH-000243,0.230661153856
ACH-000244,-0.0137041238186
ACH-000246,0.033619202893500004
ACH-000248,0.0803234112807
ACH-000250,0.138102544404
ACH-000251,0.178334048407
ACH-000253,0.11227273019799999
ACH-000255,0.090424340498
ACH-000256,0.0173879320138
ACH-000257,0.09792902567410001
ACH-000258,0.147503521725
ACH-000259,0.103736703524
ACH-000260,0.177133099333
ACH-000261,0.25988413286
ACH-000262,-0.0680726114661
ACH-000263,0.711292812868
ACH-000264,0.188585101062
ACH-000265,0.183286044002
ACH-000266,0.0824835536118
ACH-000272,0.148053055893
ACH-000273,0.226954714478
ACH-000274,0.098988208818
ACH-000277,-0.100298613977
ACH-000278,0.0173405872801
ACH-000279,0.058008114799499993
ACH-000280,0.216171882516
ACH-000281,-0.046065642345400004
ACH-000288,0.0691708040687
ACH-000291,0.06932741214100001
ACH-000293,0.214275194853
ACH-000294,0.258208932119
ACH-000295,0.278230374459
ACH-000296,0.40204246855
ACH-000302,0.24457052390200001
ACH-000304,0.279558360442
ACH-000307,0.168548615838
ACH-000308,0.143525167766
ACH-000310,0.143118146316
ACH-000311,0.198863194928
ACH-000312,0.232648824817
ACH-000315,0.231500587425
ACH-000316,0.238190407396
ACH-000317,0.158114465934
ACH-000318,0.11783137215
ACH-000319,0.32002157819800003
ACH-000320,0.227288478013
ACH-000322,0.00172890430167
ACH-000323,0.007684779924260001
ACH-000324,0.16403787695900002
ACH-000329,0.11597113851299999
ACH-000330,0.0285534885065
ACH-000331,0.20536438915999997
ACH-000332,0.0387531380809
ACH-000334,0.245696089973
ACH-000335,0.261604400669
ACH-000336,0.050078725917100005
ACH-000337,0.015619052945100001
ACH-000339,0.254136226194
ACH-000341,0.052677720784
ACH-000348,0.258341211491
ACH-000350,0.181214393512
ACH-000352,0.197544865101
ACH-000356,0.446392088248
ACH-000361,-0.041278781625900006
ACH-000362,0.201432234164
ACH-000363,0.0396797089768
ACH-000364,0.09845472136050001
ACH-000365,0.15829939334899998
ACH-000366,0.06605882760290001
ACH-000368,0.129846683318
ACH-000374,0.11565358260700001
ACH-000375,0.0669184537158
ACH-000376,0.12611524148
ACH-000381,0.118282894996
ACH-000383,0.0378692767185
ACH-000387,0.178103983891
ACH-000389,0.17524695746399999
ACH-000390,0.14029718269400002
ACH-000393,0.211480600257
ACH-000395,0.07989381528310001
ACH-000397,0.029490211778599996
ACH-000401,0.145415126423
ACH-000402,-0.171050071472
ACH-000403,0.25532358016199996
ACH-000404,0.268457340712
ACH-000406,0.119551700834
ACH-000407,0.187226657115
ACH-000408,0.145814274341
ACH-000410,0.156373233171
ACH-000411,0.159388403301
ACH-000414,0.213290145197
ACH-000415,0.154822813478
ACH-000416,0.153077175037
ACH-000420,0.0336752363557
ACH-000421,0.0743694157914
ACH-000424,0.06683318977040001
ACH-000425,0.130275770581
ACH-000426,0.143730125503
ACH-000427,0.0188061341559
ACH-000433,0.22164740647
ACH-000436,0.305251874156
ACH-000444,0.127642514531
ACH-000445,0.13637538122600001
ACH-000448,0.027769057056800002
ACH-000450,0.060881931913599995
ACH-000452,0.122260432404
ACH-000454,0.159552129396
ACH-000458,0.171318439187
ACH-000459,-0.11118486271400001
ACH-000460,0.178908624716
ACH-000461,-0.057063572345199993
ACH-000463,0.00938350050499
ACH-000464,0.270866728698
ACH-000466,0.129169781417
ACH-000467,0.34428505624300004
ACH-000468,0.13995770099500002
ACH-000469,0.20135000421
ACH-000470,0.21208122223499998
ACH-000471,0.0416156697111
ACH-000472,0.192577463534
ACH-000473,0.0831075495661
ACH-000475,0.0859091787926
ACH-000476,0.13125901394300002
ACH-000477,0.110151208699
ACH-000480,0.189923087601
ACH-000481,0.250875270085
ACH-000483,0.136129756503
ACH-000484,0.128310637902
ACH-000485,0.114094600058
ACH-000486,0.13891412860400001
ACH-000487,0.11754007386700001
ACH-000488,0.017014676811799998
ACH-000490,0.0845217989975
ACH-000491,0.331751698357
ACH-000495,0.16448751573599998
ACH-000496,0.19485377010899999
ACH-000499,0.106971241067
ACH-000500,0.0141243367716
ACH-000502,0.142746820676
ACH-000503,0.140939028508
ACH-000505,0.196924182641
ACH-000507,0.194840932104
ACH-000510,0.185517212043
ACH-000511,0.10983627234400001
ACH-000512,0.245229859353
ACH-000516,0.11009061490599999
ACH-000517,0.117760208684
ACH-000518,0.09907829149280001
ACH-000520,0.07445704688910001
ACH-000521,0.128264750792
ACH-000522,0.130632370086
ACH-000524,0.0830107352884
ACH-000527,0.132824937967
ACH-000528,0.177286852789
ACH-000537,-0.047763503346800004
ACH-000541,0.00640347649759
ACH-000542,0.17470367346700003
ACH-000544,0.0191737119148
ACH-000545,0.12474435114700001
ACH-000547,0.136559481534
ACH-000548,0.10917310319700001
ACH-000549,0.08266503896489999
ACH-000550,0.039674086564000004
ACH-000552,0.0658281540639
ACH-000556,0.17699351497299998
ACH-000557,0.10758523518400001
ACH-000570,0.08823430807320001
ACH-000571,0.115725838327
ACH-000573,0.021869789566700003
ACH-000576,0.150884771345
ACH-000580,0.043621335053000004
ACH-000584,0.14273924801899998
ACH-000585,0.140918059112
ACH-000588,0.147577554374
ACH-000589,0.0134530643514
ACH-000591,0.195009305843
ACH-000593,0.09797865266380001
ACH-000600,0.174447363371
ACH-000601,0.181713268637
ACH-000604,0.467648520955
ACH-000605,0.44002243032399996
ACH-000606,0.19841521243000002
ACH-000608,0.00909607794352
ACH-000614,0.127078487794
ACH-000616,0.13726746425
ACH-000618,0.135609515595
ACH-000619,0.07978564152999999
ACH-000620,0.09743230982550001
ACH-000621,0.248691226808
ACH-000622,-0.0374107014629
ACH-000623,0.0637930827091
ACH-000624,0.117767089686
ACH-000627,0.12332704700300001
ACH-000630,0.108406344758
ACH-000632,0.0244819747186
ACH-000633,-0.038508552135400005
ACH-000637,0.226108706646
ACH-000638,0.164800405742
ACH-000646,0.07844658311819999
ACH-000647,0.164519491991
ACH-000648,-0.229540647322
ACH-000649,0.102910205285
ACH-000651,0.18566593469700002
ACH-000652,0.239605274722
ACH-000653,0.0732697768618
ACH-000657,0.0765932072407
ACH-000658,0.281288061629
ACH-000661,0.23182190762200003
ACH-000662,0.0802518305004
ACH-000663,0.173172281015
ACH-000665,0.20322861200800002
ACH-000671,0.152443636276
ACH-000673,0.196919485087
ACH-000676,0.139083885161
ACH-000677,0.320575914299
ACH-000681,0.199933377617
ACH-000682,0.0670593368276
ACH-000683,0.11018210732799999
ACH-000684,0.30044114378000003
ACH-000688,-0.006969352995119999
ACH-000693,0.154447134424
ACH-000694,0.24865649426300002
ACH-000695,0.14844756894400002
ACH-000696,0.10606436238700001
ACH-000697,0.21961480381999998
ACH-000699,0.202938430363
ACH-000701,0.159147349738
ACH-000706,0.224077420486
ACH-000711,0.18595527804499998
ACH-000713,0.251746523252
ACH-000714,0.354632199049
ACH-000718,0.110703427796
ACH-000720,0.16982413369000002
ACH-000721,0.129329304719
