,MIXL1 (83881)
ACH-000004,-0.062005270188499995
ACH-000007,0.040355536756199996
ACH-000009,0.18081706241
ACH-000011,0.015273653930799998
ACH-000012,0.323972282225
ACH-000013,0.12078568802
ACH-000014,0.201036020789
ACH-000015,0.197743762361
ACH-000017,0.129629614254
ACH-000018,0.27605879631700003
ACH-000019,0.209219528979
ACH-000021,0.16835267476500002
ACH-000022,0.00461266523827
ACH-000025,0.0682495484669
ACH-000028,0.311987394342
ACH-000030,0.05876514618559999
ACH-000035,0.280502084612
ACH-000036,0.15420448633
ACH-000037,0.184819066624
ACH-000039,0.17573257336599998
ACH-000040,0.17717997069699998
ACH-000041,0.276464469556
ACH-000042,0.21290706315299998
ACH-000045,0.167709918793
ACH-000047,0.130347629685
ACH-000052,0.230271051754
ACH-000053,0.22250398627300003
ACH-000054,-0.0295806200635
ACH-000055,-0.07958986933460001
ACH-000060,0.07534768467950001
ACH-000067,-0.0365070143268
ACH-000070,-0.23425732827
ACH-000075,-0.17466863699000001
ACH-000078,0.233468820167
ACH-000082,0.15869549838
ACH-000085,0.033644197183400004
ACH-000086,0.056304738561500006
ACH-000087,0.316765301698
ACH-000092,0.0888716903065
ACH-000095,0.0544433229973
ACH-000097,0.246970853363
ACH-000098,-0.0516434146866
ACH-000099,0.0952755941233
ACH-000108,0.28462867691300003
ACH-000113,0.0455193413005
ACH-000115,0.300569679186
ACH-000116,-0.06762724243490001
ACH-000118,0.259192975531
ACH-000120,0.0497488215105
ACH-000123,0.210648987245
ACH-000127,0.118079784225
ACH-000128,0.044533928589500005
ACH-000132,-0.0414277308759
ACH-000133,0.307578007724
ACH-000137,0.117662936131
ACH-000138,0.264788395824
ACH-000142,0.062047740371000006
ACH-000143,0.036264749592
ACH-000146,0.035064430204400004
ACH-000148,0.0720251366812
ACH-000150,0.0495745872233
ACH-000152,0.112767616492
ACH-000153,0.334740327167
ACH-000159,0.19440631120299998
ACH-000160,0.22984392613200003
ACH-000163,0.0704489862668
ACH-000167,-0.0343206291005
ACH-000168,0.144083831984
ACH-000169,0.0654125147593
ACH-000178,0.257886370165
ACH-000182,0.0610808723909
ACH-000183,0.149119547227
ACH-000188,0.131468641544
ACH-000189,-0.162128485701
ACH-000190,-0.0912457568904
ACH-000198,0.0508828774652
ACH-000204,-0.0028933127256300004
ACH-000206,0.349530250949
ACH-000207,0.17454402707699998
ACH-000211,0.15677616549
ACH-000215,0.0473641293204
ACH-000221,0.288010071933
ACH-000222,0.47831423009199997
ACH-000223,0.12791545117699998
ACH-000226,0.106142361676
ACH-000227,0.239739499258
ACH-000228,0.0665884259632
ACH-000231,0.12897146492
ACH-000232,0.22881690929200002
ACH-000233,0.0223799330669
ACH-000234,0.0600441620244
ACH-000235,0.12411654028899999
ACH-000237,0.13709134739499998
ACH-000238,-0.009493141550370001
ACH-000243,0.27544517492
ACH-000244,0.022546823985599998
ACH-000246,0.0146747478204
ACH-000248,0.28780102329199997
ACH-000250,0.19101618803599998
ACH-000251,0.000794308767004
ACH-000253,0.0749027158478
ACH-000255,0.0598280980402
ACH-000256,0.0550813349831
ACH-000257,-0.0943189847858
ACH-000258,0.525771328683
ACH-000259,0.272369138615
ACH-000260,0.167417669966
ACH-000261,0.0474899668986
ACH-000262,0.220566627916
ACH-000263,0.00974211884341
ACH-000264,0.12853393537799998
ACH-000265,0.267311549933
ACH-000266,0.125350769916
ACH-000272,0.12107260859300001
ACH-000273,0.10188970932600001
ACH-000274,0.014194950916
ACH-000277,0.039894419000499996
ACH-000278,0.27097071701
ACH-000279,0.310102832185
ACH-000280,0.113589168598
ACH-000281,0.178024817205
ACH-000288,0.099861229787
ACH-000291,0.0829214855472
ACH-000293,0.207420707786
ACH-000294,0.30044749590799996
ACH-000295,0.29900140916900003
ACH-000296,0.05530783596480001
ACH-000302,0.0445628061685
ACH-000304,0.052418262751699994
ACH-000307,0.10054613302899999
ACH-000308,0.24883725733800002
ACH-000310,0.12990355810100002
ACH-000311,0.42289661062
ACH-000312,0.24298353010200002
ACH-000315,0.17225337190900003
ACH-000316,-0.027796339778299997
ACH-000317,0.0336201745486
ACH-000318,0.00219296717415
ACH-000319,0.335167028062
ACH-000320,0.7025717171539999
ACH-000322,0.41557173088699995
ACH-000323,0.08259082306639999
ACH-000324,0.169629256963
ACH-000329,0.0302902299198
ACH-000330,0.271084351602
ACH-000331,0.134602970932
ACH-000332,0.17870069703400002
ACH-000334,-0.0573463001562
ACH-000335,-0.0527323528631
ACH-000336,0.151513136411
ACH-000337,0.05252256809190001
ACH-000339,0.21627896223700002
ACH-000341,0.0006661577055580001
ACH-000348,0.13319747959699998
ACH-000350,0.0489788006195
ACH-000352,0.316456920589
ACH-000356,0.008779574750030002
ACH-000361,0.0343677310336
ACH-000362,0.181665500694
ACH-000363,0.187010317348
ACH-000364,0.142280827661
ACH-000365,0.155282862419
ACH-000366,0.0889509765055
ACH-000368,0.21833535141199997
ACH-000374,0.341925838003
ACH-000375,0.38934405016400003
ACH-000376,0.0945558745338
ACH-000381,0.0123057261668
ACH-000383,0.10725353421900001
ACH-000387,0.292774950388
ACH-000389,0.10744729648399999
ACH-000390,0.052000514363199996
ACH-000393,0.08626154906570001
ACH-000395,0.312891311891
ACH-000397,0.048239570225
ACH-000401,-0.07842390525910001
ACH-000402,0.514907960611
ACH-000403,0.0294820518012
ACH-000404,0.190001222854
ACH-000406,0.128370736673
ACH-000407,0.018825394590599998
ACH-000408,0.189087871515
ACH-000410,-0.148330028251
ACH-000411,-0.0162386628061
ACH-000414,0.25651851847600005
ACH-000415,0.0389435452259
ACH-000416,0.0701783268494
ACH-000420,0.219546293277
ACH-000421,0.190727218577
ACH-000424,0.34817578856
ACH-000425,0.193761710612
ACH-000426,0.0639744241313
ACH-000427,-0.07469952769989999
ACH-000433,-0.0980666945937
ACH-000436,0.0360061576236
ACH-000444,0.17740649074
ACH-000445,0.0791358172069
ACH-000448,0.121811670936
ACH-000450,0.0247418172318
ACH-000452,0.175260924373
ACH-000454,0.259240958658
ACH-000458,0.11870879396400001
ACH-000459,-0.146472418847
ACH-000460,0.060519587154099996
ACH-000461,0.117047598937
ACH-000463,-0.0422754786601
ACH-000464,0.33667566205
ACH-000466,0.049347092547
ACH-000467,0.20246286725499998
ACH-000468,0.21443754329
ACH-000469,0.17572518814
ACH-000470,-0.0129789049132
ACH-000471,0.0613266387472
ACH-000472,0.08587596979800001
ACH-000473,0.0904979841089
ACH-000475,0.08402233980419999
ACH-000476,0.0962158225687
ACH-000477,-0.0569756126017
ACH-000480,0.0649372770408
ACH-000481,0.23039375372200002
ACH-000483,0.139556308791
ACH-000484,0.0779235290028
ACH-000485,0.159669073838
ACH-000486,0.10004608723
ACH-000487,0.104596040245
ACH-000488,0.139867033025
ACH-000490,0.131000055984
ACH-000491,0.20459055663400003
ACH-000495,0.057381013752499994
ACH-000496,0.201241262152
ACH-000499,0.214673021129
ACH-000500,0.11304443022199999
ACH-000502,0.38214630276199996
ACH-000503,0.0716009654085
ACH-000505,0.192264484344
ACH-000507,0.164061764779
ACH-000510,0.10097148219499999
ACH-000511,0.09062062204600001
ACH-000512,0.516187844457
ACH-000516,-0.112875799015
ACH-000517,0.0823550683333
ACH-000518,-0.141171774511
ACH-000520,-0.09421393737929999
ACH-000521,0.242138141671
ACH-000522,0.0565872415421
ACH-000524,0.029929930475099998
ACH-000527,0.0909207747822
ACH-000528,0.19091977729100001
ACH-000537,-0.10849974508099999
ACH-000541,0.395299401565
ACH-000542,0.17196668435600002
ACH-000544,0.00836395665423
ACH-000545,0.043974827656
ACH-000547,0.184930637232
ACH-000548,0.0849360912937
ACH-000549,-0.0133971634673
ACH-000550,0.26058365241
ACH-000552,-0.0359496903026
ACH-000556,0.22269727016399998
ACH-000557,0.106003358171
ACH-000570,0.149842071535
ACH-000571,0.07889543286289999
ACH-000573,0.193258183492
ACH-000576,0.08941292524019999
ACH-000580,0.0751854137092
ACH-000584,0.0863785725673
ACH-000585,0.0379076219542
ACH-000588,0.129491823705
ACH-000589,0.207096092496
ACH-000591,0.323462543921
ACH-000593,0.0723042258405
ACH-000600,0.048400599235199994
ACH-000601,0.204863296424
ACH-000604,0.237328228699
ACH-000605,0.139223181471
ACH-000606,0.0850629064867
ACH-000608,0.119489064402
ACH-000614,0.429655906053
ACH-000616,0.03803076064330001
ACH-000618,0.09221887926560002
ACH-000619,0.140864789084
ACH-000620,0.21387972780900003
ACH-000621,0.099810401521
ACH-000622,0.0300148570764
ACH-000623,0.197739892454
ACH-000624,0.0931478409169
ACH-000627,0.048162877376300005
ACH-000630,0.051072902488699994
ACH-000632,0.0913931425983
ACH-000633,0.15262371218499998
ACH-000637,0.102631865804
ACH-000638,0.257510590389
ACH-000646,-0.210407203522
ACH-000647,0.163608329088
ACH-000648,0.135140829335
ACH-000649,0.19432706713300002
ACH-000651,0.112929280146
ACH-000652,0.09284408946630002
ACH-000653,0.0919247982587
ACH-000657,0.20928657690400002
ACH-000658,0.263685148375
ACH-000661,0.0711016146514
ACH-000662,-0.225864130775
ACH-000663,0.113585984048
ACH-000665,0.188426179368
ACH-000671,0.25806886919
ACH-000673,0.0602057008034
ACH-000676,0.120853166386
ACH-000677,0.141607633005
ACH-000681,0.23726743300900002
ACH-000682,0.109697753868
ACH-000683,0.0104073336073
ACH-000684,-0.05177665463409999
ACH-000688,0.374972422627
ACH-000693,0.182500292492
ACH-000694,0.24892685991
ACH-000695,0.017685411504400003
ACH-000696,0.10310222513900001
ACH-000697,0.13031855539
ACH-000699,0.292331938493
ACH-000701,0.408060499207
ACH-000706,0.023797123115599998
ACH-000711,0.0472772776999
ACH-000713,0.32501080454500003
ACH-000714,0.18407573676199998
ACH-000718,0.254988334014
ACH-000720,0.190737897318
ACH-000721,0.145802912355
ACH-000724,0.177098350765
ACH-000725,0.149605719249
ACH-000732,0.054875558789300005
ACH-000734,0.140948394648
ACH-000735,-0.048966601871699995
ACH-000736,0.149173400293
ACH-000738,0.148207724243
ACH-000746,0.0013343324220799998
ACH-000747,0.046947645569599995
ACH-000748,0.11335030636700001
ACH-000753,0.137030344893
ACH-000756,0.0265167594143
ACH-000757,0.206678299142
ACH-000758,0.115115470919
ACH-000760,0.111471480044
ACH-000763,0.20757700991
ACH-000764,0.294013032502
ACH-000765,0.196143625924
ACH-000766,0.079370780507
ACH-000767,0.212633604984
ACH-000768,0.20277258603599999
ACH-000769,0.174679949515
ACH-000770,0.21868280146400002
ACH-000771,0.0227952339076
ACH-000773,0.269852128534
ACH-000776,0.0356330593805
ACH-000777,0.18303505322
ACH-000778,0.0589325659305
ACH-000781,0.141764542382
ACH-000782,0.04738348744009999
ACH-000783,0.327522539099
ACH-000784,0.11665930779999999
ACH-000785,0.22241405406300002
ACH-000787,0.0673827725741
ACH-000788,0.177795670141
ACH-000791,0.35953000988399997
ACH-000792,0.137016180041
ACH-000794,0.110705844331
ACH-000796,0.189552177101
