,BOP1 (23246)
ACH-000222,-1.08586823546
ACH-000223,-0.5970166597559999
ACH-000226,-1.00933984933
ACH-000227,-0.422911444116
ACH-000228,-0.9032257007619999
ACH-000231,-1.0195902832100001
ACH-000232,-1.1760327875399998
ACH-000233,-0.9862478872210001
ACH-000234,-1.47337349038
ACH-000235,-1.04973203003
ACH-000237,-1.07655462782
ACH-000238,-1.05922060616
ACH-000243,-0.9642479194320001
ACH-000244,-1.12802799501
ACH-000246,-1.16770580578
ACH-000248,-0.9011488974580001
ACH-000250,-1.4902939615700002
ACH-000251,-1.23217909468
ACH-000253,-1.33230005219
ACH-000255,-0.9373239822630001
ACH-000256,-1.3165089112700001
ACH-000257,-0.997516960962
ACH-000258,-1.69047946086
ACH-000259,-1.1613985922399999
ACH-000260,-0.953695550503
ACH-000261,-1.00426319448
ACH-000262,-1.37998246206
ACH-000263,-1.142728746
ACH-000264,-0.975372811764
ACH-000265,-1.22776296887
ACH-000266,-1.11412814418
ACH-000272,-1.06281028706
ACH-000273,-0.959302826447
ACH-000274,-1.19725677221
ACH-000277,-0.405926804601
ACH-000278,-0.793995271176
ACH-000279,-0.647735214577
ACH-000280,-1.53885791111
ACH-000281,-1.43843339244
ACH-000288,-0.733339423581
ACH-000291,-1.1865090117700001
ACH-000293,-1.08201391119
ACH-000294,-1.59184070646
ACH-000295,-1.02371525583
ACH-000296,-0.8518513240610001
ACH-000302,-1.19329972812
ACH-000304,-0.890396290575
ACH-000307,-1.21131651582
ACH-000308,-0.9664663955670001
ACH-000310,-0.776794699621
ACH-000311,-1.17260875873
ACH-000312,-1.17392595657
ACH-000315,-1.04152215968
ACH-000316,-1.5301530106
ACH-000317,-1.13760049718
ACH-000318,-0.8622528028990001
ACH-000319,-1.07518506432
ACH-000320,-1.34513913865
ACH-000322,-1.0369499791799999
ACH-000323,-0.886041838493
ACH-000324,-1.1737362896999999
ACH-000329,-1.1447584675
ACH-000330,-1.17004439264
ACH-000331,-0.8196796597229999
ACH-000332,-1.1034472385299998
ACH-000334,-1.5540082801800001
ACH-000335,-0.854957859085
ACH-000336,-0.950650549879
ACH-000337,-1.0452102107999999
ACH-000339,-1.10213191946
ACH-000341,-1.35191877743
ACH-000348,-0.908370285584
ACH-000350,-1.30071760993
ACH-000352,-1.4943061141799998
ACH-000356,-1.10646523525
ACH-000361,-1.10373432265
ACH-000362,-0.643622759049
ACH-000363,-0.785689244381
ACH-000364,-0.8099590423199999
ACH-000365,-0.9738920927570001
ACH-000366,-0.902896460757
ACH-000368,-1.21763227865
ACH-000374,-0.6205616556019999
ACH-000375,-1.36142975908
ACH-000376,-1.26198358989
ACH-000381,-1.22593236805
ACH-000383,-0.924739618443
ACH-000387,-0.935878333354
ACH-000389,-1.09051746142
ACH-000390,-0.853527108703
ACH-000393,-1.03900125353
ACH-000395,-1.05006108624
ACH-000397,-1.0215414411
ACH-000401,-1.2293682993700001
ACH-000402,-1.31626880975
ACH-000403,-1.20797886111
ACH-000404,-0.969096902309
ACH-000406,-1.08039034361
ACH-000407,-0.862513587703
ACH-000408,-1.11335347214
ACH-000410,-0.796376859283
ACH-000411,-0.9209888301189999
ACH-000414,-0.9119598459389999
ACH-000415,-0.8496533878620001
ACH-000416,-0.957917782369
ACH-000420,-1.06021658248
ACH-000421,-1.01217225365
ACH-000424,-1.01170758888
ACH-000425,-0.928772979719
ACH-000426,-1.21550452741
ACH-000427,-0.776078836133
ACH-000433,-0.8672058651700001
ACH-000436,-0.694634513669
ACH-000444,-0.965649858889
ACH-000445,-1.15439508836
ACH-000448,-1.18327733335
ACH-000450,-1.4069100171899998
ACH-000452,-0.960059481253
ACH-000454,-0.960946905682
ACH-000458,-1.16477609177
ACH-000459,-1.1248569692100001
ACH-000460,-1.24130110782
ACH-000461,-0.952569290845
ACH-000463,-1.15804509649
ACH-000464,-1.0210565812299999
ACH-000466,-1.0940176377500002
ACH-000467,-1.16928922714
ACH-000468,-0.890498316013
ACH-000469,-0.944649344312
ACH-000470,-1.0455098656100001
ACH-000471,-1.16281083615
ACH-000472,-1.37341004775
ACH-000473,-1.33113785976
ACH-000475,-1.12982985432
ACH-000476,-1.01649703562
ACH-000477,-0.9100663061700002
ACH-000480,-1.17589246171
ACH-000481,-1.09239351961
ACH-000483,-1.01831210491
ACH-000484,-0.9398500496200001
ACH-000485,-1.18122863559
ACH-000486,-1.24836397795
ACH-000487,-0.7457245578820001
ACH-000488,-0.87074179707
ACH-000490,-1.07871698808
ACH-000491,-0.8776131541619999
ACH-000495,-1.4356086400699999
ACH-000496,-1.12158116345
ACH-000499,-0.927345690099
ACH-000500,-0.772092681908
ACH-000502,-1.0215335077399998
ACH-000503,-1.30729927881
ACH-000505,-1.28977707553
ACH-000507,-0.897269215893
ACH-000510,-1.02703869039
ACH-000511,-1.1800693387799999
ACH-000512,-0.9401201404649999
ACH-000516,-1.31645891785
ACH-000517,-0.967793941857
ACH-000518,-1.38994192412
ACH-000520,-0.9163786456020001
ACH-000521,-0.958143169894
ACH-000522,-0.78769241195
ACH-000524,-0.6785085686750001
ACH-000527,-1.07927388064
ACH-000528,-1.1248694107500001
ACH-000537,-0.9166242574660001
ACH-000541,-0.947900707874
ACH-000542,-1.059774895
ACH-000544,-0.8366214597849999
ACH-000545,-1.00292465178
ACH-000547,-1.02493716824
ACH-000548,-1.0197761115600001
ACH-000549,-1.13316612781
ACH-000550,-1.2658830922
ACH-000552,-1.3707826697999999
ACH-000556,-0.7794510520450001
ACH-000557,-0.861225104525
ACH-000570,-1.19378448773
ACH-000571,-0.965127282325
ACH-000573,-0.746306304766
ACH-000576,-0.9380045683079999
ACH-000580,-0.987503505827
ACH-000584,-0.856830794995
ACH-000585,-0.960361675339
ACH-000588,-1.11175449692
ACH-000589,-1.1929095787000001
ACH-000591,-1.5335304042200002
ACH-000593,-0.7515522802369999
ACH-000600,-1.00944517315
ACH-000601,-1.09759019611
ACH-000604,-0.9614385138320001
ACH-000605,-1.10024961183
ACH-000606,-1.13749173269
ACH-000608,-0.856114200011
ACH-000614,-0.840041431489
ACH-000616,-0.790072604543
ACH-000618,-1.04755992229
ACH-000619,-0.936443675477
ACH-000620,-1.01169507986
ACH-000621,-0.930867510052
ACH-000622,-0.997746615206
ACH-000623,-1.26175472581
ACH-000624,-0.886220846972
ACH-000627,-1.0465424911399999
ACH-000630,-1.15148924595
ACH-000632,-0.9531839828730001
ACH-000633,-1.14399433818
ACH-000637,-1.25029685207
ACH-000638,-1.07516218632
ACH-000646,-0.768839402218
ACH-000647,-1.31310643814
ACH-000648,-1.22750896484
ACH-000649,-1.10643838563
ACH-000651,-1.18012577421
ACH-000652,-1.2992333375799998
ACH-000653,-1.07230566421
ACH-000657,-1.20362463255
ACH-000658,-0.906303418078
ACH-000661,-1.1667603157700002
ACH-000662,-0.848605571095
ACH-000663,-0.941542625914
ACH-000665,-0.796555992228
ACH-000671,-1.0905670699799999
ACH-000673,-0.851448103281
ACH-000676,-1.0691302164399998
ACH-000677,-1.13549447755
ACH-000681,-0.9602468285920001
ACH-000682,-1.1715901344
ACH-000683,-1.02186262838
ACH-000684,-0.94285910668
ACH-000688,-0.729457370089
ACH-000693,-1.3648671445700002
ACH-000694,-1.2892789443500001
ACH-000695,-1.1771463093999999
ACH-000696,-0.919507801764
ACH-000697,-1.06919398083
ACH-000699,-0.6026026919699999
ACH-000701,-1.09213053354
ACH-000706,-1.09285703424
ACH-000711,-0.780167627079
ACH-000713,-1.1003549910600001
ACH-000714,-0.79355200257
ACH-000718,-0.9338690813770001
ACH-000720,-0.9418619017209999
ACH-000721,-0.793757901962
ACH-000724,-1.18866365236
ACH-000725,-0.681851211038
ACH-000732,-1.12842466626
ACH-000734,-1.0159948552200002
ACH-000735,-0.988708611858
ACH-000736,-0.898287631417
ACH-000738,-1.10088960315
ACH-000746,-0.8951042675190001
ACH-000747,-1.05228614949
ACH-000748,-1.06556368759
ACH-000753,-1.17377330471
ACH-000756,-1.08965619514
ACH-000757,-0.87076081484
ACH-000758,-0.963060595447
ACH-000760,-0.8228742281520001
ACH-000763,-0.828805510241
ACH-000764,-0.8065474016699999
ACH-000765,-1.00306943825
ACH-000766,-1.0365895034200001
ACH-000767,-0.871877491162
ACH-000768,-1.0568307351000001
ACH-000769,-1.27845798501
ACH-000770,-1.04491823518
ACH-000771,-1.01732136172
ACH-000773,-1.02094485651
ACH-000776,-1.14954656203
ACH-000777,-1.19700361319
ACH-000778,-0.8602919673780001
ACH-000781,-1.00245409963
ACH-000782,-0.9307145939139999
ACH-000783,-1.05839250704
ACH-000784,-0.9667999204209999
ACH-000785,-1.01006933019
ACH-000787,-0.796847414735
ACH-000788,-0.9179320819779999
ACH-000791,-1.32187608222
ACH-000792,-1.14951588265
ACH-000794,-1.0655864250799998
ACH-000796,-1.1540503284399999
ACH-000799,-1.07453594761
ACH-000800,-1.0403247838299998
ACH-000802,-0.786696785303
ACH-000804,-0.8759211075319999
ACH-000805,-0.765678361883
ACH-000809,-0.9090664223780001
ACH-000810,-0.817888967728
ACH-000811,-1.07743221029
ACH-000817,-1.07947344596
ACH-000819,-1.1559742107
ACH-000820,-1.25911543862
ACH-000821,-1.08538577855
ACH-000822,-0.813715945878
ACH-000823,-1.10828022254
ACH-000824,-1.2946951981700001
ACH-000827,-1.03627295377
ACH-000829,-1.09727042707
ACH-000831,-0.864089490682
ACH-000832,-1.05715256596
ACH-000833,-1.4284924119600002
ACH-000834,-0.8144792171009999
ACH-000835,-1.3035030141500001
ACH-000836,-1.2257461802
ACH-000837,-0.9981006087559999
ACH-000838,-0.781167362297
ACH-000839,-1.18876677755
ACH-000840,-0.81945547933
ACH-000841,-0.830097302351
ACH-000843,-0.7949038153419999
ACH-000846,-1.16684360207
ACH-000847,-1.0663638885200002
ACH-000848,-1.49647473536
ACH-000849,-1.3728969304299998
ACH-000851,-0.749481498644
ACH-000855,-1.26233408852
ACH-000856,-1.00403627909
ACH-000858,-0.962305051854
ACH-000859,-1.07006347714
ACH-000861,-0.9563769646160001
ACH-000862,-1.25398907573
ACH-000865,-1.4199598835299998
ACH-000866,-1.0382533888299998
ACH-000867,-1.1573219460600002
ACH-000869,-0.7369498224429999
ACH-000872,-0.881101988379
ACH-000873,-1.1627498341
ACH-000876,-1.0372418380700001
ACH-000878,-1.16987120434
ACH-000880,-1.30995294218
ACH-000881,-1.06743314696
ACH-000882,-1.06309450312
ACH-000884,-1.0278590966399999
ACH-000885,-1.01669458138
ACH-000887,-0.983894061797
ACH-000888,-1.01105993246
ACH-000889,-1.2240056441299998
ACH-000890,-1.3664681077
ACH-000896,-0.918230527299
ACH-000898,-1.2372428415999999
ACH-000900,-1.0977199071700001
ACH-000901,-0.844453580918
ACH-000905,-1.05063741871
ACH-000906,-1.0360475740100001
ACH-000907,-1.26572698544
ACH-000910,-1.1692480719
ACH-000911,-0.959331733891
ACH-000912,-1.02282197972
ACH-000913,-1.0808128316299999
ACH-000915,-0.7572453661499999
ACH-000916,-0.701482500425
ACH-000917,-1.20267747047
ACH-000921,-0.958356584843
ACH-000924,-1.31014434582
ACH-000926,-1.16966205151
ACH-000928,-1.09496231568
ACH-000929,-1.249869127
ACH-000932,-1.01822818673
ACH-000935,-0.9529142962430001
ACH-000936,-1.14863041468
ACH-000937,-1.10943407793
ACH-000938,-1.19521853989
ACH-000939,-1.3813807544699999
ACH-000941,-1.00514902521
ACH-000943,-1.18968935177
ACH-000946,-1.0399977978100001
ACH-000947,-1.0848805515
ACH-000948,-0.83048246599
ACH-000950,-1.1331572533399998
ACH-000953,-0.903476640398
ACH-000957,-1.10146480301
ACH-000958,-1.16248862441
ACH-000960,-1.1448925601
ACH-000963,-1.2658877885700002
ACH-000968,-1.32702777253
ACH-000969,-0.940435271831
ACH-000973,-1.06064174176
ACH-000974,-1.14321624938
ACH-000975,-0.5787168748439999
ACH-000976,-1.10441471845
ACH-000978,-1.40662793998
ACH-000980,-1.0952261467
ACH-000984,-1.2195058883499998
ACH-000986,-0.987348487658
ACH-000988,-1.2081635557500001
ACH-000993,-1.08877055223
ACH-000994,-1.31414190863
ACH-000996,-1.2660042186
ACH-001001,-1.10899756875
ACH-001020,-1.42180496231
ACH-001028,-0.938297483805
ACH-001031,-1.15871297959
ACH-001038,-0.657674517848
ACH-001048,-1.1134674172
ACH-001050,-0.86211143765
ACH-001053,-0.9477153568960001
ACH-001054,-0.8345124334999999
ACH-001061,-1.2721400364
ACH-001067,-1.00552760178
ACH-001075,-1.3376494652700002
ACH-001096,-0.8488792573739999
ACH-001128,-1.14732921257
ACH-001134,-1.18620875919
ACH-001151,-1.0277357476
ACH-001163,-1.03179332694
ACH-001164,-1.2333255618899999
ACH-001173,-1.09496094424
ACH-001183,-1.02500674576
ACH-001184,-0.8193094478309999
ACH-001190,-1.18623450487
ACH-001192,-0.673855118239
ACH-001193,-0.986614240469
ACH-001196,-0.934764741188
ACH-001197,-1.24783186501
ACH-001205,-0.7923316081499999
ACH-001211,-1.1549003492899999
ACH-001212,-1.33955605879
ACH-001228,-1.0502757137799998
ACH-001232,-1.18709010095
ACH-001239,-0.8974776385050001
ACH-001274,-1.19916887021
ACH-001275,-1.04736962882
ACH-001277,-1.4013032347999999
ACH-001278,-0.907060814366
ACH-001280,-0.67739070762
ACH-001283,-0.7646253310150001
ACH-001289,-1.1252911164200001
ACH-001295,-0.989750708234
ACH-001300,-0.903236781058
ACH-001301,-1.00964622841
ACH-001302,-1.28463972816
ACH-001303,-0.8695794211560001
ACH-001306,-1.00289323357
ACH-001318,-1.15317698889
ACH-001322,-0.710637457765
ACH-001328,-1.1181844175799998
ACH-001332,-0.994711922113
ACH-001333,-1.06406598581
ACH-001336,-1.1700953061700001
ACH-001340,-0.8907585771340001
ACH-001346,-1.30219227916
ACH-001353,-0.865141915234
ACH-001354,-1.2725099304799998
ACH-001367,-0.516021387486
ACH-001368,-0.6339084160980001
ACH-001374,-0.9217982271080001
ACH-001375,-0.9088442288709999
ACH-001377,-1.0792762522700001
ACH-001380,-1.09668456446
ACH-001391,-0.9798569313400001
ACH-001407,-0.807074382714
ACH-001408,-1.35097432646
ACH-001413,-1.03525651532
ACH-001430,-1.22617372346
ACH-001431,-0.732688369411
ACH-001450,-1.31098212509
ACH-001496,-0.9625364161
ACH-001500,-1.02983468821
ACH-001521,-0.717678195088
ACH-001523,-0.9795377081000001
ACH-001532,-1.18844255337
ACH-001536,-1.09260273168
ACH-001550,-1.27344039676
ACH-001552,-1.4414961729299998
ACH-001554,-0.729118445767
ACH-001645,-0.9350597622310001
ACH-001654,-1.02300826222
ACH-001715,-1.67320928167
ACH-001735,-1.09509069318
ACH-001736,-0.902297445435
ACH-001737,-0.577499448614
ACH-001740,-0.9166082977590001
ACH-001745,-1.1809976835200002
ACH-001750,-1.1544890936799999
ACH-001765,-1.2412185970799998
ACH-001956,-1.46139993926
ACH-001957,-1.45067169648
