,PEX11A (8800)
ACH-000004,-0.141943830183
ACH-000007,-0.128101660215
ACH-000009,-0.21512853794300002
ACH-000011,-0.053421010129199996
ACH-000012,-0.0224967579539
ACH-000013,-0.024714213574200002
ACH-000014,0.0139488826929
ACH-000015,-0.04351501024709999
ACH-000017,0.0230112278537
ACH-000018,0.0828559665839
ACH-000019,0.068260252752
ACH-000021,0.09669649334750001
ACH-000022,-0.20816089363899998
ACH-000025,0.0680696985691
ACH-000028,-0.138078935111
ACH-000030,0.0301486170731
ACH-000035,0.05358437439259999
ACH-000036,0.189484711765
ACH-000037,0.0728986842687
ACH-000039,-0.00986331691962
ACH-000040,0.0648959820865
ACH-000041,-0.0512276320995
ACH-000042,-0.09697648881889999
ACH-000045,0.0650326386962
ACH-000047,-0.17226062349399998
ACH-000052,-0.0252182640582
ACH-000053,-0.04716558752759999
ACH-000054,0.0248990280829
ACH-000055,-0.10363097686100001
ACH-000060,-0.016436778154700002
ACH-000067,-0.0721567326863
ACH-000070,-0.322518279688
ACH-000075,-0.211749393847
ACH-000078,-0.0315922138777
ACH-000082,-0.019218787075
ACH-000085,-0.0240852048878
ACH-000086,0.061150484821100005
ACH-000087,-0.0703986504474
ACH-000092,-0.00196447892059
ACH-000095,0.029420967518500003
ACH-000097,-0.0441419174821
ACH-000098,0.0980870051478
ACH-000099,0.0281563134356
ACH-000108,0.0358774070755
ACH-000113,-0.0202704363328
ACH-000115,0.109929160767
ACH-000116,-0.0679642768619
ACH-000118,0.00259212984577
ACH-000120,-0.04877213103999999
ACH-000123,-0.0440738279574
ACH-000127,-0.015475287871999999
ACH-000128,-0.033338012392700005
ACH-000132,-0.163680163201
ACH-000133,0.17733040800799998
ACH-000137,-0.0913063323443
ACH-000138,0.06590339511900001
ACH-000142,-0.119354949308
ACH-000143,-0.104549372838
ACH-000146,0.056523237494
ACH-000148,-0.0249716434025
ACH-000150,-0.28292595199000004
ACH-000152,-0.0482268503341
ACH-000153,-0.0055736293464
ACH-000159,-0.057339454640300005
ACH-000160,0.0637808656271
ACH-000163,-0.028403908209099996
ACH-000167,0.0792799073563
ACH-000168,-0.187990844709
ACH-000169,-0.0134810060201
ACH-000178,-0.102739161519
ACH-000182,-0.110075213948
ACH-000183,0.10169645719699999
ACH-000188,-0.0378103013644
ACH-000189,-0.0715771763468
ACH-000190,-0.060054308811599996
ACH-000198,-0.06571534427730001
ACH-000204,-0.0989255356525
ACH-000206,-0.0767348177552
ACH-000207,-0.157294247948
ACH-000211,0.0971087111224
ACH-000215,0.0563457746886
ACH-000221,0.059262524543900005
ACH-000222,0.109640924943
ACH-000223,-0.16025164964299998
ACH-000226,0.018468981931
ACH-000227,-0.087189474407
ACH-000228,0.0038974401955300005
ACH-000231,-0.052161163633599995
ACH-000232,0.06765323804769999
ACH-000233,-0.0567977996957
ACH-000234,-0.125552659929
ACH-000235,0.022519486736300002
ACH-000237,-0.079084117181
ACH-000238,-0.111970592422
ACH-000243,0.0333637036481
ACH-000244,0.030043958498400004
ACH-000246,-0.0195500420905
ACH-000248,0.14659883195
ACH-000250,-0.079530682026
ACH-000251,0.041189307941
ACH-000253,-0.162145150493
ACH-000255,-0.09604596637499999
ACH-000256,-0.05577392326259999
ACH-000257,0.051613042595499994
ACH-000258,0.00161828797704
ACH-000259,0.0690917459877
ACH-000260,-0.0192306130534
ACH-000261,-0.0812190464613
ACH-000262,0.026663387245800002
ACH-000263,-0.17535496785399998
ACH-000264,-0.109606119302
ACH-000265,0.043064008770500005
ACH-000266,0.023655761855900004
ACH-000272,0.011421722651299999
ACH-000273,0.011366590594
ACH-000274,-0.240688492912
ACH-000277,-0.310208316389
ACH-000278,0.0388626020971
ACH-000279,-0.03796833385580001
ACH-000280,0.00219987450115
ACH-000281,-0.148677398289
ACH-000288,-0.11862443706800001
ACH-000291,-0.0797049832873
ACH-000293,-0.122818011348
ACH-000294,0.0802031420219
ACH-000295,-0.30485166108899997
ACH-000296,0.047487934468599995
ACH-000302,-0.0232580087812
ACH-000304,-0.13749162389900002
ACH-000307,-0.285868726871
ACH-000308,-0.04856877924669999
ACH-000310,-0.00816270668878
ACH-000311,0.0248750655893
ACH-000312,0.08578609359719999
ACH-000315,0.119876367191
ACH-000316,-0.04936139288269999
ACH-000317,0.032718966969499996
ACH-000318,0.0340318513993
ACH-000319,-0.0857595964642
ACH-000320,0.00664525551938
ACH-000322,0.0781073272072
ACH-000323,0.18348599767999998
ACH-000324,0.21125143770399998
ACH-000329,0.0991833111729
ACH-000330,-0.14711366087799999
ACH-000331,0.0515455005747
ACH-000332,-0.08647239170769999
ACH-000334,-0.0667400303205
ACH-000335,0.162813032457
ACH-000336,-0.16157714444000001
ACH-000337,0.126089305152
ACH-000339,-0.09883978298389999
ACH-000341,-0.058478049322800006
ACH-000348,-0.0261546832961
ACH-000350,0.0246913547217
ACH-000352,-0.055068049945199996
ACH-000356,-0.0162658818983
ACH-000361,-0.11963316669000001
ACH-000362,0.0392628069698
ACH-000363,-0.13340551285
ACH-000364,-0.079823334495
ACH-000365,0.005180131996770001
ACH-000366,-0.0336488688747
ACH-000368,-0.440107367946
ACH-000374,0.08284306935319999
ACH-000375,-0.00596791467099
ACH-000376,0.0370305756299
ACH-000381,-0.027879975937099996
ACH-000383,-0.113231754156
ACH-000387,-0.0103878954975
ACH-000389,0.004152076920380001
ACH-000390,-0.0963773267703
ACH-000393,-0.170118430361
ACH-000395,-0.0563333658693
ACH-000397,-0.0872540537524
ACH-000401,-0.0385626247661
ACH-000402,-0.047107781125800004
ACH-000403,-0.08676457745470001
ACH-000404,-0.0467848969754
ACH-000406,0.108477909527
ACH-000407,-0.30762434596
ACH-000408,-0.0198502742635
ACH-000410,-0.0661256951716
ACH-000411,-0.14771453962
ACH-000414,0.00176129066118
ACH-000415,0.18852537891100002
ACH-000416,-0.14983754313300002
ACH-000420,0.00611304786294
ACH-000421,-0.184979392208
ACH-000424,-0.12199837178799999
ACH-000425,0.0232963263253
ACH-000426,-0.22192980888500002
ACH-000427,-0.126449300337
ACH-000433,0.0774008515068
ACH-000436,0.0488869819822
ACH-000444,-0.0489632391196
ACH-000445,-0.252840867508
ACH-000448,-0.050169710984800005
ACH-000450,-0.163405411722
ACH-000452,-0.271448275113
ACH-000454,-0.046701442842899996
ACH-000458,-0.11311486601700001
ACH-000459,-0.13736859914400001
ACH-000460,-0.0821941936504
ACH-000461,-0.128943550116
ACH-000463,0.00233770916887
ACH-000464,-0.18882026879799998
ACH-000466,-0.162792776847
ACH-000467,-0.04553647470509999
ACH-000468,0.136667264792
ACH-000469,0.0132239126966
ACH-000470,-0.17499961697799998
ACH-000471,-0.185058636314
ACH-000472,-0.036514245975800004
ACH-000473,-0.07871856854039999
ACH-000475,0.0545587863385
ACH-000476,-0.062246529034400006
ACH-000477,-0.154825668462
ACH-000480,-0.168239874755
ACH-000481,0.052979598518099996
ACH-000483,-0.106749554446
ACH-000484,0.0203964900599
ACH-000485,-0.0119861711772
ACH-000486,-0.0605498197986
ACH-000487,-0.218173803072
ACH-000488,-0.0308493822188
ACH-000490,0.050473701501199994
ACH-000491,-0.148840903029
ACH-000495,-0.252376395858
ACH-000496,-0.0430358752699
ACH-000499,-0.13331006776499998
ACH-000500,0.30259569955
ACH-000502,-0.0839964197218
ACH-000503,0.20185633410700002
ACH-000505,-0.18686502245099998
ACH-000507,-0.198289345617
ACH-000510,-0.00326923405655
ACH-000511,-0.122296325787
ACH-000512,-0.0249289786496
ACH-000516,-0.11289808052200001
ACH-000517,0.0486304230011
ACH-000518,-0.0889633017757
ACH-000520,-0.17057558354400001
ACH-000521,-0.0164493613611
ACH-000522,0.008533732397479999
ACH-000524,0.0524992079944
ACH-000527,-0.144184589261
ACH-000528,0.035934498592800006
ACH-000537,0.0575271281159
ACH-000541,0.0624135418241
ACH-000542,0.0378743680621
ACH-000544,-0.262229816074
ACH-000545,-0.051959458437800005
ACH-000547,-0.134522655514
ACH-000548,-0.08738586725519999
ACH-000549,0.013143277982900001
ACH-000550,-0.068214105212
ACH-000552,-0.12352957951099999
ACH-000556,-0.103125402315
ACH-000557,-0.164020045397
ACH-000570,-0.231731553607
ACH-000571,-0.058414426533599996
ACH-000573,-0.038426755003199996
ACH-000576,0.148026219248
ACH-000580,0.163673352848
ACH-000584,-0.102326174362
ACH-000585,-0.030154984473099996
ACH-000588,-0.158877263321
ACH-000589,-0.031932447889700004
ACH-000591,-0.0660065018662
ACH-000593,-0.104783230522
ACH-000600,0.0240675806409
ACH-000601,-0.0350927245172
ACH-000604,0.045318305425000004
ACH-000605,-0.192036593592
ACH-000606,-0.0482804851061
ACH-000608,-0.12257177053099999
ACH-000614,-0.0212077340923
ACH-000616,0.0201780259833
ACH-000618,-0.0282616196556
ACH-000619,-0.16588679972
ACH-000620,-0.0732219904045
ACH-000621,0.0436214739011
ACH-000622,-0.0624772277367
ACH-000623,-0.10612136698899999
ACH-000624,-0.054868448584
ACH-000627,0.0868970921008
ACH-000630,-0.00031315553337800004
ACH-000632,0.017237951729
ACH-000633,-0.11400501340199999
ACH-000637,-0.0852110214032
