,SLCO2A1 (6578)
ACH-000004,-0.37927149515
ACH-000007,0.0923888209275
ACH-000009,-0.098193191821
ACH-000011,-0.246581323301
ACH-000012,-0.204621073281
ACH-000013,-0.10916089293600001
ACH-000014,-0.18736761386700002
ACH-000015,-0.032175514704299996
ACH-000017,0.16986524909000003
ACH-000018,0.10999507502
ACH-000019,0.0528114184028
ACH-000021,-0.203378743708
ACH-000022,-0.202463377302
ACH-000025,-0.300413524467
ACH-000028,-0.043038743349299996
ACH-000030,-0.122735597147
ACH-000035,-0.294018858398
ACH-000036,-0.07712973515169999
ACH-000037,-0.0449624631047
ACH-000039,-0.08644159170880002
ACH-000040,-0.0860488859794
ACH-000041,-0.213692955368
ACH-000042,-0.175185907967
ACH-000045,-0.22407950091200002
ACH-000047,-0.09855934701089998
ACH-000052,0.01012709241
ACH-000053,-0.11180115317500001
ACH-000054,-0.18134407173300002
ACH-000055,-0.11217913992900001
ACH-000060,-0.126207929165
ACH-000067,-0.0976621431236
ACH-000070,-0.11275685435900001
ACH-000075,-0.0743147042974
ACH-000078,-0.0472692174357
ACH-000082,-0.0535346478436
ACH-000085,-0.151881311987
ACH-000086,-0.061429004869099996
ACH-000087,-0.328198387839
ACH-000092,-0.0659977288161
ACH-000095,-0.00858609676438
ACH-000097,-0.09971018860580001
ACH-000098,0.00300725852596
ACH-000099,-0.08934437036080001
ACH-000108,-0.268058444516
ACH-000113,-0.0180073849185
ACH-000115,-0.15478378489
ACH-000116,-0.0646919682016
ACH-000118,-0.22669466813499997
ACH-000120,-0.275136955901
ACH-000123,0.016090727534700002
ACH-000127,-0.127614431387
ACH-000128,-0.36838499377800005
ACH-000132,-0.216028829607
ACH-000133,-0.0786249254416
ACH-000137,-0.15631757534000001
ACH-000138,-0.212574046982
ACH-000142,-0.0399460944404
ACH-000143,-0.114386814814
ACH-000146,-0.07480671371969999
ACH-000148,-0.105998890075
ACH-000150,-0.165247956359
ACH-000152,0.0370444727249
ACH-000153,-0.0633781327259
ACH-000159,-0.00723031804595
ACH-000160,-0.059142431419000004
