,HEATR6 (63897)
ACH-000004,-0.250641362809
ACH-000007,-0.44791614377899996
ACH-000009,-0.620230461757
ACH-000011,-0.9855625636750001
ACH-000012,-0.620107294882
ACH-000013,-0.129531000153
ACH-000014,-0.108136042106
ACH-000015,-0.13694326395099998
ACH-000017,-0.0983020024887
ACH-000018,-0.0793610301817
ACH-000019,-0.7216932406890001
ACH-000021,-0.33891475045100006
ACH-000022,-0.16333614417
ACH-000025,-0.217394302284
ACH-000028,-0.7108699656090001
ACH-000030,-0.293618191514
ACH-000035,-0.356531247729
ACH-000036,-0.0659874084509
ACH-000037,-0.238898970663
ACH-000039,-0.227750717859
ACH-000040,-0.137332221829
ACH-000041,-0.318827663519
ACH-000042,-0.12507507787699998
ACH-000045,-0.102838376203
ACH-000047,-0.146243890457
ACH-000052,0.164237797873
ACH-000053,-0.310291073441
ACH-000054,-0.231624396917
ACH-000055,-0.325513663483
ACH-000060,-0.22431949710700003
ACH-000067,-0.459282680481
ACH-000070,-0.21432537114599998
ACH-000075,-0.386493548457
ACH-000078,-0.397757178386
ACH-000082,-0.11424386789799999
ACH-000085,-0.129345675988
ACH-000086,-0.425207635442
ACH-000087,-0.193154414802
ACH-000092,-0.11382663970000001
ACH-000095,-0.16805061042999997
ACH-000097,-0.0578439477702
ACH-000098,-0.251562183636
ACH-000099,-0.30778635111499997
ACH-000108,-0.246418974186
ACH-000113,-0.0202504628049
ACH-000115,-0.217669672893
ACH-000116,-0.200245061209
ACH-000118,-0.176157959594
ACH-000120,-0.176620816027
ACH-000123,-0.212877758312
ACH-000127,-0.14060533779
ACH-000128,-0.024261774375900002
ACH-000132,-0.114128391232
ACH-000133,-0.17372041704900001
ACH-000137,-0.170044252129
ACH-000138,-0.35888188096
ACH-000142,-0.5206980485270001
ACH-000143,-0.0356624779736
ACH-000146,-0.19666846192600002
ACH-000148,-0.116486350631
ACH-000150,-0.371818917061
ACH-000152,-0.304046364015
ACH-000153,-0.272545378717
ACH-000159,-0.332128849474
ACH-000160,-0.0952415313029
ACH-000163,-0.339087372531
ACH-000167,-0.332042902054
ACH-000168,-0.150054425825
ACH-000169,-0.0009019817183340001
ACH-000178,-0.124927810951
ACH-000182,-0.597520710824
ACH-000183,-0.363348736801
ACH-000188,-0.31676413192200004
ACH-000189,-0.53564908038
ACH-000190,-0.250734294109
ACH-000198,-0.0361846711538
ACH-000204,-0.10242768416300001
ACH-000206,0.156824205478
ACH-000207,-0.151063694807
ACH-000211,0.0269874074167
ACH-000215,-0.10034009053
ACH-000221,-0.19333141135
ACH-000222,-0.330977729001
ACH-000223,-0.08528643024509999
ACH-000226,-0.33099824766999997
ACH-000227,-0.28352881477200004
ACH-000228,-0.075069114031
ACH-000231,-0.185543778841
ACH-000232,-0.284804787046
ACH-000233,-0.00206933673066
ACH-000234,-0.242658880048
ACH-000235,-0.299011848555
ACH-000237,-0.156939870995
ACH-000238,-0.384709753062
ACH-000243,-0.237175485628
ACH-000244,-0.415335141699
ACH-000246,-0.380422915333
ACH-000248,-0.154463166359
ACH-000250,-0.512830549989
ACH-000251,-0.443303501592
ACH-000253,-0.12707995276599998
ACH-000255,-0.50002801429
ACH-000256,-0.108009096048
ACH-000257,-0.348394936317
ACH-000258,-0.38742182719000007
ACH-000259,-0.209379534079
ACH-000260,-0.26975265253499997
ACH-000261,-0.102383349391
ACH-000262,-0.10010000511
ACH-000263,-0.533585881465
ACH-000264,-0.330864238341
ACH-000265,-0.0910501152348
ACH-000266,-0.152617715732
ACH-000272,-0.342734621
ACH-000273,-0.115724195593
ACH-000274,-0.42216534840400005
ACH-000277,-0.11645918184399999
ACH-000278,-0.13049218947799998
ACH-000279,-0.181208014149
ACH-000280,-0.27181493924600003
ACH-000281,-0.0769313166084
ACH-000288,-0.24177752804400002
ACH-000291,-0.0547809922578
ACH-000293,-0.225053365852
ACH-000294,-0.598743022896
ACH-000295,-0.31076395874400004
ACH-000296,-0.321588849672
ACH-000302,0.042999378753300004
ACH-000304,0.105827272737
ACH-000307,-0.37336049828199996
ACH-000308,-0.0753496131416
ACH-000310,-0.416643139075
ACH-000311,-0.125444784522
ACH-000312,-0.343854073758
ACH-000315,-0.010871962041799998
ACH-000316,-0.449758307449
ACH-000317,-0.361277088361
ACH-000318,-0.048939359168
ACH-000319,-0.141829936868
ACH-000320,-0.174325110224
ACH-000322,-0.283607071102
ACH-000323,-0.34690879476099995
ACH-000324,-0.30904243737500003
ACH-000329,-0.289640840946
ACH-000330,-0.21104019301899998
ACH-000331,-0.30521271379799997
ACH-000332,-0.169525803285
ACH-000334,-0.0527813855141
ACH-000335,-0.49903452422
ACH-000336,0.0261791515392
ACH-000337,-0.14835758898600002
ACH-000339,-0.14352031930700002
ACH-000341,-0.160840141953
ACH-000348,-0.10008409822599999
ACH-000350,-0.248240614471
ACH-000352,-0.016118488139
ACH-000356,-0.160620715221
ACH-000361,-0.17632307766
ACH-000362,-0.013434993926500001
ACH-000363,-0.14689035694299998
ACH-000364,-0.165183089038
ACH-000365,-0.035360402177599996
ACH-000366,-0.268863186316
ACH-000368,-0.273122110897
ACH-000374,-0.21053348425
ACH-000375,-0.274808246963
ACH-000376,-0.149634197812
ACH-000381,-0.439737361113
ACH-000383,-0.315664536952
ACH-000387,-0.12686301150499998
ACH-000389,-0.519096273014
ACH-000390,-0.477228948806
ACH-000393,0.0808842954069
ACH-000395,0.0155391240614
ACH-000397,-0.162810835234
ACH-000401,-0.174729090735
ACH-000402,-0.0913239194637
ACH-000403,-0.245512893849
ACH-000404,0.0902750444713
ACH-000406,-0.24633681820999997
ACH-000407,-0.1470371367
ACH-000408,-0.0356518508352
ACH-000410,-0.222003041873
ACH-000411,-0.353666372356
ACH-000414,-0.324459166995
ACH-000415,-0.307291853066
ACH-000416,-0.1014235291
ACH-000420,0.0549706058969
ACH-000421,-0.00940601285758
ACH-000424,-0.230074650139
ACH-000425,-0.351394454834
ACH-000426,-0.053376585110099996
ACH-000427,-0.08758413407929999
ACH-000433,-0.421092246442
ACH-000436,-0.218961098598
ACH-000444,-0.122771395967
ACH-000445,0.110243567254
ACH-000448,-0.0628390231535
ACH-000450,-0.554085864594
ACH-000452,-0.153810917072
ACH-000454,-0.0661357093956
ACH-000458,-0.41534415985699996
ACH-000459,-0.259294745459
ACH-000460,-0.15737099323599998
ACH-000461,0.0155111123309
ACH-000463,-0.679228339724
ACH-000464,0.027252108333099996
ACH-000466,-0.15937779168
ACH-000467,-0.0021001023872999998
ACH-000468,-0.43361960798199994
ACH-000469,-0.173268002967
ACH-000470,0.127330215336
ACH-000471,-0.45016522523900004
ACH-000472,-0.12359804636800001
ACH-000473,-0.0531634491193
ACH-000475,-0.0722258567815
ACH-000476,-0.09051522117119999
ACH-000477,-0.265927724387
ACH-000480,0.011424372871100002
ACH-000481,-0.196021534637
ACH-000483,-0.106258206897
ACH-000484,0.055587453351999994
ACH-000485,-0.285911573422
ACH-000486,-0.24600733060899999
