,SULT1C4 (27233)
ACH-000004,0.148006209482
ACH-000007,-0.045071525846499996
ACH-000009,0.0023027828209600002
ACH-000011,0.021520816961400003
ACH-000012,0.000337986295518
ACH-000013,-0.0330463262638
ACH-000014,-0.060027979138199995
ACH-000015,-0.05357790747669999
ACH-000017,-0.0482572717679
ACH-000018,-0.077970782266
ACH-000019,-0.06633111471919999
ACH-000021,0.0970118774048
ACH-000022,-0.09843846012289999
ACH-000025,-0.103641208198
ACH-000028,-0.109961103324
ACH-000030,-0.07900370823
ACH-000035,-0.286943418281
ACH-000036,-0.119358017943
ACH-000037,0.09493846067289999
ACH-000039,-0.101465426982
ACH-000040,-0.137559112796
ACH-000041,-0.118524462032
ACH-000042,-0.0488856692246
ACH-000045,0.0059886183326
ACH-000047,0.0130698151855
ACH-000052,-0.0417475732474
ACH-000053,-0.026325876414200002
ACH-000054,-0.0189293572744
ACH-000055,-0.117221423412
ACH-000060,-0.0041585506341900004
ACH-000067,-0.17334356970400003
ACH-000070,0.10279419247199999
ACH-000075,-0.11140916411900001
ACH-000078,-0.026457088081400005
ACH-000082,0.10270589248600001
ACH-000085,0.20890451700999998
ACH-000086,-0.103332802334
ACH-000087,-0.113883433083
ACH-000092,-0.24868718046500002
ACH-000095,-0.0395664156534
ACH-000097,-0.044774730234400005
ACH-000098,-0.138793531085
ACH-000099,-0.045934998892099996
ACH-000108,-0.153120250769
ACH-000113,0.0131016548707
ACH-000115,-0.00239533041683
ACH-000116,0.00799362753011
ACH-000118,-0.035591266409
ACH-000120,0.0409193570391
ACH-000123,-0.157878272863
ACH-000127,0.0171183819119
ACH-000128,-0.024868009348900003
ACH-000132,0.008899274919979999
ACH-000133,-0.220145614128
ACH-000137,-0.15119685703299998
ACH-000138,-0.0783902987388
ACH-000142,0.0035354399137900003
ACH-000143,-0.15544965306199998
ACH-000146,0.026997066956
ACH-000148,-0.0174649620564
ACH-000150,0.185810645279
ACH-000152,-0.0985385913137
ACH-000153,-0.049715203713600005
ACH-000159,-0.0723390572437
ACH-000160,0.0006125209555850001
ACH-000163,0.0240730090809
ACH-000167,-0.260716145096
ACH-000168,-0.027517752815
ACH-000169,-0.0383076495432
ACH-000178,-0.07016771842189999
ACH-000182,-0.025537599221799996
ACH-000183,-0.016189941600600003
ACH-000188,-0.0999981326036
ACH-000189,-0.221262477611
ACH-000190,-0.108766149781
ACH-000198,-0.11536724729299999
ACH-000204,-0.0456049942045
ACH-000206,0.0231406218547
ACH-000207,-0.0809311607857
ACH-000211,-0.07549268716469999
ACH-000215,0.0131347349699
ACH-000221,0.0252246441575
ACH-000222,0.10282894713
ACH-000223,-0.139957423125
ACH-000226,-0.216505968222
ACH-000227,-0.261394614815
ACH-000228,-0.253950758208
